candidate_id,job_id,rating,timestamp_unix,timestamp,age,gender,occupation,zip,Action,Comedy,Drama,SciFi,Romance,click,shortlist,application,relevance_grade,protected_group,age_norm
450,516,5,882396564,1997-12-17 22:09:24,35,F,educator,11758,0,1,0,0,0,1,1,1,3,1,0.35
313,531,3,891014524,1998-03-27 16:02:04,41,M,marketing,60035,0,0,1,0,1,1,0,0,1,0,0.41
722,597,3,891281710,1998-03-30 18:15:10,50,F,homemaker,17331,1,0,0,0,0,1,0,0,1,1,0.5
813,690,4,883752331,1998-01-02 14:45:31,14,F,student,02136,0,0,1,0,0,1,1,0,2,1,0.14
731,195,1,886185851,1998-01-30 18:44:11,41,F,educator,70403,1,0,0,1,0,0,0,0,0,1,0.41
87,849,5,879875996,1997-11-18 17:59:56,47,M,administrator,89503,1,0,0,0,1,1,1,1,3,0,0.47
286,240,3,876521858,1997-10-10 22:17:38,27,M,student,15217,0,1,0,0,0,1,0,0,1,0,0.27
590,293,3,879439114,1997-11-13 16:38:34,50,M,educator,82435,0,0,1,0,0,1,0,0,1,0,0.5
645,198,3,892053644,1998-04-08 16:40:44,27,M,programmer,53211,0,0,0,0,0,1,0,0,1,0,0.27
601,431,4,876351413,1997-10-08 22:56:53,19,F,artist,99687,1,0,0,0,0,1,1,0,2,1,0.19
544,301,2,884795580,1998-01-14 16:33:00,44,F,other,29464,0,1,0,0,0,0,0,0,0,1,0.44
702,307,2,885767336,1998-01-25 22:28:56,37,M,other,89104,0,0,0,0,0,0,0,0,0,0,0.37
419,300,4,879435347,1997-11-13 15:35:47,37,M,lawyer,43215,1,0,0,0,0,1,1,0,2,0,0.37
654,15,3,887863557,1998-02-19 04:45:57,27,F,student,78739,0,0,1,0,0,1,0,0,1,1,0.27
125,571,3,892838827,1998-04-17 18:47:07,30,M,lawyer,22202,0,1,0,0,0,1,0,0,1,0,0.3
924,519,4,886759888,1998-02-06 10:11:28,29,M,other,11753,0,0,0,0,0,1,1,0,2,0,0.29
548,413,3,891416049,1998-04-01 07:34:09,51,M,writer,95468,0,0,0,0,0,1,0,0,1,0,0.51
64,197,3,889737506,1998-03-12 21:18:26,32,M,educator,43202,0,0,1,0,1,1,0,0,1,0,0.32
657,455,1,884239498,1998-01-08 06:04:58,26,F,none,78704,1,0,0,0,0,0,0,0,0,1,0.26
917,328,2,882910506,1997-12-23 20:55:06,22,F,student,20006,1,0,0,0,1,0,0,0,0,1,0.22
682,944,3,888522073,1998-02-26 19:41:13,23,M,programmer,55128,0,1,1,0,0,1,0,0,1,0,0.23
541,395,2,883866300,1998-01-03 22:25:00,19,F,student,84302,0,1,0,0,0,0,0,0,0,1,0.19
298,282,4,884125629,1998-01-06 22:27:09,44,M,executive,01581,0,0,1,0,0,1,1,0,2,0,0.44
299,61,4,877880648,1997-10-26 15:44:08,29,M,doctor,63108,0,0,1,0,0,1,1,0,2,0,0.29
851,4,5,875731489,1997-10-01 18:44:49,18,M,other,29646,1,1,1,0,0,1,1,1,3,0,0.18
837,717,1,875722393,1997-10-01 16:13:13,36,F,artist,55409,0,0,1,0,0,0,0,0,0,1,0.36
897,646,5,879994113,1997-11-20 02:48:33,30,M,other,33484,0,0,0,0,0,1,1,1,3,0,0.3
835,310,4,891035309,1998-03-27 21:48:29,44,F,executive,11577,0,0,1,0,0,1,1,0,2,1,0.44
875,286,3,876464694,1997-10-10 06:24:54,24,F,student,35802,0,0,1,0,1,1,0,0,1,1,0.24
23,173,5,874787587,1997-09-20 20:33:07,30,F,artist,48197,1,1,0,0,1,1,1,1,3,1,0.3
592,260,4,882607690,1997-12-20 08:48:10,18,M,student,97520,1,0,0,1,0,1,1,0,2,0,0.18
59,392,2,888206562,1998-02-23 04:02:42,49,M,educator,08403,0,0,1,0,0,0,0,0,0,0,0.49
846,195,4,883948141,1998-01-04 21:09:01,27,M,lawyer,47130,1,0,0,1,0,1,1,0,2,0,0.27
525,713,4,881086393,1997-12-02 18:13:13,27,F,administrator,19711,0,0,1,0,0,1,1,0,2,1,0.27
92,433,5,875654665,1997-09-30 21:24:25,32,M,entertainment,80525,0,1,0,0,0,1,1,1,3,0,0.32
859,3,5,885775513,1998-01-26 00:45:13,18,F,other,06492,0,0,0,0,0,1,1,1,3,1,0.18
332,302,5,893027264,1998-04-19 23:07:44,20,M,student,40504,0,0,0,0,0,1,1,1,3,0,0.2
737,174,2,884314740,1998-01-09 02:59:00,30,M,programmer,98072,1,0,0,0,0,0,0,0,0,0,0.3
632,651,5,879459738,1997-11-13 22:22:18,18,M,student,55454,1,0,1,0,0,1,1,1,3,0,0.18
825,105,3,889021208,1998-03-04 14:20:08,44,M,engineer,05452,0,1,0,0,0,1,0,0,1,0,0.44
474,448,5,887925751,1998-02-19 22:02:31,51,M,executive,93711,0,0,0,0,0,1,1,1,3,0,0.51
763,87,2,878919019,1997-11-07 16:10:19,27,M,scientist,02113,0,0,1,0,0,0,0,0,0,0,0.27
693,628,4,875483020,1997-09-28 21:43:40,43,F,healthcare,85210,0,0,1,0,0,1,1,0,2,1,0.43
846,941,2,883949379,1998-01-04 21:29:39,27,M,lawyer,47130,0,1,1,0,0,0,0,0,0,0,0.27
339,178,5,891033310,1998-03-27 21:15:10,35,M,lawyer,37901,0,0,1,0,0,1,1,1,3,0,0.35
671,553,5,884036846,1998-01-05 21:47:26,21,M,programmer,91919,0,0,1,0,1,1,1,1,3,0,0.21
871,752,3,888192744,1998-02-23 00:12:24,31,M,executive,44648,1,0,0,0,0,1,0,0,1,0,0.31
654,82,5,887864797,1998-02-19 05:06:37,27,F,student,78739,1,0,0,1,0,1,1,1,3,1,0.27
870,193,5,889717102,1998-03-12 15:38:22,22,M,student,65203,0,0,1,0,0,1,1,1,3,0,0.22
345,218,3,884992218,1998-01-16 23:10:18,28,F,librarian,94143,0,0,0,0,0,1,0,0,1,1,0.28
861,381,4,881274780,1997-12-04 22:33:00,38,F,student,14085,0,1,0,0,1,1,1,0,2,1,0.38
717,258,5,884642133,1998-01-12 21:55:33,24,M,technician,84105,0,0,1,1,0,1,1,1,3,0,0.24
821,483,5,874793517,1997-09-20 22:11:57,37,M,engineer,77845,0,0,1,0,1,1,1,1,3,0,0.37
934,657,3,891191027,1998-03-29 17:03:47,61,M,engineer,22902,0,0,0,0,0,1,0,0,1,0,0.61
110,403,3,886988134,1998-02-09 01:35:34,19,M,student,77840,1,0,1,0,0,1,0,0,1,0,0.19
740,258,3,879522681,1997-11-14 15:51:21,25,F,educator,22206,0,0,1,1,0,1,0,0,1,1,0.25
551,245,3,892775723,1998-04-17 01:15:23,25,M,programmer,55414,1,0,1,0,0,1,0,0,1,0,0.25
532,523,5,888637085,1998-02-28 03:38:05,20,M,student,92705,0,1,1,0,0,1,1,1,3,0,0.2
912,655,5,875966320,1997-10-04 11:58:40,51,M,other,06512,0,1,1,0,0,1,1,1,3,0,0.51
916,806,4,880844552,1997-11-29 23:02:32,27,M,engineer,N2L5N,1,0,1,0,0,1,1,0,2,0,0.27
299,179,4,878191943,1997-10-30 06:12:23,29,M,doctor,63108,0,0,0,1,0,1,1,0,2,0,0.29
699,328,2,885775345,1998-01-26 00:42:25,44,M,other,96754,1,0,0,0,1,0,0,0,0,0,0.44
279,644,1,875306552,1997-09-26 20:42:32,33,M,programmer,85251,0,0,0,0,0,0,0,0,0,0,0.33
514,196,5,875318331,1997-09-26 23:58:51,27,M,programmer,20707,0,0,1,0,0,1,1,1,3,0,0.27
870,21,3,876319159,1997-10-08 13:59:19,22,M,student,65203,1,1,0,0,0,1,0,0,1,0,0.22
892,133,3,886609149,1998-02-04 16:19:09,36,M,other,45243,0,0,1,0,1,1,0,0,1,0,0.36
830,127,4,891464054,1998-04-01 20:54:14,46,M,programmer,53066,1,0,1,0,0,1,1,0,2,0,0.46
938,252,4,891357042,1998-03-31 15:10:42,38,F,technician,55038,1,0,0,1,0,1,1,0,2,1,0.38
551,790,2,892783942,1998-04-17 03:32:22,25,M,programmer,55414,0,1,0,0,0,0,0,0,0,0,0.25
933,22,5,874853634,1997-09-21 14:53:54,28,M,student,48105,1,0,1,0,0,1,1,1,3,0,0.28
896,258,5,887157258,1998-02-11 00:34:18,28,M,writer,91505,0,0,1,1,0,1,1,1,3,0,0.28
621,235,3,880738142,1997-11-28 17:29:02,17,M,student,60402,1,1,0,1,0,1,0,0,1,0,0.17
92,855,5,875653162,1997-09-30 20:59:22,32,M,entertainment,80525,1,0,1,0,1,1,1,1,3,0,0.32
844,95,4,877388040,1997-10-20 22:54:00,22,M,engineer,95662,0,1,0,0,0,1,1,0,2,0,0.22
864,531,5,888887739,1998-03-03 01:15:39,27,M,programmer,63021,0,0,1,0,1,1,1,1,3,0,0.27
934,70,4,891195713,1998-03-29 18:21:53,61,M,engineer,22902,0,1,0,0,1,1,1,0,2,0,0.61
551,96,5,892777987,1998-04-17 01:53:07,25,M,programmer,55414,1,0,0,1,0,1,1,1,3,0,0.25
715,237,4,875962280,1997-10-04 10:51:20,21,M,technician,91206,0,0,1,0,1,1,1,0,2,0,0.21
679,290,2,884487715,1998-01-11 03:01:55,20,F,student,54302,0,1,0,0,0,0,0,0,0,1,0.2
846,392,2,883950185,1998-01-04 21:43:05,27,M,lawyer,47130,0,0,1,0,0,0,0,0,0,0,0.27
938,245,3,891356282,1998-03-31 14:58:02,38,F,technician,55038,1,0,1,0,0,1,0,0,1,1,0.38
505,243,2,888631415,1998-02-28 02:03:35,27,F,other,20657,0,1,0,0,0,0,0,0,0,1,0.27
913,189,3,881367594,1997-12-06 00:19:54,27,M,student,76201,0,1,0,0,0,1,0,0,1,0,0.27
832,50,3,888260089,1998-02-23 18:54:49,24,M,technician,77042,1,0,0,1,1,1,0,0,1,0,0.24
870,1210,1,879902161,1997-11-19 01:16:01,22,M,student,65203,0,0,0,1,0,0,0,0,0,0,0.22
435,366,2,884133134,1998-01-07 00:32:14,24,M,engineer,60007,0,0,1,0,0,0,0,0,0,0,0.24
902,127,3,879464726,1997-11-13 23:45:26,45,F,artist,97203,1,0,1,0,0,1,0,0,1,1,0.45
804,187,4,879441973,1997-11-13 17:26:13,39,M,educator,61820,1,0,1,0,0,1,1,0,2,0,0.39
109,1139,2,880583463,1997-11-26 22:31:03,29,M,other,55423,1,0,0,0,0,0,0,0,0,0,0.29
933,636,2,874939105,1997-09-22 14:38:25,28,M,student,48105,1,0,0,1,0,0,0,0,0,0,0.28
820,358,1,887954972,1998-02-20 06:09:32,22,M,student,37725,1,0,0,1,0,0,0,0,0,0,0.22
923,975,4,880388245,1997-11-24 16:17:25,21,M,student,E2E3R,0,0,0,0,0,1,1,0,2,0,0.21
932,486,5,891251177,1998-03-30 09:46:17,58,M,educator,06437,0,1,0,0,1,1,1,1,3,0,0.58
864,768,3,888890776,1998-03-03 02:06:16,27,M,programmer,63021,0,0,0,0,0,1,0,0,1,0,0.27
665,271,2,884290055,1998-01-08 20:07:35,25,M,administrator,55412,1,0,0,1,0,0,0,0,0,0,0.25
932,230,4,891251153,1998-03-30 09:45:53,58,M,educator,06437,1,0,0,1,0,1,1,0,2,0,0.58
537,45,3,886031786,1998-01-28 23:56:26,36,M,engineer,22902,0,1,1,0,0,1,0,0,1,0,0.36
280,12,5,891700803,1998-04-04 14:40:03,30,F,librarian,22903,0,0,0,0,0,1,1,1,3,1,0.3
458,64,4,886396005,1998-02-02 05:06:45,47,M,technician,Y1A6B,0,0,1,0,0,1,1,0,2,0,0.47
919,151,4,875289025,1997-09-26 15:50:25,25,M,other,14216,0,1,0,0,0,1,1,0,2,0,0.25
597,286,3,875338983,1997-09-27 05:43:03,23,M,other,84116,0,0,1,0,1,1,0,0,1,0,0.23
934,805,4,891194221,1998-03-29 17:57:01,61,M,engineer,22902,0,1,0,0,0,1,1,0,2,0,0.61
484,125,4,881450017,1997-12-06 23:13:37,27,M,student,21208,0,0,1,0,1,1,1,0,2,0,0.27
919,288,4,875288164,1997-09-26 15:36:04,25,M,other,14216,0,0,0,0,0,1,1,0,2,0,0.25
345,286,3,884900521,1998-01-15 21:42:01,28,F,librarian,94143,0,0,1,0,1,1,0,0,1,1,0.28
461,305,2,885355757,1998-01-21 04:09:17,15,M,student,98102,0,0,1,0,0,0,0,0,0,0,0.15
914,778,5,887122085,1998-02-10 14:48:05,44,F,other,08105,0,1,1,0,1,1,1,1,3,1,0.44
771,98,1,880659990,1997-11-27 19:46:30,26,M,student,15232,0,0,1,0,0,0,0,0,0,0,0.26
577,732,4,880474414,1997-11-25 16:13:34,36,F,student,77845,0,1,0,0,1,1,1,0,2,1,0.36
393,934,3,887745544,1998-02-17 19:59:04,19,M,student,83686,0,0,1,0,0,1,0,0,1,0,0.19
655,535,2,888685914,1998-02-28 17:11:54,50,F,healthcare,60657,0,1,0,0,1,0,0,0,0,1,0.5
925,567,3,884718156,1998-01-13 19:02:36,18,F,salesman,49036,0,0,0,0,0,1,0,0,1,1,0.18
434,424,1,886724913,1998-02-06 00:28:33,16,F,student,49705,0,0,0,0,0,0,0,0,0,1,0.16
843,200,3,879447801,1997-11-13 19:03:21,35,M,librarian,44212,0,0,0,0,0,1,0,0,1,0,0.35
269,1361,4,891446756,1998-04-01 16:05:56,31,F,librarian,43201,0,1,0,0,0,1,1,0,2,1,0.31
897,180,5,879991007,1997-11-20 01:56:47,30,M,other,33484,0,0,1,0,0,1,1,1,3,0,0.3
738,1016,3,875348912,1997-09-27 08:28:32,35,M,technician,95403,1,0,0,0,0,1,0,0,1,0,0.35
782,330,4,891498213,1998-04-02 06:23:33,21,F,artist,33205,0,0,1,0,0,1,1,0,2,1,0.21
905,117,3,884984066,1998-01-16 20:54:26,27,M,other,30350,1,0,0,0,0,1,0,0,1,0,0.27
402,1284,3,876266984,1997-10-07 23:29:44,30,M,engineer,95129,0,0,1,0,0,1,0,0,1,0,0.3
738,54,3,875351872,1997-09-27 09:17:52,35,M,technician,95403,1,0,1,0,0,1,0,0,1,0,0.35
697,225,3,882622680,1997-12-20 12:58:00,25,M,other,77042,0,1,0,0,0,1,0,0,1,0,0.25
896,257,4,887235105,1998-02-11 22:11:45,28,M,writer,91505,1,1,0,1,0,1,1,0,2,0,0.28
176,257,1,886048188,1998-01-29 04:29:48,28,M,scientist,07030,1,1,0,1,0,0,0,0,0,0,0.28
650,385,4,891381585,1998-03-31 21:59:45,42,M,engineer,83814,1,1,0,0,1,1,1,0,2,0,0.42
918,70,3,891988248,1998-04-07 22:30:48,40,M,scientist,70116,0,1,0,0,1,1,0,0,1,0,0.4
932,1139,2,891251562,1998-03-30 09:52:42,58,M,educator,06437,1,0,0,0,0,0,0,0,0,0,0.58
526,591,4,885682503,1998-01-24 22:55:03,30,M,marketing,97124,0,0,1,0,0,1,1,0,2,0,0.3
864,79,5,888887830,1998-03-03 01:17:10,27,M,programmer,63021,1,0,0,0,0,1,1,1,3,0,0.27
889,318,4,880180265,1997-11-22 06:31:05,24,M,technician,78704,0,0,1,0,0,1,1,0,2,0,0.24
659,155,3,891386540,1998-03-31 23:22:20,31,M,educator,54248,0,0,0,0,1,1,0,0,1,0,0.31
698,66,3,886367100,1998-02-01 21:05:00,28,F,programmer,06906,0,1,0,0,1,1,0,0,1,1,0.28
297,284,4,874954497,1997-09-22 18:54:57,29,F,educator,98103,0,1,0,0,1,1,1,0,2,1,0.29
655,690,2,887477489,1998-02-14 17:31:29,50,F,healthcare,60657,0,0,1,0,0,0,0,0,0,1,0.5
805,71,3,881695560,1997-12-09 19:26:00,27,F,other,20009,0,0,0,0,0,1,0,0,1,1,0.27
864,373,2,888892053,1998-03-03 02:27:33,27,M,programmer,63021,1,0,0,1,0,0,0,0,0,0,0.27
472,549,5,892791063,1998-04-17 05:31:03,24,M,student,87544,0,0,1,0,1,1,1,1,3,0,0.24
593,272,5,888871874,1998-03-02 20:51:14,31,F,educator,68767,0,0,1,0,0,1,1,1,3,1,0.31
565,923,4,891037333,1998-03-27 22:22:13,40,M,student,55422,0,0,1,0,0,1,1,0,2,0,0.4
643,47,4,891446791,1998-04-01 16:06:31,39,M,scientist,55122,0,1,1,0,0,1,1,0,2,0,0.39
159,9,3,880485766,1997-11-25 19:22:46,23,F,student,55346,0,0,1,0,0,1,0,0,1,1,0.23
650,657,4,891372339,1998-03-31 19:25:39,42,M,engineer,83814,0,0,0,0,0,1,1,0,2,0,0.42
911,478,5,892838823,1998-04-17 18:47:03,37,F,writer,53210,0,1,0,0,1,1,1,1,3,1,0.37
397,358,2,882838937,1997-12-23 01:02:17,17,M,student,27514,1,0,0,1,0,0,0,0,0,0,0.17
293,98,4,888905898,1998-03-03 06:18:18,24,M,writer,60804,0,0,1,0,0,1,1,0,2,0,0.24
632,12,5,879456910,1997-11-13 21:35:10,18,M,student,55454,0,0,0,0,0,1,1,1,3,0,0.18
894,1007,3,880416072,1997-11-25 00:01:12,47,M,educator,74075,0,1,0,0,0,1,0,0,1,0,0.47
846,142,3,883950053,1998-01-04 21:40:53,27,M,lawyer,47130,0,0,0,0,0,1,0,0,1,0,0.27
54,148,3,880937490,1997-12-01 00:51:30,22,M,executive,66315,1,0,0,0,0,1,0,0,1,0,0.22
763,85,4,878918960,1997-11-07 16:09:20,27,M,scientist,02113,0,1,0,0,0,1,1,0,2,0,0.27
90,23,5,891384997,1998-03-31 22:56:37,60,M,educator,78155,0,0,1,0,0,1,1,1,3,0,0.6
892,181,4,886608212,1998-02-04 16:03:32,36,M,other,45243,1,0,0,1,1,1,1,0,2,0,0.36
831,173,3,891354798,1998-03-31 14:33:18,21,M,other,33765,1,1,0,0,1,1,0,0,1,0,0.21
823,715,5,878439065,1997-11-02 02:51:05,27,M,artist,50322,0,1,1,0,0,1,1,1,3,0,0.27
878,265,3,880866626,1997-11-30 05:10:26,50,F,educator,98027,1,0,0,0,0,1,0,0,1,1,0.5
327,249,2,887744432,1998-02-17 19:40:32,22,M,student,11101,0,1,0,0,0,0,0,0,0,0,0.22
296,498,5,884197352,1998-01-07 18:22:32,43,F,administrator,16803,1,0,0,0,1,1,1,1,3,1,0.43
867,197,4,880078796,1997-11-21 02:19:56,24,M,scientist,92507,0,0,1,0,1,1,1,0,2,0,0.24
483,676,4,878950972,1997-11-08 01:02:52,29,M,scientist,43212,0,0,1,0,0,1,1,0,2,0,0.29
151,73,4,879528909,1997-11-14 17:35:09,38,F,administrator,48103,1,1,0,0,0,1,1,0,2,1,0.38
664,764,4,878092758,1997-10-29 02:39:18,30,M,engineer,94115,0,1,0,0,1,1,1,0,2,0,0.3
758,608,5,881975182,1997-12-13 01:06:22,27,M,student,53706,0,0,0,0,1,1,1,1,3,0,0.27
24,276,5,875322951,1997-09-27 01:15:51,21,F,artist,94533,0,0,1,0,1,1,1,1,3,1,0.21
429,479,4,882385358,1997-12-17 19:02:38,27,M,student,29205,0,0,0,0,0,1,1,0,2,0,0.27
693,172,3,875483947,1997-09-28 21:59:07,43,F,healthcare,85210,1,0,1,1,1,1,0,0,1,1,0.43
445,1016,1,891200164,1998-03-29 19:36:04,21,M,writer,92653,1,0,0,0,0,0,0,0,0,0,0.21
892,684,5,886608743,1998-02-04 16:12:23,36,M,other,45243,1,0,0,0,0,1,1,1,3,0,0.36
796,705,4,892690263,1998-04-16 01:31:03,32,F,writer,33755,0,0,0,0,1,1,1,0,2,1,0.32
76,96,5,875312034,1997-09-26 22:13:54,20,M,student,02215,1,0,0,1,0,1,1,1,3,0,0.2
782,255,4,891499321,1998-04-02 06:42:01,21,F,artist,33205,0,1,0,0,1,1,1,0,2,1,0.21
773,240,2,888539273,1998-02-27 00:27:53,20,M,student,55414,0,1,0,0,0,0,0,0,0,0,0.2
562,234,5,879196074,1997-11-10 21:07:54,54,F,administrator,20879,1,0,0,0,0,1,1,1,3,1,0.54
452,210,4,875561852,1997-09-29 19:37:32,35,M,administrator,28018,1,0,0,0,0,1,1,0,2,0,0.35
198,93,3,884205346,1998-01-07 20:35:46,21,F,student,55414,0,1,1,0,0,1,0,0,1,1,0.21
927,229,3,879191722,1997-11-10 19:55:22,23,M,programmer,55428,1,0,0,1,0,1,0,0,1,0,0.23
756,1031,2,874830819,1997-09-21 08:33:39,30,F,none,90247,0,0,0,0,0,0,0,0,0,1,0.3
435,722,3,884133818,1998-01-07 00:43:38,24,M,engineer,60007,0,1,0,0,0,1,0,0,1,0,0.24
757,228,4,888466461,1998-02-26 04:14:21,26,M,student,55104,1,0,0,1,0,1,1,0,2,0,0.26
835,287,4,891035309,1998-03-27 21:48:29,44,F,executive,11577,0,0,1,0,0,1,1,0,2,1,0.44
727,879,4,883708208,1998-01-02 02:30:08,25,M,student,78741,1,0,0,0,0,1,1,0,2,0,0.25
711,316,4,889911048,1998-03-14 21:30:48,22,F,student,15203,0,1,1,0,0,1,1,0,2,1,0.22
943,50,4,875501835,1997-09-29 02:57:15,22,M,student,77841,1,0,0,1,1,1,1,0,2,0,0.22
907,237,5,880159059,1997-11-22 00:37:39,25,F,other,80526,0,0,1,0,1,1,1,1,3,1,0.25
561,159,1,885809356,1998-01-26 10:09:16,23,M,engineer,60005,0,0,0,0,0,0,0,0,0,0,0.23
103,56,5,880416602,1997-11-25 00:10:02,26,M,student,55108,0,0,1,0,0,1,1,1,3,0,0.26
880,554,3,880168411,1997-11-22 03:13:31,13,M,student,83702,1,0,0,0,0,1,0,0,1,0,0.13
913,15,3,881367770,1997-12-06 00:22:50,27,M,student,76201,0,0,1,0,0,1,0,0,1,0,0.27
870,1664,4,890057322,1998-03-16 14:08:42,22,M,student,65203,0,1,0,0,0,1,1,0,2,0,0.22
924,605,3,885457975,1998-01-22 08:32:55,29,M,other,11753,0,0,0,0,0,1,0,0,1,0,0.29
303,542,2,879484194,1997-11-14 05:09:54,19,M,student,14853,0,0,0,0,1,0,0,0,0,0,0.19
871,989,3,888192744,1998-02-23 00:12:24,31,M,executive,44648,0,0,0,0,0,1,0,0,1,0,0.31
642,357,2,885603565,1998-01-24 00:59:25,18,F,student,95521,0,0,1,0,0,0,0,0,0,1,0.18
919,191,5,875373824,1997-09-27 15:23:44,25,M,other,14216,0,0,1,0,0,1,1,1,3,0,0.25
500,93,4,883865020,1998-01-03 22:03:40,28,M,administrator,94305,0,1,1,0,0,1,1,0,2,0,0.28
934,650,4,891195503,1998-03-29 18:18:23,61,M,engineer,22902,0,0,1,0,0,1,1,0,2,0,0.61
451,245,2,879012550,1997-11-08 18:09:10,16,M,student,48446,1,0,1,0,0,0,0,0,0,0,0.16
363,224,4,891495682,1998-04-02 05:41:22,20,M,student,87501,0,0,1,0,0,1,1,0,2,0,0.2
865,456,1,880144405,1997-11-21 20:33:25,25,M,artist,11231,1,1,0,0,0,0,0,0,0,0,0.25
889,604,3,880178342,1997-11-22 05:59:02,24,M,technician,78704,0,1,0,0,0,1,0,0,1,0,0.24
883,750,3,891691485,1998-04-04 12:04:45,49,M,librarian,50266,0,0,1,0,0,1,0,0,1,0,0.49
890,7,4,882402739,1997-12-17 23:52:19,32,M,student,97301,0,0,1,1,0,1,1,0,2,0,0.32
663,174,5,889493540,1998-03-10 01:32:20,26,M,other,19341,1,0,0,0,0,1,1,1,3,0,0.26
551,215,4,892778035,1998-04-17 01:53:55,25,M,programmer,55414,0,0,1,0,0,1,1,0,2,0,0.25
589,877,4,883352562,1997-12-28 23:42:42,21,M,lawyer,90034,0,0,0,0,1,1,1,0,2,0,0.21
786,265,4,882842946,1997-12-23 02:09:06,36,F,engineer,01754,1,0,0,0,0,1,1,0,2,1,0.36
454,132,2,888266874,1998-02-23 20:47:54,57,M,other,97330,0,0,1,0,0,0,0,0,0,0,0.57
936,100,4,886832092,1998-02-07 06:14:52,24,M,other,32789,0,0,1,0,0,1,1,0,2,0,0.24
599,546,4,880953441,1997-12-01 05:17:21,22,F,student,R3T5K,1,0,0,0,0,1,1,0,2,1,0.22
666,655,4,880139439,1997-11-21 19:10:39,44,M,administrator,61820,0,1,1,0,0,1,1,0,2,0,0.44
301,155,1,882078308,1997-12-14 05:45:08,24,M,student,55439,0,0,0,0,1,0,0,0,0,0,0.24
911,625,5,892840807,1998-04-17 19:20:07,37,F,writer,53210,0,0,0,0,0,1,1,1,3,1,0.37
930,100,3,879534506,1997-11-14 19:08:26,28,F,scientist,07310,0,0,1,0,0,1,0,0,1,1,0.28
644,308,4,889076095,1998-03-05 05:34:55,51,M,retired,63645,0,0,1,0,0,1,1,0,2,0,0.51
760,845,5,875666110,1997-10-01 00:35:10,35,F,other,14211,0,1,0,0,0,1,1,1,3,1,0.35
612,127,2,875325049,1997-09-27 01:50:49,36,M,educator,79070,1,0,1,0,0,0,0,0,0,0,0.36
629,39,2,880117747,1997-11-21 13:09:07,46,F,other,44224,1,0,0,1,0,0,0,0,0,1,0.46
825,323,4,881185672,1997-12-03 21:47:52,44,M,engineer,05452,1,0,0,0,0,1,1,0,2,0,0.44
349,713,3,879465673,1997-11-14 00:01:13,68,M,retired,61455,0,0,1,0,0,1,0,0,1,0,0.68
611,302,5,891636073,1998-04-03 20:41:13,46,M,librarian,77008,0,0,0,0,0,1,1,1,3,0,0.46
852,100,4,891036457,1998-03-27 22:07:37,46,M,administrator,94086,0,0,1,0,0,1,1,0,2,0,0.46
875,45,3,876465072,1997-10-10 06:31:12,24,F,student,35802,0,1,1,0,0,1,0,0,1,1,0.24
244,121,1,880604583,1997-11-27 04:23:03,28,M,technician,80525,1,0,0,1,0,0,0,0,0,0,0.28
797,1023,3,879439519,1997-11-13 16:45:19,44,F,other,62522,0,1,0,0,0,1,0,0,1,1,0.44
489,683,2,891449099,1998-04-01 16:44:59,55,M,other,45218,0,1,0,0,0,0,0,0,0,0,0.55
934,191,5,891190695,1998-03-29 16:58:15,61,M,engineer,22902,0,0,1,0,0,1,1,1,3,0,0.61
918,498,4,891987025,1998-04-07 22:10:25,40,M,scientist,70116,1,0,0,0,1,1,1,0,2,0,0.4
632,51,4,879459166,1997-11-13 22:12:46,18,M,student,55454,0,0,1,0,1,1,1,0,2,0,0.18
716,135,3,879795071,1997-11-17 19:31:11,36,F,administrator,44265,0,0,1,1,0,1,0,0,1,1,0.36
462,346,1,886365928,1998-02-01 20:45:28,19,F,student,02918,0,0,1,0,0,0,0,0,0,1,0.19
885,338,3,885712224,1998-01-25 07:10:24,30,F,other,95316,0,1,0,0,0,1,0,0,1,1,0.3
942,124,4,891283068,1998-03-30 18:37:48,48,F,librarian,78209,0,0,1,0,0,1,1,0,2,1,0.48
868,80,2,877111453,1997-10-17 18:04:13,21,M,programmer,55303,1,1,0,0,0,0,0,0,0,0,0.21
805,121,3,881694885,1997-12-09 19:14:45,27,F,other,20009,1,0,0,1,0,1,0,0,1,1,0.27
407,650,2,875044400,1997-09-23 19:53:20,29,M,engineer,03261,0,0,1,0,0,0,0,0,0,0,0.29
467,302,4,879532127,1997-11-14 18:28:47,29,M,engineer,91201,0,0,0,0,0,1,1,0,2,0,0.29
581,137,5,879641787,1997-11-16 00:56:27,37,M,other,94131,0,0,1,0,0,1,1,1,3,0,0.37
886,1093,1,876032654,1997-10-05 06:24:14,20,M,student,61820,0,1,0,0,0,0,0,0,0,0,0.2
389,240,3,879916254,1997-11-19 05:10:54,44,F,writer,83702,0,1,0,0,0,1,0,0,1,1,0.44
921,659,5,884673799,1998-01-13 06:43:19,20,F,student,98801,0,1,0,0,0,1,1,1,3,1,0.2
320,292,3,884748299,1998-01-14 03:24:59,19,M,student,24060,0,0,1,0,0,1,0,0,1,0,0.19
77,42,5,884752948,1998-01-14 04:42:28,30,M,technician,29379,0,1,0,0,0,1,1,1,3,0,0.3
861,20,4,881274857,1997-12-04 22:34:17,38,F,student,14085,0,0,1,0,1,1,1,0,2,1,0.38
815,98,4,878693183,1997-11-05 01:26:23,32,M,other,28806,0,0,1,0,0,1,1,0,2,0,0.32
