candidate_id,job_id,skill_overlap,seniority_gap,same_location,recency_days,candidate_activity,clicked,applied,shortlisted,label
351,84,3,0,0,50,0.3893,1,0,0,1
57,47,1,1,1,47,0.5724,1,0,0,1
254,82,1,2,0,48,0.1949,0,0,0,0
42,104,2,0,0,12,0.4377,1,0,0,1
153,97,1,3,0,57,0.0331,0,0,0,0
314,95,2,1,0,9,0.3601,0,0,0,0
136,50,1,1,0,52,0.356,0,0,0,0
195,52,4,1,0,22,0.5566,1,1,1,3
267,40,2,2,0,7,0.1015,1,0,0,1
252,37,5,1,0,25,0.0426,1,1,1,3
75,59,2,2,0,55,0.2377,0,0,0,0
55,1,1,2,1,42,0.2104,0,0,0,0
364,57,2,0,0,48,0.2327,1,0,0,1
338,65,4,1,0,37,0.1317,1,1,0,2
337,3,5,2,0,41,0.372,1,1,1,3
150,75,1,0,0,29,0.1601,1,0,0,1
144,58,1,1,0,1,0.2382,0,0,0,0
323,26,1,1,0,2,0.3655,0,0,0,0
349,83,3,1,1,32,0.2041,1,1,0,2
0,117,1,0,1,52,0.1051,0,0,0,0
376,67,2,3,0,20,0.1886,0,0,0,0
106,14,0,0,0,47,0.0286,0,0,0,0
180,106,3,1,1,42,0.311,1,1,1,3
159,78,1,1,0,28,0.3884,0,0,0,0
208,85,6,2,0,9,0.2385,1,1,1,3
154,116,3,1,0,11,0.5173,1,1,0,2
88,78,3,1,0,58,0.0971,1,0,0,1
51,69,2,1,0,12,0.2862,0,0,0,0
370,118,3,2,0,29,0.324,0,0,0,0
84,13,3,1,1,36,0.2307,1,1,1,3
358,9,3,3,0,27,0.2886,1,0,0,1
59,79,0,0,0,32,0.5939,0,0,0,0
96,62,5,0,1,18,0.4926,1,1,1,3
364,66,0,0,0,39,0.5021,0,0,0,0
152,82,3,2,0,57,0.2983,0,0,0,0
115,1,2,2,0,33,0.514,1,1,1,3
227,101,3,3,1,43,0.2719,0,0,0,0
53,86,3,3,1,56,0.3613,1,0,0,1
191,101,3,0,0,5,0.3169,0,0,0,0
275,111,1,1,0,40,0.2014,1,0,0,1
93,68,3,0,0,12,0.3857,1,1,1,3
37,7,1,2,0,27,0.181,0,0,0,0
286,48,3,0,0,15,0.2361,0,0,0,0
149,48,1,3,0,46,0.304,0,0,0,0
193,105,2,1,1,9,0.189,1,1,0,2
394,31,3,1,0,10,0.2729,0,0,0,0
390,91,2,0,0,56,0.3273,1,0,0,1
392,75,2,0,0,48,0.694,1,0,0,1
29,37,3,2,1,14,0.0949,1,0,0,1
30,79,1,0,0,15,0.5651,0,0,0,0
354,85,2,2,0,49,0.0446,0,0,0,0
252,98,6,2,1,4,0.321,1,1,1,3
164,79,0,1,1,32,0.7101,0,0,0,0
331,105,4,0,0,38,0.1661,1,1,1,3
126,11,3,0,1,27,0.115,1,1,1,3
349,44,2,1,0,52,0.3434,0,0,0,0
283,47,1,1,0,16,0.4863,1,0,0,1
267,89,2,1,1,34,0.2248,0,0,0,0
367,100,4,3,0,28,0.373,1,0,0,1
76,64,2,0,0,3,0.2336,0,0,0,0
141,76,3,1,1,45,0.1313,1,1,1,3
381,32,1,3,0,57,0.3115,0,0,0,0
359,9,4,1,1,59,0.3214,1,1,0,2
356,87,3,1,1,48,0.2645,1,1,1,3
341,20,2,1,0,20,0.2076,1,0,0,1
98,90,4,3,0,2,0.2025,1,1,1,3
319,117,2,0,0,48,0.2285,0,0,0,0
38,8,3,2,0,7,0.0968,1,0,0,1
380,93,4,1,0,43,0.0287,0,0,0,0
257,102,1,3,0,26,0.4415,0,0,0,0
338,82,2,2,0,33,0.2181,0,0,0,0
243,29,2,1,0,41,0.0986,0,0,0,0
116,63,3,0,0,7,0.1714,1,0,0,1
70,35,6,3,0,1,0.5676,1,1,0,2
6,86,4,1,0,46,0.266,1,1,1,3
160,96,3,1,0,47,0.1921,0,0,0,0
52,65,5,1,0,25,0.1417,1,0,0,1
326,82,1,1,0,32,0.4603,1,0,0,1
101,26,1,1,1,27,0.3255,1,0,0,1
189,6,0,2,0,40,0.1222,0,0,0,0
89,34,4,1,0,3,0.121,1,1,1,3
96,83,1,2,1,36,0.0352,0,0,0,0
211,47,2,2,0,50,0.1742,0,0,0,0
244,111,2,2,1,34,0.6708,0,0,0,0
107,53,2,2,0,3,0.6095,0,0,0,0
63,35,6,1,0,42,0.3751,1,1,1,3
367,29,3,2,0,23,0.218,0,0,0,0
356,52,5,0,0,35,0.1188,0,0,0,0
247,81,2,1,0,34,0.6484,1,1,1,3
86,67,2,3,1,52,0.2359,0,0,0,0
192,69,1,1,1,15,0.529,0,0,0,0
340,59,5,2,0,31,0.4195,1,1,0,2
274,81,2,0,0,51,0.1368,0,0,0,0
32,52,3,1,0,48,0.2582,0,0,0,0
336,113,3,1,0,35,0.3029,0,0,0,0
186,5,3,2,1,56,0.6705,0,0,0,0
69,54,3,1,1,35,0.3795,1,1,1,3
289,90,3,3,1,17,0.2677,0,0,0,0
344,32,3,1,0,55,0.0803,0,0,0,0
187,19,3,3,1,40,0.1625,0,0,0,0
170,49,0,3,0,53,0.3014,0,0,0,0
149,94,2,2,0,15,0.2835,0,0,0,0
109,94,2,2,0,58,0.2234,0,0,0,0
138,87,4,0,1,42,0.4251,1,1,1,3
141,72,2,2,1,9,0.1903,1,0,0,1
217,78,2,2,0,47,0.1934,0,0,0,0
178,7,2,0,0,27,0.4952,1,0,0,1
263,115,1,1,0,20,0.2683,0,0,0,0
386,23,5,3,0,6,0.3633,1,1,1,3
168,62,2,2,0,39,0.1845,1,0,0,1
146,83,3,0,0,35,0.5084,1,0,0,1
112,56,3,2,0,36,0.232,0,0,0,0
225,113,2,1,0,11,0.2009,1,0,0,1
40,18,4,0,0,7,0.1613,1,1,1,3
388,11,3,0,0,47,0.0841,0,0,0,0
127,60,2,1,1,5,0.2908,1,1,0,2
386,38,2,3,0,33,0.182,0,0,0,0
115,19,3,1,0,13,0.392,1,1,0,2
377,36,4,1,0,0,0.3349,1,1,0,2
312,36,0,1,0,56,0.1975,0,0,0,0
228,107,3,1,1,29,0.0323,1,0,0,1
24,112,2,2,0,19,0.4485,0,0,0,0
293,31,3,2,0,17,0.1619,1,0,0,1
232,12,4,1,0,9,0.4202,1,1,1,3
44,110,3,1,0,25,0.0657,1,0,0,1
299,84,2,1,0,25,0.3261,0,0,0,0
320,17,2,0,0,18,0.1885,0,0,0,0
3,11,1,0,0,55,0.7422,0,0,0,0
75,118,2,1,0,6,0.3838,0,0,0,0
7,32,1,2,1,54,0.1473,0,0,0,0
17,71,2,2,0,36,0.3251,0,0,0,0
160,88,0,1,0,10,0.0801,0,0,0,0
164,25,5,3,0,17,0.6412,1,1,0,2
90,111,1,1,0,17,0.3054,0,0,0,0
335,1,3,0,0,50,0.1654,1,1,0,2
221,28,0,2,1,57,0.0472,0,0,0,0
378,87,6,1,1,24,0.1946,1,1,1,3
287,109,4,0,0,29,0.251,1,1,1,3
225,91,1,2,0,4,0.4703,0,0,0,0
342,27,3,2,1,39,0.1848,1,0,0,1
119,46,1,0,0,4,0.3332,0,0,0,0
192,118,0,0,0,16,0.3768,0,0,0,0
279,25,2,1,0,8,0.4428,1,0,0,1
238,2,3,0,0,36,0.286,0,0,0,0
58,28,0,1,1,50,0.4733,0,0,0,0
46,28,1,2,0,52,0.3962,0,0,0,0
332,54,3,0,0,59,0.0495,1,0,0,1
278,77,4,1,0,49,0.3239,1,0,0,1
332,58,4,1,0,19,0.3931,1,1,1,3
125,110,3,2,0,52,0.4444,0,0,0,0
187,5,3,1,0,47,0.2743,0,0,0,0
354,17,0,3,0,23,0.2661,0,0,0,0
333,24,2,3,0,53,0.2379,0,0,0,0
142,0,3,0,0,5,0.1934,1,1,1,3
250,29,6,2,1,14,0.3561,1,1,1,3
100,43,1,1,0,35,0.3002,0,0,0,0
72,75,2,2,1,56,0.2528,0,0,0,0
79,112,2,2,0,14,0.1843,0,0,0,0
37,8,1,2,0,12,0.0494,0,0,0,0
37,44,0,1,0,39,0.132,0,0,0,0
329,47,2,1,0,4,0.1987,1,1,0,2
79,83,3,1,0,38,0.0787,1,1,0,2
288,61,3,3,0,1,0.0588,1,0,0,1
302,47,2,2,0,47,0.3777,0,0,0,0
71,48,1,0,0,1,0.4254,1,0,0,1
82,5,3,2,0,2,0.4316,1,1,1,3
297,101,2,3,0,53,0.6434,0,0,0,0
295,13,2,1,1,27,0.1051,1,0,0,1
71,87,3,1,1,4,0.2765,1,1,0,2
345,58,3,2,0,51,0.616,0,0,0,0
167,32,0,0,1,10,0.0506,0,0,0,0
217,68,5,3,0,44,0.2341,0,0,0,0
155,14,0,3,0,58,0.1097,0,0,0,0
231,41,2,0,0,20,0.4128,0,0,0,0
232,107,2,1,0,40,0.1938,1,0,0,1
82,24,1,0,0,10,0.389,1,1,0,2
87,24,3,2,0,35,0.3085,1,0,0,1
168,93,1,1,0,6,0.0941,1,0,0,1
358,37,1,2,0,55,0.4598,0,0,0,0
140,87,4,1,0,57,0.5048,1,1,0,2
327,73,4,3,0,35,0.1583,0,0,0,0
118,61,3,1,0,4,0.5053,1,1,1,3
71,88,0,2,0,51,0.6278,0,0,0,0
140,77,4,2,0,33,0.1937,0,0,0,0
285,27,4,1,0,27,0.4203,0,0,0,0
52,47,1,1,0,54,0.2732,1,0,0,1
36,43,3,1,0,19,0.303,0,0,0,0
126,66,1,3,0,15,0.5414,0,0,0,0
45,87,3,2,0,52,0.252,1,0,0,1
235,32,1,2,0,49,0.078,0,0,0,0
319,115,4,3,0,38,0.3591,0,0,0,0
346,34,4,1,0,58,0.0948,1,1,0,2
352,37,1,1,0,59,0.3469,0,0,0,0
206,84,1,0,0,53,0.4027,1,0,0,1
317,58,2,0,0,49,0.2892,1,0,0,1
100,43,1,1,0,3,0.3694,0,0,0,0
151,95,1,3,1,0,0.2584,0,0,0,0
107,9,1,3,0,38,0.2261,0,0,0,0
123,95,2,0,0,38,0.5081,0,0,0,0
31,95,2,1,0,19,0.2203,1,0,0,1
397,46,2,0,1,9,0.1668,1,1,1,3
241,49,3,0,0,3,0.399,1,0,0,1
2,50,1,0,1,57,0.4175,1,1,0,2
271,43,2,1,0,7,0.143,1,0,0,1
222,12,3,1,0,20,0.5447,1,1,0,2
299,116,4,0,0,50,0.4291,1,1,1,3
91,63,2,3,1,26,0.1936,1,0,0,1
19,26,2,2,0,59,0.2662,1,1,1,3
180,75,2,0,0,34,0.4116,0,0,0,0
201,34,2,2,1,14,0.4317,1,1,1,3
396,44,2,1,0,39,0.2003,1,1,1,3
59,1,5,2,0,44,0.1024,1,1,1,3
144,4,2,3,0,41,0.2608,0,0,0,0
295,79,0,0,0,12,0.3335,0,0,0,0
350,46,1,1,0,10,0.4085,0,0,0,0
128,98,4,3,0,31,0.3339,1,0,0,1
134,72,2,0,1,26,0.2591,1,1,0,2
194,16,3,1,0,55,0.4461,0,0,0,0
112,15,1,3,0,20,0.5828,0,0,0,0
261,42,4,1,0,43,0.1451,0,0,0,0
100,119,4,2,0,27,0.2509,1,1,0,2
360,95,1,0,0,13,0.2196,0,0,0,0
91,9,2,3,0,46,0.5071,0,0,0,0
15,11,3,1,1,58,0.6834,1,1,1,3
141,2,1,1,0,41,0.1221,0,0,0,0
16,39,5,0,0,13,0.4115,1,1,1,3
82,114,3,1,1,38,0.2049,1,1,0,2
148,108,2,2,0,52,0.1885,0,0,0,0
351,97,2,1,0,36,0.2968,0,0,0,0
7,21,3,0,0,6,0.1545,0,0,0,0
197,50,0,1,0,27,0.1938,0,0,0,0
243,20,1,0,0,44,0.3221,0,0,0,0
380,52,5,1,0,28,0.4562,1,1,0,2
157,11,3,3,1,34,0.4266,0,0,0,0
335,35,5,0,0,48,0.4541,1,1,1,3
82,95,2,3,0,1,0.2143,0,0,0,0
20,4,5,2,0,38,0.3134,1,1,1,3
291,67,2,1,0,6,0.0427,0,0,0,0
317,49,3,2,1,0,0.3716,1,0,0,1
82,69,2,2,0,14,0.3639,0,0,0,0
52,118,1,0,0,18,0.066,1,1,0,2
165,53,2,1,0,27,0.2596,1,0,0,1
18,114,1,1,0,34,0.5326,0,0,0,0
264,39,4,0,0,20,0.3631,1,1,1,3
251,116,2,2,1,43,0.2482,0,0,0,0
355,31,3,1,1,12,0.1998,1,0,0,1
193,9,3,2,0,1,0.2709,0,0,0,0
363,1,2,2,0,44,0.4416,0,0,0,0
233,34,5,1,0,33,0.2238,1,1,1,3
24,10,3,0,0,45,0.1412,0,0,0,0
22,98,3,3,1,45,0.3701,1,0,0,1
314,47,0,2,0,13,0.2325,0,0,0,0
150,117,1,1,0,26,0.2875,0,0,0,0
61,102,3,0,0,7,0.1598,1,0,0,1
27,28,1,0,0,31,0.4127,1,0,0,1
373,66,0,0,0,21,0.3196,1,0,0,1
78,10,2,0,0,37,0.4979,1,0,0,1
31,33,5,2,1,6,0.2589,1,1,1,3
31,47,2,2,1,58,0.3537,1,0,0,1
254,114,3,0,0,38,0.1328,1,1,0,2
243,58,1,2,0,41,0.3198,0,0,0,0
23,31,4,3,1,14,0.2241,0,0,0,0
246,29,3,0,0,8,0.1915,1,1,1,3
109,119,2,3,0,8,0.095,0,0,0,0
103,39,6,3,0,49,0.3762,1,1,0,2
179,84,3,1,0,50,0.1832,1,0,0,1
41,1,3,2,0,45,0.2795,0,0,0,0
65,44,2,1,0,5,0.1549,0,0,0,0
397,45,3,2,1,10,0.1719,0,0,0,0
159,57,3,2,1,29,0.3985,1,1,1,3
180,18,5,2,0,5,0.6523,1,1,1,3
213,26,1,2,0,37,0.1533,0,0,0,0
258,56,3,1,0,8,0.2187,1,1,0,2
101,52,3,1,0,6,0.084,1,0,0,1
8,59,3,0,1,23,0.4004,1,1,1,3
169,28,2,1,0,39,0.1031,0,0,0,0
330,5,1,1,0,29,0.2682,0,0,0,0
101,79,1,1,1,44,0.6084,0,0,0,0
32,85,4,1,0,11,0.1281,1,1,1,3
242,95,1,2,0,56,0.4691,0,0,0,0
135,114,1,1,0,39,0.1852,1,0,0,1
96,39,2,3,1,11,0.1573,0,0,0,0
11,109,4,1,0,49,0.5586,1,1,0,2
392,36,2,0,0,33,0.0975,0,0,0,0
9,103,2,3,0,38,0.2177,0,0,0,0
169,56,3,0,0,16,0.1479,1,0,0,1
123,79,1,2,0,33,0.325,0,0,0,0
116,70,2,1,1,0,0.1585,1,0,0,1
81,51,2,0,1,48,0.6746,1,1,0,2
247,44,1,0,0,19,0.1316,0,0,0,0
197,103,3,3,0,47,0.2527,0,0,0,0
330,37,2,1,0,24,0.4101,1,0,0,1
182,26,0,2,0,25,0.0615,0,0,0,0
48,117,1,2,0,59,0.1938,0,0,0,0
358,91,2,2,0,2,0.106,0,0,0,0
96,29,2,1,1,28,0.2568,1,0,0,1
152,0,3,1,0,36,0.2325,0,0,0,0
278,48,1,1,1,24,0.0705,1,1,0,2
55,36,1,1,0,21,0.3427,0,0,0,0
266,63,2,3,0,44,0.0885,0,0,0,0
229,48,1,1,0,55,0.1714,0,0,0,0
77,119,5,1,0,38,0.3578,1,1,1,3
69,108,2,2,1,24,0.3827,1,0,0,1
305,87,3,1,0,50,0.1647,0,0,0,0
88,66,3,2,1,26,0.1836,1,1,1,3
145,0,5,3,0,7,0.1449,1,1,1,3
104,90,2,1,0,50,0.0199,0,0,0,0
138,66,2,1,1,27,0.416,0,0,0,0
222,103,4,2,0,33,0.1521,1,1,0,2
23,54,2,2,0,37,0.5081,0,0,0,0
335,63,1,0,1,29,0.2549,1,1,0,2
82,53,2,2,0,55,0.2135,1,0,0,1
154,112,1,0,0,36,0.1014,0,0,0,0
9,97,1,0,1,16,0.195,1,1,1,3
157,63,2,0,0,12,0.1891,0,0,0,0
70,15,2,0,0,49,0.1717,1,1,1,3
378,109,4,1,1,42,0.3637,1,1,1,3
51,23,4,2,0,24,0.2665,0,0,0,0
396,49,2,3,0,50,0.6857,0,0,0,0
80,71,3,1,0,46,0.1915,0,0,0,0
266,7,3,3,0,10,0.5138,1,1,0,2
163,79,1,2,0,27,0.1509,0,0,0,0
60,4,4,0,1,26,0.1853,1,1,1,3
80,54,2,2,0,6,0.1676,0,0,0,0
376,71,1,2,0,7,0.2642,0,0,0,0
140,89,3,3,1,51,0.2224,0,0,0,0
370,83,3,1,0,48,0.2451,1,1,0,2
282,12,3,1,0,22,0.5024,1,1,1,3
124,7,5,3,0,1,0.6873,1,1,1,3
127,109,2,1,0,26,0.1386,1,0,0,1
51,60,2,1,0,20,0.2645,0,0,0,0
373,0,1,3,0,55,0.5955,0,0,0,0
284,75,3,1,0,5,0.3419,0,0,0,0
392,56,3,1,1,54,0.1571,1,1,0,2
374,89,3,0,0,47,0.2732,1,1,1,3
170,10,1,0,0,26,0.1371,0,0,0,0
310,19,3,3,0,6,0.5203,1,1,0,2
180,73,2,1,1,12,0.1977,1,1,1,3
2,56,2,0,0,20,0.1446,1,1,0,2
124,79,2,1,0,35,0.1617,1,0,0,1
9,91,1,2,1,59,0.198,0,0,0,0
283,114,1,0,0,40,0.2594,0,0,0,0
315,66,1,3,1,22,0.2341,0,0,0,0
141,92,1,2,0,29,0.2702,1,0,0,1
367,99,1,2,0,5,0.3201,0,0,0,0
245,43,2,1,0,11,0.0302,0,0,0,0
336,29,6,1,0,57,0.2773,1,1,1,3
42,44,3,1,1,22,0.2247,1,1,1,3
225,37,2,2,0,59,0.1977,0,0,0,0
100,18,4,1,0,49,0.4496,1,1,1,3
133,38,2,1,1,43,0.4503,0,0,0,0
371,39,2,0,0,51,0.3674,0,0,0,0
159,83,2,1,0,1,0.1926,1,0,0,1
158,21,1,0,0,54,0.2951,1,0,0,1
31,36,4,0,0,32,0.5151,1,1,1,3
161,60,1,1,0,42,0.2482,0,0,0,0
213,73,1,0,0,57,0.1599,0,0,0,0
3,107,0,2,0,9,0.5893,0,0,0,0
275,42,0,2,0,24,0.3508,0,0,0,0
371,65,4,3,0,19,0.3257,1,1,0,2
182,39,3,0,0,22,0.2206,1,0,0,1
60,111,4,1,0,36,0.1942,1,0,0,1
57,53,1,1,1,49,0.2946,0,0,0,0
203,28,2,0,0,14,0.0915,1,0,0,1
327,35,5,3,0,48,0.1259,1,0,0,1
381,58,4,2,0,24,0.2492,1,0,0,1
324,46,2,0,0,17,0.1316,0,0,0,0
104,12,3,1,0,21,0.3468,1,0,0,1
16,108,1,3,0,47,0.2703,0,0,0,0
280,22,3,2,0,6,0.1555,0,0,0,0
322,111,5,1,0,45,0.0516,1,0,0,1
305,92,2,2,0,50,0.0201,0,0,0,0
30,9,4,2,0,44,0.4897,1,1,1,3
395,87,4,2,1,26,0.1139,1,1,1,3
268,9,3,0,0,33,0.2704,1,0,0,1
386,106,3,1,0,53,0.2165,0,0,0,0
17,114,3,1,0,52,0.3232,1,1,0,2
364,84,1,2,0,6,0.5266,0,0,0,0
96,101,3,0,0,38,0.44,1,1,1,3
122,3,2,1,0,22,0.1359,0,0,0,0
246,91,3,1,0,9,0.1991,1,1,1,3
26,25,4,3,0,3,0.5868,0,0,0,0
29,57,4,3,0,38,0.2008,0,0,0,0
237,108,1,1,1,29,0.1703,0,0,0,0
274,116,3,3,0,44,0.0925,1,0,0,1
242,75,2,1,0,0,0.2429,0,0,0,0
27,54,1,1,0,34,0.0932,1,0,0,1
309,93,1,0,1,17,0.1792,1,1,0,2
2,20,2,1,1,37,0.4477,1,1,0,2
368,71,0,0,0,57,0.0895,0,0,0,0
328,25,6,0,0,58,0.4751,1,1,1,3
175,74,2,3,0,8,0.2235,0,0,0,0
307,36,3,1,0,13,0.1787,1,0,0,1
272,26,0,1,0,49,0.5593,0,0,0,0
202,75,2,0,0,31,0.3532,0,0,0,0
348,41,5,1,0,28,0.2414,1,1,0,2
233,55,3,0,1,31,0.4436,1,1,0,2
18,93,3,1,0,44,0.3458,0,0,0,0
189,0,3,1,0,8,0.1231,0,0,0,0
296,63,1,0,0,45,0.453,0,0,0,0
204,1,2,1,0,51,0.1865,1,0,0,1
234,3,4,2,0,23,0.1115,1,0,0,1
368,106,0,1,0,42,0.214,0,0,0,0
275,40,1,1,0,34,0.2214,0,0,0,0
7,15,1,1,1,16,0.3799,0,0,0,0
21,69,3,0,0,16,0.2274,1,1,0,2
56,105,2,0,0,29,0.0913,1,1,0,2
334,33,3,2,0,52,0.3283,0,0,0,0
18,112,2,1,1,0,0.3958,1,0,0,1
253,42,4,0,0,22,0.1432,1,1,1,3
248,50,0,1,0,0,0.5709,0,0,0,0
173,6,4,0,0,50,0.0802,1,1,0,2
169,76,3,1,0,56,0.1581,1,1,0,2
399,81,2,3,1,31,0.0651,0,0,0,0
147,26,1,1,0,3,0.3177,0,0,0,0
116,117,1,0,0,25,0.1655,0,0,0,0
206,56,2,0,1,55,0.2535,1,0,0,1
129,4,2,3,0,57,0.1617,0,0,0,0
179,77,4,1,0,11,0.4197,1,1,1,3
351,66,4,2,0,23,0.267,1,1,1,3
158,58,3,1,0,46,0.0883,1,0,0,1
130,80,4,1,0,59,0.2623,1,1,1,3
55,23,3,2,0,49,0.18,0,0,0,0
296,112,0,2,0,5,0.1154,0,0,0,0
132,77,6,1,1,43,0.5126,1,1,1,3
144,42,2,3,0,42,0.2116,0,0,0,0
316,69,2,1,1,20,0.1189,1,0,0,1
27,77,2,1,0,53,0.3496,0,0,0,0
46,26,1,1,1,39,0.1078,0,0,0,0
78,110,1,2,0,10,0.0813,0,0,0,0
273,40,2,2,0,44,0.2537,0,0,0,0
265,96,6,0,0,25,0.2105,1,1,1,3
166,24,2,2,0,52,0.1816,0,0,0,0
71,114,1,2,0,37,0.2124,0,0,0,0
23,79,2,2,0,52,0.1961,0,0,0,0
123,59,6,3,0,32,0.2921,1,0,0,1
323,62,5,2,0,37,0.4685,1,1,0,2
93,114,2,2,1,28,0.177,0,0,0,0
108,88,0,0,0,57,0.1088,0,0,0,0
156,103,4,1,0,36,0.6298,1,1,1,3
131,80,4,1,0,20,0.4749,1,1,0,2
380,86,4,0,0,27,0.2747,1,1,0,2
133,71,2,0,0,45,0.123,0,0,0,0
16,3,4,3,0,44,0.4668,1,0,0,1
378,78,2,1,0,46,0.2375,0,0,0,0
149,24,2,0,0,56,0.2732,0,0,0,0
223,55,1,0,0,14,0.3013,0,0,0,0
230,87,3,0,1,13,0.5602,1,0,0,1
33,72,3,0,0,53,0.326,1,1,0,2
258,6,2,3,0,59,0.1848,0,0,0,0
68,75,1,1,0,29,0.249,0,0,0,0
63,93,4,1,0,48,0.2618,1,1,1,3
256,31,3,2,0,59,0.189,1,0,0,1
381,74,7,0,0,30,0.0796,1,1,1,3
57,17,1,1,0,58,0.1191,0,0,0,0
312,69,1,1,0,24,0.4007,0,0,0,0
173,17,3,3,0,41,0.1933,0,0,0,0
5,38,2,0,0,59,0.4047,1,1,1,3
2,13,3,1,0,12,0.279,1,1,0,2
316,39,2,2,0,8,0.3993,1,0,0,1
275,25,1,1,0,56,0.5148,0,0,0,0
137,8,3,2,0,57,0.3748,1,0,0,1
332,102,4,2,0,16,0.2348,1,1,1,3
276,77,3,1,0,28,0.6947,1,0,0,1
214,4,3,2,0,13,0.08,1,1,0,2
227,79,0,2,0,14,0.3043,0,0,0,0
14,31,3,1,0,4,0.1835,1,1,1,3
197,23,4,3,0,13,0.2853,0,0,0,0
334,74,3,2,0,0,0.2618,1,1,0,2
381,73,4,3,0,26,0.155,0,0,0,0
277,76,4,0,0,16,0.5054,1,1,1,3
104,95,0,2,0,21,0.2188,0,0,0,0
162,6,3,1,0,39,0.4185,1,1,1,3
19,112,1,2,0,54,0.0754,0,0,0,0
372,97,1,3,0,15,0.2554,0,0,0,0
70,114,2,1,0,47,0.5365,1,1,0,2
161,78,2,1,0,36,0.093,0,0,0,0
220,43,2,1,0,5,0.114,0,0,0,0
136,75,1,2,0,59,0.1804,0,0,0,0
144,113,1,2,0,17,0.1621,0,0,0,0
96,46,0,0,0,23,0.2713,0,0,0,0
78,28,2,1,0,42,0.0526,0,0,0,0
152,54,4,0,0,22,0.2377,1,1,1,3
87,116,4,2,0,33,0.7426,1,1,0,2
342,26,0,0,0,5,0.2811,1,1,0,2
283,52,3,0,0,54,0.293,1,1,0,2
122,16,0,0,1,49,0.3236,0,0,0,0
146,107,3,0,1,21,0.0705,1,1,0,2
22,84,2,1,0,9,0.1913,1,0,0,1
351,23,6,2,0,3,0.2211,1,1,1,3
54,38,3,3,0,42,0.3491,1,0,0,1
167,66,0,0,0,9,0.2309,0,0,0,0
188,58,2,1,1,34,0.2088,1,0,0,1
118,101,3,2,0,16,0.0771,1,0,0,1
360,89,3,3,0,20,0.151,0,0,0,0
372,63,1,0,0,57,0.3275,1,0,0,1
77,76,6,2,1,46,0.5564,1,0,0,1
148,118,2,1,1,7,0.4162,1,0,0,1
290,65,3,1,0,31,0.3974,1,0,0,1
94,86,1,2,0,41,0.2816,0,0,0,0
18,117,1,3,0,41,0.5135,1,0,0,1
333,46,2,3,1,37,0.015,0,0,0,0
222,34,3,0,0,41,0.3268,1,0,0,1
238,86,2,0,0,35,0.3787,1,0,0,1
29,2,3,0,0,13,0.3721,1,1,0,2
278,44,3,0,1,54,0.5019,1,1,0,2
52,48,3,2,0,0,0.6097,1,0,0,1
303,98,4,0,0,15,0.2708,1,1,1,3
28,43,0,1,0,38,0.3094,0,0,0,0
308,8,3,1,0,22,0.4617,0,0,0,0
10,36,1,2,0,5,0.5213,1,0,0,1
373,33,1,3,0,48,0.4386,0,0,0,0
101,26,1,1,1,47,0.1833,0,0,0,0
221,52,2,1,0,5,0.453,0,0,0,0
176,58,4,1,0,3,0.1395,1,0,0,1
4,82,2,1,0,19,0.3092,0,0,0,0
321,84,2,2,0,25,0.2653,0,0,0,0
198,70,2,2,0,7,0.3565,0,0,0,0
390,104,2,1,0,14,0.1703,1,0,0,1
198,6,2,3,0,58,0.3165,0,0,0,0
13,63,4,0,0,37,0.1146,1,1,1,3
188,110,3,0,0,30,0.5891,0,0,0,0
85,55,2,0,1,12,0.375,1,1,0,2
229,94,1,0,0,4,0.0972,0,0,0,0
379,33,2,3,0,8,0.0699,0,0,0,0
347,47,1,3,0,10,0.5882,0,0,0,0
17,46,2,0,1,0,0.6187,1,1,0,2
60,100,5,0,0,17,0.447,1,1,1,3
246,41,4,1,0,46,0.4684,1,1,0,2
379,44,2,1,0,21,0.3342,0,0,0,0
2,35,4,2,0,1,0.2062,1,0,0,1
61,7,3,0,1,9,0.3567,1,1,0,2
62,71,1,1,1,43,0.2252,1,1,0,2
179,14,2,1,0,28,0.2884,0,0,0,0
113,112,0,1,0,11,0.0966,0,0,0,0
374,59,5,0,0,12,0.2545,1,1,1,3
292,55,1,3,0,20,0.1575,0,0,0,0
242,23,6,2,0,11,0.244,1,1,1,3
235,76,4,1,1,8,0.2852,1,1,0,2
90,74,2,0,0,59,0.1969,0,0,0,0
112,17,3,3,0,25,0.5362,1,0,0,1
177,16,4,0,0,37,0.4051,1,1,0,2
169,8,4,2,0,6,0.2489,0,0,0,0
207,66,4,0,0,54,0.2462,1,1,1,3
170,30,1,0,0,21,0.2029,1,1,0,2
103,13,2,2,0,35,0.1444,0,0,0,0
350,75,3,1,0,58,0.219,1,0,0,1
263,117,1,2,0,4,0.2003,0,0,0,0
150,105,3,2,0,55,0.1772,0,0,0,0
378,57,4,0,0,43,0.2268,0,0,0,0
260,96,2,2,0,36,0.5143,1,0,0,1
120,16,2,2,1,36,0.0657,0,0,0,0
300,105,3,0,0,36,0.2889,1,1,0,2
260,32,1,0,0,18,0.4312,0,0,0,0
164,86,2,0,0,27,0.4416,0,0,0,0
4,79,2,1,0,57,0.6919,1,1,0,2
197,75,1,2,0,13,0.2992,1,0,0,1
318,45,4,2,0,44,0.0566,1,1,1,3
228,65,4,1,1,21,0.8264,1,1,1,3
250,57,5,0,0,15,0.6913,1,1,1,3
