student_id,college_id,job_id,match_score,skill_overlap_count,skill_gap_count,years_exposure_avg,jd_seniority_level,verified_skill_count,ai_trust_score
fresh_college_F_16,college_F,job_15,0.696,6,3,2.0,3,8,0.532
fresh_college_F_16,college_F,job_55,0.531,3,7,4.0,3,4,0.489
fresh_college_F_16,college_F,job_2,0.522,4,7,1.1,1,4,0.417
fresh_college_F_16,college_F,job_77,0.638,4,6,3.8,4,5,0.532
fresh_college_F_16,college_F,job_49,0.753,7,1,1.4,2,9,0.433
fresh_college_F_16,college_F,job_66,0.414,2,7,3.6,5,2,0.625
fresh_college_F_16,college_F,job_19,0.623,5,3,4.1,4,6,0.487
fresh_college_F_16,college_F,job_97,0.677,6,3,4.3,2,6,0.719
fresh_college_F_16,college_F,job_22,0.599,4,4,5.0,3,6,0.848
fresh_college_F_16,college_F,job_17,0.621,3,6,2.6,5,6,0.629
fresh_college_F_16,college_F,job_16,0.509,4,6,4.9,3,5,0.636
fresh_college_F_16,college_F,job_91,0.689,6,5,1.4,3,9,0.545
fresh_college_F_16,college_F,job_74,0.562,5,6,3.4,2,6,0.487
fresh_college_F_16,college_F,job_41,0.405,2,7,1.4,5,2,0.834
fresh_college_F_16,college_F,job_4,0.309,2,7,4.6,4,3,0.564
fresh_college_F_16,college_F,job_10,0.468,4,5,4.9,1,6,0.455
fresh_college_F_16,college_F,job_86,0.717,5,3,3.9,5,7,0.543
fresh_college_F_16,college_F,job_1,0.573,5,5,2.1,4,6,0.816
fresh_college_F_17,college_F,job_55,0.564,3,6,1.3,5,5,0.655
fresh_college_F_17,college_F,job_4,0.324,2,8,3.5,1,3,0.482
fresh_college_F_17,college_F,job_37,0.496,4,4,2.5,5,5,0.777
fresh_college_F_17,college_F,job_22,0.443,3,8,1.1,5,5,0.479
fresh_college_F_17,college_F,job_97,0.634,6,5,3.1,5,7,0.761
fresh_college_F_17,college_F,job_99,0.408,2,7,3.8,5,3,0.411
fresh_college_F_17,college_F,job_19,0.666,6,3,1.1,5,6,0.47
fresh_college_F_17,college_F,job_70,0.723,6,4,2.0,5,9,0.837
fresh_college_F_17,college_F,job_69,0.732,5,4,3.4,5,5,0.755
fresh_college_F_17,college_F,job_72,0.608,3,6,3.0,2,5,0.55
fresh_college_F_17,college_F,job_35,0.701,4,7,4.8,2,7,0.693
fresh_college_F_17,college_F,job_13,0.77,5,3,3.7,1,5,0.435
fresh_college_F_17,college_F,job_46,0.436,4,7,1.5,5,5,0.796
fresh_college_F_17,college_F,job_82,0.461,3,7,3.7,1,5,0.818
fresh_college_F_18,college_F,job_53,0.597,4,6,4.8,2,6,0.749
fresh_college_F_18,college_F,job_87,0.503,3,6,3.0,1,4,0.831
fresh_college_F_18,college_F,job_48,0.629,5,5,2.7,3,7,0.451
fresh_college_F_18,college_F,job_5,0.601,3,5,1.3,1,4,0.491
fresh_college_F_18,college_F,job_77,0.333,1,7,4.3,5,4,0.669
fresh_college_F_18,college_F,job_82,0.356,3,5,4.3,5,3,0.789
fresh_college_F_18,college_F,job_69,0.589,3,7,1.2,1,5,0.84
fresh_college_F_18,college_F,job_91,0.422,2,7,2.8,3,5,0.502
fresh_college_F_18,college_F,job_64,0.325,3,7,2.1,1,6,0.837
fresh_college_F_18,college_F,job_68,0.562,4,6,2.0,4,6,0.477
fresh_college_F_18,college_F,job_52,0.644,4,4,4.4,1,7,0.481
fresh_college_F_18,college_F,job_62,0.515,5,5,3.8,3,7,0.561
fresh_college_F_18,college_F,job_88,0.546,3,8,3.6,5,6,0.439
fresh_college_F_18,college_F,job_13,0.516,4,5,2.4,3,7,0.634
fresh_college_F_18,college_F,job_70,0.724,6,5,4.5,2,7,0.435
fresh_college_F_18,college_F,job_75,0.479,3,7,1.4,5,4,0.638
fresh_college_F_19,college_F,job_74,0.471,2,7,1.9,4,4,0.8
fresh_college_F_19,college_F,job_51,0.397,2,8,2.2,1,4,0.478
fresh_college_F_19,college_F,job_91,0.416,3,5,2.6,3,5,0.495
fresh_college_F_19,college_F,job_48,0.732,4,6,1.2,4,7,0.588
fresh_college_F_19,college_F,job_4,0.501,3,7,2.5,4,3,0.631
fresh_college_F_19,college_F,job_63,0.725,5,4,1.6,4,8,0.556
fresh_college_F_19,college_F,job_5,0.477,3,8,1.2,4,6,0.841
fresh_college_F_19,college_F,job_99,0.76,6,4,4.4,1,7,0.72
fresh_college_F_19,college_F,job_94,0.584,3,8,1.8,4,6,0.514
fresh_college_F_19,college_F,job_16,0.322,1,10,1.1,3,2,0.623
fresh_college_F_19,college_F,job_89,0.3,2,9,1.5,5,2,0.759
fresh_college_F_19,college_F,job_24,0.318,2,6,1.6,4,2,0.702
fresh_college_F_20,college_F,job_45,0.453,2,6,3.4,3,4,0.659
fresh_college_F_20,college_F,job_55,0.51,4,6,2.9,4,4,0.501
fresh_college_F_20,college_F,job_47,0.42,4,7,1.3,2,4,0.639
fresh_college_F_20,college_F,job_8,0.325,1,7,2.6,1,4,0.848
fresh_college_F_20,college_F,job_61,0.318,3,5,4.3,4,4,0.665
fresh_college_F_20,college_F,job_27,0.723,4,5,3.1,4,4,0.85
fresh_college_F_20,college_F,job_98,0.59,5,5,4.3,4,5,0.762
fresh_college_F_20,college_F,job_1,0.574,4,5,1.5,2,5,0.67
fresh_college_F_20,college_F,job_93,0.429,3,6,4.9,5,3,0.692
fresh_college_F_20,college_F,job_4,0.62,5,3,4.4,5,6,0.405
fresh_college_F_20,college_F,job_68,0.565,5,4,4.9,4,6,0.649
fresh_college_F_20,college_F,job_51,0.517,5,4,2.7,3,8,0.601
fresh_college_F_20,college_F,job_41,0.554,3,8,4.4,5,5,0.579
fresh_college_F_21,college_F,job_86,0.567,5,3,3.8,4,5,0.499
fresh_college_F_21,college_F,job_65,0.635,5,4,3.1,3,7,0.663
fresh_college_F_21,college_F,job_36,0.405,3,5,1.3,4,4,0.571
fresh_college_F_21,college_F,job_67,0.443,2,7,4.8,1,3,0.748
fresh_college_F_21,college_F,job_66,0.358,2,9,4.8,1,5,0.789
fresh_college_F_21,college_F,job_52,0.555,3,7,2.2,4,4,0.567
fresh_college_F_21,college_F,job_73,0.731,4,6,2.3,4,4,0.846
fresh_college_F_21,college_F,job_9,0.598,5,5,2.2,5,6,0.68
fresh_college_F_21,college_F,job_13,0.637,6,2,1.7,2,6,0.446
fresh_college_F_21,college_F,job_68,0.313,1,7,2.2,2,1,0.401
fresh_college_F_22,college_F,job_38,0.674,4,6,4.0,2,7,0.468
fresh_college_F_22,college_F,job_34,0.724,4,4,2.3,1,5,0.783
fresh_college_F_22,college_F,job_26,0.436,4,7,4.9,4,7,0.507
fresh_college_F_22,college_F,job_51,0.644,5,4,1.6,5,6,0.408
fresh_college_F_22,college_F,job_71,0.393,3,5,3.7,5,4,0.576
fresh_college_F_22,college_F,job_59,0.397,2,8,1.5,5,3,0.795
fresh_college_F_22,college_F,job_25,0.698,6,4,1.7,1,8,0.448
fresh_college_F_22,college_F,job_89,0.557,3,5,3.9,5,6,0.457
fresh_college_F_22,college_F,job_12,0.461,4,7,2.8,3,4,0.591
fresh_college_F_22,college_F,job_84,0.577,3,7,4.0,4,4,0.509
fresh_college_F_22,college_F,job_22,0.68,6,5,4.4,2,7,0.845
fresh_college_F_22,college_F,job_76,0.613,3,5,2.7,4,3,0.675
fresh_college_F_22,college_F,job_35,0.476,4,6,3.9,2,6,0.627
fresh_college_F_22,college_F,job_78,0.771,6,4,2.9,4,7,0.84
fresh_college_F_22,college_F,job_58,0.495,2,6,4.6,3,2,0.435
fresh_college_F_23,college_F,job_77,0.635,5,3,3.9,4,7,0.405
fresh_college_F_23,college_F,job_45,0.659,5,5,4.3,3,7,0.768
fresh_college_F_23,college_F,job_38,0.752,7,3,4.9,2,7,0.77
fresh_college_F_23,college_F,job_59,0.37,2,9,1.6,3,4,0.827
fresh_college_F_23,college_F,job_71,0.577,5,3,3.5,3,7,0.845
fresh_college_F_23,college_F,job_54,0.594,5,3,1.6,4,6,0.655
fresh_college_F_23,college_F,job_4,0.703,6,2,1.8,4,9,0.415
fresh_college_F_23,college_F,job_12,0.355,3,5,4.2,5,6,0.512
fresh_college_F_23,college_F,job_1,0.306,2,7,1.3,3,4,0.85
fresh_college_F_23,college_F,job_19,0.348,2,9,1.1,4,5,0.787
fresh_college_F_23,college_F,job_40,0.435,3,5,4.6,3,4,0.533
fresh_college_F_23,college_F,job_51,0.333,1,8,3.0,3,2,0.575
fresh_college_F_23,college_F,job_26,0.477,4,4,2.6,5,5,0.758
fresh_college_F_23,college_F,job_41,0.736,5,4,2.6,3,8,0.578
fresh_college_F_23,college_F,job_66,0.636,6,2,1.6,2,8,0.509
fresh_college_F_23,college_F,job_29,0.413,4,6,1.3,1,5,0.773
fresh_college_F_23,college_F,job_28,0.634,4,5,3.2,3,6,0.688
fresh_college_F_24,college_F,job_43,0.616,3,7,2.5,5,3,0.785
fresh_college_F_24,college_F,job_25,0.308,2,9,5.0,2,2,0.626
fresh_college_F_24,college_F,job_30,0.703,4,5,2.8,2,5,0.657
fresh_college_F_24,college_F,job_14,0.772,6,4,2.2,4,6,0.679
fresh_college_F_24,college_F,job_76,0.521,5,3,3.2,1,5,0.547
fresh_college_F_24,college_F,job_70,0.693,6,5,1.5,5,9,0.737
fresh_college_F_24,college_F,job_50,0.523,4,6,3.4,4,7,0.828
fresh_college_F_24,college_F,job_1,0.331,3,7,1.5,4,6,0.564
fresh_college_F_24,college_F,job_36,0.414,3,7,2.6,3,4,0.689
fresh_college_F_24,college_F,job_52,0.779,6,4,4.1,3,6,0.416
fresh_college_F_24,college_F,job_44,0.522,5,3,3.9,5,7,0.741
fresh_college_F_24,college_F,job_11,0.62,5,4,1.7,1,7,0.723
fresh_college_F_24,college_F,job_18,0.396,2,8,2.3,3,2,0.557
fresh_college_F_24,college_F,job_67,0.59,3,8,1.8,2,4,0.498
fresh_college_F_24,college_F,job_49,0.461,2,7,5.0,5,2,0.779
fresh_college_F_24,college_F,job_22,0.578,3,7,1.5,5,3,0.634
fresh_college_F_24,college_F,job_2,0.402,3,8,1.9,2,5,0.732
fresh_college_F_24,college_F,job_35,0.332,3,8,3.0,4,4,0.549
fresh_college_F_25,college_F,job_15,0.353,1,10,2.5,4,1,0.495
fresh_college_F_25,college_F,job_79,0.306,1,8,4.8,4,3,0.687
fresh_college_F_25,college_F,job_61,0.385,4,6,1.1,2,6,0.538
fresh_college_F_25,college_F,job_60,0.307,1,9,1.7,5,4,0.425
fresh_college_F_25,college_F,job_85,0.386,2,9,2.8,4,4,0.801
fresh_college_F_25,college_F,job_69,0.659,6,5,2.8,2,6,0.421
fresh_college_F_25,college_F,job_9,0.359,2,9,4.2,5,3,0.752
fresh_college_F_25,college_F,job_45,0.712,5,3,3.3,3,6,0.79
fresh_college_F_25,college_F,job_11,0.644,4,6,4.1,4,4,0.777
fresh_college_F_25,college_F,job_12,0.558,4,4,2.5,3,7,0.51
fresh_college_F_25,college_F,job_51,0.443,2,8,1.9,1,3,0.693
fresh_college_F_25,college_F,job_35,0.677,6,3,1.9,1,7,0.59
fresh_college_F_26,college_F,job_71,0.626,5,5,2.8,5,5,0.592
fresh_college_F_26,college_F,job_75,0.7,6,5,3.0,5,8,0.752
fresh_college_F_26,college_F,job_67,0.39,3,7,1.7,2,4,0.59
fresh_college_F_26,college_F,job_65,0.417,4,4,1.3,2,4,0.428
fresh_college_F_26,college_F,job_3,0.753,7,3,3.0,4,9,0.76
fresh_college_F_26,college_F,job_41,0.436,3,8,1.8,4,4,0.729
fresh_college_F_26,college_F,job_47,0.664,4,5,1.4,5,4,0.706
fresh_college_F_26,college_F,job_16,0.515,4,4,3.7,3,6,0.448
fresh_college_F_26,college_F,job_2,0.536,4,4,3.6,3,7,0.761
fresh_college_F_26,college_F,job_52,0.598,4,5,2.8,1,6,0.515
fresh_college_F_27,college_F,job_53,0.613,5,5,2.6,1,6,0.83
fresh_college_F_27,college_F,job_65,0.776,5,3,2.9,3,8,0.572
fresh_college_F_27,college_F,job_0,0.759,5,4,2.5,2,7,0.64
fresh_college_F_27,college_F,job_3,0.715,4,6,3.5,1,7,0.839
fresh_college_F_27,college_F,job_22,0.54,4,6,3.9,5,6,0.832
fresh_college_F_27,college_F,job_46,0.761,7,1,4.8,1,7,0.68
fresh_college_F_27,college_F,job_32,0.449,3,5,2.5,4,6,0.485
fresh_college_F_27,college_F,job_62,0.751,7,2,1.4,2,9,0.543
fresh_college_F_27,college_F,job_5,0.653,5,6,4.4,5,7,0.411
fresh_college_F_27,college_F,job_56,0.436,3,8,1.5,5,3,0.446
fresh_college_F_27,college_F,job_97,0.414,3,7,1.2,1,3,0.781
fresh_college_F_27,college_F,job_76,0.314,1,8,1.8,2,2,0.69
fresh_college_F_27,college_F,job_94,0.703,5,6,3.1,5,6,0.548
fresh_college_F_28,college_F,job_38,0.589,4,6,4.6,1,6,0.459
fresh_college_F_28,college_F,job_78,0.701,6,3,1.2,2,8,0.737
fresh_college_F_28,college_F,job_50,0.771,5,4,3.3,1,5,0.409
fresh_college_F_28,college_F,job_39,0.459,4,7,4.2,2,6,0.692
fresh_college_F_28,college_F,job_88,0.344,2,9,2.9,1,4,0.489
fresh_college_F_28,college_F,job_11,0.647,6,3,1.4,3,9,0.513
fresh_college_F_28,college_F,job_0,0.708,6,2,4.6,1,6,0.728
fresh_college_F_28,college_F,job_7,0.597,3,6,1.6,1,4,0.798
fresh_college_F_28,college_F,job_73,0.706,5,5,1.6,3,6,0.61
fresh_college_F_28,college_F,job_98,0.332,3,8,3.0,3,4,0.52
fresh_college_F_29,college_F,job_3,0.524,3,5,2.9,4,3,0.519
fresh_college_F_29,college_F,job_59,0.525,5,5,2.3,3,5,0.615
fresh_college_F_29,college_F,job_51,0.327,1,7,3.9,4,2,0.584
fresh_college_F_29,college_F,job_53,0.33,2,7,3.3,4,5,0.657
fresh_college_F_29,college_F,job_0,0.658,6,5,3.7,4,9,0.509
fresh_college_F_29,college_F,job_6,0.732,6,5,4.6,5,7,0.578
fresh_college_F_29,college_F,job_56,0.322,2,8,2.5,3,2,0.743
fresh_college_F_29,college_F,job_16,0.644,4,7,1.6,1,6,0.631
fresh_college_F_29,college_F,job_73,0.574,3,8,4.3,1,4,0.428
fresh_college_F_29,college_F,job_38,0.318,1,7,3.4,1,1,0.626
fresh_college_F_29,college_F,job_18,0.572,5,5,1.9,1,8,0.623
fresh_college_F_29,college_F,job_52,0.684,5,6,2.5,2,6,0.43
fresh_college_F_29,college_F,job_94,0.514,5,5,3.1,5,7,0.814
fresh_college_F_29,college_F,job_34,0.649,6,3,3.4,1,8,0.826
fresh_college_F_29,college_F,job_90,0.496,2,9,2.8,5,3,0.679
fresh_college_F_29,college_F,job_48,0.35,3,7,2.2,5,3,0.846
fresh_college_F_30,college_F,job_41,0.607,3,6,3.2,2,4,0.428
fresh_college_F_30,college_F,job_0,0.581,5,6,1.9,4,6,0.602
fresh_college_F_30,college_F,job_66,0.7,5,4,1.6,3,5,0.47
fresh_college_F_30,college_F,job_65,0.456,3,5,3.3,5,3,0.481
fresh_college_F_30,college_F,job_79,0.488,2,8,2.0,5,4,0.593
fresh_college_F_30,college_F,job_63,0.45,2,8,1.1,1,5,0.41
fresh_college_F_30,college_F,job_5,0.321,3,7,4.2,1,5,0.596
fresh_college_F_30,college_F,job_25,0.461,3,7,3.3,4,3,0.667
fresh_college_F_30,college_F,job_21,0.767,6,4,1.4,2,7,0.816
fresh_college_F_30,college_F,job_99,0.47,4,4,4.6,3,7,0.478
fresh_college_F_30,college_F,job_98,0.305,3,5,3.0,3,3,0.75
fresh_college_F_30,college_F,job_76,0.705,5,5,1.5,5,5,0.802
fresh_college_F_30,college_F,job_74,0.393,4,5,3.0,5,5,0.848
fresh_college_F_31,college_F,job_96,0.477,2,6,2.1,3,4,0.615
fresh_college_F_31,college_F,job_91,0.709,6,5,4.0,3,9,0.497
fresh_college_F_31,college_F,job_16,0.64,5,5,4.1,3,8,0.713
fresh_college_F_31,college_F,job_83,0.497,4,7,3.1,4,7,0.752
fresh_college_F_31,college_F,job_46,0.735,5,5,2.9,2,6,0.481
fresh_college_F_31,college_F,job_36,0.532,3,7,3.3,1,3,0.601
fresh_college_F_31,college_F,job_44,0.309,3,8,2.0,1,6,0.594
fresh_college_F_31,college_F,job_2,0.756,6,4,2.2,3,9,0.67
fresh_college_F_31,college_F,job_12,0.683,5,6,1.1,3,7,0.726
fresh_college_F_31,college_F,job_88,0.646,6,4,2.2,5,9,0.487
fresh_college_F_31,college_F,job_7,0.337,3,8,4.3,2,6,0.74
fresh_college_F_31,college_F,job_43,0.494,4,6,1.0,5,5,0.652
fresh_college_F_31,college_F,job_89,0.765,5,6,5.0,4,6,0.817
fresh_college_F_31,college_F,job_10,0.57,4,5,2.5,3,7,0.837
fresh_college_F_31,college_F,job_98,0.405,4,6,2.0,3,4,0.776
fresh_college_F_32,college_F,job_63,0.33,3,6,4.5,3,5,0.692
fresh_college_F_32,college_F,job_74,0.668,5,6,4.1,5,8,0.658
fresh_college_F_32,college_F,job_75,0.758,5,4,2.9,1,6,0.744
fresh_college_F_32,college_F,job_83,0.464,4,4,4.9,5,6,0.434
fresh_college_F_32,college_F,job_38,0.67,6,5,3.2,1,8,0.786
fresh_college_F_32,college_F,job_5,0.378,2,9,2.3,5,5,0.785
fresh_college_F_32,college_F,job_72,0.728,6,2,3.1,2,8,0.465
fresh_college_F_32,college_F,job_52,0.597,5,5,2.9,3,7,0.723
fresh_college_F_32,college_F,job_47,0.397,2,7,2.3,3,5,0.523
fresh_college_F_32,college_F,job_23,0.321,2,8,1.3,2,2,0.402
fresh_college_F_32,college_F,job_8,0.359,3,7,1.2,4,6,0.514
fresh_college_F_32,college_F,job_0,0.622,5,3,3.5,5,6,0.542
fresh_college_F_32,college_F,job_86,0.683,6,5,4.7,5,9,0.65
fresh_college_F_32,college_F,job_54,0.712,6,3,2.3,2,6,0.54
fresh_college_F_33,college_F,job_97,0.61,5,5,4.5,1,7,0.818
fresh_college_F_33,college_F,job_58,0.597,3,7,3.1,4,6,0.606
fresh_college_F_33,college_F,job_92,0.522,5,4,4.1,1,7,0.507
fresh_college_F_33,college_F,job_26,0.357,1,7,2.3,2,3,0.84
fresh_college_F_33,college_F,job_16,0.691,6,4,1.5,5,9,0.748
fresh_college_F_33,college_F,job_95,0.739,6,2,1.3,2,8,0.659
fresh_college_F_33,college_F,job_12,0.397,3,5,2.6,2,6,0.573
fresh_college_F_33,college_F,job_36,0.63,5,4,2.6,4,8,0.786
fresh_college_F_33,college_F,job_47,0.308,1,7,4.8,1,2,0.805
fresh_college_F_33,college_F,job_32,0.538,5,5,1.0,5,6,0.806
fresh_college_F_33,college_F,job_74,0.662,5,4,4.5,5,5,0.849
fresh_college_F_33,college_F,job_88,0.516,5,3,3.4,5,6,0.49
fresh_college_F_33,college_F,job_33,0.629,4,4,1.7,4,7,0.457
fresh_college_F_33,college_F,job_17,0.603,3,6,2.8,2,6,0.495
fresh_college_F_33,college_F,job_7,0.616,5,6,4.8,1,8,0.479
fresh_college_F_33,college_F,job_41,0.465,3,6,3.9,5,4,0.606
fresh_college_F_33,college_F,job_24,0.605,3,5,1.7,4,4,0.595
fresh_college_F_33,college_F,job_14,0.385,4,5,1.6,4,6,0.717
fresh_college_F_34,college_F,job_25,0.337,3,8,2.7,3,4,0.529
fresh_college_F_34,college_F,job_78,0.49,2,6,3.3,1,2,0.785
fresh_college_F_34,college_F,job_47,0.684,5,3,2.9,1,6,0.682
fresh_college_F_34,college_F,job_17,0.381,2,8,1.4,5,3,0.508
fresh_college_F_34,college_F,job_34,0.692,6,2,3.6,2,9,0.55
fresh_college_F_34,college_F,job_74,0.725,5,3,2.1,4,8,0.806
fresh_college_F_34,college_F,job_13,0.559,5,6,1.8,3,6,0.738
fresh_college_F_34,college_F,job_55,0.346,3,7,3.3,3,4,0.418
fresh_college_F_34,college_F,job_42,0.564,3,7,4.1,5,3,0.555
fresh_college_F_34,college_F,job_33,0.515,4,6,4.1,3,5,0.469
fresh_college_F_34,college_F,job_45,0.664,4,5,1.5,3,7,0.79
fresh_college_F_34,college_F,job_98,0.486,3,7,1.2,4,5,0.762
fresh_college_F_34,college_F,job_37,0.597,3,8,4.1,3,3,0.546
fresh_college_F_34,college_F,job_86,0.6,3,6,4.6,1,6,0.811
fresh_college_F_34,college_F,job_76,0.357,1,7,4.9,2,3,0.835
fresh_college_F_35,college_F,job_63,0.47,3,6,4.4,4,5,0.746
fresh_college_F_35,college_F,job_2,0.649,5,6,4.3,5,6,0.766
fresh_college_F_35,college_F,job_15,0.618,3,5,2.5,4,6,0.837
fresh_college_F_35,college_F,job_51,0.635,4,7,2.4,1,4,0.691
fresh_college_F_35,college_F,job_24,0.733,5,5,1.6,2,5,0.416
fresh_college_F_35,college_F,job_55,0.41,2,9,4.3,4,2,0.846
fresh_college_F_35,college_F,job_69,0.613,4,4,2.0,4,4,0.802
fresh_college_F_35,college_F,job_90,0.517,5,6,1.9,2,6,0.639
fresh_college_F_35,college_F,job_77,0.551,4,5,1.3,3,4,0.423
fresh_college_F_35,college_F,job_26,0.683,5,6,2.5,1,6,0.528
fresh_college_F_35,college_F,job_29,0.429,3,5,2.5,3,6,0.742
fresh_college_F_35,college_F,job_75,0.678,4,6,1.5,1,7,0.68
fresh_college_F_35,college_F,job_57,0.534,3,5,2.5,1,5,0.803
fresh_college_F_35,college_F,job_53,0.53,4,6,4.5,1,5,0.576
fresh_college_F_36,college_F,job_70,0.35,3,5,4.1,4,3,0.58
fresh_college_F_36,college_F,job_40,0.541,4,5,3.6,3,7,0.583
fresh_college_F_36,college_F,job_23,0.737,5,3,4.7,1,6,0.505
fresh_college_F_36,college_F,job_66,0.639,6,2,2.6,5,8,0.783
fresh_college_F_36,college_F,job_20,0.55,3,8,5.0,1,3,0.572
fresh_college_F_36,college_F,job_6,0.454,2,8,3.9,2,5,0.485
fresh_college_F_36,college_F,job_97,0.393,4,6,3.5,5,6,0.602
fresh_college_F_36,college_F,job_57,0.444,2,8,3.5,1,5,0.682
fresh_college_F_36,college_F,job_82,0.774,7,3,4.5,2,9,0.453
fresh_college_F_36,college_F,job_54,0.602,4,6,5.0,3,6,0.818
fresh_college_F_36,college_F,job_67,0.501,4,5,1.2,4,4,0.611
fresh_college_F_36,college_F,job_45,0.676,4,6,2.9,5,6,0.535
fresh_college_F_37,college_F,job_11,0.434,3,8,1.9,3,4,0.648
fresh_college_F_37,college_F,job_63,0.738,5,6,4.1,1,6,0.495
fresh_college_F_37,college_F,job_16,0.698,5,3,3.6,5,8,0.53
fresh_college_F_37,college_F,job_56,0.384,4,4,3.4,3,4,0.599
fresh_college_F_37,college_F,job_21,0.379,3,5,1.5,1,4,0.694
fresh_college_F_37,college_F,job_77,0.365,2,8,4.9,5,5,0.571
fresh_college_F_37,college_F,job_76,0.681,6,4,2.3,1,6,0.803
fresh_college_F_37,college_F,job_38,0.548,3,6,3.7,1,5,0.816
fresh_college_F_37,college_F,job_53,0.398,2,9,2.2,4,3,0.831
fresh_college_F_37,college_F,job_18,0.591,4,7,4.3,4,6,0.807
fresh_college_F_37,college_F,job_49,0.386,2,9,3.0,4,4,0.519
fresh_college_F_37,college_F,job_15,0.672,6,2,2.9,3,8,0.783
fresh_college_F_37,college_F,job_70,0.331,2,7,1.2,2,4,0.574
fresh_college_F_37,college_F,job_44,0.547,3,8,3.1,4,3,0.706
fresh_college_F_37,college_F,job_26,0.566,5,4,4.6,5,8,0.404
fresh_college_F_37,college_F,job_73,0.579,3,5,4.2,4,6,0.728
fresh_college_F_37,college_F,job_99,0.6,5,4,4.6,1,5,0.783
fresh_college_F_38,college_F,job_90,0.601,4,5,1.3,1,5,0.58
fresh_college_F_38,college_F,job_65,0.443,2,8,1.6,1,5,0.767
fresh_college_F_38,college_F,job_80,0.377,2,8,4.5,4,3,0.577
fresh_college_F_38,college_F,job_63,0.636,6,5,3.9,4,7,0.551
fresh_college_F_38,college_F,job_56,0.757,5,5,2.4,4,6,0.783
fresh_college_F_38,college_F,job_57,0.336,1,7,3.6,3,3,0.606
fresh_college_F_38,college_F,job_93,0.703,4,5,2.0,1,6,0.625
fresh_college_F_38,college_F,job_25,0.446,3,8,4.3,2,4,0.489
fresh_college_F_38,college_F,job_45,0.476,4,6,3.6,3,6,0.706
fresh_college_F_38,college_F,job_41,0.641,4,5,1.9,1,4,0.532
fresh_college_F_38,college_F,job_11,0.649,6,2,4.1,1,7,0.84
fresh_college_F_38,college_F,job_87,0.584,4,5,3.0,3,6,0.689
fresh_college_F_39,college_F,job_45,0.353,1,10,3.8,3,2,0.448
fresh_college_F_39,college_F,job_74,0.35,1,8,3.7,2,2,0.696
fresh_college_F_39,college_F,job_43,0.527,5,5,3.8,3,6,0.54
fresh_college_F_39,college_F,job_54,0.693,4,6,3.7,5,5,0.727
fresh_college_F_39,college_F,job_71,0.504,4,6,1.3,5,6,0.681
fresh_college_F_39,college_F,job_53,0.466,3,5,3.0,5,3,0.647
fresh_college_F_39,college_F,job_69,0.763,6,2,2.1,1,6,0.778
fresh_college_F_39,college_F,job_70,0.539,5,4,3.8,2,7,0.748
fresh_college_F_39,college_F,job_44,0.692,6,3,3.9,5,7,0.482
fresh_college_F_39,college_F,job_73,0.633,6,2,1.9,5,7,0.515
fresh_college_F_39,college_F,job_50,0.525,4,4,1.5,5,4,0.617
fresh_college_F_39,college_F,job_63,0.441,2,7,3.1,5,3,0.425
fresh_college_G_0,college_G,job_38,0.455,2,6,1.1,2,5,0.672
fresh_college_G_0,college_G,job_99,0.679,4,6,1.5,4,6,0.739
fresh_college_G_0,college_G,job_65,0.467,3,6,2.3,4,3,0.663
fresh_college_G_0,college_G,job_94,0.387,2,8,4.5,3,4,0.48
fresh_college_G_0,college_G,job_26,0.683,4,4,3.8,5,5,0.519
fresh_college_G_0,college_G,job_86,0.622,3,5,4.0,1,5,0.732
fresh_college_G_0,college_G,job_73,0.757,6,4,4.6,5,6,0.625
fresh_college_G_0,college_G,job_59,0.438,4,6,3.5,4,4,0.541
fresh_college_G_0,college_G,job_97,0.607,4,4,3.7,3,5,0.496
fresh_college_G_0,college_G,job_53,0.456,2,7,5.0,2,2,0.734
fresh_college_G_1,college_G,job_70,0.695,4,7,3.6,5,4,0.741
fresh_college_G_1,college_G,job_46,0.398,4,7,1.3,4,6,0.704
fresh_college_G_1,college_G,job_50,0.621,4,7,2.5,5,6,0.615
fresh_college_G_1,college_G,job_12,0.562,3,5,2.0,4,4,0.799
fresh_college_G_1,college_G,job_22,0.668,4,6,4.7,5,6,0.559
fresh_college_G_1,college_G,job_16,0.514,4,5,1.6,3,6,0.676
fresh_college_G_1,college_G,job_30,0.497,3,8,3.3,4,4,0.546
fresh_college_G_1,college_G,job_86,0.438,2,8,2.7,1,2,0.832
fresh_college_G_1,college_G,job_42,0.68,4,4,3.7,3,4,0.835
fresh_college_G_1,college_G,job_13,0.687,5,3,4.8,2,6,0.878
fresh_college_G_1,college_G,job_62,0.383,4,6,3.9,2,5,0.87
fresh_college_G_1,college_G,job_81,0.744,4,7,2.5,5,6,0.706
fresh_college_G_1,college_G,job_77,0.393,4,6,2.9,4,5,0.729
fresh_college_G_1,college_G,job_24,0.513,5,6,2.0,4,8,0.796
fresh_college_G_1,college_G,job_5,0.483,3,7,3.7,4,5,0.545
fresh_college_G_1,college_G,job_40,0.58,5,5,5.0,1,8,0.548
fresh_college_G_2,college_G,job_83,0.793,7,3,1.6,5,7,0.861
fresh_college_G_2,college_G,job_28,0.441,3,7,2.4,1,6,0.723
fresh_college_G_2,college_G,job_8,0.813,7,4,4.2,2,8,0.601
fresh_college_G_2,college_G,job_79,0.423,3,6,5.0,3,6,0.874
