student_id,skills,experience_years,verified_score
1590,"SQL,Java,C++,Project Management",10,57
1591,"Deep Learning,Project Management",8,71
1592,"Data Analysis,React,Statistics,Agile,Machine Learning,SQL,Deep Learning",0,48
1593,"Node.js,Agile,Python",10,55
1594,"React,Deep Learning",9,87
1595,"Deep Learning,Project Management",4,58
1596,"Machine Learning,Deep Learning,AWS,Data Analysis,Node.js",8,51
1597,"Docker,Communication,Git",3,82
1598,"C++,Project Management,Communication,Java,Agile",9,80
1599,"Data Analysis,AWS,Communication,Git,C++,Python,Project Management",3,99
1600,"Deep Learning,Python,C++",1,95
1601,"Statistics,Deep Learning",8,59
1602,"AWS,Git,React,Deep Learning,Scrum,Python,Docker",6,81
1603,"Kubernetes,Communication",4,63
1604,"Node.js,Deep Learning,AWS,React",0,51
1605,"Python,SQL",10,87
1606,"C++,Kubernetes,Project Management,Docker",9,46
1607,"Java,Docker,Project Management,Node.js,Git",4,47
1608,"Python,Scrum",2,61
1609,"Node.js,Agile,Git,AWS",10,57
1610,"Git,Statistics,Machine Learning",1,48
1611,"Communication,SQL,C++,Agile,Node.js,AWS,Scrum",1,100
1612,"React,Kubernetes,Project Management,C++,Docker,Node.js",2,42
1613,"C++,Deep Learning,Docker",8,62
1614,"NLP,Communication,Deep Learning,Machine Learning",7,66
1615,"Agile,Python,Java,Docker,Node.js,Machine Learning",4,42
1616,"SQL,C++,Statistics,Project Management,React,Docker",8,44
1617,"NLP,Agile,Statistics",8,89
1618,"Statistics,Docker,C++,Java,Python",2,76
1619,"Git,Python,Agile",7,72
1620,"Agile,Docker,Kubernetes,AWS,Data Analysis,Node.js,NLP",8,47
1621,"AWS,SQL,Git",4,42
1622,"Data Analysis,Docker,Git,Scrum,Deep Learning,Statistics,Python",10,55
1623,"Scrum,Communication,Python",10,62
1624,"Node.js,React,Machine Learning,Docker,Git,Agile,C++",9,58
1625,"SQL,Python,Node.js,AWS",4,51
1626,"Python,Scrum,Communication,Statistics",10,56
1627,"Scrum,C++,NLP,AWS,Java,Data Analysis,Communication",9,80
1628,"Data Analysis,NLP,AWS,Deep Learning,Java",2,97
1629,"Machine Learning,Project Management,Java,NLP,Git",2,52
1630,"Project Management,Java,Kubernetes,Python,Data Analysis,Machine Learning",2,92
1631,"C++,Machine Learning,Data Analysis,Scrum,Git",3,69
1632,"Statistics,Communication,Agile,Data Analysis,Node.js,Git,Deep Learning",0,78
1633,"Statistics,Git",0,47
1634,"SQL,Data Analysis",3,89
1635,"Docker,Data Analysis",10,78
1636,"Python,Communication",8,87
1637,"Machine Learning,C++,Data Analysis,Project Management",9,97
1638,"Java,Kubernetes,React,Project Management,Machine Learning",3,43
1639,"Docker,Scrum,Communication,Python,Deep Learning,Project Management",1,74
1640,"Communication,Agile,Deep Learning,Data Analysis",0,98
1641,"Python,AWS,Deep Learning",6,49
1642,"Kubernetes,AWS,Statistics,Communication",7,50
1643,"AWS,Communication",4,62
1644,"React,Communication",5,99
1645,"SQL,Data Analysis",2,67
1646,"React,Java,Deep Learning,Data Analysis,NLP,Git",10,59
1647,"Kubernetes,Node.js,Communication,Docker,NLP,AWS",10,63
1648,"Machine Learning,Python,Data Analysis,Agile",5,49
1649,"NLP,Project Management,Machine Learning,Communication,Kubernetes",6,86
1650,"Data Analysis,Machine Learning,React,Git",2,89
1651,"Node.js,React,Project Management,Deep Learning,AWS",6,78
1652,"React,Data Analysis,AWS,Statistics,C++,Docker,Agile",8,74
1653,"Scrum,Git,AWS,Statistics,SQL",9,85
1654,"Agile,AWS,Machine Learning,Scrum,Java",0,53
1655,"Node.js,Scrum",7,48
1656,"SQL,Node.js",5,94
1657,"Kubernetes,NLP,Data Analysis",8,99
1658,"AWS,C++,Git,SQL,Node.js",2,47
1659,"Data Analysis,Statistics,Python,Deep Learning,Java,Agile,Node.js",1,82
1660,"Machine Learning,Project Management,Java,Python,Git,Agile",2,45
1661,"Machine Learning,Python,Deep Learning",2,88
1662,"Project Management,Data Analysis,Agile",4,70
1663,"React,NLP,Python,Kubernetes,SQL",2,43
1664,"SQL,Java,Agile,Scrum,Python,C++,Deep Learning",10,100
1665,"Scrum,Docker,Agile,Kubernetes,Node.js",3,67
1666,"Docker,Machine Learning,Agile",6,100
1667,"C++,Statistics,SQL",3,65
1668,"Scrum,Machine Learning,NLP",7,60
1669,"Statistics,Git,Java,SQL,Scrum,Agile,React",6,52
1670,"Communication,Git,Machine Learning,Node.js",9,89
1671,"Python,AWS,Kubernetes,Java",8,46
1672,"C++,Python",4,52
1673,"C++,SQL,AWS,Docker,Scrum,Kubernetes",9,42
1674,"Project Management,SQL,Scrum,React,Agile,Data Analysis",0,62
1675,"Statistics,Agile,C++,React",6,86
1676,"Data Analysis,Communication,React,Deep Learning",8,46
1677,"Data Analysis,Python,Statistics,Project Management,Kubernetes,Deep Learning",0,58
1678,"Data Analysis,NLP,Machine Learning",10,45
1679,"AWS,C++,Data Analysis,Java,Docker,NLP,Node.js",9,81
1680,"React,NLP,Data Analysis,Git,Agile,Java",9,94
1681,"SQL,Statistics,AWS,C++,Kubernetes",9,44
1682,"Git,Project Management,Communication",0,49
1683,"Scrum,Machine Learning,Project Management,Communication",7,60
1684,"Kubernetes,Java,Machine Learning",4,76
1685,"Node.js,Machine Learning,Scrum,Java",7,56
1686,"Docker,NLP,Data Analysis,Communication,Kubernetes",7,42
1687,"Kubernetes,Statistics,Deep Learning,Data Analysis",7,63
1688,"React,Node.js,Machine Learning,Deep Learning,Docker,AWS",4,96
1689,"SQL,Git,AWS,Python,Machine Learning,Deep Learning,Scrum",4,64
1690,"Git,Statistics,Machine Learning",3,64
1691,"Machine Learning,Node.js,NLP,Agile,React",8,97
1692,"Communication,Machine Learning,Java,Git,NLP",6,89
1693,"C++,Statistics,React,Machine Learning,Java",5,78
1694,"C++,Project Management,Communication,Docker,AWS",0,74
1695,"Project Management,Data Analysis,C++",5,76
1696,"Statistics,SQL",5,90
1697,"Project Management,C++,SQL,Scrum,Deep Learning",0,100
1698,"Deep Learning,Docker,Scrum,Java,SQL,Machine Learning,NLP",4,65
1699,"Kubernetes,NLP",6,73
1700,"Docker,Java,SQL",1,97
1701,"React,Kubernetes,Java,C++,Agile",6,70
1702,"Scrum,Java,Deep Learning,Node.js,NLP",9,64
1703,"Scrum,C++",1,86
1704,"Git,Data Analysis,React,Agile,Python,Machine Learning,AWS",2,71
1705,"Communication,Deep Learning,Docker,Python",7,100
1706,"NLP,Communication,SQL",3,87
1707,"Deep Learning,Scrum,Java",9,64
1708,"Node.js,C++,Scrum",10,76
1709,"Node.js,Git",0,59
1710,"Agile,Communication,Project Management,NLP",6,66
1711,"Node.js,Scrum,Deep Learning,React",1,99
1712,"NLP,Deep Learning,Node.js",2,75
1713,"Java,Scrum,Deep Learning,Statistics,Data Analysis,Agile",10,84
1714,"Deep Learning,Kubernetes,Communication,Machine Learning,Statistics,Git,SQL",1,81
1715,"Deep Learning,Communication",7,87
1716,"Scrum,Communication,NLP,SQL,React,Data Analysis",6,53
1717,"NLP,Scrum,Statistics",1,52
1718,"Communication,Node.js,NLP,Deep Learning,Agile",10,85
1719,"Statistics,Python,Node.js,AWS,Docker,Data Analysis,Deep Learning",10,56
1720,"Deep Learning,AWS,Python,Git",0,40
1721,"Data Analysis,Node.js",8,92
1722,"React,Git,Java,Deep Learning,Communication,Docker,C++",3,79
1723,"Statistics,SQL,Deep Learning,Data Analysis,React,C++,Node.js",2,65
1724,"Agile,Java,Deep Learning,AWS",1,85
1725,"Agile,Communication,Statistics",10,98
1726,"Scrum,Java,React,C++",1,45
1727,"Deep Learning,Python",10,89
1728,"Data Analysis,Python,Machine Learning,Statistics,Scrum,Node.js",2,69
1729,"Node.js,Java,AWS,Agile,Data Analysis,Communication,Docker",3,86
1730,"Docker,SQL,Git,Machine Learning,NLP",2,80
1731,"Git,Communication",1,69
1732,"Communication,Git,Data Analysis,Kubernetes,Agile,Machine Learning",1,44
1733,"Node.js,C++,Statistics,Communication,AWS",0,66
1734,"Project Management,Machine Learning",3,83
1735,"Statistics,React,NLP,Java,Machine Learning",4,40
1736,"Git,SQL,Communication",5,62
1737,"Scrum,Python,Java,Docker,NLP",1,52
1738,"Python,Scrum,Git,Data Analysis,Communication,Deep Learning",5,47
1739,"Python,React,Data Analysis",3,45
1740,"Data Analysis,Docker,Scrum,Project Management,Communication,SQL,Java",8,81
1741,"NLP,Project Management,Deep Learning,Statistics",3,56
1742,"C++,Docker,Statistics",1,77
1743,"Kubernetes,Java,C++,Project Management,Agile,AWS",6,78
1744,"Docker,React,Communication,Statistics,C++,Agile,Kubernetes",5,63
1745,"Machine Learning,NLP,Java,SQL,Docker,Data Analysis,Kubernetes",6,58
1746,"Agile,Node.js,Statistics,Python,SQL,Machine Learning",5,67
1747,"Node.js,AWS,Machine Learning",3,82
1748,"Node.js,Data Analysis,React,Communication",0,60
1749,"Python,React,C++,NLP,Kubernetes,Statistics,Java",3,75
1750,"Statistics,Kubernetes",9,53
1751,"C++,Communication,Docker,Machine Learning,Kubernetes,React",6,83
1752,"React,Git,C++,Agile,Python",7,71
1753,"Docker,Deep Learning",1,47
1754,"Java,React,Statistics,AWS,Kubernetes",0,58
1755,"Git,Python",7,58
1756,"Statistics,SQL,Agile",0,61
1757,"Python,Machine Learning,Project Management,Communication,Deep Learning,Statistics,C++",4,57
1758,"Node.js,Statistics,Machine Learning,React",7,79
1759,"Statistics,Kubernetes",7,71
1760,"Communication,Node.js,Git,Python,Agile,Project Management,Deep Learning",2,46
1761,"Deep Learning,AWS,Java,Machine Learning",3,86
1762,"Scrum,Python,SQL,Docker",0,47
1763,"Kubernetes,Machine Learning",4,61
1764,"Statistics,Docker,Java,Data Analysis,Kubernetes,AWS,SQL",2,60
1765,"Git,Deep Learning,NLP",10,47
1766,"Agile,AWS,Project Management,Git,Data Analysis,Java",7,54
1767,"Docker,Kubernetes",1,62
1768,"AWS,C++,Machine Learning,Agile,Git,Python",3,40
1769,"C++,NLP,Statistics,Git,AWS,SQL,Java",3,92
1770,"Agile,Git,React,Kubernetes,Node.js,AWS",10,49
1771,"Communication,Data Analysis,AWS,Node.js,C++,Agile",9,72
1772,"Statistics,C++,Machine Learning",4,67
1773,"Kubernetes,Communication,Data Analysis",7,96
1774,"Communication,AWS",0,97
1775,"Java,Docker,Python,Project Management,React",8,68
1776,"Docker,Communication,Machine Learning,Node.js",6,53
1777,"Statistics,Agile,Deep Learning",8,61
1778,"NLP,Docker",5,46
1779,"Statistics,Deep Learning",3,58
1780,"Statistics,Java,Docker",8,78
1781,"Agile,Deep Learning,Communication,SQL,React",3,47
1782,"Communication,SQL,Scrum",9,57
1783,"Machine Learning,Scrum,Communication",4,54
1784,"Statistics,Git,Scrum,Communication,Project Management,Node.js",4,71
1785,"Java,C++,Node.js",10,58
1786,"Kubernetes,Python,Communication,Java,Docker,Node.js,Git",7,87
1787,"AWS,Java,React,Machine Learning",2,51
1788,"NLP,Data Analysis,Python,Project Management",6,61
1789,"Java,Docker",1,50
1790,"Python,Node.js,Project Management,Git,AWS,Deep Learning,Communication",7,47
1791,"Python,Kubernetes",3,73
1792,"Java,Data Analysis,Communication,Agile,Scrum,Statistics",5,68
1793,"Node.js,Scrum,Docker,Project Management,Data Analysis",5,69
1794,"Node.js,Kubernetes",5,97
1795,"Project Management,Communication,Docker,Python,Machine Learning,C++",3,82
1796,"Node.js,Project Management,Python",3,76
1797,"Deep Learning,Node.js,C++,Machine Learning,Communication,Agile,React",1,57
1798,"Scrum,NLP,Agile,Java,Data Analysis,React,Project Management",5,65
1799,"Deep Learning,Docker,Kubernetes,C++,Python,Agile",8,84
1800,"Communication,Deep Learning,NLP,Node.js",4,47
1801,"Project Management,Data Analysis",7,83
1802,"Agile,Kubernetes,Java",4,71
1803,"Machine Learning,Kubernetes,Python,NLP",0,53
1804,"Git,Communication,SQL,Project Management",4,40
1805,"Node.js,Python,SQL,Docker,Machine Learning",5,96
1806,"Agile,Scrum,Data Analysis,Machine Learning",4,49
1807,"C++,Deep Learning,Machine Learning,Kubernetes,Communication,Python,AWS",5,55
1808,"Statistics,Deep Learning,Git,Communication,NLP,Data Analysis,Scrum",9,59
1809,"Git,Deep Learning,React",9,48
1810,"C++,Docker,Data Analysis,Deep Learning,Scrum,Communication,Agile",4,45
1811,"Git,NLP,Java,Statistics",6,46
1812,"Agile,NLP,React",8,99
1813,"Node.js,NLP,Git,Deep Learning,AWS,C++,Project Management",7,41
1814,"Python,Deep Learning,Machine Learning,Data Analysis,Kubernetes,Project Management",3,77
1815,"Node.js,Data Analysis,Kubernetes,SQL,Statistics,Deep Learning",6,48
1816,"Python,NLP,Agile,Scrum,Deep Learning",0,45
1817,"Docker,Communication",5,78
1818,"Kubernetes,Project Management",5,95
1819,"Communication,Agile",0,84
1820,"Agile,Data Analysis,Project Management",2,54
1821,"Data Analysis,Kubernetes,Scrum,Python,Statistics,AWS,Agile",3,47
1822,"Python,Data Analysis",9,96
1823,"Agile,Communication",3,53
1824,"Project Management,Python",8,68
1825,"SQL,Communication,Kubernetes,Statistics,AWS",2,92
1826,"Scrum,Docker,NLP",10,79
1827,"Deep Learning,Data Analysis",10,41
1828,"Data Analysis,AWS,Java",8,87
1829,"Scrum,C++,Project Management,Agile,Data Analysis,NLP,React",1,77
1830,"Node.js,Docker,Statistics,Agile,Git",1,69
1831,"Deep Learning,Data Analysis,Python,Kubernetes,AWS",1,76
1832,"Python,Kubernetes,SQL,NLP,Git",5,48
1833,"NLP,Docker,Python,Java,Project Management",8,94
1834,"C++,Node.js,Agile,Statistics,Docker,SQL",2,81
1835,"Node.js,React,NLP",2,57
1836,"Kubernetes,Statistics,Machine Learning,Project Management,C++,AWS,Git",10,51
1837,"Agile,Git,Docker,Data Analysis,Node.js,Java",9,77
1838,"Git,Statistics,Machine Learning,SQL",0,94
1839,"Java,AWS,Communication,Agile,Scrum,React,NLP",5,88
1840,"AWS,Communication,Java",6,88
1841,"Machine Learning,SQL,Docker,Communication,Python",1,68
1842,"Python,Java,React,Communication",7,64
1843,"Git,Scrum,C++",3,56
1844,"NLP,Kubernetes,AWS,C++,Node.js",2,67
1845,"C++,Machine Learning,Python,Communication,Project Management,Agile",2,97
1846,"Node.js,Deep Learning",9,74
1847,"React,Java",10,86
1848,"Agile,Project Management,C++,Git,Kubernetes,Deep Learning,AWS",8,62
1849,"Scrum,Data Analysis,Machine Learning,NLP",6,80
1850,"Machine Learning,Git,Data Analysis,Kubernetes,SQL",1,71
1851,"SQL,Scrum,React",0,54
1852,"Docker,Statistics,Node.js,Machine Learning",2,58
1853,"Scrum,AWS",8,99
1854,"Agile,Kubernetes,Statistics,SQL,Docker,Node.js",1,77
1855,"Docker,Python,SQL,React,C++",4,52
1856,"SQL,Data Analysis,C++,React",10,98
1857,"AWS,Project Management",1,91
1858,"SQL,Node.js,Machine Learning,Deep Learning,Kubernetes,Scrum",9,99
1859,"Scrum,Project Management",2,57
1860,"SQL,Communication,Git,Project Management,Docker,Scrum,React",5,67
1861,"Kubernetes,AWS,Python,SQL,Agile",3,74
1862,"Statistics,Python,Project Management,SQL,C++,Git",6,84
1863,"Deep Learning,Git,Data Analysis",1,68
1864,"Node.js,Git",3,61
1865,"SQL,AWS,Scrum,Machine Learning,Kubernetes",0,54
1866,"Scrum,SQL,Python,AWS,Deep Learning",0,44
1867,"Data Analysis,NLP",2,58
1868,"React,Node.js",9,81
1869,"Kubernetes,Data Analysis,Statistics",7,82
1870,"Machine Learning,Git",4,100
1871,"C++,Project Management,Node.js,AWS,Scrum,Agile",4,100
1872,"Scrum,Kubernetes,AWS,Docker",5,84
1873,"Agile,Communication,SQL,Node.js,NLP,C++",9,71
1874,"Machine Learning,C++,Data Analysis,AWS",4,87
1875,"C++,Communication,Node.js,Data Analysis,Python,Scrum",7,81
1876,"Communication,Python,Project Management,SQL,Data Analysis",4,77
1877,"Kubernetes,Machine Learning,SQL,Docker,Deep Learning",9,64
1878,"Python,Statistics,Scrum,NLP,Git",3,53
1879,"Java,Deep Learning,SQL,Kubernetes,Python",8,88
1880,"Python,React,Docker,C++",0,61
1881,"Deep Learning,Git,SQL,Communication,Docker,C++,Node.js",10,58
1882,"NLP,Deep Learning,Agile,Docker,Machine Learning,C++",7,87
1883,"Data Analysis,Python,Docker",10,100
1884,"Machine Learning,AWS,Kubernetes,React",9,65
1885,"Docker,Node.js",4,82
1886,"Python,Communication,Kubernetes,React",4,94
1887,"NLP,Git,Python",7,40
1888,"SQL,Node.js,Project Management,C++,Agile",0,77
1889,"Docker,Scrum",5,44
1890,"Java,Docker,Scrum,Agile,Deep Learning",7,48
1891,"Java,Data Analysis,SQL",3,47
1892,"SQL,Java,Agile,NLP,Kubernetes,Scrum,Python",8,85
1893,"SQL,Docker,Scrum",0,83
1894,"Scrum,SQL,AWS,Node.js",1,44
1895,"NLP,Communication,Agile,Machine Learning,Scrum,Git",5,76
1896,"Deep Learning,Machine Learning,Git,Kubernetes",2,41
1897,"Node.js,React,Deep Learning,Git",7,100
1898,"Python,Java,Node.js,SQL",4,99
1899,"Git,Python,Communication",9,53
1900,"Agile,Git,Node.js,C++",6,93
1901,"SQL,Data Analysis,Statistics,Machine Learning,Git,Communication",9,72
1902,"Scrum,Deep Learning,Communication,SQL,Kubernetes,AWS",10,73
1903,"NLP,React,Docker,C++,Deep Learning,Kubernetes",4,98
1904,"React,AWS,Node.js",3,69
1905,"Communication,AWS,NLP,Deep Learning",5,45
1906,"Scrum,Agile,Machine Learning,Node.js",10,70
1907,"AWS,NLP,Deep Learning,Git,Kubernetes,Agile",2,99
1908,"AWS,Deep Learning,Data Analysis,Docker,Statistics,Agile",5,60
1909,"Machine Learning,Deep Learning",6,72
1910,"Git,Project Management,C++",2,96
1911,"Python,Java,Communication,Deep Learning,Data Analysis",8,85
1912,"Communication,Data Analysis,SQL,Deep Learning,Python",2,44
1913,"Agile,Git,Statistics",6,62
1914,"Statistics,Scrum,AWS",4,47
1915,"React,Communication,SQL,Machine Learning",5,100
1916,"Deep Learning,NLP,Git,Kubernetes,Statistics",7,84
1917,"Java,Agile,Machine Learning",2,97
1918,"Git,Node.js",10,81
1919,"Statistics,React,NLP,Java,Docker",9,57
1920,"AWS,Kubernetes",7,61
1921,"Git,Agile",8,77
1922,"Deep Learning,Kubernetes,React,Statistics,Java,Project Management",2,49
1923,"C++,Deep Learning",8,57
1924,"React,Communication,Node.js,Kubernetes,Machine Learning,SQL",4,57
1925,"NLP,AWS,Java,Kubernetes,Git",4,78
1926,"AWS,Docker",2,46
1927,"Scrum,Agile,Java",0,78
1928,"Scrum,Git",3,40
1929,"Python,Node.js,C++,Kubernetes,Project Management",6,86
1930,"Agile,Data Analysis,NLP,Kubernetes,Git",1,85
1931,"Communication,NLP,Deep Learning,Project Management,Data Analysis,SQL,Machine Learning",4,86
1932,"Communication,Node.js,Machine Learning,AWS,Scrum,SQL,Java",2,72
1933,"Docker,NLP,Agile,Machine Learning",5,97
1934,"Deep Learning,Communication",8,60
1935,"Scrum,SQL,Python",3,48
1936,"Statistics,AWS,C++,Docker,Scrum,Machine Learning",7,92
1937,"Project Management,Kubernetes,Data Analysis",3,80
1938,"Agile,C++",0,67
1939,"Project Management,Scrum",9,53
1940,"Java,SQL,Deep Learning,Docker,Kubernetes,C++,React",9,55
1941,"Node.js,Project Management,Agile,Java,NLP,Data Analysis,Communication",4,82
1942,"Project Management,Statistics,Node.js,Git,Data Analysis",1,54
1943,"Kubernetes,Deep Learning",7,60
1944,"Deep Learning,Communication,Java",7,60
1945,"Communication,Node.js,Statistics,Data Analysis,Agile,AWS,NLP",7,78
1946,"AWS,Python,Kubernetes,Docker,Project Management",3,96
1947,"SQL,Scrum,React,Docker,Agile",5,66
1948,"NLP,Deep Learning,Statistics,Docker,Git",0,57
1949,"AWS,React,SQL,Kubernetes,Git",6,54
1950,"Java,Scrum,C++,Communication,Kubernetes,NLP",5,48
1951,"Scrum,Python,Git,Statistics,SQL,Project Management",5,98
1952,"Scrum,Machine Learning,SQL,C++",5,74
1953,"Java,Scrum,Statistics",3,58
1954,"Node.js,React,Deep Learning",3,75
1955,"AWS,Python,SQL,Scrum,Statistics,Docker,Agile",8,65
1956,"SQL,Java,Kubernetes,Agile,Python",3,80
1957,"AWS,SQL,Docker,Communication,Deep Learning,Statistics,C++",10,65
1958,"Docker,Machine Learning,Scrum",1,72
1959,"Deep Learning,Python,Scrum,Data Analysis,SQL,Node.js,Kubernetes",6,52
1960,"Kubernetes,React,Deep Learning,Python,Data Analysis,NLP",7,52
1961,"Docker,Project Management",6,58
1962,"Machine Learning,AWS,Deep Learning,Docker,Scrum",4,98
1963,"Scrum,Agile,AWS,Statistics,Python,Git,Node.js",6,100
1964,"Scrum,Communication,NLP,AWS",9,41
1965,"AWS,NLP,Node.js,Project Management,Kubernetes",1,81
1966,"React,Data Analysis,Machine Learning,Communication",8,50
1967,"Project Management,AWS,Machine Learning",2,65
1968,"Project Management,Agile,AWS,SQL,Statistics,Scrum",4,66
1969,"React,Data Analysis,SQL,Git",9,78
1970,"Python,Docker,C++,Project Management,Scrum",7,60
1971,"AWS,React,NLP,Project Management,Docker,Agile,Node.js",1,98
1972,"Deep Learning,Machine Learning",6,48
1973,"Java,Agile",1,50
1974,"NLP,Communication,SQL",6,71
1975,"Agile,Project Management,Data Analysis",8,66
1976,"Python,Kubernetes,Communication,Deep Learning,Data Analysis",10,57
1977,"React,Node.js,Java,Data Analysis,Project Management,Docker",10,53
1978,"Node.js,Agile,Docker,Project Management,AWS,Communication",5,99
1979,"Data Analysis,Java,Agile,Project Management,Python,Scrum,C++",2,49
1980,"Machine Learning,Python,Kubernetes,C++,Communication",1,74
1981,"React,Communication,SQL,NLP,Kubernetes",2,44
1982,"Scrum,AWS,Node.js,Python",3,57
1983,"Deep Learning,Kubernetes,Node.js,Statistics",4,75
1984,"C++,Machine Learning,Data Analysis,Communication,Node.js,Project Management",4,51
1985,"Git,Communication,Data Analysis,Statistics",5,76
1986,"Docker,Project Management,C++,Java,Python,Statistics",3,53
1987,"Data Analysis,Git",2,70
1988,"React,Machine Learning",0,48
1989,"NLP,Deep Learning,Project Management,React,Data Analysis,Docker",1,55
1990,"Statistics,Git,Scrum,Project Management,Java,Data Analysis",8,60
1991,"Machine Learning,C++,Java,Docker,Node.js,Git",6,75
1992,"Project Management,Docker,Communication,Deep Learning,React",5,51
1993,"Node.js,NLP",10,62
1994,"Deep Learning,C++,Scrum,Statistics,Java,Machine Learning,Node.js",0,52
1995,"Node.js,Agile,C++,Python,Kubernetes",4,61
1996,"Node.js,Docker",8,98
1997,"Docker,SQL",10,57
1998,"Project Management,Statistics,SQL,Docker,Data Analysis,React,Python",9,92
1999,"Project Management,NLP",7,51
2000,"Scrum,Communication,SQL,Node.js,Python",9,97
2001,"Data Analysis,Java,Git,Machine Learning,C++,Deep Learning,SQL",0,68
2002,"SQL,React,Communication,Docker,Deep Learning,Agile,Scrum",9,87
2003,"React,Git",2,97
2004,"Node.js,Agile,Python,Statistics,C++,Deep Learning",10,82
2005,"Machine Learning,C++",8,49
2006,"Docker,Machine Learning,Java,NLP,Python,Data Analysis,Kubernetes",3,84
2007,"Deep Learning,Java,Python,Kubernetes,Data Analysis,Docker",5,47
2008,"NLP,Machine Learning,Git,Scrum",1,98
2009,"Java,Machine Learning",2,60
2010,"Python,Java,Git,C++,React,Scrum",7,45
2011,"AWS,Kubernetes,C++,Data Analysis,Project Management,Python,Agile",4,51
2012,"Data Analysis,React,Deep Learning,AWS",3,57
2013,"Java,Kubernetes,Docker",7,56
2014,"Project Management,Node.js",9,63
2015,"Agile,NLP,Java,SQL",9,64
2016,"Scrum,C++,Deep Learning",5,81
2017,"Kubernetes,C++,React,Docker,SQL,Project Management,Statistics",3,56
2018,"NLP,Docker,SQL",1,73
2019,"Java,Project Management,Data Analysis,NLP,Kubernetes,Git,Deep Learning",9,64
2020,"Git,SQL,React,Communication,Agile,Java,Python",2,66
2021,"React,Git,Communication,Java,NLP",5,59
2022,"NLP,Scrum,Java",0,68
2023,"NLP,Deep Learning,Statistics,Project Management,Scrum,Communication",4,86
2024,"React,Project Management,Statistics,Kubernetes",0,99
2025,"Agile,Communication,Deep Learning",6,89
2026,"Git,Statistics,Python,Java",8,50
2027,"Agile,C++,Data Analysis,Git",10,61
2028,"Machine Learning,Kubernetes",2,91
2029,"NLP,Statistics,Java,Git",0,82
2030,"C++,Java,Kubernetes",4,45
2031,"AWS,C++,Deep Learning",1,86
2032,"Data Analysis,Scrum,Node.js",0,70
2033,"Node.js,Communication,Project Management",8,83
2034,"C++,Project Management,Statistics,NLP,Node.js",3,88
2035,"Statistics,Data Analysis",5,88
2036,"Statistics,React,Kubernetes",10,86
2037,"Statistics,Scrum,Machine Learning,Node.js,AWS",10,87
2038,"Python,AWS,Java,Scrum,Agile,NLP",5,72
2039,"Statistics,Machine Learning",10,54
2040,"Project Management,C++,SQL",3,59
2041,"Machine Learning,React,Statistics,Java,C++",2,58
2042,"Statistics,Project Management,SQL,Docker",6,51
2043,"Statistics,Agile,Communication",7,91
2044,"Node.js,Communication",10,95
2045,"Python,Java,React,Data Analysis,Kubernetes",8,64
2046,"NLP,Python,Project Management,Statistics,C++,Agile,Scrum",4,67
2047,"Communication,NLP,Agile,Node.js",7,85
2048,"Scrum,Node.js,Communication,Java",6,74
2049,"Machine Learning,Data Analysis,Python,React,NLP",9,56
2050,"Agile,NLP,Deep Learning",0,69
2051,"SQL,Communication,Project Management,NLP",5,43
2052,"Node.js,Docker,Deep Learning,React,Project Management,Data Analysis",0,74
2053,"Java,Kubernetes,Node.js,Deep Learning",0,68
2054,"Kubernetes,SQL,Communication,Node.js",0,74
2055,"Statistics,AWS,Java,Machine Learning,Docker,SQL,Project Management",2,80
2056,"Deep Learning,Docker,Node.js,NLP,Agile",9,55
2057,"Agile,NLP,SQL,Machine Learning,Java,Scrum,Python",2,78
2058,"Communication,Statistics,Agile,Machine Learning,Java,React,Node.js",4,67
2059,"Python,Java,Docker,Machine Learning,Deep Learning",6,47
2060,"Git,Docker,Kubernetes",9,72
2061,"AWS,SQL,Node.js,Project Management,Communication,Statistics",6,57
2062,"Java,Docker,Agile,SQL,Kubernetes,C++,Machine Learning",10,58
2063,"Python,Deep Learning,C++,Git",6,82
2064,"Docker,Git,NLP",9,90
2065,"React,Communication,AWS,Agile,Python,Node.js,Java",3,44
2066,"Kubernetes,NLP,Deep Learning,React,Docker,C++",7,99
2067,"Python,React,Scrum,Agile,Java,Deep Learning",7,49
2068,"Project Management,C++,Java,Statistics,Data Analysis",6,42
2069,"Git,Machine Learning,Project Management,Node.js,SQL,Communication,Agile",8,63
2070,"Kubernetes,React,NLP,Agile",0,49
2071,"Git,Java,Node.js,Deep Learning,C++,Statistics",0,88
2072,"Scrum,Project Management,AWS,Statistics",8,48
2073,"Communication,Git,Statistics,C++,Scrum",1,76
2074,"Java,Git,Statistics,Deep Learning",5,88
2075,"Deep Learning,Docker,React",5,80
2076,"React,Agile",8,74
2077,"AWS,Statistics,Project Management,NLP,Data Analysis",7,50
2078,"Statistics,Kubernetes,Python",8,93
2079,"NLP,Java,Communication,Statistics",9,81
2080,"Deep Learning,Git,C++,Python,Kubernetes",3,48
2081,"Agile,Machine Learning,Deep Learning,Python,Java,Kubernetes",3,50
2082,"Project Management,Machine Learning,Node.js,Python,Agile,Kubernetes",10,64
2083,"Agile,C++,Java,NLP,Git,Node.js",3,51
2084,"C++,React,Data Analysis,Kubernetes,SQL",0,53
2085,"NLP,Git,AWS,Scrum,Communication,Statistics",2,69
2086,"Communication,React,Java,AWS,Project Management,Node.js",1,40
2087,"SQL,Deep Learning,Agile,Project Management,Scrum,C++,Git",6,56
