student_id,assessment_id,subject,difficulty_level,student_skill_level,time_spent_minutes,study_sessions_count,study_hours_mean,study_hours_variance,days_since_last_study,previous_scores_avg,previous_scores_trend,questions_attempted,questions_correct,assessment_score,passed
5383,684,Mathematics,2,9,87.0,5,2.4,0.1991,23.4,75.39,-4.5325,17,14,100.0,1
3961,439,History,1,9,108.6,1,1.928,0.0,1.0,80.98,1.7308,13,11,100.0,1
4226,664,History,5,2,90.9,9,,0.0747,1.0,,-2.9267,49,10,49.8,0
7837,455,History,2,6,92.6,7,2.086,0.1976,9.2,62.63,1.1695,31,14,77.9,1
8031,991,History,3,9,89.5,5,2.624,0.2747,8.1,78.36,23.8651,19,13,100.0,1
4716,267,Computer Science,5,4,65.6,6,2.159,0.3169,19.0,52.28,-3.7169,30,14,45.5,0
4414,656,Science,5,2,93.9,3,0.958,0.3352,0.4,48.68,4.6437,42,8,49.8,0
2448,551,History,5,7,53.4,6,2.076,0.101,0.5,66.33,-1.0621,32,15,77.4,1
1570,204,Science,5,9,44.4,4,2.468,0.2938,3.0,78.66,-1.0002,25,12,77.9,1
3904,249,History,3,6,74.9,6,1.909,0.0583,4.5,60.98,-2.3199,39,23,73.8,1
3505,245,English,1,4,91.0,5,2.084,0.3248,0.2,52.92,1.8829,28,15,75.2,1
1917,815,English,3,1,55.7,11,1.61,0.2692,0.9,46.81,0.1319,16,5,58.6,0
7982,973,English,3,4,50.1,5,2.015,0.1969,6.1,53.87,1.8176,18,7,63.7,1
8427,398,History,2,3,24.1,9,1.695,0.2126,5.5,50.13,0.4905,50,18,58.3,0
7336,266,Science,4,7,39.4,7,2.148,0.227,0.5,,-2.2075,38,20,76.4,1
2678,812,Computer Science,4,10,42.6,6,2.339,0.522,13.4,,-2.5809,14,12,85.7,1
1615,745,Mathematics,2,5,90.6,6,1.794,0.068,1.5,60.02,0.4257,27,18,82.9,1
8086,822,Computer Science,3,3,49.9,7,1.678,0.1888,10.9,54.13,0.7541,46,20,56.3,0
5749,147,History,2,2,72.0,5,1.679,0.1931,12.8,49.72,-0.7094,46,17,39.7,0
4505,737,English,5,2,22.5,6,2.028,0.2027,3.4,49.05,1.7716,11,2,47.4,0
5529,338,English,2,5,92.5,6,2.012,0.1259,2.7,61.77,-1.8188,50,33,78.0,1
2135,106,Science,2,8,65.9,6,2.728,0.2999,1.6,80.44,1.9293,46,34,100.0,1
9566,563,History,5,8,26.2,4,2.392,0.2535,8.2,68.07,2.3344,36,19,56.9,0
8226,552,Computer Science,4,5,,7,2.085,0.0265,1.1,57.88,-2.1539,17,7,74.7,1
6162,883,History,5,2,40.6,4,1.464,0.179,4.9,52.37,-0.2103,34,8,34.5,0
1206,996,History,1,4,65.8,4,2.017,0.0364,4.2,56.9,-3.1331,31,25,81.8,1
5875,470,English,2,7,51.1,7,2.09,0.4074,1.4,69.41,-2.723,33,20,82.1,1
2319,648,Computer Science,2,6,52.5,1,2.104,0.0,20.4,67.47,-4.1236,44,27,57.6,0
2141,586,Mathematics,4,10,39.1,5,2.542,0.2393,9.4,77.43,-1.301,12,8,83.5,1
5627,310,English,3,7,29.3,4,2.375,0.008,0.1,71.57,1.8161,19,13,73.7,1
8389,264,Computer Science,5,5,80.5,3,2.308,0.1017,2.7,62.38,-0.5906,24,14,56.8,0
3690,224,Science,3,2,84.9,4,2.225,0.0787,2.2,51.25,-7.9728,30,14,50.3,0
8323,436,English,1,8,43.4,4,2.548,0.0456,10.7,70.38,-1.5972,28,20,97.0,1
4255,291,Science,5,2,72.5,7,1.856,0.0707,1.5,49.56,4.687,30,9,45.9,0
9281,829,English,1,8,37.7,5,2.082,0.3359,32.3,70.24,-1.8644,46,40,87.6,1
6213,313,History,1,7,79.6,8,2.438,0.2076,1.1,,-1.152,17,12,90.7,1
5108,673,Computer Science,1,3,56.6,6,1.801,0.1861,1.4,46.1,-0.1472,26,12,68.8,1
4020,427,Science,5,4,41.5,5,1.72,0.0999,5.5,58.89,0.1817,37,14,51.3,0
2857,480,English,5,7,34.4,6,1.943,0.1894,0.9,66.01,-16.0837,30,16,86.2,1
9996,772,Science,4,4,87.3,4,2.189,0.104,11.0,51.68,-0.112,17,7,45.0,0
3789,677,English,2,9,,2,2.464,0.1759,0.6,72.31,-1.3129,20,13,87.9,1
4875,897,English,3,7,58.0,5,2.071,0.0415,20.5,72.41,-8.9245,22,14,80.0,1
8605,338,Mathematics,3,1,12.0,5,1.373,0.4378,10.4,48.85,0.5389,24,10,43.0,0
9135,631,Mathematics,1,1,35.9,9,1.349,0.1059,9.2,42.4,0.6015,37,18,47.4,0
7055,799,Mathematics,5,4,28.2,7,1.712,0.1696,2.6,58.1,1.3861,11,3,47.7,0
4882,181,Science,5,9,10.0,3,2.305,0.0118,3.6,81.93,-7.1543,30,19,72.9,1
8175,462,History,1,4,46.6,2,1.961,0.3708,3.0,50.97,2.2627,30,20,73.5,1
8129,604,English,2,5,51.7,7,2.193,0.1349,21.9,62.7,-0.115,36,21,69.2,1
6021,301,Computer Science,3,1,30.7,5,1.799,0.3435,0.2,47.04,-2.5562,24,7,55.7,0
5735,603,Mathematics,4,2,44.7,5,1.453,0.5043,2.4,45.42,-2.0593,37,11,53.9,0
3387,743,Science,2,4,54.2,3,1.959,0.053,17.3,56.96,2.4837,42,23,52.3,0
7582,136,Science,5,4,12.6,6,2.109,0.1881,2.3,57.36,-2.9831,16,4,35.7,0
6866,743,Science,1,10,60.8,2,3.03,0.0898,2.5,83.85,2.7488,41,40,100.0,1
3566,688,Computer Science,3,6,75.1,5,2.074,0.4715,5.0,66.39,-0.9196,12,7,82.9,1
1975,700,Computer Science,1,6,67.3,7,2.396,0.458,11.9,60.71,-0.4926,12,9,80.4,1
8212,501,Mathematics,5,8,67.8,4,2.14,0.1017,1.7,76.13,1.9749,25,13,73.3,1
2262,864,Computer Science,1,9,56.2,8,2.281,0.1876,14.7,75.8,0.8107,30,26,87.8,1
6047,955,Mathematics,3,1,68.7,8,1.599,0.5574,1.7,47.57,1.3839,18,6,52.2,0
8382,805,Computer Science,1,1,86.7,8,1.754,0.2407,8.4,41.64,5.1797,12,6,60.8,1
7231,275,Computer Science,3,6,122.8,3,2.141,0.0999,1.6,65.3,-0.6233,39,21,69.6,1
4327,644,Computer Science,1,4,34.1,4,1.651,0.1833,0.4,54.75,-1.2615,17,9,100.0,1
6630,669,Mathematics,1,4,39.3,8,2.112,0.2176,8.4,58.85,-3.9751,38,20,68.7,1
3259,566,English,3,1,35.7,11,1.581,0.2588,3.0,44.14,0.4224,47,14,42.1,0
2257,300,Mathematics,1,9,91.9,7,2.625,0.1459,2.5,77.06,-0.0462,23,20,100.0,1
1464,639,English,2,3,98.9,8,1.569,0.3326,2.8,58.69,10.6123,32,16,59.3,0
4294,646,Science,4,5,79.0,5,2.292,0.0506,4.7,55.18,4.7303,47,24,75.5,1
7774,736,Science,2,10,26.8,5,2.599,0.1639,1.5,79.91,-4.8519,37,32,100.0,1
8431,493,Mathematics,4,1,52.5,6,1.618,0.3398,1.4,45.86,1.1495,37,10,41.8,0
2230,932,English,2,8,68.7,6,,0.1384,3.3,67.96,-1.8477,38,32,91.7,1
4805,141,English,4,3,68.5,1,1.431,0.0,0.2,47.02,-1.8517,25,7,37.1,0
7419,696,English,1,1,108.4,8,1.688,0.3341,5.1,45.87,2.4126,31,16,54.1,0
6750,492,Science,3,10,86.6,7,2.485,0.5725,8.7,78.63,-1.7241,11,9,92.1,1
4856,799,Mathematics,3,6,85.3,5,1.708,0.5613,6.5,59.02,-5.5486,50,27,70.0,1
4135,722,History,5,1,49.5,3,0.956,0.1945,3.2,40.23,2.8412,18,5,29.8,0
7953,882,English,4,3,70.4,4,1.689,0.0621,4.2,53.12,-2.9972,13,5,48.4,0
7034,540,English,5,5,18.9,6,1.93,0.1978,0.1,,4.4421,32,9,47.4,0
5589,936,History,5,4,62.1,4,2.131,0.3194,12.2,58.83,-5.9312,33,12,33.6,0
2546,716,Mathematics,4,7,64.4,4,2.159,0.0614,4.1,71.39,0.4094,12,7,75.3,1
7065,605,English,3,6,28.7,6,2.5,0.0874,1.9,60.58,-3.2396,21,13,75.7,1
2094,419,Mathematics,4,3,52.5,3,1.858,0.3265,1.7,51.58,0.5711,38,22,60.2,1
3411,652,English,1,8,96.7,3,2.911,0.0501,5.4,74.26,2.006,31,25,93.1,1
3617,314,Computer Science,5,8,59.1,3,2.357,0.009,4.4,66.42,-1.3905,28,15,56.0,0
9954,170,English,5,2,75.6,5,1.725,0.1157,1.0,54.15,-2.2123,25,6,31.6,0
5145,667,Computer Science,4,7,119.7,7,1.873,0.0505,2.6,63.52,-2.2501,36,22,89.7,1
3775,335,Mathematics,5,1,48.6,5,1.488,0.3115,5.6,41.67,2.549,23,7,36.8,0
7628,380,English,3,2,81.3,6,1.56,0.088,1.8,51.45,-3.7929,38,13,41.4,0
4155,716,Science,5,8,55.3,2,2.457,0.179,,71.85,1.1816,12,6,73.0,1
4970,986,Science,4,1,87.7,2,1.095,0.0063,1.5,46.37,1.0207,39,14,35.4,0
8972,261,History,3,2,58.9,5,1.929,0.4367,0.4,46.72,-0.3612,42,18,64.4,1
9775,290,Science,3,1,86.4,5,1.453,0.082,2.5,46.17,1.5619,35,8,42.4,0
6415,108,Computer Science,5,5,94.3,3,1.7,0.0351,6.6,68.0,-5.7329,12,3,38.1,0
5331,159,Science,4,7,54.9,9,2.544,0.1194,1.2,64.07,3.2472,39,23,90.7,1
2942,992,Science,5,6,86.3,4,1.832,0.4477,,58.73,-2.4233,25,9,39.9,0
7026,916,Science,1,6,17.0,6,1.918,0.2676,5.5,61.8,-0.5368,14,10,88.3,1
9301,324,English,1,6,63.2,6,2.026,0.0451,3.5,69.85,12.6249,40,32,85.0,1
1191,918,History,3,8,92.7,4,2.391,0.1021,17.8,68.53,-3.8115,45,33,73.8,1
1861,799,Mathematics,5,5,119.5,8,1.94,0.2293,10.7,62.45,1.1742,35,15,44.0,0
7711,681,History,1,10,28.4,5,2.547,0.1543,4.1,81.11,2.7553,39,35,100.0,1
1649,904,Computer Science,2,7,31.8,5,2.619,0.6161,4.1,72.72,1.0341,36,26,84.3,1
5134,386,English,1,3,46.9,7,1.844,0.0542,,52.84,3.2062,22,12,75.4,1
8587,268,English,5,9,64.1,6,2.501,0.0378,12.6,75.5,-0.3316,20,13,71.7,1
9828,161,Science,5,10,43.8,6,2.608,0.3669,11.3,79.11,5.7831,35,21,72.7,1
2036,448,Science,1,3,82.3,7,1.719,0.1088,6.8,47.69,-0.3171,47,23,79.9,1
5131,541,Computer Science,5,6,53.0,6,1.997,0.0668,0.7,64.13,0.7594,42,19,74.8,1
3148,113,English,5,3,42.2,9,1.927,0.1372,6.1,54.5,-11.8669,38,9,45.3,0
6457,263,Mathematics,2,1,33.9,4,1.577,0.0646,1.5,44.34,1.4341,31,11,55.8,0
7079,519,History,3,1,61.4,5,1.461,0.2387,1.0,,3.2929,36,9,33.4,0
3430,856,English,5,3,71.5,10,,0.1661,7.1,48.54,0.7152,42,15,59.6,0
2879,946,Mathematics,4,4,82.7,4,2.236,0.4558,16.1,50.25,-1.7998,50,17,49.5,0
8542,619,Mathematics,3,2,50.4,1,1.7,0.0,0.6,48.89,-4.6189,25,8,54.3,0
3011,765,History,3,9,,7,2.656,0.2426,0.9,72.62,0.766,25,17,96.0,1
4373,647,Mathematics,4,8,99.4,2,2.475,0.0113,1.2,65.69,-3.9387,17,10,81.7,1
8357,659,Computer Science,1,3,90.7,7,1.742,0.0338,16.5,51.56,0.1606,49,32,59.6,0
2289,696,Mathematics,2,7,49.6,6,2.063,0.1192,6.0,67.75,4.3638,13,8,93.2,1
2447,127,Computer Science,5,4,77.0,5,2.067,0.2211,5.7,47.4,-0.9375,46,12,48.8,0
4199,807,Mathematics,1,5,55.5,5,2.103,0.2839,3.5,63.97,1.0163,19,12,72.0,1
7381,545,Science,4,4,49.1,1,1.267,0.0,3.9,58.94,6.1216,41,19,36.1,0
8522,307,Mathematics,2,9,36.7,4,2.008,0.0786,1.7,77.69,1.4436,16,14,94.1,1
7059,569,Computer Science,2,7,104.3,7,2.002,0.087,0.8,67.78,-3.4685,26,15,87.4,1
4183,815,Mathematics,2,4,42.4,3,1.846,0.1499,,53.47,-3.3354,25,12,66.5,1
6462,918,Mathematics,4,8,56.1,9,2.242,0.0509,3.2,74.98,-4.6719,44,29,87.0,1
4216,203,Mathematics,1,2,12.4,6,1.65,0.0455,1.5,43.61,-4.1228,20,8,45.9,0
4136,841,Computer Science,5,7,87.5,7,2.499,0.1397,5.0,63.73,1.1837,50,25,75.2,1
4318,525,Mathematics,2,1,59.2,4,1.684,0.0782,1.2,44.77,0.1607,19,5,62.6,1
3782,200,History,2,8,89.7,4,2.146,0.161,3.4,73.21,3.4301,37,27,97.7,1
8657,640,History,1,6,68.8,3,2.037,0.1661,1.1,63.83,1.1619,26,19,80.7,1
5920,738,Computer Science,2,5,63.4,6,2.025,0.1868,7.1,58.48,-6.1817,49,34,67.4,1
7324,949,Science,2,9,81.0,2,1.645,0.0159,1.9,75.48,-0.3485,47,32,94.6,1
7327,621,History,4,9,59.7,7,2.304,0.1068,2.9,74.86,1.8397,25,18,95.4,1
9417,205,English,3,3,14.0,5,1.587,0.3574,7.0,51.34,-0.8646,30,16,53.5,0
1776,778,History,1,9,66.6,1,2.689,0.0,5.4,72.89,-1.3621,47,42,81.5,1
6208,868,English,1,9,87.8,8,2.394,0.2116,2.6,,-0.3778,27,23,100.0,1
1687,906,Computer Science,1,2,38.4,7,1.56,0.2052,0.4,46.33,-11.9157,13,6,67.9,1
1529,376,Science,4,5,10.0,1,2.478,0.0,12.7,58.62,1.3906,48,16,38.7,0
6067,164,English,4,2,42.0,2,1.694,0.0019,0.0,47.44,7.4579,14,3,51.4,0
9080,882,English,5,1,68.2,3,2.384,0.2495,6.6,46.47,2.09,37,10,27.3,0
6518,287,History,4,7,30.6,7,2.188,0.2374,14.5,69.2,0.655,48,26,65.9,1
3153,416,English,1,4,57.1,4,1.885,0.1823,1.8,,3.5506,46,30,87.4,1
7094,237,Computer Science,5,5,70.2,2,2.262,0.001,0.4,59.15,0.2023,29,8,47.2,0
7974,442,Computer Science,3,4,38.1,6,1.79,0.1984,1.4,54.42,0.9135,19,10,58.6,0
5774,204,Computer Science,2,6,92.3,2,1.73,0.1256,1.9,69.12,-0.4103,19,11,70.2,1
8692,645,History,2,2,77.0,7,1.878,0.2136,3.0,47.25,1.1259,27,12,64.8,1
4103,479,Science,5,8,34.9,3,2.357,0.0684,3.7,66.32,2.7755,10,5,66.4,1
3440,209,History,3,4,77.4,4,2.077,0.0726,6.5,58.51,-0.3488,46,26,43.5,0
5135,644,Computer Science,2,8,39.4,6,2.528,0.2865,11.6,71.26,-1.0091,40,31,95.4,1
8124,453,History,5,3,47.1,4,2.026,0.08,3.1,51.2,0.7179,48,8,52.6,0
6201,842,Computer Science,4,5,61.1,6,2.224,0.3316,,59.16,0.4287,27,10,54.4,0
1844,416,Mathematics,1,3,80.6,5,2.089,0.0805,0.7,55.11,1.3076,32,22,82.6,1
1446,365,Mathematics,3,7,58.9,5,1.93,0.012,2.0,65.95,0.9922,25,16,93.7,1
4915,793,English,2,3,70.3,5,2.01,0.0628,0.6,53.0,-0.776,35,17,55.5,0
4109,951,Science,1,8,95.8,7,2.05,0.116,5.9,71.66,-0.7925,44,33,87.7,1
2234,164,Mathematics,5,9,66.5,6,2.184,0.2678,11.9,70.8,-1.2572,24,14,75.9,1
7587,432,Computer Science,2,2,44.2,4,1.606,0.4704,11.0,47.04,4.4576,50,25,45.1,0
1226,612,History,1,3,77.4,5,1.485,0.2292,2.0,51.51,4.8308,44,25,70.2,1
5143,232,History,4,7,46.3,6,2.332,0.3108,1.3,66.18,-0.717,23,12,74.1,1
8185,691,English,3,5,52.8,3,2.056,0.0779,1.6,58.61,-5.0243,41,15,67.1,1
6558,882,History,5,10,74.1,6,2.345,0.3036,1.7,82.34,-1.4008,50,34,87.0,1
1186,852,Mathematics,2,7,74.6,10,2.148,0.1221,0.4,72.2,-1.5434,25,16,100.0,1
3535,639,History,4,2,55.5,5,1.767,0.127,0.7,50.35,2.6677,14,3,61.2,1
2932,834,Mathematics,3,4,52.2,8,2.105,0.1894,1.2,57.57,-0.7605,39,16,67.4,1
3032,634,Mathematics,3,1,105.7,6,1.806,0.02,0.0,43.06,-1.2847,25,8,68.0,1
2252,595,Science,4,5,10.0,5,2.03,0.0979,0.2,60.57,7.6265,45,27,81.1,1
6509,720,English,2,8,69.1,5,2.433,0.5616,6.0,70.67,2.2195,12,6,90.3,1
6074,718,Computer Science,3,1,60.4,7,1.55,0.142,4.8,41.72,0.3723,41,14,49.0,0
2881,756,Mathematics,5,7,49.4,7,2.067,0.2568,14.5,70.66,0.1022,10,5,64.1,1
1269,468,English,1,7,67.2,4,2.039,0.5084,2.6,66.06,3.6494,29,25,79.6,1
2630,965,Computer Science,5,7,35.6,6,2.608,0.3422,2.9,69.56,1.0171,42,27,75.6,1
5405,750,History,3,1,27.4,4,1.683,0.0451,0.4,46.77,4.3601,40,13,52.8,0
7139,895,English,1,3,86.0,8,1.981,0.1415,0.8,52.9,-7.3247,29,16,73.2,1
2574,909,English,4,2,43.2,4,1.895,0.0893,5.9,47.4,9.6874,16,5,29.2,0
2695,198,English,1,5,56.9,2,2.55,0.0284,1.3,58.12,2.3183,30,12,80.1,1
4258,416,History,1,2,10.0,5,1.917,0.1858,7.4,50.67,-0.5587,49,25,73.7,1
4262,222,History,1,5,16.6,6,2.028,0.1725,6.1,59.12,-0.4893,16,12,88.2,1
2445,419,English,3,5,66.3,4,2.11,0.4493,6.9,55.38,-3.1608,48,19,59.8,0
7263,898,Science,2,4,87.1,5,2.104,0.2053,,54.04,-2.7927,38,24,68.7,1
9411,692,Mathematics,3,7,42.8,7,2.39,0.2329,6.1,64.81,-1.1684,27,17,78.6,1
1052,594,History,2,10,100.8,8,2.134,0.245,4.0,77.17,1.0904,24,18,100.0,1
6570,556,Science,4,6,92.2,4,2.29,0.6277,5.7,68.18,0.1611,32,12,70.3,1
8579,621,History,4,2,82.1,5,1.55,0.1894,3.7,51.74,-7.7929,28,11,48.0,0
2666,619,English,4,4,87.1,6,,0.0274,1.2,54.8,2.3663,24,12,60.5,1
7901,816,Science,4,7,92.9,2,2.437,0.0566,1.2,69.59,-4.4044,27,18,78.6,1
3785,414,Computer Science,4,9,,3,2.252,0.7878,2.6,77.52,2.5252,16,12,83.7,1
1719,808,Mathematics,5,9,48.2,6,2.539,0.2884,0.1,75.01,1.061,44,23,92.7,1
9597,809,Mathematics,3,3,77.4,3,1.427,0.5857,11.0,53.92,1.634,27,9,34.1,0
7855,641,History,2,1,28.9,5,1.436,0.1716,1.6,48.23,1.0978,47,19,56.9,0
3294,578,Mathematics,4,9,68.3,8,2.514,0.3936,0.3,78.46,-1.7777,25,18,90.4,1
9263,119,Computer Science,5,8,71.5,2,2.389,0.0196,2.8,74.38,-0.8394,34,18,74.3,1
5482,659,Science,5,7,77.5,3,2.369,0.1264,8.5,70.39,0.4986,36,16,65.3,1
1698,229,Science,5,6,74.3,3,2.132,0.0046,2.5,66.21,-4.0628,32,15,64.2,1
8243,392,English,3,10,27.8,7,2.599,0.0953,1.5,79.61,-0.8897,27,18,100.0,1
6918,996,Science,4,7,17.4,7,2.51,0.0279,3.9,71.3,-1.3745,22,11,85.9,1
1348,231,History,5,9,61.6,7,2.025,0.0374,4.3,76.65,1.7503,12,7,78.6,1
6374,455,Computer Science,5,6,121.1,3,2.014,0.0095,7.1,66.33,-3.232,38,22,62.6,1
8869,153,English,4,10,36.0,2,2.478,0.0179,8.0,84.65,2.6344,20,17,69.8,1
1307,989,History,3,3,51.9,4,2.035,0.0093,6.1,52.99,-0.8983,39,18,52.5,0
4416,892,History,5,3,67.4,5,1.548,0.2844,0.0,48.33,-3.2836,11,1,37.1,0
5820,486,History,2,4,46.5,7,1.731,0.2174,0.0,54.19,-0.1171,33,20,69.2,1
4558,364,Mathematics,1,10,76.4,5,2.586,0.1174,19.0,75.35,-3.4391,47,42,95.6,1
5478,314,History,1,10,77.8,4,2.44,0.0246,1.5,77.05,-2.3326,14,13,100.0,1
7531,559,Mathematics,1,8,98.5,9,2.141,0.1166,1.7,68.24,-0.8452,35,25,100.0,1
5620,557,Science,3,10,73.7,6,2.337,0.0961,6.6,80.78,-8.3151,22,17,92.5,1
3985,901,Mathematics,5,9,51.7,12,2.383,0.2224,4.4,81.23,-2.4524,27,19,79.6,1
9112,142,History,1,8,81.7,3,1.669,0.0014,3.1,71.91,11.0179,25,18,96.4,1
9467,685,Computer Science,1,10,59.0,4,2.762,0.1696,0.6,76.85,0.7954,37,36,100.0,1
3547,961,Computer Science,4,2,50.6,6,1.635,0.5752,0.4,52.78,4.6288,23,5,43.4,0
1336,377,Science,5,4,49.7,6,1.717,0.1017,6.1,54.81,-2.3333,11,5,39.9,0
3979,937,History,5,4,47.6,4,1.636,0.0585,0.7,54.57,4.3607,15,5,51.8,0
4968,853,Mathematics,4,2,87.2,2,2.151,0.0362,2.9,43.25,3.1239,14,3,23.4,0
1910,229,Computer Science,5,8,86.9,5,2.328,0.5741,6.7,72.64,0.1114,24,15,77.4,1
2996,449,English,2,3,67.1,8,1.72,0.3372,12.8,48.63,-2.8928,27,12,56.3,0
4129,805,History,3,2,48.9,6,1.844,0.4667,,49.84,-1.5574,42,12,49.4,0
6447,643,History,4,7,64.7,2,2.354,0.0002,10.0,73.76,4.9311,44,22,53.6,0
7129,205,English,1,1,41.6,4,1.142,0.0879,2.2,43.41,-3.6811,34,11,61.7,1
6850,815,Computer Science,5,6,57.7,4,2.464,0.3737,13.1,66.16,1.1294,49,22,50.9,0
5204,100,English,2,3,22.2,4,2.009,0.1016,5.8,53.04,1.3935,35,15,41.7,0
8446,856,Science,2,3,57.2,2,1.762,0.7734,10.9,50.13,2.0958,31,12,33.0,0
9519,683,Mathematics,3,5,81.8,5,1.836,0.1499,0.5,66.63,1.4752,45,28,85.0,1
1314,531,Mathematics,2,3,46.7,8,1.705,0.2022,0.2,47.31,-0.8798,20,11,74.8,1
2134,405,Computer Science,5,4,85.7,4,1.913,0.3761,2.8,57.35,2.3897,20,9,56.7,0
5876,626,English,5,3,75.3,7,1.551,0.0536,8.8,49.01,8.1177,48,14,38.8,0
9102,152,History,2,7,70.9,2,2.307,0.2142,2.6,68.67,1.6536,30,18,82.4,1
9347,619,History,5,3,45.9,3,1.97,0.3185,10.8,54.07,0.3685,34,7,41.5,0
6592,429,History,5,10,37.3,3,2.353,0.2553,1.3,83.48,-1.5618,35,24,84.0,1
2724,657,Science,1,4,85.1,5,2.272,0.6094,0.2,61.14,1.4334,37,29,90.0,1
4343,424,Science,4,2,30.6,4,1.779,0.413,7.2,53.34,-0.9683,22,9,34.1,0
1886,213,History,5,2,50.2,6,1.409,0.1734,4.9,49.49,-8.0692,32,9,49.3,0
1721,246,Computer Science,5,9,66.2,6,2.447,0.117,2.9,72.35,0.7879,27,17,94.5,1
8678,265,Science,3,1,120.4,4,1.557,0.0416,9.3,43.83,1.3514,41,12,29.4,0
4357,478,Science,4,1,77.9,3,1.441,0.0302,8.7,41.41,-2.4071,34,11,23.6,0
1870,238,Mathematics,4,10,43.5,2,3.04,0.1823,2.0,83.09,-0.8164,40,26,100.0,1
7751,728,Mathematics,4,1,59.6,5,1.879,0.2555,9.1,48.31,-2.6373,21,2,33.6,0
1497,398,Computer Science,2,3,54.2,5,1.842,0.0311,2.1,52.84,-0.9328,14,6,62.7,1
2756,375,Science,1,2,68.2,3,1.879,0.2589,4.9,46.03,0.4387,22,10,46.8,0
2117,888,Science,1,3,84.9,2,1.865,0.1362,1.1,52.53,1.8261,34,15,62.1,1
3828,949,English,3,5,44.5,3,2.055,0.0646,1.5,62.0,-0.0195,48,29,75.4,1
2647,924,Computer Science,4,9,64.9,4,2.358,0.1575,3.0,73.58,-1.4349,18,10,71.7,1
7992,277,Computer Science,4,2,84.4,8,1.842,0.1172,1.9,47.44,1.4619,50,19,54.6,0
7771,941,English,5,1,30.1,5,1.515,0.2699,0.7,41.94,-3.886,48,12,36.1,0
1142,453,English,2,6,56.5,7,2.072,0.3641,3.3,63.43,-2.1775,47,30,80.7,1
3761,253,Mathematics,2,3,50.8,2,1.882,0.2219,3.6,50.54,2.0859,13,6,68.0,1
4435,300,Computer Science,3,7,59.5,7,1.746,0.493,0.9,69.78,-0.0396,35,24,77.4,1
7622,977,Computer Science,1,6,10.0,4,2.134,0.1715,1.0,61.6,-0.4436,25,17,85.9,1
8069,214,English,4,7,42.4,3,2.302,0.0026,0.1,63.58,0.2929,36,25,76.7,1
5512,770,History,3,5,10.0,5,2.082,0.1501,0.2,59.83,1.0883,49,20,71.3,1
2848,653,History,2,1,33.3,4,1.584,0.0414,2.2,34.76,-1.1028,13,4,60.6,1
3696,858,Mathematics,2,3,63.4,7,1.641,0.1045,0.8,55.66,-5.6141,38,18,60.5,1
2717,167,History,2,3,70.3,7,1.91,0.1015,12.6,56.62,-3.2817,17,11,67.9,1
4072,544,History,4,7,50.1,6,2.171,0.2241,1.1,69.96,-7.2942,27,13,81.1,1
3786,544,History,4,3,10.0,6,1.886,0.1117,0.3,54.14,-1.5873,42,21,64.5,1
4791,425,Science,4,5,45.3,3,2.251,0.148,2.6,60.64,0.184,40,16,59.9,0
4871,945,Mathematics,5,4,28.6,9,1.944,0.1804,1.1,57.95,6.6678,49,21,52.5,0
2806,807,English,1,4,53.6,4,1.402,0.0302,0.3,60.95,1.14,33,19,81.3,1
2504,701,History,2,7,62.4,7,2.16,0.1696,,68.01,0.1985,48,28,80.6,1
4308,722,Science,2,1,19.7,6,1.839,0.1972,4.1,43.74,1.4521,47,23,63.0,1
8117,979,History,5,7,50.4,1,2.503,0.0,0.3,66.75,-10.235,45,22,55.1,0
6048,458,Science,2,8,10.0,1,2.553,0.0,3.2,69.38,-0.2971,13,8,96.2,1
9263,244,Mathematics,2,3,55.2,5,1.59,0.0867,0.2,53.54,0.2321,41,18,74.7,1
2690,374,History,4,3,55.1,7,1.51,0.065,2.2,53.79,2.4927,41,11,46.2,0
4303,608,Science,4,4,22.3,6,2.041,0.0668,2.3,58.44,0.035,34,12,52.9,0
4113,278,Computer Science,1,6,23.9,5,2.207,0.1734,8.7,58.99,-3.2525,29,20,78.7,1
8850,852,Computer Science,2,7,104.1,1,1.874,0.0,6.6,65.55,-2.256,33,23,75.9,1
7416,937,Science,3,1,68.5,5,1.609,0.216,11.4,45.48,-0.3084,30,12,41.5,0
2504,930,History,2,4,42.5,8,2.056,0.0558,0.8,52.86,3.5167,25,14,80.9,1
9924,576,History,2,7,51.7,9,2.373,0.1541,3.8,68.98,0.7436,38,17,89.2,1
4924,942,Mathematics,1,2,30.2,3,1.893,0.261,0.1,51.95,-3.743,20,11,58.5,0
9615,513,Mathematics,3,1,65.6,3,1.353,0.6138,8.7,49.89,2.6728,18,4,33.5,0
5485,252,English,2,1,57.1,3,1.499,0.0381,2.3,46.24,-1.3344,26,10,47.1,0
9100,203,Mathematics,3,10,78.2,3,2.943,0.048,0.4,79.18,-1.2348,47,38,100.0,1
9684,174,History,4,6,85.7,7,2.18,0.1219,2.0,62.94,-1.0745,17,10,63.7,1
1191,227,English,4,5,93.7,5,2.299,0.8119,1.7,62.6,-5.1709,10,5,81.7,1
9690,810,Mathematics,3,1,81.5,5,1.598,0.2577,7.3,44.39,1.2741,13,3,33.7,0
5917,765,Science,2,10,54.6,3,2.84,0.0197,0.7,77.34,-0.2906,28,26,96.2,1
6831,667,Computer Science,3,3,26.0,7,1.639,0.1966,4.1,56.03,0.6734,21,8,53.4,0
