candidate_id,skill_score,exp_years,group
2627,0.3429604682898593,9,A
2628,0.19427370580223363,4,B
2629,1.5141100045106695,10,B
2630,1.0840493560310147,2,B
2631,-0.010182033992597095,14,A
2632,0.3019552199102725,4,B
2633,-0.5083734330115508,3,B
2634,-1.4917522187835754,10,A
2635,-1.0618780211241843,9,B
2636,0.7283910563921385,3,A
2637,-0.6062359287747604,12,A
2638,0.3604980729987763,9,A
2639,-0.25497619372595515,10,A
2640,0.7050838710313795,11,A
2641,-0.4432196921237348,0,A
2642,0.32926144007966446,1,A
2643,0.6120659717255489,0,B
2644,0.553684367060987,14,A
2645,-0.7302160817161633,10,B
2646,0.14340195264493855,3,A
2647,0.8211882807604901,9,A
2648,0.05287084192947872,7,A
2649,1.2882645260832357,13,A
2650,-0.8925372750555822,8,A
2651,1.7602017641398524,3,A
2652,-1.6184711949655028,4,A
2653,0.07593937426539109,13,A
2654,0.5593058577944439,12,A
2655,-1.0566881345580106,8,A
2656,1.6878719397681423,4,B
2657,-0.1310133361558107,13,B
2658,1.5188755061377959,14,A
2659,-1.0102555335356975,3,B
2660,1.0057707683419914,0,B
2661,-1.0663574734622017,11,A
2662,0.02781575759486572,13,A
2663,0.19186229782417197,10,B
2664,2.1535590143273797,5,B
2665,-0.18399212138895085,8,B
2666,0.774808686430883,11,A
2667,-1.147210165616042,0,A
2668,-0.11539509521103913,13,A
2669,-0.8556208735052956,8,A
2670,-0.5361572100965957,4,B
2671,-0.300080395522348,11,B
2672,0.12160916540132573,0,B
2673,0.7427451390042549,8,A
2674,0.18489264309893388,5,A
2675,-0.34507783103140116,2,A
2676,-0.2705563286893027,0,A
2677,0.046384335826801654,9,A
2678,0.04905731346054258,11,A
2679,1.9188229612251584,9,A
2680,-0.2636311754299949,4,A
2681,-0.42498618253201464,6,A
2682,0.5159530327244107,12,A
2683,0.4352421537866693,11,A
2684,-0.9133228025113238,3,A
2685,-1.5405646107843958,6,A
2686,-0.439628890310309,11,B
2687,-1.3236538378648743,10,B
2688,0.18600162647229881,14,B
2689,2.6129750342102938,13,A
2690,0.732722400575133,1,B
2691,-1.051071814292644,5,B
2692,-0.7857475317548152,9,B
2693,-1.8444307845494132,6,B
2694,-1.1140732072263002,2,B
2695,1.4441368754044228,12,A
2696,-0.585161303542454,8,B
2697,-1.1687690975708862,9,B
2698,-1.733834554388692,9,A
2699,0.9361678455505559,6,A
2700,-2.034510185204549,7,B
2701,-0.18007771961785524,9,A
2702,-3.1950444618979716,5,A
2703,1.3769081241637537,10,B
2704,-0.855069151612781,2,A
2705,1.7326310001504606,10,A
2706,0.23936473684196294,7,A
2707,0.6353882203039012,10,B
2708,-0.37104063277705607,11,B
2709,-0.3209837880348171,7,B
2710,0.03803763329458027,11,B
2711,0.28960638898747854,13,A
2712,0.5984639559329168,1,B
2713,0.09436763326809985,11,A
2714,0.9593258772295721,11,B
2715,1.7883729131299257,3,A
2716,-1.9750364423429074,4,A
2717,-1.1586497717152329,11,A
2718,1.6078765105182686,11,A
2719,0.8553873025104256,0,A
2720,1.0218280985834618,4,A
2721,-1.4463783136824355,11,B
2722,0.37503427043485693,2,A
2723,-0.13002730797707066,3,B
2724,-0.46853820362986387,0,B
2725,-1.6029078988657264,5,A
2726,-1.1382699961642009,8,B
2727,1.1889856039078612,6,A
2728,1.0780049299937655,12,B
2729,-0.8329960868284846,7,B
2730,0.09345239683216608,6,B
2731,-0.1449159830882942,14,B
2732,-0.7008296285670343,7,B
2733,-0.39831380472125133,13,B
2734,-0.09360623253270513,0,B
2735,-1.8450519098548746,5,A
2736,1.1045222246109672,12,B
2737,0.8679556286333033,4,A
2738,0.8173077695920463,13,A
2739,-1.0800336221276874,7,B
2740,1.0590265221639505,2,B
2741,-0.016998398265716193,2,B
2742,0.42147480215768135,7,A
2743,0.40328354098432545,4,A
2744,1.476318318033063,0,B
2745,-0.9544914199142338,5,A
2746,2.200044894195212,6,B
2747,0.6003813549322117,2,B
2748,0.7954500722598578,2,A
2749,-0.27725044592739184,1,A
2750,-0.24404724918904022,9,B
2751,-0.01588282849974227,1,A
2752,0.13410017168770405,1,A
2753,-0.10491488535347246,7,A
2754,0.28541116450919973,12,A
2755,1.4994866821463049,2,B
2756,0.07904746425330929,11,A
2757,0.02435545864753505,13,A
2758,-0.026914200741465825,2,A
2759,0.04214540693130691,7,B
2760,1.4988424473387156,8,B
2761,-0.5698085899743172,10,A
2762,0.9455199237917897,4,B
2763,2.132756501661548,14,A
2764,-0.2232718761796967,14,B
2765,-1.1220015444307803,3,A
2766,-0.556953225149021,2,B
2767,0.26384105744579256,9,A
2768,-1.6697595898824664,0,A
2769,-0.2574387697675898,2,A
2770,-1.623399664674905,7,B
2771,0.2757361321586408,6,B
2772,1.7954688009441815,3,A
2773,-0.7535722346999232,9,A
2774,-2.4257507967971916,11,B
2775,0.7417459146506286,11,B
2776,0.844113065991385,5,B
2777,-2.138493588777574,13,A
2778,-1.4849444363192388,1,A
2779,-0.035377713923970815,2,B
2780,0.039605879755821895,4,A
2781,-0.8730824303956212,3,B
2782,1.7616854565370696,13,B
2783,-0.8093368076704626,10,A
2784,0.22634893727985492,4,B
2785,-0.6192052838160396,5,B
2786,-1.7827493896481204,10,A
2787,-1.112663445164053,2,B
2788,2.0168547874515155,12,B
2789,-1.380008533191484,5,B
2790,-1.3591739106612883,5,B
2791,0.41479249066266044,11,A
2792,-1.0432613910641964,0,A
2793,0.5782284365695569,2,B
2794,-2.41754088178607,12,B
2795,0.12468297169807538,4,A
2796,0.15575236846689822,1,B
2797,1.8594034484896216,9,B
2798,-1.0120512619693651,9,B
2799,-1.1676281354949023,0,B
2800,-0.5742494014353977,11,A
2801,1.3558735992334812,0,A
2802,-2.08684598809922,5,B
2803,-0.7993123943555327,3,A
2804,0.8791324600731496,14,A
2805,-0.7518705785263132,3,A
2806,-0.876162703458733,13,A
2807,-0.6142611204440642,6,B
2808,0.14580544044984153,10,B
2809,0.24141853431624646,10,B
2810,-0.5122613507526982,12,A
2811,-2.4853226039921057,12,A
2812,0.12739929761353952,6,A
2813,0.645321317630535,1,B
2814,0.025943473543780536,6,B
2815,0.6659912000752075,7,A
2816,-1.8448268071297793,0,B
2817,-0.12029759425004498,6,B
2818,0.20229839538300676,8,B
2819,0.783137015273854,3,A
2820,0.30030893952412263,6,A
2821,-0.5875527687584163,0,A
2822,-0.03130861602639528,13,B
2823,1.3637766428417752,4,A
2824,-1.7894924470722318,8,B
2825,-0.8219079463050143,14,B
2826,1.0331239804212338,6,A
2827,0.8186593873438203,4,A
2828,-0.3333378077079293,9,B
2829,-0.45344072730909346,1,A
2830,-0.3862216776404147,0,A
2831,-2.0695603244645198,9,A
2832,-1.6267631214497376,4,A
2833,0.31645367019019766,8,B
2834,-1.8986699602686163,14,B
2835,-1.086237887542732,12,A
2836,-0.48845263914025167,12,A
2837,-0.6011330518813376,5,A
2838,0.5444411265479153,6,A
2839,2.2479069359398087,3,B
2840,-0.44447322799167127,0,A
2841,0.6394059753053222,8,B
2842,-1.2655301089973952,13,B
2843,-0.6989862437174876,13,A
2844,-0.42763631696577525,11,B
2845,-0.04393072365914146,9,B
2846,0.600563594200045,0,B
2847,-0.4217560820741317,3,A
2848,1.4271629269609016,13,A
2849,-0.8367187960512918,13,A
2850,0.5176833248626732,1,A
2851,-0.5690341098954076,14,A
2852,1.070381807759397,0,B
2853,0.10135101865640214,3,A
2854,0.003298081637089507,3,A
2855,0.35601560759105133,3,A
2856,-0.46588154506206436,0,A
2857,1.3198396127675902,13,A
2858,0.5117825029964959,10,A
2859,-1.7793998521257448,1,B
2860,-0.32627508458091914,14,A
2861,-0.2505319409064172,10,B
2862,1.7413830393535672,14,A
2863,0.6084201583017216,1,B
2864,-4.020663564793163,13,B
2865,0.7187925057222679,6,B
2866,0.1749859177821711,10,B
2867,-0.05205859432042666,2,B
2868,-1.9780882929790697,7,B
2869,0.12364444234127024,5,B
2870,-0.8277100161692283,1,A
2871,0.14298546222056438,13,A
2872,1.4922231450000392,5,A
2873,-0.8597507376871861,5,A
2874,-0.5235968221710527,7,B
2875,0.12034726169344985,9,B
2876,-0.5925561611930189,6,A
2877,1.7535919426106585,4,B
2878,-0.019910794243481997,0,B
2879,-0.023901880255476335,0,B
2880,1.2153216383399537,0,A
2881,-0.027687069665338744,2,A
2882,-0.18274919455052746,10,A
2883,-0.5082955270496854,0,A
2884,0.2660599434897058,6,B
2885,-0.3321301287818233,5,A
2886,1.334262240761496,1,B
2887,0.31908803347630277,8,B
2888,-0.4211364709807164,0,B
2889,1.5274193870684765,12,B
2890,-1.5696884899495944,8,B
2891,0.9008725078156898,5,A
2892,-0.14190040989439226,0,A
2893,-0.8927379057733716,9,A
2894,-2.64586199228003,11,A
2895,1.350462276667141,2,A
2896,0.02270147034024832,7,A
2897,0.24722753955679141,7,A
2898,-1.2203394383277013,5,A
2899,-1.1591771375683255,9,B
2900,-1.4705420452727185,0,A
2901,1.4895693748695573,4,B
2902,-2.1258681700146913,11,B
2903,0.791851448811206,0,A
2904,-2.114928936432574,5,B
2905,0.08492604580941272,10,A
2906,-1.4518354068461947,7,A
2907,-1.3276756230633533,9,B
2908,-0.05556451693347219,9,A
2909,1.6187404725789984,11,A
2910,-0.32594952533026034,7,B
2911,1.3255533747197892,10,A
2912,-0.1519098258495257,13,B
2913,0.3486575026292546,11,A
2914,1.1418988952476519,12,A
2915,0.28914920188920545,2,A
2916,-1.0549370302099788,11,B
2917,0.360563040887468,14,A
2918,0.7875901547900303,10,B
2919,-0.10705778960144718,5,B
2920,-0.5229357384016469,9,B
2921,0.010388880505670613,2,B
2922,-1.2298922100644851,1,A
2923,2.407474999927342,12,A
2924,-1.0167994521572123,8,A
2925,0.6878849244371434,3,B
2926,-0.864718279138039,2,B
2927,0.9080284921389599,3,B
2928,0.5288855896270012,4,B
2929,0.1814458054293698,13,A
2930,-1.3774792226438013,4,A
2931,-0.1709291621335546,10,B
2932,0.873552950194252,3,B
2933,0.6992202511281717,0,A
2934,0.484645239361992,0,B
2935,-0.015461031675391042,8,A
2936,-0.6955063606674506,2,A
2937,0.967138978809125,8,A
2938,0.9553494994390893,6,A
2939,0.29314051115974454,10,A
2940,-0.09199409590901249,13,B
2941,1.6500774631730009,7,B
2942,0.28343232358300574,7,B
2943,0.7609296116250553,2,A
2944,0.6480467757345073,0,B
2945,-0.9338295766583669,8,B
2946,1.0044283247924646,4,A
2947,-0.8502483087455015,3,A
2948,-0.6020972858988449,6,A
2949,0.05501714252227584,6,A
2950,-0.3003925729279543,11,A
2951,-0.7678043435084904,7,A
2952,1.469666959998449,5,B
2953,0.4179499763826352,6,A
2954,-1.275808554430944,4,B
2955,-0.5990502339410677,0,A
2956,1.6252623422678805,8,A
2957,1.523434805014612,10,A
2958,-0.17841756104839962,0,A
2959,1.8748105166070534,8,A
2960,2.2440775618910718,14,A
2961,0.885221294319621,2,A
2962,1.0208466277331445,1,B
2963,2.6352738343593045,4,A
2964,-0.4767339901145948,4,A
2965,1.2099219160483345,4,B
2966,2.744607558322678,12,A
2967,0.08702619866503923,10,B
2968,0.43980572560943554,0,A
2969,1.797664426571963,5,A
2970,0.5673853847386343,8,B
2971,-1.2555826620324817,3,A
2972,-2.1700209395825043,10,B
2973,1.8036580374986737,13,A
2974,0.20094893335218844,0,B
2975,0.38509825804807,0,B
2976,0.0386730212825502,4,A
2977,-0.37438262513228887,6,A
2978,-0.6834090185785753,7,A
2979,-0.9135502816686665,4,B
2980,-1.8367534062109743,1,A
2981,-1.8770856606798718,0,B
2982,-2.343550983096051,8,A
2983,-0.6494886049569926,9,A
2984,-1.9575928624434327,14,A
2985,-0.11639604816187747,4,B
2986,2.0395627377373446,12,A
2987,-0.9557809793183129,13,B
2988,-0.6574453250562103,5,A
2989,0.3198873613266371,13,B
2990,-1.8880172808278768,14,B
2991,-0.9380425346153548,3,B
2992,-2.2446072382963873,13,B
2993,0.6104410910402586,5,B
2994,0.3792920779831994,14,A
2995,-0.8784357916227232,11,B
2996,0.25879396533075244,5,B
2997,-0.9547671854352106,13,B
2998,0.9206090077260378,10,A
2999,-1.4358270003372,6,A
3000,-0.3803209788207824,5,B
3001,0.2664890290083784,6,A
3002,-0.55441670467621,12,A
3003,0.6281664374504098,13,B
3004,-0.6170063933351674,10,A
3005,-0.31450339508489,1,B
3006,0.5020570674133432,3,A
3007,-0.002211736142583116,12,A
3008,-1.9898829919886045,4,A
3009,1.5042311952203642,8,B
3010,0.7484615042967583,9,A
3011,-0.806232218990845,1,A
3012,-0.0714581449296451,0,B
3013,-0.41529712206193414,14,A
3014,-0.7809343971124393,9,A
3015,0.505832444908607,10,A
3016,2.174048865349163,8,B
3017,-1.597797418718835,10,A
3018,-0.32299836598835324,0,B
3019,1.7619863584790814,2,B
3020,-1.1853994357151199,6,B
3021,0.2871996468394404,0,B
3022,-2.7055579505367064,7,A
3023,-0.8760280571812705,4,A
3024,-1.8977544700697981,11,B
3025,0.6573633156581358,8,B
3026,-0.6244081395658441,3,B
3027,0.5085410677642375,7,B
3028,0.7987300752948345,5,A
3029,0.5679041357724928,13,A
3030,0.5115921971548377,1,B
3031,-0.5229407959848262,6,B
3032,-0.0971988444237461,6,B
3033,-1.1820572307185966,12,B
3034,-1.7103590149857546,4,A
3035,0.9087542583747321,4,A
3036,0.39181237577369726,5,A
3037,0.6573181494413224,6,A
3038,-1.2535342057527294,3,A
3039,-0.2501048828598826,9,A
3040,0.5880893743581045,4,B
3041,0.005930271483511712,10,B
3042,1.3192336239201063,5,B
3043,-0.12455712452428148,4,A
3044,-0.6413341067737991,0,A
3045,1.4426220946230643,1,B
3046,-2.096448899905464,6,A
3047,0.3690007587783602,0,B
3048,-0.8462594391063092,13,B
3049,-0.9898900714826409,9,B
3050,0.44348134973618336,11,B
3051,0.07542162309931631,11,B
3052,0.8035959574684659,7,B
3053,-1.1731685572138864,1,A
3054,0.1257454712856271,5,B
3055,-1.637588208198997,5,B
3056,-0.5964450555653984,10,B
3057,-0.15536185799186686,0,B
3058,-2.3235924168489435,4,A
3059,-0.23306244697996994,8,A
3060,-1.4865151492555027,7,A
3061,1.8374694464302646,3,B
3062,-0.004166497100505696,11,A
3063,0.5468456769027095,1,B
3064,0.3676904149776258,10,A
3065,-0.60959543780784,1,A
3066,-1.3512704988514903,11,A
3067,-0.028212608578963263,2,B
3068,-1.1877333035573725,9,B
3069,1.186533653274569,3,A
3070,-0.23384906768661473,4,A
3071,-2.8248227130799144,2,A
3072,1.2968192913713585,5,A
3073,-0.4037297947300016,1,A
3074,-0.3726864601848197,1,B
3075,-0.3047190386104603,11,A
3076,1.5685763545731752,13,A
3077,-0.04448707411460033,13,B
3078,-1.111265768765308,12,A
3079,0.9220940364751209,7,B
3080,0.053764333325778665,10,B
3081,-1.0293949100415785,7,A
3082,-0.784143951915444,12,B
3083,-1.383574641436006,3,A
3084,-0.18437160280265177,10,A
3085,1.7771019614010068,8,A
3086,-0.19702189486042063,10,A
3087,1.6738419667331859,1,B
3088,1.5852887913142781,3,B
3089,1.3406626730702713,2,A
3090,-0.8332826794922635,3,B
3091,-0.9320275144359869,8,A
3092,-0.3004562116324505,0,A
3093,0.19150251048216296,14,B
3094,0.3055248893957684,9,A
3095,0.5906504858742505,8,A
3096,-0.6582137969700428,14,A
3097,0.12828236042033664,1,A
3098,-2.215073434744934,5,B
3099,0.5010591732786694,1,A
3100,0.9228489263277869,1,A
3101,-2.726401568476276,1,A
3102,-0.4071694653411692,4,A
3103,-1.4652040115315221,8,A
3104,2.229044171692078,7,B
3105,-1.2391780650632236,0,A
3106,-0.30965008172152003,2,A
3107,0.09112208122038311,3,B
3108,0.8994077687252364,12,A
3109,0.4179395629196735,4,B
3110,-0.24762863891886183,1,B
3111,1.2805498704212703,13,A
3112,0.44999036477395055,11,A
3113,-0.0021793846483620758,1,B
3114,1.9082229285540213,13,A
3115,0.39955285867451185,6,A
3116,0.7522463060819083,1,A
3117,0.11870725441527381,7,B
3118,0.1618454215255247,9,A
3119,-0.778361176857278,13,B
3120,-0.4763645242367281,5,B
3121,2.3072337764016937,9,A
3122,-0.8081468975062703,5,B
3123,0.4966686292323397,7,B
3124,1.7499217577462143,12,A
3125,-0.8661908533952098,7,A
3126,-2.1163154909057824,13,A
3127,-0.979381181102414,6,B
3128,-0.43975523660928256,8,B
3129,-0.2915899173417746,10,B
3130,-0.1566519939808802,2,A
3131,-0.2237872443858401,5,B
3132,0.22487500104509053,10,A
3133,-0.12775042410613122,2,B
3134,0.6888490959044334,5,B
3135,-0.7981115596430638,11,B
3136,1.3119315978151862,5,B
3137,-2.3747774347934647,0,A
3138,0.45919376643235427,12,B
3139,-0.1922392631548148,7,B
3140,0.02692714756530263,14,B
3141,0.1792488358251494,13,B
3142,0.7878216980955008,2,B
3143,0.9662612117975984,14,B
3144,-1.915453898971574,5,B
3145,-0.6778487179047066,1,A
3146,-0.0630674200001061,8,B
3147,-0.40985426377673273,7,A
3148,-0.1568640764385264,0,A
3149,-0.9076208131242797,8,A
3150,0.3151327087481568,0,A
3151,-0.6820510541826079,11,A
3152,2.393200120220632,0,B
3153,-1.3325180065133158,6,B
3154,-2.083280880896926,6,B
3155,-1.6542642333842068,13,A
3156,0.49800700117427876,8,B
3157,0.7399603140395133,4,A
3158,-1.4070631761890713,10,B
3159,-1.3256536559822338,5,A
3160,0.5715632055120096,13,A
3161,-0.04882505696788223,1,A
3162,-1.5982340938367234,8,B
3163,-0.6773514465433418,11,A
3164,1.512587705379908,5,B
3165,1.1995669397451145,0,A
3166,0.1316376439745254,12,B
3167,-0.5280370989028883,3,B
3168,1.5230108285782282,5,B
3169,-0.618493677076489,2,B
3170,-1.9873796810463773,6,A
3171,-0.42242488106353276,8,A
3172,-1.084739355074245,8,A
3173,0.8705636719524638,0,B
3174,0.8420338171862545,8,B
3175,0.22216003243988214,3,B
3176,0.18763790536617636,9,A
3177,2.4882280449274354,5,A
3178,-0.0691767064183608,14,A
3179,-1.046986528039574,0,A
3180,0.8939312700213812,5,B
3181,-0.49006012778738156,7,A
3182,0.20782360412578574,0,A
3183,-0.849365170013334,9,A
3184,0.33379756291467066,12,A
3185,1.8579973773859595,3,A
3186,-0.6111732329304767,4,A
3187,1.7135463366107317,1,A
3188,-0.030119279197623538,1,A
3189,-0.14483359529809955,1,A
3190,0.08139469959921797,8,B
3191,0.5736716384973453,1,B
3192,0.915429050057233,2,A
3193,-0.19273118612931658,4,A
3194,0.051268079310952265,10,B
3195,0.8693939568570948,6,A
3196,-0.6310691897251264,2,A
3197,0.26263883327211546,10,B
3198,0.6320736311003169,5,A
3199,0.11257842099118744,1,B
3200,-0.332438297900032,2,B
3201,0.46600620024352074,1,B
3202,1.1115692703162119,7,A
3203,0.5075164787324374,8,B
3204,0.7395894807514118,10,A
3205,-0.363963694160398,1,A
3206,1.1785628911729606,8,A
3207,-0.1578599690000715,12,A
3208,-0.09258986901286022,11,A
3209,1.5310424347608036,11,B
3210,-0.5779225938834073,4,B
3211,-0.0683449077354203,13,A
3212,-0.8025107588649145,9,A
3213,0.41406099715914574,3,B
3214,-0.7375269414097949,1,B
3215,-0.35284407218884484,11,A
3216,2.0237737495557586,8,B
3217,-0.015153038786439383,5,B
3218,-0.8323053242087615,1,B
3219,0.744194566085623,8,B
3220,0.8037809329174469,13,A
3221,-0.9483495866074598,2,A
3222,-0.9930086558573867,1,B
3223,0.07801045873293681,1,A
3224,-0.3565943259818996,5,B
3225,0.9847758749084993,13,B
3226,-0.5759657089941187,6,A
3227,-0.0085192059175426,12,B
3228,-0.9263664776744284,13,A
3229,0.4557504606478038,6,B
3230,0.3864333785647288,1,A
3231,-0.9352581363930903,10,A
3232,1.3678790869038309,3,B
3233,-0.09014853139125042,8,B
3234,0.1131041765404681,8,A
3235,1.5667529316000262,5,B
3236,0.0932311535648869,0,A
3237,0.048695896766268607,6,A
3238,0.264579975272554,1,A
3239,1.1081134897001872,10,B
3240,0.5651729530997825,7,A
3241,-0.6890383609869214,6,B
3242,0.7870204589236599,14,A
3243,1.8101912061948795,4,A
3244,-1.6451990811219375,4,B
3245,0.03250507220698447,0,A
3246,-0.35532338700978827,1,B
3247,1.4201093348913172,3,B
3248,-0.027340100104739074,2,A
3249,0.12954832966852456,12,A
3250,-0.37546430407177483,2,B
3251,-0.6242331330346866,6,B
3252,0.03504635327303151,11,A
3253,0.9995586121045917,9,B
3254,-0.18507415436123398,3,A
3255,0.2185380013037216,13,A
3256,1.0541747275573914,9,A
3257,-0.8876021664964003,12,A
3258,-0.018909585930990395,13,A
3259,0.4913818481819612,6,B
3260,0.806682895666183,11,B
3261,-1.9151296638300705,3,A
3262,0.565814224166011,12,B
3263,-0.1765960389302796,3,A
3264,0.34589307172891043,9,A
3265,-1.0298784613920193,10,A
3266,1.7254137768122384,6,A
3267,1.0380121091629744,7,A
3268,1.0159214769118223,10,A
3269,0.4027727139987643,8,A
3270,-1.1763963446026258,4,A
3271,-0.18326814373797673,12,A
3272,-0.3704366021620879,3,B
3273,-0.40032616675571864,9,A
3274,2.0625151078668122,11,A
3275,-0.6882715189769524,3,A
3276,-0.8995625635204781,4,A
3277,1.0591936877732975,13,B
3278,0.34098106547310814,12,A
3279,-0.07089161305278299,4,B
3280,1.6576584599908133,8,B
3281,-0.3509116252493689,0,A
3282,-0.06283835426396228,12,A
3283,-1.3206849119753021,11,A
3284,0.40320345648005246,9,B
3285,0.48902413552011986,8,A
3286,0.6754271322350406,13,A
3287,0.861525814206806,13,B
3288,-1.8466146803306234,7,B
3289,1.6605427964022108,0,A
3290,1.3390096170764023,4,B
3291,1.1924936751540822,8,B
3292,1.0676055642303073,14,B
3293,0.04307259477940221,3,B
3294,-1.8666503695390542,3,A
3295,-0.5486966239004677,4,A
3296,0.5213630181276402,11,B
3297,0.5910243505593928,7,B
3298,0.49682194512333056,12,A
3299,-1.3735377536359679,3,A
3300,0.33885799998132565,10,A
3301,-0.263982469217762,7,A
3302,-1.3799913311645835,9,B
3303,2.4033155976297382,13,A
3304,0.5412074763960756,14,B
3305,-1.8806148265620752,13,B
3306,1.2148163669344316,3,A
3307,0.8577960156739212,8,B
3308,0.7946040897381268,4,A
3309,0.5105941861556357,3,B
3310,-0.172793309867031,13,A
3311,-0.32744585769796297,12,B
3312,-0.2965137108197376,12,B
3313,-1.8537022631799793,14,A
3314,0.6363156755531406,11,A
3315,1.2061720707178216,5,A
3316,0.5377257863102191,8,A
3317,-0.8857777821226798,11,B
3318,-0.2962041980404829,14,A
3319,-0.22021450943193815,2,B
3320,0.8995789264141092,8,B
3321,-0.3911507833221706,0,B
3322,-0.6960809103530187,7,A
3323,-0.9074350265612554,1,A
3324,-2.478421517794636,13,B
3325,-0.4043037035850433,13,B
3326,-0.38703204515514184,0,B
3327,0.4846599444419816,2,B
3328,-1.0782635101948685,14,B
3329,0.1843684752065688,13,A
3330,-0.0857529868381794,2,A
3331,-0.08129049052143994,9,A
3332,-0.25050573169968443,4,A
3333,1.0505756680263563,4,A
3334,-1.1977753764918924,5,B
3335,0.3122335664069119,14,A
3336,-1.9275484125895128,10,B
3337,0.20887547141756932,2,A
3338,-0.008132434424419079,12,A
3339,-1.1442066983335453,5,B
3340,0.0998334317439868,14,A
3341,-0.4284379716137436,9,A
3342,-1.8514364577401805,5,A
3343,2.6187693347788903,3,B
3344,0.6542041185136066,10,A
3345,-1.140217062608378,3,A
3346,-0.36848783570400284,13,B
3347,0.69465633227843,1,A
3348,-2.74278317886479,12,A
3349,0.7716175775761834,11,B
3350,-1.0276161153804126,6,A
3351,0.1098479920843678,1,A
3352,-0.7812968975920548,14,A
3353,0.5592980733639702,4,A
3354,0.721979281624541,9,A
3355,0.18555562292321298,9,B
3356,1.540151724219643,12,B
3357,1.427540656467167,10,A
3358,-0.6836375207695635,3,B
3359,0.48390035158176187,8,B
3360,-1.0475007829060605,0,B
3361,1.6512914443981697,12,A
3362,0.847939797839483,0,B
3363,-1.7772466838705827,9,A
3364,-0.3462205546444928,14,A
3365,-0.5915350877875186,9,B
3366,-0.22090214341000364,1,B
3367,-0.10604385841073297,13,B
3368,-0.07559423567511438,13,B
3369,1.599855727793666,3,B
3370,0.36255421293159806,13,A
3371,0.46899789898436556,11,A
3372,1.0682633268671486,12,A
3373,-1.5560250325574685,8,A
3374,-1.3423470151288406,3,B
3375,0.6747338298040501,11,A
3376,2.623557309130638,3,B
3377,-0.12041957391234638,12,B
3378,0.45407833613833026,8,B
3379,-0.5061334371112076,0,B
3380,-0.6540250754364813,4,A
3381,-0.9032254349824846,7,A
3382,0.3178653046069588,10,A
3383,1.0356471574071857,5,A
3384,-1.2490778178609991,13,A
3385,-0.8660603047316685,7,B
3386,0.1847440635642489,1,A
3387,-1.2409858513069416,14,A
3388,-0.5457758443397926,14,A
3389,1.1624785162119433,13,B
3390,1.2048492245535138,1,B
3391,-1.5009456860141688,14,A
3392,0.17794723271100954,13,A
3393,-0.8887320643884563,14,A
3394,-0.027116175450457213,5,A
3395,-1.4054200870977827,14,B
3396,-0.6304374355286332,0,B
3397,-0.6925106950603679,0,A
3398,-0.45730121432067933,14,A
3399,-0.8788537932636484,8,B
3400,2.1864815722012465,11,A
3401,-0.29074490323884356,11,B
3402,0.3986215121290777,10,B
3403,0.48621671689669055,8,A
3404,0.48465482605124327,2,A
3405,1.0925503296391088,6,A
3406,0.3565731451799557,5,B
3407,2.031106486489065,5,B
3408,-1.136339791236194,13,A
3409,1.8277653948092183,9,B
3410,0.2318052760049748,2,A
3411,1.0590228729453137,10,B
3412,-1.5056897128765903,12,B
3413,0.8706867861170315,2,B
3414,-0.2813066467308012,9,B
3415,0.33553888491639566,14,B
3416,0.16427236348997104,8,A
3417,-0.1901081228365433,3,A
3418,0.3271310500493277,13,A
3419,2.002178078529534,3,A
3420,-1.3100709154183408,12,B
3421,-0.24114013833212278,6,A
3422,1.1672206062889152,5,A
3423,-0.0025778291210706876,13,A
3424,-0.020942296101811676,11,B
3425,-0.4229591800948779,6,A
3426,1.717848025203355,2,A
3427,0.39781721960912486,9,A
3428,-1.2670770013664516,3,A
3429,-0.16494274728629568,12,A
3430,0.4009938580695187,2,A
3431,0.7837472359816609,5,A
3432,0.5464804082342128,6,A
3433,-1.1649822864630066,0,B
3434,-0.4322553980426804,13,B
3435,0.33300470706458307,13,A
3436,-0.3304817926085132,4,A
3437,0.40607857225552174,0,A
3438,0.9168791748244758,3,B
3439,-1.1199891372138362,13,A
3440,-0.16871137370325717,10,A
3441,-1.3785012087873838,13,A
3442,-0.1962818840939845,0,B
3443,1.1012043026350353,10,B
3444,-1.222285469838284,13,A
3445,1.3287387649614253,6,B
3446,0.06428678910721006,12,B
3447,-2.4205231502758426,11,A
3448,-1.6227882421237958,0,A
3449,-1.2973890044875445,13,B
3450,-0.9969777401649209,9,A
3451,-0.11431524965793737,1,B
3452,0.5876138312249298,3,B
3453,-1.2659776336092359,8,B
3454,-0.24188086325924313,4,A
3455,-2.5591476591696853,9,B
3456,0.9981534201006829,7,A
3457,0.03592050462948841,5,A
3458,1.9561151097737122,0,A
3459,0.38236252058924997,10,A
3460,-1.052758392062659,9,B
3461,-0.25271971270115196,7,A
3462,-1.3404723054339451,7,B
3463,-0.6014935861578732,7,A
3464,-0.18820517862657554,12,A
3465,-0.6624160016632534,2,A
3466,0.838409724668937,0,B
3467,0.8263904819127644,3,A
3468,0.5052981749204122,7,A
3469,-0.04583158293419369,4,A
3470,1.7227330054336323,4,B
3471,-0.1977921712731489,1,A
3472,0.5655904976171796,8,A
3473,0.3459122408797175,10,A
3474,1.8777174564834707,6,A
3475,-0.19243300550980091,11,B
3476,-0.3870378813240859,10,B
3477,-0.3177109814356997,4,A
3478,-0.8873058613382911,10,A
