student_id,job_id,successful_match
S02503,J00860,1
S02893,J00885,0
S04982,J00395,0
S00817,J00089,0
S03066,J00433,1
S00675,J00737,0
S02408,J00899,0
S01504,J00335,1
S04754,J00532,1
S00210,J00574,1
S01110,J00919,0
S01699,J00118,0
S01259,J00475,0
S04452,J00471,0
S03164,J00236,0
S01615,J00628,1
S00910,J00741,1
S02860,J00218,0
S00547,J00247,1
S04348,J00668,0
S03780,J00658,0
S03058,J00824,0
S00459,J00321,1
S02520,J00693,1
S01979,J00634,0
S02684,J00481,0
S00672,J00109,1
S02168,J00004,0
S01459,J00175,0
S01505,J00515,0
S00657,J00017,0
S04179,J00169,1
S02943,J00875,0
S04754,J00705,0
S01238,J00677,0
S03208,J00896,0
S04883,J00544,0
S00925,J00871,0
S01644,J00382,0
S02948,J00274,0
S03932,J00218,1
S03464,J00019,1
S04232,J00936,0
S00806,J00853,0
S01544,J00300,1
S01986,J00079,0
S01935,J00144,1
S01617,J00893,0
S00388,J00690,1
S04626,J00377,0
S03933,J00101,1
S02320,J00524,0
S03436,J00153,1
S03587,J00988,0
S01762,J00826,0
S01783,J00095,0
S02591,J00640,0
S00171,J00301,1
S01343,J00394,0
S01649,J00443,0
S03065,J00600,1
S01824,J00078,0
S00172,J00138,0
S00411,J00138,1
S04263,J00210,0
S00912,J00161,0
S00652,J00794,0
S01007,J00879,0
S00617,J00368,0
S03757,J00518,0
S01024,J00429,0
S03770,J00776,0
S01574,J00880,1
S04303,J00422,0
S01584,J00537,0
S00579,J00954,1
S00165,J00429,0
S02310,J00393,1
S02640,J00783,1
S04677,J00319,0
S02567,J00227,0
S02935,J00056,0
S01054,J00182,0
S01044,J00505,1
S03509,J00730,0
S03791,J00744,1
S02905,J00821,0
S03332,J00310,0
S01747,J00294,0
S02376,J00385,1
S02086,J00377,1
S00168,J00718,0
S03615,J00714,0
S01385,J00727,0
S04629,J00117,0
S03412,J00415,0
S00172,J00866,0
S03122,J00765,1
S02691,J00565,0
S01367,J00749,0
S03655,J00318,1
S02014,J00532,0
S03976,J00697,0
S02335,J00023,0
S02354,J00486,0
S04500,J00713,0
S01063,J00477,1
S01904,J00627,0
S04673,J00095,0
S02436,J00476,0
S00642,J00350,1
S00465,J00085,0
S03939,J00401,0
S00450,J00103,1
S04945,J00801,0
S00154,J00991,0
S00282,J00954,0
S01932,J00302,0
S03795,J00020,1
S03334,J00235,0
S03563,J00858,1
S04960,J00193,0
S03318,J00931,0
S04988,J00895,0
S03967,J00138,0
S03307,J00734,0
S04265,J00173,1
S00603,J00578,1
S02646,J00829,1
S03555,J00854,0
S03801,J00541,0
S01583,J00882,0
S03474,J00771,0
S03630,J00159,1
S04168,J00965,0
S00445,J00343,0
S03094,J00145,0
S04183,J00076,0
S03316,J00304,0
S01222,J00636,0
S00436,J00193,0
S02351,J00088,0
S00155,J00613,0
S02232,J00173,0
S00939,J00249,0
S03476,J00721,0
S01840,J00250,1
S04176,J00212,1
S03580,J00680,1
S02938,J00788,1
S04013,J00519,1
S03111,J00645,1
S04859,J00359,0
S02828,J00674,0
S02176,J00324,0
S04479,J00643,0
S00400,J00375,0
S02688,J00282,0
S01488,J00481,1
S01197,J00400,0
S00580,J00195,0
S00175,J00715,0
S03642,J00286,0
S03236,J00663,0
S03385,J00292,1
S04543,J00656,1
S00837,J00336,0
S01711,J00230,0
S01599,J00150,1
S02030,J00669,0
S01244,J00362,1
S01513,J00642,0
S03517,J00715,0
S00300,J00974,1
S03818,J00853,0
S04825,J00586,0
S03849,J00087,1
S03441,J00079,1
S04605,J00256,0
S01745,J00176,0
S02709,J00514,0
S04082,J00723,0
S01186,J00155,0
S01529,J00354,0
S01623,J00696,0
S04506,J00141,1
S04739,J00569,0
S00758,J00132,1
S01971,J00928,0
S04509,J00218,0
S03051,J00840,1
S03696,J00480,0
S03038,J00572,0
S00228,J00211,1
S02402,J00128,0
S03480,J00639,0
S02249,J00448,0
S00113,J00832,0
S04195,J00187,0
S03173,J00312,1
S04499,J00298,0
S02491,J00455,0
S00313,J00996,0
S04775,J00869,0
S04036,J00553,0
S03664,J00841,0
S04605,J00760,1
S03571,J00220,0
S04942,J00505,1
S00163,J00581,1
S00617,J00606,0
S02487,J00107,0
S02302,J00638,0
S00737,J00094,1
S00557,J00679,0
S01134,J00779,1
S01800,J00836,0
S02143,J00596,0
S02575,J00251,0
S04974,J00767,1
S02176,J00681,0
S02363,J00336,0
S00777,J00356,0
S03279,J00454,0
S04860,J00619,0
S03419,J00879,0
S02275,J00951,0
S03995,J00646,1
S01927,J00632,0
S02137,J00042,0
S02948,J00172,0
S02154,J00919,0
S04183,J00024,0
S00921,J00383,0
S03160,J00085,0
S00042,J00688,0
S02867,J00984,1
S03927,J00374,1
S02330,J00994,0
S04578,J00100,0
S04023,J00262,0
S03250,J00259,0
S02717,J00478,1
S00610,J00429,0
S00879,J00565,1
S02443,J00705,0
S01949,J00538,1
S02997,J00100,0
S03552,J00941,0
S01557,J00084,0
S00501,J00034,1
S03180,J00488,1
S02529,J00284,0
S01723,J00059,0
S03398,J00126,0
S03421,J00546,0
S00567,J00803,0
S03045,J00076,0
S02834,J00502,1
S04722,J00185,0
S03427,J00071,1
S00805,J00132,0
S00942,J00433,0
S00787,J00538,0
S04649,J00996,0
S01685,J00104,0
S01677,J00305,0
S04845,J00906,0
S04696,J00619,1
S00481,J00606,0
S02418,J00921,0
S04554,J00532,0
S01171,J00062,0
S04240,J00978,0
S01131,J00160,1
S03032,J00701,0
S02465,J00894,0
S02510,J00780,1
S03505,J00991,0
S04380,J00680,0
S01043,J00107,1
S01369,J00321,0
S04088,J00030,0
S03404,J00015,1
S00952,J00596,0
S04660,J00524,0
S03570,J00486,0
S03592,J00420,0
S04047,J00799,1
S01414,J00474,0
S03985,J00281,0
S02706,J00072,0
S01295,J00606,0
S00063,J00388,1
S01797,J00115,0
S03489,J00065,1
S04143,J00669,1
S03677,J00819,0
S04258,J00258,0
S02971,J00911,0
S02104,J00694,1
S00252,J00095,0
S04393,J00690,0
S01427,J00139,0
S03798,J00734,0
S03098,J00654,0
S03825,J00050,0
S01652,J00924,1
S01640,J00590,1
S02119,J00615,0
S01536,J00434,1
S03883,J00174,1
S02678,J00554,0
S04208,J00144,1
S04336,J00730,0
S02283,J00013,1
S04659,J00096,0
S01325,J00847,0
S00605,J00908,1
S04333,J00848,1
S02595,J00358,0
S02788,J00501,0
S02413,J00689,0
S04152,J00015,0
S01895,J00460,0
S00537,J00944,0
S04170,J00719,0
S04072,J00227,1
S04132,J00615,0
S02237,J00210,0
S01791,J00337,1
S00373,J00035,0
S01029,J00305,0
S01410,J00168,0
S03604,J00198,0
S00609,J00075,1
S00020,J00342,0
S00174,J00415,0
S01995,J00519,0
S03936,J00634,0
S02110,J00241,0
S04922,J00529,0
S02134,J00936,0
S04684,J00039,0
S01073,J00592,0
S03147,J00958,0
S03936,J00925,0
S03232,J00474,1
S02456,J00542,1
S03492,J00050,0
S01279,J00236,1
S03873,J00929,0
S04005,J00097,1
S04673,J00257,0
S01456,J00079,0
S04439,J00329,0
S03960,J00003,0
S02222,J00820,0
S00653,J00421,1
S01248,J00427,1
S03095,J00560,0
S01200,J00386,0
S02244,J00069,1
S01492,J00693,0
S03570,J00809,0
S03064,J00018,0
S01044,J00793,0
S00743,J00962,0
S00156,J00098,1
S04985,J00384,1
S03683,J00826,0
S04538,J00506,0
S02262,J00271,1
S00839,J00513,1
S04395,J00004,1
S01285,J00242,0
S02888,J00549,0
S04717,J00179,0
S01658,J00869,1
S04251,J00433,0
S00427,J00321,0
S03403,J00466,0
S04206,J00268,0
S03298,J00224,0
S02722,J00984,0
S01990,J00455,0
S01249,J00298,1
S02694,J00532,0
S03035,J00391,0
S00519,J00573,1
S00490,J00249,1
S01420,J00977,0
S04075,J00062,1
S01935,J00636,0
S03089,J00436,1
S03347,J00319,0
S00598,J00735,1
S00370,J00796,1
S00528,J00141,0
S02366,J00509,0
S01755,J00546,0
S00904,J00171,0
S01124,J00376,0
S03912,J00319,1
S02017,J00537,0
S02121,J00302,1
S04652,J00184,0
S02743,J00799,1
S02155,J00508,0
S01779,J00195,1
S03685,J00490,0
S04254,J00054,1
S00573,J00980,0
S00011,J00422,0
S02103,J00166,0
S02364,J00110,1
S00807,J00985,0
S02635,J00778,0
S03360,J00639,0
S03338,J00545,1
S02136,J00598,1
S00700,J00315,1
S04129,J00708,1
S02132,J00663,0
S00144,J00756,0
S04230,J00839,1
S02834,J00901,1
S03846,J00815,0
S04795,J00946,0
S01833,J00185,0
S04054,J00243,1
S03165,J00694,1
S03824,J00873,0
S02192,J00514,0
S04166,J00255,0
S01087,J00829,0
S00133,J00921,0
S02676,J00695,1
S04006,J00062,0
S00475,J00942,0
S00306,J00857,1
S03196,J00756,0
S04229,J00601,0
S00935,J00307,0
S04154,J00397,0
S00688,J00137,1
S02784,J00931,1
S01440,J00346,0
S02566,J00410,1
S00246,J00721,0
S02024,J00875,1
S01295,J00949,0
S01855,J00387,0
S02170,J00546,0
S04544,J00213,1
S03654,J00093,0
S01958,J00203,1
S04516,J00745,0
S01669,J00589,0
S02937,J00083,0
S02716,J00444,1
S04538,J00316,0
S00274,J00253,0
S04683,J00169,1
S03999,J00083,1
S00213,J00876,0
S01092,J00115,1
S00115,J00959,0
S03187,J00660,0
S02726,J00871,0
S04062,J00911,1
S03528,J00363,0
S03891,J00848,0
S00985,J00689,0
S01154,J00779,0
S01392,J00540,0
S00078,J00085,0
S01837,J00324,1
S02121,J00194,1
S00316,J00494,1
S01052,J00239,0
S04306,J00043,0
S02620,J00660,0
S03068,J00082,1
S01007,J00533,0
S00671,J00324,0
S03566,J00676,1
S00171,J00073,1
S02573,J00020,1
S03008,J00296,0
S00699,J00379,0
S03019,J00243,0
S04295,J00199,0
S04226,J00796,0
S01051,J00746,1
S02202,J00068,0
S02824,J00619,0
S00775,J00260,0
S03620,J00174,0
S02101,J00704,0
S04095,J00485,0
S01674,J00127,0
S00944,J00958,0
S01517,J00742,0
S03014,J00992,1
S01095,J00632,1
S00538,J00258,1
S04127,J00652,0
S01782,J00638,1
S04683,J00191,0
S01095,J00925,0
S02622,J00598,1
S03561,J00150,1
S00433,J00450,1
S03295,J00214,0
S02437,J00444,0
S02246,J00818,1
S03350,J00541,0
S03813,J00261,0
S03474,J00385,1
S03246,J00247,0
S00911,J00077,0
S01540,J00839,0
S04501,J00534,1
S04648,J00046,0
S03240,J00299,0
S00738,J00817,0
S04094,J00756,0
S02988,J00570,0
S03771,J00251,0
S03113,J00236,0
S00853,J00366,0
S01912,J00301,0
S00712,J00722,0
S01058,J00415,1
S04490,J00351,1
S04408,J00520,0
S04969,J00853,0
S03023,J00755,0
S03565,J00727,0
S04535,J00062,1
S03593,J00346,0
S01685,J00785,0
S01959,J00033,0
S00066,J00782,0
S01835,J00586,1
S02098,J00759,0
S03551,J00195,1
S00270,J00282,0
S02578,J00801,0
S01904,J00505,0
S04671,J00508,1
S04218,J00529,1
S01493,J00417,1
S03756,J00510,0
S00664,J00479,0
S03727,J00724,0
S02363,J00643,0
S03375,J00700,0
S03305,J00252,0
S00488,J00973,0
S02970,J00418,1
S03562,J00599,0
S03100,J00410,1
S03475,J00202,0
S01491,J00735,1
S03212,J00849,0
S03432,J00780,0
S01539,J00132,0
S02693,J00285,1
S03456,J00861,1
S00333,J00346,1
S00599,J00595,1
S00756,J00043,0
S01976,J00532,0
S01996,J00875,1
S03513,J00355,0
S03372,J00550,0
S04933,J00222,1
S00110,J00479,0
S03041,J00209,0
S04207,J00318,0
S01505,J00514,1
S00407,J00101,0
S04318,J00223,0
S04439,J00299,0
S03003,J00732,1
S04350,J00088,0
S02573,J00967,0
S03778,J00590,0
S03955,J00464,0
S01288,J00249,0
S04021,J00823,0
S00315,J00728,1
S01264,J00104,0
S01640,J00572,0
S03666,J00991,0
S00299,J00811,0
S01660,J00007,0
S04974,J00448,1
S01519,J00226,0
S04091,J00666,0
S04843,J00331,0
S04167,J00847,1
S04503,J00138,1
S00525,J00884,0
S03782,J00860,0
S03254,J00387,0
S02395,J00794,1
S01054,J00104,0
S01675,J00992,0
S01540,J00505,1
S00276,J00637,1
S00980,J00270,1
S04272,J00781,1
S04818,J00500,1
S00415,J00573,0
S04112,J00355,0
S00928,J00512,0
S01780,J00213,1
S04823,J00297,0
S04157,J00925,0
S04690,J00393,0
S02230,J00624,1
S03786,J00273,0
S01586,J00105,0
S04872,J00627,1
S04600,J00598,1
S04774,J00978,0
S04014,J00490,0
S02972,J00857,0
S00745,J00867,0
S04668,J00463,1
S04839,J00145,1
S04020,J00120,0
S03668,J00052,0
S01524,J00452,0
S00128,J00248,1
S04937,J00323,0
S01785,J00026,0
S02369,J00597,0
S01097,J00604,0
S00955,J00495,0
S00468,J00779,0
S03972,J00744,1
S00999,J00254,0
S01301,J00870,0
S02460,J00944,0
S03211,J00593,1
S00040,J00268,1
S00605,J00540,0
S04453,J00147,1
S00593,J00790,1
S03382,J00832,0
S04515,J00459,0
S04061,J00174,1
S01653,J00148,0
S00749,J00233,0
S03132,J00183,0
S03461,J00132,1
S03964,J00023,0
S01547,J00123,0
S00585,J00736,1
S03489,J00489,1
S00276,J00693,0
S04448,J00120,0
S04886,J00148,0
S01928,J00241,0
S02210,J00323,0
S02531,J00479,0
S03703,J00168,1
S01637,J00380,1
S04934,J00487,1
S04490,J00439,1
S00415,J00730,0
S02189,J00379,0
S03238,J00969,0
S00875,J00348,1
S02616,J00588,1
S04657,J00225,1
S03495,J00657,0
S04413,J00799,0
S04923,J00159,1
S04558,J00204,0
S04868,J00414,1
S02400,J00056,1
S01878,J00825,1
S02361,J00203,1
S01096,J00215,0
S01814,J00118,1
S03180,J00402,0
S00992,J00128,1
S03988,J00114,0
S02852,J00347,0
S01020,J00522,0
S01609,J00862,0
S03540,J00028,0
S03030,J00897,1
S00950,J00998,1
S00019,J00412,0
S02834,J00890,0
S00200,J00917,1
S04622,J00485,0
S01359,J00105,0
S02717,J00021,0
S03434,J00777,0
S00380,J00605,0
S02958,J00410,0
S00740,J00049,0
S02222,J00672,0
S00291,J00319,1
S01992,J00727,1
S01588,J00805,0
S03118,J00234,0
S03540,J00780,1
S03844,J00886,0
S00979,J00868,0
S00100,J00332,0
S03284,J00167,1
S02245,J00390,0
S02086,J00640,0
S00121,J00930,0
S00030,J00596,0
S01453,J00701,0
S02648,J00149,1
S02374,J00617,0
S03442,J00143,1
S03470,J00683,0
S03260,J00295,0
S03693,J00043,0
S00195,J00221,1
S00389,J00580,0
S00550,J00524,1
S02442,J00919,0
S02226,J00900,0
S02266,J00124,1
S02465,J00043,0
S00346,J00139,0
S01783,J00928,1
S02901,J00096,0
S01134,J00459,1
S03700,J00237,0
S01374,J00632,0
S01240,J00477,1
S04432,J00465,1
S00751,J00982,0
S04090,J00008,0
S04906,J00845,0
S01774,J00472,0
S04072,J00381,0
S02185,J00571,0
S00850,J00035,0
S02432,J00497,0
S03111,J00359,1
S04427,J00794,0
S01262,J00795,0
S01964,J00233,0
S03401,J00586,0
S03545,J00781,0
S03610,J00290,0
S00980,J00791,1
S00946,J00281,1
S04332,J00343,1
S03985,J00456,1
S02090,J00239,0
S03347,J00759,0
S00155,J00862,0
S01986,J00465,0
S01436,J00698,0
S02172,J00558,0
S04531,J00408,1
S03411,J00709,0
S03085,J00066,0
S01623,J00916,1
S00674,J00525,0
S00741,J00721,0
S03218,J00341,0
S02871,J00205,0
S02606,J00996,1
S00133,J00973,0
S04325,J00434,0
S01020,J00705,0
S00425,J00145,0
S02901,J00587,0
S00397,J00260,1
S00274,J00079,1
S02756,J00412,0
S00872,J00074,0
S00427,J00241,1
S02827,J00606,0
S04563,J00797,0
S03201,J00910,1
S03751,J00821,1
S01973,J00480,0
S03326,J00798,0
S02244,J00758,1
S03874,J00042,1
S01284,J00893,1
S00975,J00114,0
S03281,J00606,0
S00980,J00013,0
S03971,J00423,1
S04203,J00752,0
S01149,J00660,1
S00974,J00869,0
S03190,J00116,0
S00741,J00317,1
S03810,J00933,0
S02592,J00140,0
S02492,J00819,0
S03338,J00527,1
S00905,J00356,0
S04619,J00698,0
S03513,J00243,0
S00150,J00937,0
S00631,J00831,0
S03452,J00760,0
S04093,J00235,0
S00616,J00566,0
S00326,J00741,0
S01143,J00336,0
S00892,J00315,0
S00684,J00487,1
S01000,J00075,0
S01064,J00142,0
S04871,J00300,0
S00703,J00246,0
S04554,J00617,0
S03923,J00259,0
S02243,J00758,0
S03123,J00283,0
S04002,J00225,1
S02622,J00270,0
S00776,J00519,1
S00937,J00815,0
S01410,J00788,1
S01667,J00353,1
S04892,J00514,1
S04499,J00954,1
S04814,J00625,0
S00054,J00765,0
S01256,J00757,1
S00272,J00357,1
S02246,J00554,0
S01069,J00742,0
S02462,J00280,1
S00016,J00498,1
S02619,J00819,1
S04979,J00197,1
S01409,J00176,0
S00941,J00539,1
S02691,J00159,0
S00811,J00014,1
S04595,J00954,0
S04169,J00792,0
S04243,J00118,1
S04370,J00020,0
S03740,J00825,1
S00726,J00330,1
S01875,J00135,1
S04682,J00196,0
S03778,J00424,0
S00168,J00887,1
S02149,J00200,1
S00575,J00819,1
S02678,J00711,0
S02167,J00210,1
S02001,J00924,1
S04431,J00208,1
S02429,J00542,0
S02291,J00773,0
S01935,J00591,0
S04350,J00986,0
S03973,J00822,1
S00226,J00306,1
S03862,J00120,1
S00542,J00899,0
S00303,J00375,0
S01213,J00583,0
S02517,J00697,0
S02738,J00174,0
S01715,J00595,1
S03103,J00543,1
S02476,J00112,1
S00144,J00493,1
S01778,J00925,0
S04393,J00449,1
S00699,J00038,1
S02247,J00499,0
S01724,J00388,1
S03359,J00801,0
S00827,J00829,1
S02063,J00622,0
S00811,J00087,1
S02917,J00627,0
S01112,J00836,0
S01356,J00572,0
S04943,J00673,0
S04228,J00692,0
S01347,J00865,1
S04580,J00599,0
S03349,J00362,0
S04600,J00034,1
S04634,J00501,0
S00804,J00672,0
S00718,J00578,0
S01599,J00289,0
S02505,J00244,0
S02044,J00949,1
S04889,J00755,0
S02795,J00734,0
S03280,J00008,1
S03671,J00475,1
S03329,J00288,0
S00511,J00379,1
S03189,J00004,0
S03946,J00924,1
S01305,J00136,0
S03580,J00165,0
S04056,J00264,0
S00391,J00639,0
S00597,J00935,1
S03593,J00152,0
S04469,J00412,0
S03038,J00102,1
S04794,J00621,1
S04607,J00289,0
S03805,J00744,1
S04209,J00854,0
S00420,J00718,1
S02574,J00212,0
S01270,J00237,0
S01838,J00352,1
S01477,J00061,0
S01232,J00125,0
S04136,J00375,0
S01605,J00047,0
S03358,J00744,1
S02703,J00382,0
S02364,J00680,1
S03299,J00868,1
S03236,J00814,0
S03085,J00447,0
S02883,J00476,0
S03311,J00941,0
S00303,J00884,0
S03626,J00126,0
S04287,J00689,0
S03269,J00049,0
S04589,J00663,0
S00808,J00905,1
S03861,J00942,0
S01167,J00349,0
S00191,J00593,1
S03232,J00078,1
S03717,J00104,1
S01243,J00456,1
S02691,J00392,0
S00480,J00517,0
S00169,J00085,0
S02101,J00294,0
S02895,J00046,0
S02889,J00559,1
S03650,J00663,0
S04066,J00984,1
S03367,J00688,1
S02980,J00445,0
S00434,J00507,1
S01409,J00645,0
S04672,J00306,1
S01773,J00040,0
S02894,J00760,0
S00724,J00785,1
S00477,J00017,0
S02294,J00929,1
S04936,J00214,0
S03635,J00437,0
S03993,J00831,0
S01307,J00792,0
S00558,J00089,0
S01155,J00109,1
S01800,J00288,1
S01730,J00733,0
S01746,J00888,0
S02494,J00093,0
S01983,J00083,0
S03903,J00404,1
S03791,J00155,0
S02896,J00836,0
S01839,J00630,0
S02185,J00720,0
S01719,J00289,0
S02563,J00174,0
S04153,J00276,0
S01300,J00544,1
S02131,J00215,0
S02983,J00264,0
S02274,J00831,1
S02772,J00585,0
S01883,J00371,0
S01705,J00266,0
S01030,J00336,0
S03727,J00355,0
S04128,J00293,1
S04954,J00293,1
S02729,J00303,1
S01598,J00213,0
S02441,J00789,0
S04842,J00945,0
S01725,J00395,0
S03311,J00411,0
S03481,J00081,1
S03099,J00943,0
S02398,J00887,0
S01227,J00187,1
S04838,J00879,0
S02811,J00484,0
S01480,J00504,0
S01034,J00918,1
S02657,J00962,1
S01252,J00900,0
S00672,J00515,1
S02131,J00809,1
S04074,J00048,0
S02008,J00544,0
S01005,J00951,0
S04576,J00629,0
S01784,J00741,1
S02342,J00436,0
S04284,J00573,0
S01693,J00184,0
S00034,J00081,1
S02289,J00857,0
S02812,J00900,0
S01843,J00313,1
S01702,J00319,1
S00298,J00977,0
S03173,J00451,0
S04233,J00799,1
S03333,J00569,0
S02787,J00250,0
S02848,J00022,0
S01575,J00804,0
S04932,J00723,0
S02127,J00066,1
S00949,J00086,1
S02867,J00299,1
S04054,J00356,0
S04052,J00124,0
S02520,J00219,1
S00586,J00189,0
S00875,J00955,0
S04326,J00542,0
S01184,J00125,0
S01292,J00836,0
S04781,J00796,0
S04936,J00040,0
S00732,J00417,1
S02642,J00808,0
S02305,J00366,1
S03301,J00402,0
S03129,J00946,1
S03271,J00499,0
S00096,J00606,0
S04872,J00844,0
S02702,J00798,1
S00490,J00385,0
S03161,J00464,0
S01819,J00619,1
S02671,J00783,1
S02687,J00351,0
S02867,J00354,0
S04517,J00672,0
S03531,J00389,0
S03127,J00405,0
S00769,J00847,0
S01366,J00709,0
S02981,J00958,1
S02660,J00884,0
S03303,J00609,0
S01160,J00732,0
S01862,J00279,0
S04744,J00389,0
S01844,J00315,0
S01986,J00715,0
S02241,J00061,0
S01352,J00787,1
S03876,J00979,0
S02663,J00604,0
S02597,J00486,0
S03596,J00386,0
S02434,J00501,0
S00312,J00575,0
S00977,J00165,1
S01614,J00266,0
S04225,J00535,0
S03254,J00401,0
S02571,J00423,1
S00499,J00114,0
S01813,J00381,0
S00895,J00430,0
S00059,J00229,1
S04275,J00967,0
S00668,J00762,0
S02117,J00111,1
S03305,J00618,0
S00510,J00996,0
S03123,J00056,0
S04535,J00461,0
S03957,J00720,0
S00522,J00993,0
S00221,J00836,0
S04490,J00018,1
S02741,J00593,1
S03541,J00545,0
S01501,J00284,0
S02545,J00726,0
S04756,J00861,0
S00339,J00375,0
S04058,J00030,0
S01142,J00846,0
S00385,J00039,0
S04033,J00117,1
S02408,J00471,0
S04682,J00565,1
S00378,J00295,0
S03573,J00940,1
S00440,J00965,1
S04622,J00951,0
S04718,J00204,0
S04763,J00394,0
S03984,J00903,0
S00336,J00639,0
S00198,J00907,0
S01033,J00112,0
S00448,J00017,0
S04367,J00962,1
S00595,J00730,0
S03330,J00767,0
S01675,J00406,0
S03855,J00400,0
S04310,J00245,0
S04792,J00353,0
S03972,J00540,0
S03448,J00517,0
S03854,J00139,0
S04930,J00801,0
S01653,J00831,1
S03864,J00842,0
S00706,J00336,0
S00546,J01000,0
S04242,J00189,1
S00232,J00179,0
S02480,J00810,1
S01306,J00699,0
S02277,J00199,0
S02400,J00182,1
S01044,J00560,1
S02726,J00928,1
S01748,J00342,1
S03546,J00474,0
S00275,J00380,1
S04508,J00152,0
S03330,J00971,1
S02266,J00496,0
S04457,J00744,1
S00672,J00584,0
S00901,J00503,1
S00599,J00030,0
S03341,J00937,1
S02911,J00910,1
S03283,J00677,0
S03285,J00037,1
S01274,J00490,1
S04611,J00571,0
S02665,J00322,0
S04846,J00798,0
S00454,J00396,1
S03172,J00450,0
S02322,J00141,0
S02051,J00187,1
S02589,J00073,1
S04873,J00915,0
S01374,J00640,0
S00602,J00824,1
S04042,J00528,1
S00398,J00967,1
S01003,J00866,0
S00458,J00018,0
S01977,J00814,0
S04280,J00431,0
S01929,J00965,1
S03487,J00353,0
S02586,J00253,0
S03469,J00765,0
S00222,J00693,0
S03446,J00271,0
S03123,J00370,0
S00905,J00170,1
S04451,J00249,1
S03925,J00147,0
S04164,J00910,0
S04638,J00087,1
S02118,J00485,0
S02127,J00239,0
S04309,J00875,1
S00291,J00363,0
S02808,J00584,0
S03474,J00234,0
S03986,J00444,0
S01438,J00114,0
S03442,J00989,1
S01666,J00125,0
S03473,J00661,0
S00121,J00688,0
S03413,J00193,1
S04993,J00501,0
S01634,J00666,0
S00671,J00601,0
S04114,J00628,0
S03015,J00821,0
S02266,J00353,1
S04881,J00531,0
S04080,J00822,0
S02833,J00901,0
S01738,J00194,0
S01531,J00602,0
S03707,J00727,0
S01548,J00323,0
S04825,J00036,0
S02325,J00084,0
S01262,J00353,0
S00247,J00172,0
S02815,J00616,1
S00092,J00606,0
S04359,J00815,0
S00549,J00742,0
S02195,J00011,0
S03826,J00275,0
S00329,J00125,0
S04017,J00448,1
S04426,J00342,0
S04414,J00140,1
S01440,J00368,0
S00840,J00427,1
S03977,J00377,1
S04717,J00713,0
S04908,J00188,0
S04528,J00470,1
S00327,J00652,0
S04127,J00677,0
S01711,J00475,0
S01963,J00767,1
S03137,J00890,0
S02503,J00631,1
S01772,J00351,1
S01470,J00543,1
S01256,J00384,0
S01447,J00833,0
S04626,J00640,0
S03312,J00557,0
S03528,J00220,0
S04730,J00370,0
S03639,J00036,0
S03757,J00813,0
S00376,J00733,0
S00427,J00768,0
S04580,J00517,0
S02465,J00571,0
S04181,J00494,0
S00417,J00341,0
S04472,J00653,0
S03924,J00788,1
S00123,J00008,0
S02674,J00945,0
S01984,J00046,0
S02108,J00886,0
S03213,J00578,1
S01094,J00863,0
S02363,J00073,0
S01764,J00095,0
S01609,J00946,0
S02419,J00805,0
S02222,J00562,0
S00399,J00517,1
S01599,J00117,0
S01927,J00916,0
S03916,J00549,1
S00345,J00799,1
S00337,J00127,1
S01340,J00197,1
S01171,J00431,1
S00869,J00759,0
S02455,J00529,1
S02929,J00246,0
S04546,J00478,0
S01956,J00757,0
S03455,J00974,0
S03530,J00085,1
S04205,J00763,0
S02708,J00818,1
S02129,J00221,0
S02915,J00542,1
S00750,J00150,0
S02780,J00435,0
S02550,J00215,0
S03103,J00258,1
S04997,J00871,0
S02357,J00793,0
S00567,J00758,0
S03054,J00460,1
S03894,J00046,1
S04086,J00404,1
S03381,J00661,1
S04159,J00006,0
S01923,J00179,0
S00324,J00842,0
S01886,J00547,0
S01085,J00944,0
S00017,J00816,0
S00593,J00705,0
S01956,J00749,0
S01802,J00635,0
S00790,J00602,0
S00883,J00676,0
S04321,J00635,0
S03598,J00307,0
S04895,J00361,0
S02909,J00171,0
S04539,J00955,0
S02091,J00657,0
S00437,J00907,1
S04818,J00292,0
S04196,J00978,0
S03724,J00905,0
S02690,J00441,1
S03075,J00740,0
S01180,J00207,0
S00931,J00740,1
S02154,J00365,0
S02001,J00478,0
S00892,J00658,0
S04257,J00894,0
S01766,J00167,1
S02491,J00219,0
S02469,J00506,1
S00496,J00812,0
S00221,J00750,1
S02841,J00789,0
S04513,J00424,0
S03143,J00742,0
S01222,J00228,0
S03360,J00889,0
S04456,J00352,0
S02887,J00297,0
S00414,J00440,0
S03760,J00226,1
S04332,J00747,0
S03488,J00763,1
S00232,J00320,1
S04952,J00405,0
S00889,J00073,0
S03282,J00987,0
S03127,J00937,0
S04685,J00653,0
S00226,J00973,0
S03487,J00477,0
S00657,J00347,1
S02493,J00339,0
S02260,J00929,0
S02358,J00967,0
S03675,J00518,1
S00956,J00677,0
S02433,J00754,1
S03421,J00812,0
S03942,J00082,0
S01769,J00096,0
S03957,J00347,0
S03681,J00237,0
S04647,J00955,0
S00504,J00630,1
S00893,J00798,0
S04315,J00242,0
S02507,J00075,0
S03941,J00882,1
S00075,J00684,0
S01024,J00320,1
S01755,J00825,0
S02785,J00286,0
S03748,J00300,0
S02170,J00248,1
S00857,J00942,1
S03158,J00967,0
S02303,J00081,0
S01537,J00414,0
S03558,J00209,1
S04605,J00322,1
S01522,J00508,1
