student_id,college_id,years_of_experience,degree
student_2858,college_10,3,None
student_2859,college_15,2,Bachelors
student_2860,college_2,1,None
student_2861,college_3,2,PhD
student_2862,college_15,0,None
student_2863,college_5,3,PhD
student_2864,college_11,2,Masters
student_2865,college_16,1,Bachelors
student_2866,college_12,0,Bachelors
student_2867,college_10,0,Bachelors
student_2868,college_9,2,None
student_2869,college_12,3,None
student_2870,college_7,1,Masters
student_2871,college_17,2,Masters
student_2872,college_15,0,None
student_2873,college_2,1,PhD
student_2874,college_6,1,None
student_2875,college_13,0,PhD
student_2876,college_17,0,Masters
student_2877,college_5,0,Bachelors
student_2878,college_18,2,None
student_2879,college_3,1,None
student_2880,college_10,0,Bachelors
student_2881,college_14,0,Masters
student_2882,college_9,1,None
student_2883,college_2,2,Bachelors
student_2884,college_19,0,None
student_2885,college_10,1,None
student_2886,college_1,1,Bachelors
student_2887,college_6,4,Masters
student_2888,college_18,1,Bachelors
student_2889,college_4,2,Masters
student_2890,college_14,2,PhD
student_2891,college_12,0,None
student_2892,college_6,3,Masters
student_2893,college_10,2,PhD
student_2894,college_18,2,PhD
student_2895,college_13,7,PhD
student_2896,college_2,0,Bachelors
student_2897,college_19,4,None
student_2898,college_4,1,PhD
student_2899,college_1,2,PhD
student_2900,college_17,1,Bachelors
student_2901,college_0,1,PhD
student_2902,college_3,1,PhD
student_2903,college_0,2,Masters
student_2904,college_13,0,None
student_2905,college_10,3,None
student_2906,college_12,1,None
student_2907,college_13,0,Masters
student_2908,college_5,1,None
student_2909,college_4,3,Masters
student_2910,college_17,1,None
student_2911,college_11,2,None
student_2912,college_4,0,PhD
student_2913,college_4,3,Masters
student_2914,college_0,3,Bachelors
student_2915,college_0,4,Masters
student_2916,college_15,1,None
student_2917,college_4,3,Bachelors
student_2918,college_4,2,None
student_2919,college_14,3,None
student_2920,college_19,0,Masters
student_2921,college_14,3,None
student_2922,college_17,1,None
student_2923,college_12,1,PhD
student_2924,college_7,2,Masters
student_2925,college_13,2,Bachelors
student_2926,college_18,1,None
student_2927,college_7,2,PhD
student_2928,college_13,4,PhD
student_2929,college_1,3,Bachelors
student_2930,college_18,3,None
student_2931,college_11,1,Bachelors
student_2932,college_18,0,None
student_2933,college_2,3,Masters
student_2934,college_16,3,PhD
student_2935,college_14,4,Bachelors
student_2936,college_16,1,Bachelors
student_2937,college_7,1,None
student_2938,college_2,0,PhD
student_2939,college_19,1,Bachelors
student_2940,college_10,3,Bachelors
student_2941,college_15,1,None
student_2942,college_16,2,None
student_2943,college_18,1,PhD
student_2944,college_13,2,PhD
student_2945,college_9,0,PhD
student_2946,college_5,2,Bachelors
student_2947,college_19,0,PhD
student_2948,college_18,1,PhD
student_2949,college_1,0,None
student_2950,college_18,3,Masters
student_2951,college_18,3,Bachelors
student_2952,college_9,2,Bachelors
student_2953,college_9,4,None
student_2954,college_2,0,Masters
student_2955,college_16,4,Bachelors
student_2956,college_8,3,PhD
student_2957,college_4,1,PhD
student_2958,college_8,3,PhD
student_2959,college_0,0,Bachelors
student_2960,college_19,0,Masters
student_2961,college_18,1,Masters
student_2962,college_14,1,PhD
student_2963,college_5,0,PhD
student_2964,college_7,3,None
student_2965,college_5,1,Bachelors
student_2966,college_10,2,Bachelors
student_2967,college_4,1,Masters
student_2968,college_15,0,None
student_2969,college_12,2,Masters
student_2970,college_14,0,Masters
student_2971,college_6,1,PhD
student_2972,college_1,0,PhD
student_2973,college_3,4,Bachelors
student_2974,college_5,3,None
student_2975,college_12,2,None
student_2976,college_9,3,None
student_2977,college_17,0,Masters
student_2978,college_12,2,None
student_2979,college_15,2,PhD
student_2980,college_4,2,None
student_2981,college_0,3,PhD
student_2982,college_14,3,None
student_2983,college_10,2,Bachelors
student_2984,college_3,0,PhD
student_2985,college_13,0,PhD
student_2986,college_10,1,PhD
student_2987,college_8,2,Bachelors
student_2988,college_8,0,None
student_2989,college_14,5,Masters
student_2990,college_18,4,Masters
student_2991,college_16,2,PhD
student_2992,college_5,2,PhD
student_2993,college_17,1,Bachelors
student_2994,college_0,0,Bachelors
student_2995,college_0,2,None
student_2996,college_3,2,Bachelors
student_2997,college_14,0,PhD
student_2998,college_7,2,PhD
student_2999,college_8,1,Masters
student_3000,college_1,0,Bachelors
student_3001,college_19,0,Bachelors
student_3002,college_1,1,Masters
student_3003,college_19,4,Bachelors
student_3004,college_3,2,Bachelors
student_3005,college_19,0,Masters
student_3006,college_12,2,Masters
student_3007,college_3,0,Masters
student_3008,college_8,3,PhD
student_3009,college_14,1,Bachelors
student_3010,college_14,1,PhD
student_3011,college_13,3,PhD
student_3012,college_8,0,Masters
student_3013,college_2,0,PhD
student_3014,college_1,1,None
student_3015,college_12,3,PhD
student_3016,college_1,0,PhD
student_3017,college_8,0,Masters
student_3018,college_14,1,Bachelors
student_3019,college_15,2,Masters
student_3020,college_19,3,None
student_3021,college_5,1,None
student_3022,college_3,1,Masters
student_3023,college_17,3,None
student_3024,college_6,0,Bachelors
student_3025,college_14,1,PhD
student_3026,college_3,2,Bachelors
student_3027,college_2,2,Bachelors
student_3028,college_18,1,PhD
student_3029,college_14,2,Bachelors
student_3030,college_15,0,Masters
student_3031,college_0,1,Bachelors
student_3032,college_12,2,PhD
student_3033,college_4,0,PhD
student_3034,college_12,2,Bachelors
student_3035,college_16,2,None
student_3036,college_15,1,None
student_3037,college_12,2,Bachelors
student_3038,college_17,0,Masters
student_3039,college_0,1,None
student_3040,college_15,2,Bachelors
student_3041,college_18,2,PhD
student_3042,college_10,1,PhD
student_3043,college_12,2,Bachelors
student_3044,college_2,3,PhD
student_3045,college_17,0,PhD
student_3046,college_2,3,None
student_3047,college_9,1,Masters
student_3048,college_5,2,Bachelors
student_3049,college_12,3,Masters
student_3050,college_9,0,None
student_3051,college_3,0,PhD
student_3052,college_15,1,Bachelors
student_3053,college_14,0,Masters
student_3054,college_4,4,Bachelors
student_3055,college_6,0,Bachelors
student_3056,college_18,1,Masters
student_3057,college_15,2,None
student_3058,college_2,0,PhD
student_3059,college_15,1,None
student_3060,college_0,2,Bachelors
student_3061,college_10,1,Bachelors
student_3062,college_10,1,Bachelors
student_3063,college_12,1,Bachelors
student_3064,college_6,0,None
student_3065,college_17,2,Masters
student_3066,college_18,4,Masters
student_3067,college_2,2,Bachelors
student_3068,college_4,2,None
student_3069,college_0,3,None
student_3070,college_19,0,Bachelors
student_3071,college_7,4,Masters
student_3072,college_0,2,Masters
student_3073,college_1,4,PhD
student_3074,college_3,0,None
student_3075,college_19,4,Masters
student_3076,college_18,3,Bachelors
student_3077,college_3,2,Bachelors
student_3078,college_15,2,Masters
student_3079,college_2,1,Masters
student_3080,college_13,3,PhD
student_3081,college_12,2,PhD
student_3082,college_3,0,Masters
student_3083,college_10,0,Masters
student_3084,college_1,1,Masters
student_3085,college_10,2,Bachelors
student_3086,college_3,1,PhD
student_3087,college_4,3,None
student_3088,college_5,0,PhD
student_3089,college_17,2,Masters
student_3090,college_14,0,Masters
student_3091,college_18,3,Bachelors
student_3092,college_4,1,Bachelors
student_3093,college_19,2,None
student_3094,college_5,0,Bachelors
student_3095,college_15,3,Bachelors
student_3096,college_0,3,Bachelors
student_3097,college_5,2,Bachelors
student_3098,college_18,1,PhD
student_3099,college_13,2,None
student_3100,college_4,0,Masters
student_3101,college_4,3,PhD
student_3102,college_16,4,None
student_3103,college_13,3,Masters
student_3104,college_5,0,Bachelors
student_3105,college_19,2,Masters
student_3106,college_15,0,Bachelors
student_3107,college_9,2,PhD
student_3108,college_13,2,Bachelors
student_3109,college_17,0,Masters
student_3110,college_6,0,Bachelors
student_3111,college_16,1,Bachelors
student_3112,college_19,1,PhD
student_3113,college_17,0,Masters
student_3114,college_14,2,Masters
student_3115,college_8,2,Bachelors
student_3116,college_6,1,Bachelors
student_3117,college_4,0,None
student_3118,college_15,3,Masters
student_3119,college_5,4,Bachelors
student_3120,college_1,1,PhD
student_3121,college_9,1,Masters
student_3122,college_13,2,PhD
student_3123,college_10,1,None
student_3124,college_1,1,Bachelors
student_3125,college_1,3,Masters
student_3126,college_5,0,Bachelors
student_3127,college_15,3,Bachelors
student_3128,college_2,2,Masters
student_3129,college_14,1,PhD
student_3130,college_13,1,Masters
student_3131,college_10,1,Masters
student_3132,college_3,0,PhD
student_3133,college_7,4,Bachelors
student_3134,college_7,2,None
student_3135,college_6,2,None
student_3136,college_7,3,Bachelors
student_3137,college_15,0,None
student_3138,college_1,2,None
student_3139,college_4,1,Masters
student_3140,college_19,3,None
student_3141,college_5,0,None
student_3142,college_11,1,Masters
student_3143,college_14,1,Masters
student_3144,college_11,2,PhD
student_3145,college_6,2,PhD
student_3146,college_4,0,Bachelors
student_3147,college_18,0,Bachelors
student_3148,college_8,1,Masters
student_3149,college_3,0,None
student_3150,college_14,3,None
student_3151,college_5,1,PhD
student_3152,college_7,0,PhD
student_3153,college_19,1,Masters
student_3154,college_19,0,Masters
student_3155,college_18,0,Masters
student_3156,college_2,0,None
student_3157,college_16,2,None
student_3158,college_6,3,None
student_3159,college_14,2,PhD
student_3160,college_0,1,None
student_3161,college_7,2,Masters
student_3162,college_10,1,None
student_3163,college_18,0,Masters
student_3164,college_18,0,Masters
student_3165,college_18,0,Bachelors
student_3166,college_13,1,Bachelors
student_3167,college_1,2,None
student_3168,college_16,1,Bachelors
student_3169,college_13,1,None
student_3170,college_15,0,Bachelors
student_3171,college_14,2,None
student_3172,college_7,0,Bachelors
student_3173,college_17,3,Bachelors
student_3174,college_13,0,Masters
student_3175,college_4,0,PhD
student_3176,college_9,0,Masters
student_3177,college_2,1,Bachelors
student_3178,college_15,3,PhD
student_3179,college_5,2,None
student_3180,college_18,3,Bachelors
student_3181,college_14,2,None
student_3182,college_4,0,None
student_3183,college_5,1,PhD
student_3184,college_14,0,Bachelors
student_3185,college_2,3,None
student_3186,college_10,0,Bachelors
student_3187,college_9,3,None
student_3188,college_8,3,Masters
student_3189,college_2,4,PhD
student_3190,college_1,1,PhD
student_3191,college_1,3,Bachelors
student_3192,college_12,5,PhD
student_3193,college_14,1,Bachelors
student_3194,college_11,0,PhD
student_3195,college_5,0,Bachelors
student_3196,college_17,3,Masters
student_3197,college_4,0,PhD
student_3198,college_7,1,Bachelors
student_3199,college_15,2,Masters
student_3200,college_7,2,PhD
student_3201,college_11,2,PhD
student_3202,college_16,2,None
student_3203,college_8,3,Bachelors
student_3204,college_2,0,PhD
student_3205,college_11,0,None
student_3206,college_15,0,Bachelors
student_3207,college_15,3,PhD
student_3208,college_14,3,PhD
student_3209,college_2,2,Masters
student_3210,college_14,3,Bachelors
student_3211,college_2,0,None
student_3212,college_5,4,PhD
student_3213,college_2,4,Bachelors
student_3214,college_5,3,PhD
student_3215,college_3,4,Masters
student_3216,college_15,0,Masters
student_3217,college_6,1,Bachelors
student_3218,college_9,0,None
student_3219,college_17,3,Masters
student_3220,college_15,0,PhD
student_3221,college_13,3,None
student_3222,college_0,4,PhD
student_3223,college_6,3,Bachelors
student_3224,college_0,2,Masters
student_3225,college_16,0,PhD
student_3226,college_13,0,PhD
student_3227,college_10,3,None
student_3228,college_18,3,None
student_3229,college_14,1,PhD
student_3230,college_18,1,Masters
student_3231,college_9,0,Masters
student_3232,college_8,0,Masters
student_3233,college_15,4,PhD
student_3234,college_9,0,Bachelors
student_3235,college_4,2,PhD
student_3236,college_9,3,None
student_3237,college_5,0,Masters
student_3238,college_17,2,PhD
student_3239,college_5,3,Masters
student_3240,college_4,2,Masters
student_3241,college_7,6,Bachelors
student_3242,college_1,0,PhD
student_3243,college_18,3,Masters
student_3244,college_14,1,PhD
student_3245,college_11,3,Masters
student_3246,college_6,2,Bachelors
student_3247,college_10,0,PhD
student_3248,college_4,2,PhD
student_3249,college_14,0,Masters
student_3250,college_17,2,PhD
student_3251,college_3,2,Bachelors
student_3252,college_12,2,None
student_3253,college_4,3,None
student_3254,college_10,2,Masters
student_3255,college_0,2,PhD
student_3256,college_9,0,None
student_3257,college_9,0,Masters
student_3258,college_18,3,None
student_3259,college_10,4,Bachelors
student_3260,college_15,1,Bachelors
student_3261,college_4,2,Bachelors
student_3262,college_9,0,Bachelors
student_3263,college_12,3,Masters
student_3264,college_14,2,PhD
student_3265,college_2,4,PhD
student_3266,college_1,0,Masters
student_3267,college_18,1,Masters
student_3268,college_8,2,Masters
student_3269,college_0,2,Bachelors
student_3270,college_17,1,None
student_3271,college_2,0,None
student_3272,college_6,3,None
student_3273,college_10,3,Bachelors
student_3274,college_11,0,None
student_3275,college_4,4,None
student_3276,college_11,3,None
student_3277,college_11,2,Bachelors
student_3278,college_9,2,PhD
student_3279,college_11,2,PhD
student_3280,college_14,0,Bachelors
student_3281,college_6,2,None
student_3282,college_13,0,None
student_3283,college_9,3,Masters
student_3284,college_13,0,None
student_3285,college_4,4,Bachelors
student_3286,college_4,1,Masters
student_3287,college_9,1,None
student_3288,college_16,1,PhD
student_3289,college_2,1,None
student_3290,college_2,4,Bachelors
student_3291,college_13,0,PhD
student_3292,college_13,3,Masters
student_3293,college_17,2,None
student_3294,college_18,0,Masters
student_3295,college_6,0,Masters
student_3296,college_12,4,PhD
student_3297,college_17,0,None
student_3298,college_1,0,PhD
student_3299,college_18,3,PhD
student_3300,college_15,2,None
student_3301,college_7,0,Bachelors
student_3302,college_0,2,Masters
student_3303,college_8,0,PhD
student_3304,college_15,3,Bachelors
student_3305,college_9,3,None
student_3306,college_5,2,None
student_3307,college_7,2,Bachelors
student_3308,college_3,4,PhD
student_3309,college_15,1,Bachelors
student_3310,college_19,0,PhD
student_3311,college_18,2,None
student_3312,college_18,5,None
student_3313,college_8,0,None
student_3314,college_3,1,PhD
student_3315,college_16,2,Bachelors
student_3316,college_8,1,Masters
student_3317,college_18,0,Bachelors
student_3318,college_4,3,PhD
student_3319,college_14,5,Masters
student_3320,college_11,2,Masters
student_3321,college_1,0,PhD
student_3322,college_11,0,None
student_3323,college_11,2,Bachelors
student_3324,college_9,3,PhD
student_3325,college_16,2,Bachelors
student_3326,college_16,1,Masters
student_3327,college_5,1,Bachelors
student_3328,college_19,0,Masters
student_3329,college_17,3,PhD
student_3330,college_10,3,PhD
student_3331,college_8,0,PhD
student_3332,college_3,4,PhD
student_3333,college_4,2,Bachelors
student_3334,college_4,4,PhD
student_3335,college_11,0,None
student_3336,college_13,0,PhD
student_3337,college_5,1,Bachelors
student_3338,college_6,2,Masters
student_3339,college_16,4,Masters
student_3340,college_6,3,Bachelors
student_3341,college_13,1,None
student_3342,college_2,0,Bachelors
student_3343,college_4,3,Bachelors
student_3344,college_15,0,PhD
student_3345,college_9,4,PhD
student_3346,college_4,1,None
student_3347,college_19,4,PhD
student_3348,college_5,3,PhD
student_3349,college_0,1,Bachelors
student_3350,college_7,1,Masters
student_3351,college_4,1,Masters
student_3352,college_9,2,Masters
student_3353,college_6,2,Masters
student_3354,college_2,1,None
student_3355,college_3,1,Bachelors
student_3356,college_0,2,None
student_3357,college_13,0,Bachelors
student_3358,college_6,2,Bachelors
student_3359,college_1,0,Bachelors
student_3360,college_15,0,Bachelors
student_3361,college_8,0,Bachelors
student_3362,college_2,0,PhD
student_3363,college_0,0,Bachelors
student_3364,college_3,0,Masters
student_3365,college_18,4,Masters
student_3366,college_5,1,PhD
student_3367,college_0,2,Bachelors
student_3368,college_4,2,PhD
student_3369,college_18,2,PhD
student_3370,college_11,1,Masters
student_3371,college_16,0,Masters
student_3372,college_16,4,Bachelors
student_3373,college_3,4,Bachelors
student_3374,college_16,0,Masters
student_3375,college_6,0,PhD
student_3376,college_5,1,Bachelors
student_3377,college_3,0,Masters
student_3378,college_16,2,None
student_3379,college_11,0,Masters
student_3380,college_14,5,Bachelors
student_3381,college_5,3,PhD
student_3382,college_12,2,None
student_3383,college_6,3,Masters
student_3384,college_13,3,Bachelors
student_3385,college_10,1,Bachelors
student_3386,college_14,0,Bachelors
student_3387,college_16,2,Masters
student_3388,college_15,3,PhD
student_3389,college_9,2,Bachelors
student_3390,college_2,0,PhD
student_3391,college_15,0,Bachelors
student_3392,college_12,1,PhD
student_3393,college_14,1,PhD
student_3394,college_14,4,Masters
student_3395,college_17,0,None
student_3396,college_9,2,None
student_3397,college_6,4,Bachelors
student_3398,college_15,5,PhD
student_3399,college_5,1,Bachelors
student_3400,college_15,2,Bachelors
student_3401,college_12,2,None
student_3402,college_16,2,Bachelors
student_3403,college_3,1,Masters
student_3404,college_12,2,None
student_3405,college_18,0,Bachelors
student_3406,college_5,3,Bachelors
student_3407,college_11,2,Masters
student_3408,college_10,1,Masters
student_3409,college_19,5,None
student_3410,college_3,0,Masters
student_3411,college_13,1,None
student_3412,college_8,4,PhD
student_3413,college_12,0,PhD
student_3414,college_15,1,None
student_3415,college_15,1,PhD
student_3416,college_4,3,None
student_3417,college_3,2,Bachelors
student_3418,college_8,0,None
student_3419,college_15,1,Masters
student_3420,college_4,1,Bachelors
student_3421,college_3,1,Bachelors
student_3422,college_2,2,None
student_3423,college_0,2,Masters
student_3424,college_12,0,PhD
student_3425,college_4,3,PhD
student_3426,college_19,2,Bachelors
student_3427,college_2,4,None
student_3428,college_14,2,Masters
student_3429,college_9,3,None
student_3430,college_15,2,PhD
student_3431,college_17,4,PhD
student_3432,college_17,2,Bachelors
student_3433,college_1,1,None
student_3434,college_3,5,None
student_3435,college_14,3,PhD
student_3436,college_12,2,None
student_3437,college_14,0,Bachelors
student_3438,college_1,0,Masters
student_3439,college_17,2,PhD
student_3440,college_5,2,None
student_3441,college_13,1,Masters
student_3442,college_9,2,None
student_3443,college_15,4,Bachelors
student_3444,college_18,3,None
student_3445,college_17,0,None
student_3446,college_15,1,Masters
student_3447,college_16,0,Bachelors
student_3448,college_12,1,PhD
student_3449,college_15,1,None
student_3450,college_19,1,PhD
student_3451,college_9,0,PhD
student_3452,college_1,1,Bachelors
student_3453,college_18,1,Bachelors
student_3454,college_4,0,PhD
student_3455,college_11,5,Bachelors
student_3456,college_10,3,None
student_3457,college_3,1,None
student_3458,college_11,2,PhD
student_3459,college_13,0,PhD
student_3460,college_1,4,Masters
student_3461,college_7,4,Masters
student_3462,college_9,2,Bachelors
student_3463,college_2,3,PhD
student_3464,college_3,2,PhD
student_3465,college_5,0,Bachelors
student_3466,college_17,1,PhD
student_3467,college_1,2,None
student_3468,college_13,1,None
student_3469,college_8,1,Bachelors
student_3470,college_15,1,Bachelors
student_3471,college_10,1,None
student_3472,college_18,2,None
student_3473,college_10,0,Bachelors
student_3474,college_15,0,Bachelors
student_3475,college_6,0,PhD
student_3476,college_15,3,PhD
student_3477,college_5,0,PhD
student_3478,college_11,3,None
student_3479,college_6,4,None
student_3480,college_2,1,Masters
student_3481,college_9,0,PhD
student_3482,college_1,1,PhD
student_3483,college_18,1,None
student_3484,college_7,0,Bachelors
student_3485,college_18,1,Bachelors
student_3486,college_18,4,PhD
student_3487,college_8,2,Bachelors
student_3488,college_18,0,None
student_3489,college_13,0,Masters
student_3490,college_11,1,Bachelors
student_3491,college_9,1,PhD
student_3492,college_13,2,PhD
student_3493,college_6,1,None
student_3494,college_12,2,PhD
student_3495,college_19,4,None
student_3496,college_17,3,Masters
student_3497,college_0,1,Masters
student_3498,college_18,1,None
student_3499,college_6,1,None
student_3500,college_8,3,None
student_3501,college_18,1,Bachelors
student_3502,college_16,2,Masters
student_3503,college_11,2,None
student_3504,college_4,1,Masters
student_3505,college_4,0,PhD
student_3506,college_13,2,None
student_3507,college_10,1,Bachelors
student_3508,college_6,2,None
student_3509,college_8,1,PhD
student_3510,college_5,3,PhD
student_3511,college_19,0,Masters
student_3512,college_12,4,Masters
student_3513,college_3,0,Masters
student_3514,college_6,2,Bachelors
student_3515,college_7,2,PhD
student_3516,college_14,0,None
student_3517,college_17,2,None
student_3518,college_13,3,Bachelors
student_3519,college_6,0,Masters
student_3520,college_8,2,Masters
student_3521,college_0,0,PhD
student_3522,college_8,0,Masters
student_3523,college_1,4,None
student_3524,college_0,1,Bachelors
student_3525,college_2,0,PhD
student_3526,college_19,1,PhD
student_3527,college_2,5,None
student_3528,college_11,0,Bachelors
student_3529,college_12,0,Masters
student_3530,college_7,4,Bachelors
student_3531,college_18,4,Bachelors
student_3532,college_16,1,PhD
student_3533,college_15,0,Bachelors
student_3534,college_7,5,Bachelors
student_3535,college_10,4,PhD
student_3536,college_18,3,None
student_3537,college_7,0,None
student_3538,college_6,1,Masters
student_3539,college_3,1,Masters
student_3540,college_6,2,PhD
student_3541,college_14,4,None
student_3542,college_8,3,Bachelors
student_3543,college_15,0,PhD
student_3544,college_3,4,PhD
student_3545,college_17,2,None
student_3546,college_15,3,Masters
student_3547,college_8,4,Masters
student_3548,college_11,0,None
student_3549,college_11,1,PhD
student_3550,college_0,1,Bachelors
student_3551,college_1,0,Masters
student_3552,college_8,2,None
student_3553,college_9,5,PhD
student_3554,college_3,0,Masters
student_3555,college_14,1,None
student_3556,college_0,2,None
student_3557,college_8,2,PhD
student_3558,college_2,1,Masters
student_3559,college_9,0,Masters
student_3560,college_5,2,None
student_3561,college_10,0,None
student_3562,college_1,0,PhD
student_3563,college_2,3,None
student_3564,college_15,3,None
student_3565,college_10,2,None
student_3566,college_3,2,Masters
student_3567,college_8,3,Bachelors
student_3568,college_11,2,None
student_3569,college_19,3,PhD
student_3570,college_14,1,Bachelors
student_3571,college_1,3,Masters
student_3572,college_14,2,Masters
student_3573,college_0,2,None
student_3574,college_6,0,PhD
student_3575,college_10,2,Bachelors
student_3576,college_3,0,Masters
student_3577,college_7,1,Masters
student_3578,college_19,0,None
student_3579,college_10,0,None
student_3580,college_15,5,Masters
student_3581,college_8,3,Masters
student_3582,college_18,4,PhD
student_3583,college_9,0,Masters
student_3584,college_2,2,None
student_3585,college_11,0,Masters
student_3586,college_12,0,None
student_3587,college_18,0,Masters
student_3588,college_0,3,Bachelors
student_3589,college_17,1,Masters
student_3590,college_2,3,None
student_3591,college_6,2,PhD
student_3592,college_5,5,Bachelors
student_3593,college_12,0,None
student_3594,college_19,3,PhD
student_3595,college_4,3,Bachelors
student_3596,college_11,0,Masters
student_3597,college_18,3,Bachelors
student_3598,college_0,2,None
student_3599,college_14,1,None
student_3600,college_3,0,Masters
student_3601,college_6,0,Masters
student_3602,college_8,5,PhD
student_3603,college_15,2,None
student_3604,college_4,3,None
student_3605,college_6,0,Masters
student_3606,college_9,0,Masters
student_3607,college_13,3,Masters
student_3608,college_13,0,Masters
student_3609,college_0,1,PhD
student_3610,college_8,2,Masters
student_3611,college_19,2,None
student_3612,college_7,1,PhD
student_3613,college_18,2,None
student_3614,college_2,3,Bachelors
student_3615,college_15,3,Masters
student_3616,college_10,0,None
student_3617,college_6,1,None
student_3618,college_13,3,PhD
student_3619,college_2,3,Bachelors
student_3620,college_17,0,Bachelors
student_3621,college_1,2,PhD
student_3622,college_7,0,None
student_3623,college_11,2,Bachelors
student_3624,college_0,4,PhD
student_3625,college_16,0,None
student_3626,college_9,0,None
student_3627,college_11,3,Masters
student_3628,college_17,0,Bachelors
student_3629,college_18,1,Masters
student_3630,college_8,2,Masters
student_3631,college_16,1,None
student_3632,college_10,1,None
student_3633,college_4,3,Bachelors
student_3634,college_10,2,None
student_3635,college_4,2,PhD
student_3636,college_3,1,PhD
student_3637,college_1,2,Masters
student_3638,college_15,1,PhD
student_3639,college_11,2,None
student_3640,college_9,1,PhD
student_3641,college_19,1,PhD
student_3642,college_16,0,PhD
student_3643,college_13,1,Masters
student_3644,college_10,0,None
student_3645,college_4,0,None
student_3646,college_1,2,Masters
student_3647,college_4,2,Bachelors
student_3648,college_7,3,Masters
student_3649,college_1,1,None
student_3650,college_8,2,Masters
student_3651,college_14,2,None
student_3652,college_3,2,None
student_3653,college_1,0,None
student_3654,college_11,2,None
student_3655,college_14,2,None
student_3656,college_3,2,Masters
student_3657,college_3,0,PhD
student_3658,college_2,2,Masters
student_3659,college_9,5,Masters
student_3660,college_5,1,PhD
student_3661,college_18,0,Masters
student_3662,college_18,2,Bachelors
student_3663,college_16,2,Masters
student_3664,college_13,3,Bachelors
student_3665,college_7,0,None
student_3666,college_3,3,PhD
student_3667,college_0,2,PhD
student_3668,college_3,1,None
student_3669,college_11,2,Bachelors
student_3670,college_10,3,Masters
student_3671,college_0,3,Bachelors
student_3672,college_14,0,None
student_3673,college_14,3,PhD
student_3674,college_19,1,Bachelors
student_3675,college_10,2,Bachelors
student_3676,college_19,2,None
student_3677,college_10,1,Masters
student_3678,college_6,3,Bachelors
student_3679,college_9,1,PhD
student_3680,college_1,0,Bachelors
student_3681,college_17,1,None
student_3682,college_2,2,None
student_3683,college_8,3,Masters
student_3684,college_7,2,None
student_3685,college_2,0,Bachelors
student_3686,college_6,5,Masters
student_3687,college_12,2,None
student_3688,college_9,3,Masters
student_3689,college_3,1,PhD
student_3690,college_15,2,None
student_3691,college_9,3,Masters
student_3692,college_11,3,Bachelors
student_3693,college_11,3,Masters
student_3694,college_15,3,None
student_3695,college_12,1,None
student_3696,college_8,1,None
student_3697,college_2,2,None
student_3698,college_11,3,Masters
student_3699,college_13,1,None
student_3700,college_2,3,Bachelors
student_3701,college_16,4,PhD
student_3702,college_14,0,Masters
student_3703,college_4,0,None
student_3704,college_16,1,Bachelors
student_3705,college_9,2,None
student_3706,college_13,1,Bachelors
student_3707,college_15,4,PhD
student_3708,college_4,2,Masters
student_3709,college_9,2,Masters
student_3710,college_16,0,None
student_3711,college_9,0,Bachelors
student_3712,college_17,2,Bachelors
student_3713,college_1,0,Bachelors
student_3714,college_16,3,None
student_3715,college_13,1,Bachelors
student_3716,college_14,6,PhD
student_3717,college_11,5,PhD
student_3718,college_18,1,Bachelors
student_3719,college_16,1,Bachelors
student_3720,college_3,3,None
student_3721,college_5,4,Masters
student_3722,college_12,0,Bachelors
student_3723,college_2,0,None
student_3724,college_9,1,PhD
student_3725,college_18,2,None
student_3726,college_14,2,PhD
student_3727,college_10,3,Masters
student_3728,college_6,0,Masters
student_3729,college_2,0,PhD
student_3730,college_3,3,None
student_3731,college_17,0,Bachelors
student_3732,college_0,0,None
student_3733,college_3,2,Bachelors
student_3734,college_5,3,None
student_3735,college_14,1,None
student_3736,college_19,1,None
student_3737,college_9,1,PhD
student_3738,college_12,1,PhD
student_3739,college_2,0,Masters
student_3740,college_4,0,Bachelors
student_3741,college_6,2,Bachelors
student_3742,college_0,2,Masters
student_3743,college_0,2,Masters
student_3744,college_15,0,Masters
student_3745,college_7,1,None
student_3746,college_17,0,Masters
student_3747,college_2,2,PhD
student_3748,college_14,4,Masters
student_3749,college_15,0,None
student_3750,college_0,1,Bachelors
student_3751,college_5,2,Masters
student_3752,college_14,3,None
student_3753,college_15,1,Bachelors
student_3754,college_14,0,Masters
student_3755,college_6,0,PhD
student_3756,college_18,2,None
student_3757,college_1,5,PhD
student_3758,college_0,2,Bachelors
student_3759,college_13,1,None
student_3760,college_15,2,PhD
student_3761,college_1,1,None
student_3762,college_12,0,None
student_3763,college_16,3,None
student_3764,college_7,2,Bachelors
student_3765,college_16,2,Bachelors
student_3766,college_13,0,PhD
student_3767,college_17,3,Bachelors
student_3768,college_8,2,None
student_3769,college_15,1,Bachelors
student_3770,college_15,3,PhD
student_3771,college_14,1,None
student_3772,college_0,0,Masters
student_3773,college_9,0,Masters
student_3774,college_15,0,PhD
student_3775,college_14,2,Masters
student_3776,college_16,0,Masters
student_3777,college_18,0,PhD
student_3778,college_19,0,None
student_3779,college_4,1,PhD
student_3780,college_12,1,None
student_3781,college_11,1,None
student_3782,college_5,0,Masters
student_3783,college_9,0,Bachelors
student_3784,college_15,2,Masters
student_3785,college_5,1,Masters
student_3786,college_5,2,None
student_3787,college_3,0,None
student_3788,college_15,2,PhD
student_3789,college_7,3,Masters
student_3790,college_17,2,Bachelors
student_3791,college_0,1,PhD
