student_id,skill_id,proficiency
student_4378,skill_22,40.0
student_4379,skill_93,77.0
student_4379,skill_8,85.0
student_4379,skill_14,72.0
student_4379,skill_26,96.0
student_4379,skill_74,32.0
student_4379,skill_80,10.0
student_4379,skill_131,73.0
student_4379,skill_97,25.0
student_4379,skill_52,19.0
student_4379,skill_46,98.0
student_4379,skill_127,49.0
student_4379,skill_61,56.0
student_4379,skill_12,87.0
student_4379,skill_126,57.0
student_4379,skill_75,17.0
student_4379,skill_17,60.0
student_4379,skill_92,63.0
student_4379,skill_138,60.0
student_4379,skill_134,82.0
student_4379,skill_25,44.0
student_4379,skill_116,37.0
student_4379,skill_119,67.0
student_4380,skill_2,37.0
student_4380,skill_17,20.0
student_4380,skill_76,69.0
student_4380,skill_98,31.0
student_4380,skill_26,21.0
student_4380,skill_43,42.0
student_4380,skill_40,48.0
student_4380,skill_66,33.0
student_4380,skill_109,39.0
student_4380,skill_95,78.0
student_4380,skill_61,91.0
student_4380,skill_94,14.0
student_4380,skill_29,43.0
student_4380,skill_23,62.0
student_4380,skill_7,42.0
student_4380,skill_125,24.0
student_4380,skill_48,42.0
student_4380,skill_129,100.0
student_4380,skill_81,62.0
student_4380,skill_93,65.0
student_4380,skill_56,71.0
student_4380,skill_147,36.0
student_4380,skill_37,44.0
student_4380,skill_16,43.0
student_4381,skill_79,88.0
student_4381,skill_28,90.0
student_4381,skill_117,76.0
student_4381,skill_106,88.0
student_4381,skill_14,15.0
student_4381,skill_9,21.0
student_4381,skill_26,100.0
student_4381,skill_95,69.0
student_4381,skill_68,77.0
student_4381,skill_97,80.0
student_4381,skill_110,42.0
student_4381,skill_94,73.0
student_4381,skill_38,58.0
student_4381,skill_48,97.0
student_4381,skill_128,74.0
student_4381,skill_143,15.0
student_4381,skill_77,42.0
student_4381,skill_130,39.0
student_4382,skill_119,67.0
student_4382,skill_102,95.0
student_4382,skill_13,57.0
student_4382,skill_73,92.0
student_4382,skill_32,92.0
student_4382,skill_35,59.0
student_4382,skill_27,45.0
student_4382,skill_47,54.0
student_4382,skill_63,73.0
student_4382,skill_15,36.0
student_4382,skill_87,71.0
student_4382,skill_64,21.0
student_4382,skill_92,23.0
student_4382,skill_25,80.0
student_4382,skill_5,33.0
student_4382,skill_132,44.0
student_4384,skill_113,56.0
student_4384,skill_108,43.0
student_4384,skill_94,58.0
student_4384,skill_28,77.0
student_4384,skill_16,68.0
student_4384,skill_13,17.0
student_4384,skill_89,12.0
student_4384,skill_18,50.0
student_4384,skill_139,14.0
student_4384,skill_80,17.0
student_4384,skill_134,65.0
student_4384,skill_33,62.0
student_4384,skill_107,20.0
student_4384,skill_27,80.0
student_4384,skill_110,90.0
student_4384,skill_58,44.0
student_4384,skill_45,22.0
student_4384,skill_74,69.0
student_4384,skill_126,67.0
student_4384,skill_88,35.0
student_4384,skill_104,73.0
student_4385,skill_132,71.0
student_4385,skill_88,13.0
student_4385,skill_48,
student_4385,skill_147,11.0
student_4385,skill_75,51.0
student_4385,skill_12,56.0
student_4385,skill_107,57.0
student_4385,skill_70,68.0
student_4385,skill_14,17.0
student_4385,skill_117,51.0
student_4386,skill_60,99.0
student_4386,skill_78,
student_4386,skill_1,21.0
student_4386,skill_147,92.0
student_4386,skill_46,98.0
student_4386,skill_37,76.0
student_4386,skill_95,72.0
student_4386,skill_141,80.0
student_4386,skill_66,32.0
student_4386,skill_59,
student_4386,skill_61,98.0
student_4386,skill_4,34.0
student_4386,skill_4,29.0
student_4386,skill_36,23.0
student_4386,skill_36,18.0
student_4386,skill_107,
student_4386,skill_148,63.0
student_4386,skill_9,70.0
student_4386,skill_105,69.0
student_4386,skill_93,52.0
student_4386,skill_84,43.0
student_4386,skill_98,91.0
student_4386,skill_15,60.0
student_4386,skill_14,74.0
student_4387,skill_55,20.0
student_4387,skill_68,63.0
student_4387,skill_100,52.0
student_4387,skill_2,88.0
student_4387,skill_73,47.0
student_4387,skill_99,22.0
student_4387,skill_17,88.0
student_4387,skill_48,10.0
student_4387,skill_126,86.0
student_4387,skill_46,22.0
student_4387,skill_44,21.0
student_4387,skill_45,35.0
student_4387,skill_67,21.0
student_4387,skill_87,25.0
student_4387,skill_51,
student_4387,skill_142,46.0
student_4387,skill_90,41.0
student_4387,skill_62,47.0
student_4387,skill_88,30.0
student_4387,skill_131,50.0
student_4388,skill_107,96.0
student_4388,skill_52,20.0
student_4388,skill_68,31.0
student_4388,skill_59,44.0
student_4388,skill_22,66.0
student_4388,skill_35,96.0
student_4388,skill_20,83.0
student_4388,skill_44,75.0
student_4388,skill_118,
student_4388,skill_71,46.0
student_4388,skill_83,24.0
student_4388,skill_116,50.0
student_4388,skill_56,58.0
student_4388,skill_46,83.0
student_4388,skill_91,12.0
student_4389,skill_149,20.0
student_4389,skill_120,10.0
student_4389,skill_3,42.0
student_4389,skill_55,26.0
student_4389,skill_123,84.0
student_4389,skill_41,45.0
student_4389,skill_36,15.0
student_4389,skill_79,42.0
student_4389,skill_85,27.0
student_4389,skill_13,46.0
student_4389,skill_23,79.0
student_4389,skill_110,75.0
student_4389,skill_24,11.0
student_4389,skill_19,36.0
student_4389,skill_119,33.0
student_4389,skill_30,87.0
student_4389,skill_144,28.0
student_4390,skill_42,38.0
student_4390,skill_6,46.0
student_4390,skill_81,86.0
student_4390,skill_50,14.0
student_4390,skill_67,83.0
student_4390,skill_100,97.0
student_4390,skill_99,13.0
student_4390,skill_139,56.0
student_4390,skill_60,75.0
student_4390,skill_0,100.0
student_4390,skill_54,13.0
student_4390,skill_132,43.0
student_4390,skill_136,32.0
student_4390,skill_44,40.0
student_4390,skill_52,35.0
student_4390,skill_111,29.0
student_4390,skill_91,79.0
student_4390,skill_27,88.0
student_4390,skill_30,33.0
student_4390,skill_130,61.0
student_4391,skill_51,16.0
student_4391,skill_77,21.0
student_4391,skill_65,22.0
student_4391,skill_133,35.0
student_4391,skill_88,57.0
student_4391,skill_117,33.0
student_4391,skill_7,81.0
student_4391,skill_3,82.0
student_4391,skill_115,
student_4391,skill_50,67.0
student_4391,skill_15,29.0
student_4391,skill_30,22.0
student_4391,skill_18,35.0
student_4391,skill_94,21.0
student_4392,skill_111,40.0
student_4392,skill_16,88.0
student_4392,skill_9,89.0
student_4392,skill_20,24.0
student_4392,skill_118,15.0
student_4392,skill_119,12.0
student_4392,skill_57,81.0
student_4392,skill_7,
student_4392,skill_29,65.0
student_4392,skill_129,80.0
student_4392,skill_83,40.0
student_4392,skill_148,98.0
student_4392,skill_84,66.0
student_4392,skill_55,88.0
student_4392,skill_69,62.0
student_4393,skill_22,87.0
student_4393,skill_98,21.0
student_4393,skill_53,10.0
student_4393,skill_128,94.0
student_4393,skill_114,91.0
student_4393,skill_46,70.0
student_4393,skill_60,20.0
student_4393,skill_10,50.0
student_4393,skill_130,51.0
student_4393,skill_18,97.0
student_4393,skill_129,38.0
student_4393,skill_137,19.0
student_4393,skill_72,86.0
student_4393,skill_59,100.0
student_4393,skill_27,39.0
student_4393,skill_41,97.0
student_4393,skill_118,97.0
student_4393,skill_79,93.0
student_4393,skill_13,31.0
student_4393,skill_40,31.0
student_4393,skill_110,95.0
student_4393,skill_0,52.0
student_4394,skill_40,10.0
student_4394,skill_37,62.0
student_4394,skill_16,65.0
student_4394,skill_100,81.0
student_4394,skill_60,68.0
student_4394,skill_17,23.0
student_4394,skill_107,59.0
student_4394,skill_13,82.0
student_4394,skill_19,23.0
student_4394,skill_20,98.0
student_4394,skill_50,92.0
student_4394,skill_8,20.0
student_4394,skill_25,28.0
student_4394,skill_32,99.0
student_4394,skill_45,99.0
student_4394,skill_104,62.0
student_4394,skill_33,72.0
student_4394,skill_72,12.0
student_4395,skill_137,
student_4395,skill_83,56.0
student_4395,skill_25,39.0
student_4395,skill_148,
student_4395,skill_24,89.0
student_4395,skill_66,44.0
student_4395,skill_131,43.0
student_4395,skill_104,20.0
student_4395,skill_64,44.0
student_4395,skill_106,89.0
student_4395,skill_7,94.0
student_4396,skill_106,53.0
student_4396,skill_112,95.0
student_4396,skill_44,42.0
student_4396,skill_138,25.0
student_4396,skill_74,38.0
student_4396,skill_105,52.0
student_4396,skill_78,31.0
student_4396,skill_109,22.0
student_4396,skill_85,65.0
student_4396,skill_76,94.0
student_4396,skill_14,54.0
student_4396,skill_26,
student_4396,skill_116,
student_4396,skill_110,80.0
student_4396,skill_68,83.0
student_4396,skill_134,61.0
student_4396,skill_128,23.0
student_4396,skill_1,83.0
student_4396,skill_60,36.0
student_4396,skill_104,64.0
student_4396,skill_79,47.0
student_4396,skill_59,99.0
student_4396,skill_89,37.0
student_4396,skill_15,27.0
student_4397,skill_55,60.0
student_4397,skill_115,
student_4397,skill_53,63.0
student_4397,skill_81,86.0
student_4397,skill_82,70.0
student_4397,skill_52,87.0
student_4397,skill_107,91.0
student_4397,skill_35,54.0
student_4397,skill_141,49.0
student_4397,skill_133,10.0
student_4397,skill_96,42.0
student_4397,skill_123,53.0
student_4397,skill_6,94.0
student_4397,skill_142,70.0
student_4397,skill_11,44.0
student_4397,skill_75,95.0
student_4397,skill_8,12.0
student_4397,skill_70,12.0
student_4397,skill_112,70.0
student_4397,skill_77,99.0
student_4397,skill_143,14.0
student_4397,skill_45,21.0
student_4397,skill_64,69.0
student_4397,skill_118,60.0
student_4397,skill_28,66.0
student_4398,skill_147,22.0
student_4398,skill_54,55.0
student_4398,skill_4,97.0
student_4398,skill_105,96.0
student_4398,skill_63,37.0
student_4398,skill_139,19.0
student_4398,skill_115,11.0
student_4398,skill_149,100.0
student_4398,skill_80,18.0
student_4398,skill_133,35.0
student_4398,skill_19,88.0
student_4398,skill_75,53.0
student_4399,skill_148,41.0
student_4399,skill_114,27.0
student_4399,skill_19,
student_4399,skill_1,50.0
student_4399,skill_45,36.0
student_4399,skill_25,76.0
student_4399,skill_88,30.0
student_4399,skill_42,75.0
student_4399,skill_144,73.0
student_4399,skill_37,40.0
student_4399,skill_27,17.0
student_4399,skill_104,89.0
student_4399,skill_33,35.0
student_4399,skill_76,54.0
student_4399,skill_17,27.0
student_4399,skill_123,49.0
student_4399,skill_21,71.0
student_4399,skill_98,20.0
student_4399,skill_68,14.0
student_4399,skill_12,
student_4399,skill_79,85.0
student_4399,skill_65,79.0
student_4399,skill_24,54.0
student_4399,skill_120,45.0
student_4400,skill_100,30.0
student_4400,skill_86,97.0
student_4400,skill_110,17.0
student_4400,skill_9,72.0
student_4400,skill_131,83.0
student_4400,skill_59,53.0
student_4400,skill_16,99.0
student_4400,skill_38,69.0
student_4400,skill_125,82.0
student_4400,skill_94,89.0
student_4400,skill_56,
student_4400,skill_7,62.0
student_4400,skill_101,61.0
student_4400,skill_28,48.0
student_4400,skill_14,99.0
student_4400,skill_81,75.0
student_4400,skill_13,72.0
student_4400,skill_124,46.0
student_4400,skill_52,75.0
student_4400,skill_32,48.0
student_4400,skill_74,50.0
student_4400,skill_30,80.0
student_4400,skill_11,23.0
student_4400,skill_132,53.0
student_4400,skill_83,26.0
student_4400,skill_88,43.0
student_4400,skill_145,68.0
student_4400,skill_67,13.0
student_4401,skill_146,59.0
student_4401,skill_44,100.0
student_4401,skill_19,72.0
student_4401,skill_142,96.0
student_4401,skill_63,62.0
student_4401,skill_21,42.0
student_4401,skill_42,52.0
student_4401,skill_33,85.0
student_4401,skill_20,93.0
student_4401,skill_18,75.0
student_4401,skill_10,29.0
student_4401,skill_67,10.0
student_4401,skill_123,91.0
student_4401,skill_0,81.0
student_4401,skill_132,12.0
student_4401,skill_1,49.0
student_4401,skill_103,60.0
student_4401,skill_29,28.0
student_4401,skill_54,47.0
student_4401,skill_37,68.0
student_4401,skill_53,81.0
student_4401,skill_71,96.0
student_4401,skill_102,71.0
student_4401,skill_76,71.0
student_4401,skill_28,69.0
student_4401,skill_48,10.0
student_4401,skill_113,56.0
student_4401,skill_136,19.0
student_4402,skill_121,18.0
student_4402,skill_115,53.0
student_4402,skill_106,79.0
student_4402,skill_130,17.0
student_4402,skill_21,26.0
student_4402,skill_94,33.0
student_4402,skill_92,26.0
student_4402,skill_127,35.0
student_4402,skill_73,15.0
student_4402,skill_84,
student_4402,skill_53,54.0
student_4402,skill_86,100.0
student_4402,skill_96,82.0
student_4402,skill_125,71.0
student_4402,skill_105,53.0
student_4402,skill_70,17.0
student_4402,skill_49,13.0
student_4402,skill_60,88.0
student_4402,skill_79,53.0
student_4402,skill_100,75.0
student_4402,skill_118,63.0
student_4403,skill_99,54.0
student_4403,skill_40,27.0
student_4403,skill_33,68.0
student_4403,skill_120,22.0
student_4403,skill_117,78.0
student_4403,skill_39,22.0
student_4403,skill_149,44.0
student_4403,skill_119,36.0
student_4403,skill_87,64.0
student_4403,skill_25,24.0
student_4403,skill_104,38.0
student_4403,skill_22,72.0
student_4403,skill_109,26.0
student_4403,skill_58,100.0
student_4403,skill_37,88.0
student_4403,skill_90,53.0
student_4403,skill_146,36.0
student_4403,skill_128,57.0
student_4403,skill_96,35.0
student_4403,skill_73,24.0
student_4403,skill_77,69.0
student_4403,skill_60,65.0
student_4403,skill_141,89.0
student_4403,skill_55,86.0
student_4403,skill_71,61.0
student_4403,skill_65,10.0
student_4404,skill_4,74.0
student_4404,skill_17,87.0
student_4404,skill_143,34.0
student_4404,skill_58,30.0
student_4404,skill_111,54.0
student_4404,skill_106,
student_4404,skill_32,41.0
student_4404,skill_33,26.0
student_4404,skill_42,92.0
student_4404,skill_140,95.0
student_4405,skill_49,44.0
student_4405,skill_95,69.0
student_4405,skill_84,58.0
student_4405,skill_15,57.0
student_4405,skill_7,40.0
student_4405,skill_77,48.0
student_4405,skill_33,47.0
student_4405,skill_19,36.0
student_4405,skill_88,50.0
student_4405,skill_73,77.0
student_4405,skill_96,
student_4405,skill_134,24.0
student_4406,skill_84,75.0
student_4406,skill_126,10.0
student_4406,skill_72,56.0
student_4406,skill_143,26.0
student_4406,skill_54,69.0
student_4406,skill_12,72.0
student_4406,skill_53,40.0
student_4406,skill_103,84.0
student_4406,skill_131,54.0
student_4406,skill_23,12.0
student_4406,skill_31,65.0
student_4406,skill_101,11.0
student_4406,skill_110,51.0
student_4406,skill_42,84.0
student_4406,skill_17,14.0
student_4407,skill_146,40.0
student_4407,skill_60,83.0
student_4407,skill_22,72.0
student_4407,skill_144,62.0
student_4407,skill_8,77.0
student_4407,skill_14,77.0
student_4407,skill_119,
student_4407,skill_76,81.0
student_4407,skill_42,86.0
student_4407,skill_32,78.0
student_4407,skill_64,77.0
student_4407,skill_13,82.0
student_4407,skill_35,37.0
student_4407,skill_111,59.0
student_4408,skill_40,32.0
student_4408,skill_60,82.0
student_4408,skill_94,73.0
student_4408,skill_51,66.0
student_4408,skill_36,82.0
student_4408,skill_131,23.0
student_4408,skill_8,37.0
student_4408,skill_55,88.0
student_4408,skill_125,14.0
student_4408,skill_103,99.0
student_4408,skill_79,30.0
student_4408,skill_59,37.0
student_4409,skill_121,18.0
student_4409,skill_53,33.0
student_4409,skill_66,52.0
student_4409,skill_18,20.0
student_4409,skill_96,42.0
student_4409,skill_38,35.0
student_4409,skill_84,82.0
student_4409,skill_4,17.0
student_4409,skill_34,52.0
student_4409,skill_110,18.0
student_4409,skill_54,74.0
student_4409,skill_118,98.0
student_4409,skill_69,91.0
student_4409,skill_123,
student_4409,skill_33,22.0
student_4409,skill_149,45.0
student_4409,skill_29,34.0
student_4409,skill_122,41.0
student_4409,skill_57,87.0
student_4409,skill_25,56.0
student_4409,skill_21,78.0
student_4410,skill_83,82.0
student_4410,skill_132,58.0
student_4410,skill_136,81.0
student_4410,skill_103,85.0
student_4410,skill_72,74.0
student_4410,skill_78,78.0
student_4410,skill_92,61.0
student_4410,skill_104,98.0
student_4410,skill_145,22.0
student_4410,skill_38,95.0
student_4410,skill_34,36.0
student_4410,skill_77,50.0
student_4410,skill_11,10.0
student_4410,skill_41,75.0
student_4411,skill_62,59.0
student_4411,skill_139,
student_4411,skill_9,17.0
student_4411,skill_1,16.0
student_4411,skill_25,73.0
student_4411,skill_49,78.0
student_4411,skill_71,67.0
student_4411,skill_146,56.0
student_4411,skill_130,22.0
student_4411,skill_99,20.0
student_4411,skill_59,76.0
student_4412,skill_35,85.0
student_4412,skill_91,64.0
student_4412,skill_130,59.0
student_4412,skill_8,82.0
student_4412,skill_140,39.0
student_4412,skill_139,23.0
student_4412,skill_44,74.0
student_4412,skill_14,57.0
student_4412,skill_97,96.0
student_4412,skill_72,72.0
student_4412,skill_16,66.0
student_4412,skill_77,84.0
student_4412,skill_52,22.0
student_4412,skill_37,64.0
student_4412,skill_49,61.0
student_4412,skill_99,91.0
student_4412,skill_6,68.0
student_4412,skill_7,26.0
student_4412,skill_23,44.0
student_4412,skill_63,16.0
student_4412,skill_5,35.0
student_4412,skill_66,38.0
student_4412,skill_76,77.0
student_4412,skill_107,23.0
student_4412,skill_105,57.0
student_4412,skill_61,30.0
student_4413,skill_22,18.0
student_4413,skill_74,55.0
student_4413,skill_83,60.0
student_4413,skill_80,10.0
student_4413,skill_114,19.0
student_4413,skill_126,83.0
student_4413,skill_50,17.0
student_4413,skill_128,93.0
student_4413,skill_54,20.0
student_4413,skill_26,42.0
student_4413,skill_32,30.0
student_4413,skill_28,46.0
student_4413,skill_60,91.0
student_4413,skill_104,58.0
student_4413,skill_17,17.0
student_4413,skill_6,18.0
student_4413,skill_20,30.0
student_4413,skill_72,21.0
student_4413,skill_149,74.0
student_4413,skill_13,
student_4413,skill_76,
student_4413,skill_85,21.0
student_4414,skill_37,38.0
student_4414,skill_50,54.0
student_4414,skill_57,32.0
student_4414,skill_17,81.0
student_4414,skill_93,17.0
student_4414,skill_59,86.0
student_4414,skill_147,
student_4414,skill_7,19.0
student_4414,skill_30,51.0
student_4414,skill_117,16.0
student_4414,skill_77,17.0
student_4414,skill_2,50.0
student_4414,skill_43,47.0
student_4414,skill_15,88.0
student_4414,skill_63,57.0
student_4414,skill_9,78.0
student_4414,skill_90,84.0
student_4414,skill_146,
student_4414,skill_148,
student_4414,skill_75,17.0
student_4414,skill_39,56.0
student_4414,skill_21,23.0
student_4414,skill_132,69.0
student_4414,skill_33,45.0
student_4414,skill_42,92.0
student_4414,skill_125,76.0
student_4414,skill_136,46.0
student_4414,skill_81,58.0
student_4414,skill_18,12.0
student_4414,skill_89,55.0
student_4415,skill_128,56.0
student_4415,skill_19,91.0
student_4415,skill_9,28.0
student_4415,skill_112,34.0
student_4415,skill_135,67.0
student_4415,skill_69,67.0
student_4415,skill_41,69.0
student_4415,skill_144,19.0
student_4415,skill_21,83.0
student_4415,skill_74,81.0
student_4415,skill_110,35.0
student_4415,skill_39,10.0
student_4415,skill_117,74.0
student_4415,skill_59,40.0
student_4415,skill_65,83.0
student_4415,skill_97,78.0
student_4415,skill_31,89.0
student_4415,skill_138,77.0
student_4415,skill_15,73.0
student_4415,skill_49,74.0
student_4415,skill_14,16.0
student_4415,skill_104,34.0
student_4416,skill_108,78.0
student_4416,skill_22,85.0
student_4416,skill_78,70.0
student_4416,skill_39,70.0
student_4416,skill_141,88.0
student_4416,skill_135,97.0
student_4416,skill_62,86.0
student_4416,skill_105,88.0
student_4416,skill_41,55.0
student_4416,skill_12,
student_4416,skill_109,70.0
student_4416,skill_146,41.0
student_4416,skill_8,32.0
student_4417,skill_43,26.0
student_4417,skill_28,29.0
student_4417,skill_48,19.0
student_4417,skill_109,84.0
student_4417,skill_104,
student_4417,skill_147,75.0
student_4417,skill_93,95.0
student_4417,skill_52,78.0
student_4417,skill_140,81.0
student_4417,skill_17,94.0
student_4417,skill_7,54.0
student_4417,skill_118,97.0
student_4417,skill_68,16.0
student_4417,skill_114,77.0
student_4417,skill_96,86.0
student_4418,skill_119,69.0
student_4418,skill_104,48.0
student_4418,skill_26,99.0
student_4418,skill_131,57.0
student_4418,skill_42,38.0
student_4418,skill_41,14.0
student_4418,skill_22,47.0
student_4418,skill_140,45.0
student_4418,skill_79,11.0
student_4418,skill_8,35.0
student_4418,skill_74,95.0
student_4418,skill_5,
student_4418,skill_122,97.0
student_4418,skill_52,87.0
student_4419,skill_26,40.0
student_4419,skill_88,60.0
student_4419,skill_80,86.0
student_4419,skill_66,68.0
student_4419,skill_22,87.0
student_4419,skill_71,17.0
student_4419,skill_42,62.0
student_4419,skill_20,99.0
student_4419,skill_125,27.0
student_4419,skill_56,24.0
student_4419,skill_123,24.0
student_4419,skill_89,86.0
student_4419,skill_61,88.0
student_4419,skill_132,96.0
student_4419,skill_146,22.0
student_4419,skill_130,94.0
student_4419,skill_51,82.0
student_4419,skill_58,57.0
student_4419,skill_119,49.0
student_4419,skill_11,30.0
student_4419,skill_122,87.0
student_4419,skill_48,46.0
student_4419,skill_102,67.0
student_4419,skill_137,63.0
student_4419,skill_134,70.0
student_4419,skill_83,42.0
student_4419,skill_44,78.0
student_4419,skill_39,59.0
student_4420,skill_4,91.0
student_4420,skill_118,90.0
student_4420,skill_75,20.0
student_4420,skill_128,97.0
student_4420,skill_130,59.0
student_4420,skill_101,44.0
student_4420,skill_124,75.0
student_4420,skill_102,92.0
student_4420,skill_139,88.0
student_4420,skill_121,66.0
student_4420,skill_30,62.0
student_4420,skill_44,80.0
student_4420,skill_87,33.0
student_4421,skill_9,25.0
student_4421,skill_100,35.0
student_4421,skill_133,60.0
student_4421,skill_97,12.0
student_4421,skill_77,
student_4421,skill_47,70.0
student_4421,skill_106,31.0
student_4421,skill_143,25.0
student_4421,skill_17,
student_4421,skill_64,84.0
student_4421,skill_67,64.0
student_4421,skill_33,12.0
student_4421,skill_13,15.0
student_4421,skill_129,88.0
student_4421,skill_11,97.0
student_4421,skill_12,37.0
student_4421,skill_70,40.0
student_4421,skill_76,58.0
student_4421,skill_91,53.0
student_4421,skill_134,31.0
student_4421,skill_63,67.0
student_4422,skill_110,81.0
student_4422,skill_22,72.0
student_4422,skill_139,98.0
student_4422,skill_104,69.0
student_4422,skill_89,19.0
student_4422,skill_112,54.0
student_4422,skill_56,51.0
student_4422,skill_130,61.0
student_4422,skill_111,23.0
student_4422,skill_134,99.0
student_4422,skill_124,58.0
student_4422,skill_42,90.0
student_4422,skill_117,62.0
student_4422,skill_61,13.0
student_4422,skill_0,
student_4422,skill_109,58.0
student_4422,skill_4,92.0
student_4422,skill_12,95.0
student_4422,skill_50,97.0
student_4422,skill_38,97.0
student_4423,skill_115,67.0
student_4423,skill_31,43.0
student_4423,skill_101,64.0
student_4423,skill_21,97.0
student_4423,skill_131,19.0
student_4423,skill_70,65.0
student_4423,skill_19,32.0
student_4423,skill_29,
student_4423,skill_142,28.0
student_4423,skill_46,56.0
student_4423,skill_94,74.0
student_4423,skill_149,17.0
student_4423,skill_24,57.0
student_4423,skill_63,62.0
student_4424,skill_114,11.0
student_4424,skill_79,70.0
student_4424,skill_12,69.0
student_4424,skill_149,64.0
student_4424,skill_111,48.0
student_4424,skill_102,67.0
student_4424,skill_15,97.0
student_4424,skill_16,11.0
student_4424,skill_45,28.0
student_4424,skill_70,47.0
student_4424,skill_64,11.0
student_4424,skill_110,14.0
student_4424,skill_93,77.0
student_4424,skill_59,63.0
student_4424,skill_48,64.0
student_4424,skill_92,29.0
student_4424,skill_140,92.0
student_4424,skill_1,74.0
student_4424,skill_136,15.0
student_4424,skill_63,94.0
student_4424,skill_60,81.0
student_4424,skill_77,38.0
student_4424,skill_33,94.0
student_4424,skill_141,98.0
student_4424,skill_68,37.0
student_4425,skill_128,81.0
student_4425,skill_104,93.0
student_4425,skill_3,47.0
student_4425,skill_133,77.0
student_4425,skill_118,24.0
student_4425,skill_68,18.0
student_4425,skill_125,58.0
student_4425,skill_67,
student_4425,skill_44,84.0
student_4425,skill_107,76.0
student_4425,skill_78,
student_4425,skill_64,88.0
student_4425,skill_97,35.0
student_4425,skill_28,14.0
student_4425,skill_16,71.0
student_4425,skill_115,74.0
student_4425,skill_101,42.0
student_4425,skill_52,79.0
student_4425,skill_9,65.0
student_4425,skill_116,13.0
student_4425,skill_46,14.0
student_4425,skill_0,75.0
student_4425,skill_147,13.0
student_4425,skill_119,18.0
student_4426,skill_119,52.0
student_4426,skill_31,41.0
student_4426,skill_120,58.0
student_4426,skill_95,87.0
student_4426,skill_24,45.0
student_4426,skill_138,
student_4426,skill_34,81.0
student_4426,skill_66,89.0
student_4426,skill_54,29.0
student_4426,skill_96,76.0
student_4426,skill_9,15.0
student_4426,skill_50,74.0
student_4426,skill_4,62.0
student_4426,skill_107,82.0
student_4426,skill_5,14.0
student_4426,skill_135,88.0
student_4426,skill_36,18.0
student_4426,skill_55,87.0
student_4426,skill_92,72.0
student_4426,skill_41,96.0
student_4426,skill_127,57.0
student_4426,skill_44,10.0
student_4426,skill_118,70.0
student_4426,skill_40,17.0
student_4427,skill_20,49.0
student_4427,skill_10,69.0
student_4427,skill_36,47.0
student_4427,skill_62,100.0
student_4427,skill_136,80.0
student_4427,skill_55,61.0
student_4427,skill_4,49.0
student_4427,skill_39,37.0
student_4427,skill_79,22.0
student_4427,skill_115,96.0
student_4427,skill_108,56.0
student_4427,skill_134,39.0
student_4427,skill_58,16.0
student_4427,skill_84,28.0
student_4427,skill_119,17.0
student_4427,skill_140,17.0
student_4427,skill_104,81.0
student_4427,skill_102,50.0
student_4427,skill_147,51.0
student_4427,skill_131,77.0
student_4427,skill_19,36.0
student_4427,skill_64,84.0
student_4427,skill_111,77.0
student_4427,skill_18,88.0
student_4427,skill_66,70.0
student_4427,skill_63,21.0
student_4428,skill_106,63.0
student_4428,skill_115,84.0
student_4428,skill_62,84.0
student_4428,skill_148,12.0
student_4428,skill_30,54.0
student_4428,skill_19,81.0
student_4428,skill_24,21.0
student_4428,skill_66,10.0
student_4428,skill_48,28.0
student_4428,skill_145,74.0
student_4428,skill_35,57.0
student_4428,skill_82,39.0
student_4428,skill_121,27.0
student_4428,skill_58,98.0
student_4428,skill_114,12.0
student_4428,skill_12,98.0
student_4428,skill_20,75.0
student_4428,skill_9,92.0
student_4428,skill_43,24.0
student_4428,skill_25,24.0
student_4428,skill_74,
student_4428,skill_127,80.0
student_4428,skill_0,27.0
student_4428,skill_39,44.0
student_4429,skill_4,58.0
student_4429,skill_23,68.0
student_4429,skill_8,26.0
student_4429,skill_44,100.0
student_4429,skill_45,50.0
student_4429,skill_32,96.0
student_4429,skill_62,17.0
student_4429,skill_137,44.0
student_4429,skill_66,42.0
student_4429,skill_100,27.0
student_4429,skill_103,21.0
student_4429,skill_135,53.0
student_4429,skill_83,14.0
student_4429,skill_87,43.0
student_4429,skill_94,28.0
student_4429,skill_73,100.0
student_4429,skill_142,43.0
student_4429,skill_99,18.0
student_4429,skill_54,99.0
student_4429,skill_28,19.0
student_4429,skill_116,37.0
student_4429,skill_19,67.0
student_4429,skill_107,68.0
student_4429,skill_30,42.0
student_4429,skill_145,89.0
student_4429,skill_123,12.0
student_4429,skill_5,24.0
student_4429,skill_65,84.0
student_4429,skill_31,46.0
student_4429,skill_17,89.0
student_4430,skill_47,41.0
student_4430,skill_36,60.0
student_4430,skill_34,34.0
student_4430,skill_100,58.0
student_4430,skill_57,92.0
student_4430,skill_30,37.0
student_4430,skill_60,70.0
student_4430,skill_55,31.0
student_4430,skill_88,48.0
student_4430,skill_106,56.0
student_4430,skill_112,22.0
student_4430,skill_87,72.0
student_4430,skill_44,46.0
student_4430,skill_19,75.0
student_4430,skill_39,94.0
student_4430,skill_137,33.0
student_4430,skill_143,83.0
student_4430,skill_42,90.0
student_4430,skill_90,43.0
student_4430,skill_68,17.0
student_4430,skill_108,83.0
student_4431,skill_109,89.0
student_4431,skill_94,100.0
student_4431,skill_91,31.0
student_4431,skill_143,36.0
student_4431,skill_17,81.0
student_4431,skill_7,29.0
student_4431,skill_38,78.0
student_4431,skill_48,66.0
student_4431,skill_3,30.0
student_4431,skill_88,43.0
