candidate_id,protected_group,experience_years,skills,true_quality
C01324,A,13,"sql,ml,python,risk_modeling",0.506475545756499
C01325,B,5,"aws,audit,excel,java,leadership,underwriting",0.4477693335404045
C01326,A,8,"underwriting,ml,python",0.4831165192830524
C01327,B,3,"aws,underwriting,audit,sql,excel",0.352710167147268
C01328,A,2,"excel,leadership,python",0.20480500014194983
C01329,A,7,"ml,risk_modeling,audit",0.48667082391134514
C01330,B,8,"communication,ml,audit",0.7372003562882123
C01331,A,12,"java,audit,underwriting,compliance",0.6554563649837439
C01332,A,5,"risk_modeling,aws,audit",0.8309035486338625
C01333,B,13,"excel,aws,underwriting",0.765172134898053
C01334,B,9,"aws,risk_modeling,ml",0.684313665849328
C01335,B,1,"risk_modeling,ml",0.8488768240774887
C01336,A,11,"underwriting,leadership,ml,risk_modeling,audit,excel",0.592513792899422
C01337,B,8,"aws,risk_modeling,ml",0.5913536212308914
C01338,B,5,"compliance,underwriting",0.5479364041011753
C01339,A,7,"aws,risk_modeling,leadership,compliance",0.847881611613039
C01340,A,4,"aws,underwriting,leadership,compliance,risk_modeling,excel",0.5404527569626364
C01341,B,9,"leadership,sql,python",0.47331007266612124
C01342,A,8,"audit,python,excel,compliance,risk_modeling,communication",0.6857815968333133
C01343,B,6,"leadership,excel,sql,java,communication",0.41307323400973495
C01344,B,4,"python,audit,underwriting,java,risk_modeling",0.6360248722705065
C01345,B,5,"aws,ml,audit",0.6244913681455303
C01346,A,7,"communication,aws",0.5359075197948308
C01347,A,7,"underwriting,java,leadership",0.6718460829756288
C01348,A,4,"excel,communication,sql,aws,risk_modeling,underwriting",0.27219781254449665
C01349,A,8,"excel,sql,underwriting,communication,compliance",0.6093331818384974
C01350,B,3,"aws,underwriting,compliance,python,communication",0.4467022307599883
C01351,B,7,"leadership,aws,ml,compliance,risk_modeling,sql",1.0
C01352,A,1,"sql,excel,aws",0.5380485125352374
C01353,A,7,"underwriting,risk_modeling,python",0.4626494310389813
C01354,B,11,"ml,java,underwriting,audit,excel,aws",0.3619056875104453
C01355,A,12,"underwriting,aws,communication,python",0.8549731154229678
C01356,A,10,"compliance,leadership,excel",0.53699411048572
C01357,A,11,"sql,python,communication",0.4675566279264245
C01358,B,0,"risk_modeling,sql,excel,python,audit,aws",0.5605338585216307
C01359,A,5,"sql,aws",0.6669493896530176
C01360,B,9,"communication,java",0.7041115279777151
C01361,A,12,"risk_modeling,communication,excel,leadership,audit",0.6235550761506851
C01362,B,8,"java,excel",0.6086542246396095
C01363,A,12,"sql,excel",0.6617666736225265
C01364,A,4,"python,communication,java,underwriting,audit,risk_modeling",0.6005513278131972
C01365,A,2,"audit,ml,risk_modeling,compliance",0.5964793352622668
C01366,A,1,"java,aws,audit,risk_modeling,underwriting",0.7070014952349983
C01367,A,8,"risk_modeling,python,underwriting,aws",0.590154675164653
C01368,A,9,"sql,java",0.4429754121505348
C01369,A,4,"compliance,python",0.5140274934412739
C01370,A,11,"leadership,compliance,audit,sql,ml",0.7456805473722994
C01371,B,11,"leadership,aws",0.28842496749072777
C01372,A,5,"compliance,audit,excel,java",0.22946460483304698
C01373,B,3,"compliance,risk_modeling,aws",0.6952897018506184
C01374,B,11,"python,audit,underwriting",0.883622107033239
C01375,A,10,"leadership,audit,excel,sql,python,ml",0.37226399369649477
C01376,B,2,"sql,communication,excel,compliance,risk_modeling",0.5380826687499212
C01377,B,3,"aws,excel,java,audit,compliance",0.4580818796749373
C01378,B,7,"leadership,sql,communication",0.5230505797965077
C01379,A,7,"python,java,sql",0.6249955815761548
C01380,A,2,"underwriting,audit,risk_modeling,sql,compliance",0.2872833587780652
C01381,A,14,"java,python",0.4407008499113678
C01382,A,5,"communication,sql,python",0.4957747888741795
C01383,B,5,"risk_modeling,java,python,compliance,communication",0.5238323923790512
C01384,B,0,"ml,communication,java,underwriting,audit",0.29732808097684915
C01385,A,13,"audit,sql",0.7721365814620532
C01386,B,3,"python,communication,aws,underwriting,excel",0.45483902484001404
C01387,A,14,"python,leadership,underwriting,risk_modeling",0.5640728309079679
C01388,B,7,"underwriting,python,compliance",0.620878582241382
C01389,A,13,"python,leadership,excel,underwriting,aws",0.6067965103078501
C01390,B,2,"ml,leadership,risk_modeling,compliance,underwriting,communication",0.6707458263230464
C01391,B,2,"ml,java,leadership,underwriting",0.35198394319588006
C01392,A,12,"sql,ml,risk_modeling",0.3684704125285747
C01393,A,12,"communication,sql,excel",0.5642382385162507
C01394,B,8,"ml,underwriting,aws,sql",0.5908425111283023
C01395,A,0,"excel,sql",0.27666393006244633
C01396,A,14,"communication,risk_modeling,compliance,aws",0.39020435889395333
C01397,B,5,"ml,sql",0.5828136008208374
C01398,B,14,"leadership,python",0.5035994978833069
C01399,A,13,"python,leadership,excel,ml",0.36854789093875445
C01400,A,12,"leadership,sql,audit,python,underwriting",0.7937614326165313
C01401,A,10,"python,ml,java,underwriting,excel,leadership",0.4862769588731234
C01402,B,10,"compliance,communication",0.8069660886957644
C01403,A,7,"aws,ml,excel",0.5751247423996968
C01404,A,0,"underwriting,risk_modeling,ml,audit",0.5530565951699546
C01405,A,5,"aws,leadership,sql,risk_modeling",0.5119300457025665
C01406,B,10,"compliance,leadership,underwriting,aws,excel,java",0.12207079598177459
C01407,A,12,"ml,excel,compliance,sql,audit",0.4153784316103333
C01408,B,8,"communication,python,compliance,sql",0.5573722972506295
C01409,B,10,"ml,audit",0.6656512447126868
C01410,B,0,"underwriting,ml",0.17785867597013827
C01411,B,7,"ml,java",0.5603516925851171
C01412,B,7,"python,java,ml,communication,compliance",0.3679924643014743
C01413,B,13,"aws,excel,underwriting",0.6722316297161377
C01414,A,4,"python,sql,java",0.5365078585740315
C01415,B,3,"audit,leadership,communication,ml,aws",0.6638302884373233
C01416,A,5,"ml,sql,aws,java,audit,risk_modeling",0.7420281274337535
C01417,A,2,"leadership,python,ml,communication",0.6026181818693253
C01418,B,8,"communication,excel,ml,risk_modeling,audit,aws",0.7348708460147034
C01419,B,9,"underwriting,aws,sql,ml,risk_modeling",0.5269383543337091
C01420,B,12,"aws,underwriting,excel,communication,leadership",1.0
C01421,A,14,"audit,excel,ml,compliance,sql,underwriting",0.4206125626309214
C01422,A,1,"ml,risk_modeling",0.41500395997632217
C01423,A,3,"compliance,risk_modeling,audit,aws,excel",0.6922445448944408
C01424,A,4,"python,audit,leadership,aws,risk_modeling,communication",0.6754898348749787
C01425,A,3,"risk_modeling,compliance,aws,underwriting,excel,java",0.6177300234456228
C01426,A,12,"java,aws,python,audit",0.7415573584387594
C01427,A,2,"leadership,ml,aws,excel,python",0.14495971217091266
C01428,B,0,"ml,aws,python,leadership,compliance,sql",0.7860737650168101
C01429,A,12,"communication,ml,leadership,compliance,excel,python",0.5832996274040093
C01430,B,14,"audit,leadership,ml,sql,java,excel",0.8642609528087534
C01431,B,3,"sql,audit,excel,underwriting,compliance,aws",0.16396521578576792
C01432,A,4,"leadership,risk_modeling,java",0.5861823306266144
C01433,A,7,"python,sql,java,compliance,underwriting",0.46856958975392726
C01434,A,7,"aws,excel,leadership,risk_modeling",0.6729816272846345
C01435,B,14,"risk_modeling,leadership,compliance,excel,ml,underwriting",0.6970726814443923
C01436,A,6,"underwriting,java,compliance,aws,leadership,communication",0.6258886035498521
C01437,A,0,"excel,risk_modeling,compliance,java,ml,audit",0.3093904961183315
C01438,B,6,"underwriting,leadership,risk_modeling,aws",0.54974555825265
C01439,B,8,"leadership,compliance,ml,communication",0.5475699313727186
C01440,A,7,"underwriting,python",0.6591558075073378
C01441,A,7,"excel,underwriting,aws,sql,risk_modeling",0.748073459178024
C01442,A,13,"excel,audit,underwriting,aws",0.6570856659615506
C01443,A,12,"aws,python,java,underwriting",0.39028898809005225
C01444,A,3,"communication,audit,python,sql,excel",0.5493641857220183
C01445,B,5,"underwriting,aws,communication,risk_modeling,compliance,excel",1.0
C01446,B,10,"java,excel",0.8962809588578015
C01447,A,6,"communication,risk_modeling,excel,aws",0.0246080787036142
C01448,B,6,"sql,audit,communication,underwriting,compliance",0.571401767665072
C01449,A,2,"aws,compliance,underwriting,risk_modeling,audit,java",0.687781514545962
C01450,B,3,"python,leadership,ml,underwriting,excel",0.49718113773776373
C01451,B,11,"communication,leadership,ml,underwriting,aws",0.527183634374101
C01452,B,12,"java,compliance,aws,risk_modeling,communication,audit",0.5719464412849721
C01453,B,11,"ml,aws,audit,sql,underwriting,excel",0.7093941073782374
C01454,A,4,"underwriting,compliance,risk_modeling,leadership,sql",0.3332754046124984
C01455,A,2,"aws,ml,leadership",0.7339639572896868
C01456,A,2,"audit,java,python,communication",0.5099212614943476
C01457,A,5,"underwriting,communication,aws,sql,leadership",0.3816956306599211
C01458,B,7,"aws,communication",0.7723830290517653
C01459,A,13,"compliance,risk_modeling,communication,ml,python",0.35187643707990457
C01460,B,13,"sql,leadership,java,python",0.5300621825397149
C01461,A,0,"communication,underwriting,ml,java,excel,aws",0.39709848824867044
C01462,A,10,"communication,excel,audit",0.9859095488825035
C01463,A,4,"ml,communication,aws,leadership,java,python",0.4166962616449002
C01464,B,2,"risk_modeling,compliance,communication,python",0.1321062603099811
C01465,B,8,"ml,leadership,compliance,risk_modeling",0.47527327924975454
C01466,A,0,"sql,aws,compliance,excel,python",0.58199906253286
C01467,A,5,"communication,ml,excel,python",0.6911352183850488
C01468,B,8,"underwriting,aws,ml,risk_modeling,sql,communication",0.9897771448196989
C01469,A,4,"compliance,risk_modeling",0.7932415627774586
C01470,B,8,"compliance,communication,aws,excel,audit",0.6138260669047273
C01471,A,6,"aws,audit,ml,underwriting,communication,compliance",0.39954521583654007
C01472,A,11,"audit,risk_modeling,leadership",0.9023249376425245
C01473,A,2,"aws,compliance,communication",0.4536585609412784
C01474,A,0,"risk_modeling,communication,excel,python",0.38153169748137117
C01475,A,7,"communication,aws,audit,leadership,sql",0.4949267156122674
C01476,A,3,"compliance,ml,communication,audit,python,risk_modeling",0.30458811699857435
C01477,B,10,"sql,audit,ml,aws,python",0.5162963835892244
C01478,A,1,"aws,audit,java,python,ml",0.46804050060388525
C01479,A,8,"audit,underwriting,excel,sql",0.7115181890461812
C01480,A,14,"ml,leadership,excel,java,sql",0.5701440996818167
C01481,A,1,"ml,leadership,risk_modeling",0.2818573364690673
C01482,B,4,"aws,excel,leadership,compliance",0.251321012053794
C01483,A,12,"leadership,excel",0.6577225545541608
C01484,B,8,"risk_modeling,underwriting",0.5930726536244604
C01485,A,2,"java,audit,excel,communication,python,compliance",0.42022371198162983
C01486,B,3,"excel,leadership,sql,ml,underwriting,audit",0.44585783711142724
C01487,A,11,"excel,communication,ml,underwriting",0.6799276479038506
C01488,B,12,"ml,sql",0.8702983256640825
C01489,A,5,"compliance,ml",0.40957397485408215
C01490,A,7,"aws,risk_modeling",0.5860025105187778
C01491,B,11,"sql,python,audit,leadership,excel",0.7824886727209582
C01492,B,2,"leadership,python,sql",0.38029942776449505
C01493,B,3,"leadership,sql,communication",0.527186219378605
C01494,A,11,"excel,sql,audit,compliance,leadership,communication",0.6031607914442201
C01495,B,2,"underwriting,python,java,ml,communication,aws",0.2839668576921666
C01496,B,11,"risk_modeling,sql,java,underwriting,compliance",0.6403297830578121
C01497,B,7,"communication,compliance,underwriting",0.5756780421487977
C01498,A,14,"audit,sql,leadership,java",0.7399151649272905
C01499,B,0,"java,python,risk_modeling",0.28636043456107174
C01500,B,14,"compliance,python,java,underwriting,audit,communication",0.6417946693470205
C01501,B,3,"ml,sql",0.7787121314580456
C01502,A,0,"java,underwriting,communication,excel,sql",0.8739499697442116
C01503,A,10,"java,underwriting,sql,audit",0.8304232684148897
C01504,B,7,"audit,communication,compliance,java,python",0.3581271289829564
C01505,A,12,"java,leadership,python,compliance",0.7011894827678528
C01506,B,1,"audit,sql",0.42303361650699955
C01507,A,1,"java,communication,leadership,audit,underwriting",0.5611021067633858
C01508,A,8,"communication,python,aws,underwriting,excel",0.44100099296015377
C01509,B,13,"risk_modeling,leadership,audit,sql",0.321574780466586
C01510,A,6,"audit,communication,aws",0.4979868970340301
C01511,A,11,"compliance,communication,underwriting",0.7400684853898027
C01512,B,13,"python,compliance,underwriting,ml",0.681839955985286
C01513,B,13,"audit,excel,java",0.7025306147845837
C01514,B,7,"python,underwriting,ml",0.608943058136288
C01515,A,10,"java,audit,sql",0.672814945472228
C01516,A,7,"compliance,audit",0.6653121166356064
C01517,B,10,"aws,ml,compliance,python,audit,leadership",0.5505573427881687
C01518,A,8,"risk_modeling,python,audit",0.594920301055531
C01519,A,7,"python,audit",0.8837865074765443
C01520,A,6,"audit,underwriting",0.5855655852202051
C01521,A,9,"audit,leadership,aws,java,excel,communication",0.5976614293617052
C01522,B,11,"underwriting,compliance,sql,leadership",0.6285192113007518
C01523,B,13,"compliance,excel,risk_modeling",0.5907764667030805
C01524,B,9,"communication,python,underwriting,risk_modeling",0.5116359265302555
C01525,A,1,"underwriting,python",0.5475621343857777
C01526,A,8,"excel,underwriting,java",0.4889712636473528
C01527,A,4,"java,audit,ml",0.5138073126941012
C01528,A,0,"leadership,sql,excel,python,java,underwriting",0.35770735282526833
C01529,A,1,"excel,underwriting",0.5294421248161771
C01530,A,8,"risk_modeling,excel,ml,communication",0.685155089951685
C01531,A,14,"sql,compliance,risk_modeling,underwriting,java",0.6018553252160352
C01532,B,7,"aws,excel,compliance,sql,communication,ml",0.2084918813599232
C01533,B,6,"aws,excel,python,compliance",0.666266877929985
C01534,A,1,"compliance,sql,leadership",0.5316330916967569
C01535,A,10,"aws,ml,python",0.4212183389975772
C01536,B,0,"java,risk_modeling,audit",0.6391886436181892
C01537,B,12,"excel,underwriting,java,communication,aws",0.36828346387114747
C01538,B,12,"ml,sql,aws",0.8081733707584042
C01539,A,14,"underwriting,excel,java,compliance,python",0.6296740084635017
C01540,B,4,"excel,ml,compliance,python,leadership",0.13160428643208053
C01541,A,2,"aws,leadership,compliance,sql,communication,python",0.5520993257073827
C01542,A,4,"ml,sql,excel",0.4668853737436315
C01543,A,11,"python,communication,underwriting,leadership,java,audit",0.5097671274718355
C01544,A,3,"aws,excel,audit,leadership",0.3972093629378807
C01545,A,13,"leadership,java,audit,excel,sql",0.607101157645223
C01546,A,2,"leadership,sql,audit,aws,ml",0.4326660373899146
C01547,B,0,"excel,python,compliance,communication,leadership,underwriting",0.16579575622609066
C01548,A,3,"underwriting,aws,python,java",0.7589722196018969
C01549,A,11,"ml,aws,python,risk_modeling,compliance",0.566015621926875
C01550,A,9,"underwriting,java,ml",0.4582516971419126
C01551,A,5,"leadership,excel,risk_modeling,communication",0.3468837371418404
C01552,A,9,"excel,communication,compliance,risk_modeling",0.7287317721415257
C01553,A,9,"python,java,ml,risk_modeling,audit",0.35628224556262555
C01554,A,8,"compliance,python,communication,java,leadership",0.604117714334434
C01555,B,7,"excel,aws",0.4649431796627554
C01556,B,1,"aws,leadership,audit,python,communication,ml",0.4154244610987802
C01557,A,3,"python,leadership,audit,ml,risk_modeling",0.33135928442433804
C01558,B,7,"compliance,java",0.45834250214610117
C01559,B,2,"leadership,aws,python,communication,compliance,excel",0.5215862304712344
C01560,B,7,"ml,sql,leadership,communication,compliance",0.6123562007428187
C01561,B,1,"audit,sql",0.3685933533690639
C01562,B,11,"sql,ml,communication,underwriting",0.5936318075612655
C01563,B,1,"risk_modeling,compliance,aws,audit,communication,python",0.669921797574676
C01564,B,1,"ml,audit,excel",0.21072685974916694
C01565,A,9,"excel,sql,leadership,aws,java,risk_modeling",0.5888715847534653
C01566,A,3,"ml,communication,underwriting,risk_modeling",0.35885888982760883
C01567,A,5,"leadership,aws,excel",0.3605168490190243
C01568,A,4,"java,aws,communication",0.5869820723396582
C01569,A,3,"underwriting,leadership,ml,risk_modeling",0.43185473563983934
C01570,A,11,"aws,risk_modeling,audit,compliance,leadership",0.390975437277682
C01571,B,10,"sql,compliance,audit,java,ml,underwriting",0.8383709745725977
C01572,B,3,"leadership,aws",0.6956161125797293
C01573,B,10,"ml,python,audit,leadership,compliance,java",0.2521849278553496
C01574,A,10,"leadership,sql,aws,compliance",0.33460293695962784
C01575,A,8,"aws,java",0.6868222728373626
C01576,B,8,"risk_modeling,sql,compliance,aws,leadership,excel",0.5287227100532554
C01577,B,14,"communication,risk_modeling,underwriting",0.9101034359838923
C01578,B,6,"sql,java,audit,excel,communication",0.6709405517373819
C01579,B,5,"excel,ml,communication,compliance,risk_modeling",0.6039037942937197
C01580,B,8,"leadership,aws",0.39606471547142136
C01581,A,12,"audit,java,excel",0.7084592530756049
C01582,A,10,"leadership,communication,compliance,excel,ml",0.370362488144916
C01583,A,1,"leadership,excel,sql",0.7449440160138123
C01584,B,6,"aws,compliance",0.6359849460232836
C01585,B,11,"ml,java",0.46153049618363334
C01586,A,3,"sql,python,underwriting,excel,ml,compliance",0.6748419370638167
C01587,B,14,"excel,underwriting",1.0
C01588,A,12,"ml,leadership",0.5808289220342988
C01589,A,12,"communication,aws,audit,excel",0.7190743741444326
C01590,A,1,"compliance,python",0.4322707224556197
C01591,A,8,"underwriting,excel,compliance,aws,leadership",0.5953633991713021
C01592,B,7,"compliance,audit,aws,ml",0.2986977791943395
C01593,A,9,"aws,ml,leadership,sql,compliance",0.5899046875689443
C01594,B,12,"python,communication,sql,audit",0.62784391936951
C01595,B,5,"compliance,risk_modeling,sql,ml,underwriting",0.8738195998320547
C01596,A,8,"compliance,audit,aws,python,sql",0.25689943971339707
C01597,A,10,"sql,compliance,java,aws",0.5494409773605997
C01598,B,11,"excel,audit",0.8418610992095864
C01599,A,11,"communication,aws,underwriting",0.5664811307562239
C01600,B,5,"excel,aws",0.5191585240627005
C01601,A,14,"sql,aws",0.49001337552120866
C01602,B,0,"excel,sql,leadership",0.3321310315527036
C01603,B,7,"underwriting,excel,python",0.2413463221500326
C01604,A,9,"communication,audit",0.4767412554240522
C01605,A,0,"java,audit,compliance",0.3219160900798178
C01606,B,6,"compliance,underwriting,sql,ml",0.5812469900582733
C01607,A,8,"python,underwriting",0.43821972356372835
C01608,A,9,"audit,underwriting,python",0.5036736226912688
C01609,A,1,"python,communication",0.42860302924962124
C01610,A,4,"underwriting,communication",0.531330267187733
C01611,B,3,"excel,java",0.43486599384712865
C01612,B,9,"communication,python,audit,leadership",0.3988785038113162
C01613,A,4,"risk_modeling,ml,communication,aws,compliance",0.555437959910611
C01614,B,8,"underwriting,sql,ml,python,audit",0.77214697892763
C01615,A,10,"java,risk_modeling,ml,communication,python",0.6231239152423393
C01616,A,11,"java,communication,sql,risk_modeling,audit",0.5002323211170481
C01617,B,2,"compliance,sql,audit,python,leadership,java",0.49783364708314753
C01618,B,13,"sql,communication,audit",0.260886101335823
C01619,A,2,"communication,sql,ml,python,underwriting",0.49490750508300435
C01620,A,0,"excel,compliance,underwriting,aws,leadership,java",0.42793621356371486
C01621,A,0,"aws,java,sql,python",0.3319771355588278
C01622,B,3,"compliance,leadership,sql,python,underwriting,communication",0.39462229658024583
C01623,A,13,"python,excel",0.5561577897228636
C01624,A,3,"excel,sql,compliance,python,communication,underwriting",0.7086424896811684
C01625,B,10,"sql,excel,communication,ml",0.7965708750204167
C01626,A,6,"ml,communication,aws",0.3929374709195941
C01627,A,0,"ml,risk_modeling",0.4067460728161892
C01628,A,6,"audit,excel,java,communication,aws",0.47133380768805594
C01629,A,0,"communication,leadership,excel,ml",0.6457181927990224
C01630,A,7,"excel,audit,aws",0.5961911794736909
C01631,B,8,"sql,audit,leadership",0.5967021752753875
C01632,B,7,"audit,java,communication,sql,excel,underwriting",0.666527270415814
C01633,B,4,"java,excel,risk_modeling,communication",0.4326455864860323
C01634,B,11,"sql,python",0.8554995833837303
C01635,A,8,"python,sql,aws",0.5796859616643637
C01636,A,3,"python,excel",0.3759357596854557
C01637,B,6,"underwriting,risk_modeling,communication,compliance,ml",0.5186647561163888
C01638,A,1,"leadership,sql,audit,excel,risk_modeling,python",0.731747098357417
C01639,B,13,"audit,risk_modeling,excel,leadership,communication,aws",0.553474415522921
C01640,B,11,"underwriting,communication,leadership,ml,aws",0.7809204038280697
C01641,A,4,"aws,sql,compliance,ml,audit",0.4274377573011261
C01642,A,10,"underwriting,python,leadership,java",0.4621805345800849
C01643,A,10,"underwriting,compliance,audit,risk_modeling,python",0.7187275339069725
C01644,A,9,"ml,python",0.4326849390837666
C01645,A,0,"communication,python,java,aws",0.6480572450291052
C01646,A,13,"java,audit,leadership,risk_modeling",0.6932926798242028
C01647,B,14,"excel,java",0.4827530917958335
C01648,B,14,"java,compliance,underwriting,python",0.6271403060810199
C01649,B,14,"ml,compliance,aws,risk_modeling,underwriting",0.5412206276992833
C01650,A,13,"leadership,communication,ml",0.6928157802004308
C01651,A,11,"audit,communication,risk_modeling,sql",0.9498036840919755
C01652,A,0,"java,sql,ml",0.433273171480264
C01653,A,6,"communication,excel,python",0.6560797292945313
C01654,B,3,"underwriting,risk_modeling",0.5343993155001528
C01655,A,3,"sql,python,underwriting",0.5343303865513724
C01656,A,12,"leadership,ml,python,sql,java,communication",0.5902630782683257
C01657,B,12,"underwriting,java,communication,aws,leadership,python",0.4656648596567203
C01658,A,7,"sql,excel,java,risk_modeling,python",0.6303251908708418
C01659,A,11,"communication,excel,risk_modeling,aws,python",0.55802648501451
C01660,A,1,"java,compliance,communication,leadership,ml",0.34713598492702935
C01661,B,3,"python,risk_modeling,underwriting,communication",0.7125511872046938
C01662,B,12,"risk_modeling,java,communication,excel",0.6378217320864217
C01663,A,6,"python,underwriting,leadership,ml,compliance",0.518942187678217
C01664,B,8,"risk_modeling,underwriting,leadership,python,ml",0.8212101906543335
C01665,B,6,"risk_modeling,excel,leadership,compliance",0.2295053236040604
C01666,B,3,"audit,compliance,sql,risk_modeling",0.759107744671236
C01667,A,12,"ml,aws,leadership,python",0.4615661691554809
C01668,A,11,"audit,risk_modeling,leadership",0.6480758570947935
C01669,B,10,"java,ml,communication",0.49414852425827205
C01670,A,5,"ml,aws",0.3838598127185637
C01671,B,9,"aws,python,excel,compliance",0.8264995746743182
C01672,B,14,"aws,risk_modeling,leadership,sql,excel",0.9741189821311512
C01673,A,9,"excel,audit,python,aws,underwriting",0.5501793828828059
C01674,B,7,"excel,aws,python,java,compliance,underwriting",0.6303854463949732
C01675,B,4,"audit,compliance",0.5502584252992501
C01676,B,7,"python,aws,audit,communication,java",0.8814912307235139
C01677,A,5,"underwriting,risk_modeling,communication,java,python",0.16963291945836373
C01678,B,9,"communication,ml,underwriting,risk_modeling",0.6578822194286396
C01679,A,0,"sql,excel,aws",0.369117263454092
C01680,B,2,"java,compliance,risk_modeling",0.09592647613518783
C01681,B,11,"aws,risk_modeling,excel,leadership,java",0.5451045824627366
C01682,B,5,"underwriting,sql,risk_modeling,communication,excel,java",0.8826487823638995
C01683,A,6,"audit,excel,ml,python,underwriting",0.44191114572792795
C01684,A,8,"python,sql,aws,risk_modeling",0.7223377911816299
C01685,A,6,"communication,excel,aws,python,risk_modeling",0.775760995471406
C01686,A,11,"audit,excel",0.607714575528486
C01687,A,3,"underwriting,excel,python,java,leadership",0.5516820113140326
C01688,B,11,"risk_modeling,compliance",0.3010663768225999
C01689,A,3,"python,compliance,leadership,excel,communication,java",0.4010905046289236
C01690,B,5,"communication,python,compliance,risk_modeling,ml,sql",0.7132613723793992
C01691,B,8,"ml,java,excel,leadership",0.5909222374666722
C01692,A,13,"compliance,communication,ml",0.6961214594598628
C01693,B,3,"excel,leadership,communication,underwriting,risk_modeling",0.5539683643429492
C01694,B,8,"leadership,underwriting,java,python,aws",0.9745607099733576
C01695,A,0,"python,risk_modeling,communication,audit,compliance",0.4225064303860518
C01696,A,1,"aws,sql,compliance,ml",0.7989738077375358
C01697,B,11,"audit,communication,ml",0.6340305799972118
C01698,B,10,"audit,java",0.9049558154245436
C01699,B,5,"python,risk_modeling,compliance",0.32950394393353294
C01700,B,9,"compliance,sql,communication,risk_modeling",0.6232373973735549
C01701,B,5,"python,excel,underwriting,aws",0.4791363788937754
C01702,A,4,"audit,sql,communication,ml",0.5651050204530071
C01703,B,6,"java,python,audit",0.780027727279903
C01704,A,4,"python,underwriting,communication,ml,leadership,risk_modeling",0.6081857289644302
C01705,B,12,"python,underwriting,ml",0.8396688842048489
C01706,A,6,"java,aws,excel,leadership,risk_modeling,sql",0.43936020321068986
C01707,A,4,"risk_modeling,sql,java",0.3918897976457311
C01708,B,8,"ml,leadership,aws,sql",0.5828989131647079
C01709,A,11,"communication,sql,audit,excel,compliance",0.6030426078896046
C01710,B,4,"python,sql,ml",0.5065453136116453
C01711,A,14,"communication,python,audit",0.4674462893792767
C01712,B,6,"risk_modeling,communication,audit",0.7757572861733399
C01713,B,9,"compliance,underwriting,aws,ml,java,risk_modeling",0.5246893038859722
C01714,A,14,"leadership,compliance",0.8966940619982827
C01715,B,6,"python,leadership,java,ml",0.5622938057367304
C01716,A,2,"communication,risk_modeling,aws,compliance,ml",0.636717207546528
C01717,B,11,"underwriting,communication,excel,compliance,risk_modeling",0.7103877357334628
C01718,B,0,"ml,java,risk_modeling,communication",0.35163054673684657
C01719,B,6,"communication,underwriting",0.626096525879448
C01720,A,14,"aws,leadership",0.9870999300040791
C01721,A,6,"python,aws,sql,communication",0.6052902055580642
C01722,B,10,"excel,aws,communication,python,underwriting,leadership",0.7622298131207415
C01723,B,7,"java,aws",0.6947889320265934
C01724,A,3,"excel,ml,compliance,risk_modeling,sql,python",0.5852689385056977
C01725,A,4,"ml,aws,risk_modeling,leadership,audit",0.5735661691904544
C01726,A,7,"leadership,risk_modeling",0.668516800641834
C01727,B,1,"risk_modeling,excel,python",0.6473908583656103
C01728,A,6,"python,leadership,excel",0.3166104697308069
C01729,A,6,"python,communication,risk_modeling,aws,java,ml",0.6045145200373618
C01730,B,12,"java,excel,compliance,communication",0.5868659814654829
C01731,A,1,"sql,audit,java",0.4395251681426925
C01732,B,12,"java,leadership,aws",0.8532735882251432
C01733,A,6,"leadership,python,audit,compliance",0.4280336753485064
C01734,B,9,"aws,audit",0.3389415691441997
C01735,B,8,"sql,excel,leadership",0.7232289205694538
C01736,B,4,"aws,sql",0.28432910582029997
C01737,A,13,"ml,risk_modeling,communication,aws,audit",0.28297024596745857
C01738,A,3,"python,sql,underwriting,aws,excel",0.6934881841981938
C01739,B,0,"python,risk_modeling,java,ml",0.5285700051012479
C01740,A,11,"compliance,audit",0.6950895329263796
C01741,A,9,"underwriting,compliance,communication",0.510363036539668
C01742,A,13,"java,compliance,risk_modeling,communication,excel,underwriting",0.38080689631037656
C01743,B,6,"ml,communication,risk_modeling",0.3465583015488199
C01744,B,0,"sql,compliance",0.4510059981023689
C01745,B,0,"audit,java",0.2709674855747525
C01746,B,6,"communication,aws,leadership,excel,python,sql",0.6152695232682175
C01747,A,3,"java,sql",0.44675757115380466
C01748,A,13,"underwriting,audit,excel,risk_modeling",0.663306488525755
C01749,A,1,"ml,sql,java,underwriting,python,communication",0.5379266630807575
C01750,B,13,"aws,audit,compliance,underwriting,communication",0.6996239197964148
C01751,A,3,"risk_modeling,audit,sql,underwriting",0.6199068549120198
C01752,B,1,"excel,python,communication",0.4480978936597359
C01753,B,4,"excel,ml",0.5731144679940895
C01754,A,2,"ml,underwriting",0.5624814631156314
C01755,B,6,"risk_modeling,communication,aws,java,ml,compliance",0.1227997443631943
C01756,A,4,"audit,communication",0.6563746342547083
C01757,B,7,"underwriting,audit",0.5969895953196451
C01758,B,8,"ml,java,communication,python,excel,aws",0.6815287957438427
C01759,B,0,"communication,compliance,risk_modeling,sql",0.2683681528194928
C01760,A,1,"java,risk_modeling,audit",0.4531608284707692
C01761,A,2,"audit,communication,leadership,python,java",0.32352469781819554
C01762,A,2,"excel,compliance,aws,java",0.6540282477183176
C01763,A,1,"ml,java,compliance,leadership,excel,underwriting",0.25707902242767106
