candidate_id,job_id,protected_group,skill_overlap,experience_years,latent_match_score,clicked,shortlisted,hired,tenant
C00780,J015,A,0.5,12,0.48758496893012204,0,0,0,AcmeFinServ_Pilot
C01391,J032,B,0.75,2,0.55099197159794,1,1,0,AcmeFinServ_Pilot
C01563,J010,B,0.0,1,0.334960898787338,0,0,0,AcmeFinServ_Pilot
C00962,J015,A,0.0,14,0.3882916608348344,1,0,0,AcmeFinServ_Pilot
C01276,J020,A,0.25,3,0.5838778410021243,1,1,0,AcmeFinServ_Pilot
C00087,J005,A,0.3333333333333333,13,0.47918470844236793,0,0,0,AcmeFinServ_Pilot
C00467,J001,B,0.5,14,0.5975919783898112,1,0,0,AcmeFinServ_Pilot
C01484,J013,B,0.0,8,0.2965363268122302,1,0,0,AcmeFinServ_Pilot
C01331,J031,A,0.5,12,0.577728182491872,0,0,0,AcmeFinServ_Pilot
C00089,J004,A,0.75,14,0.7427977362324808,1,0,0,AcmeFinServ_Pilot
C01782,J032,A,0.25,13,0.3765035985170527,1,0,0,AcmeFinServ_Pilot
C00818,J024,B,0.5,8,0.5839006181176993,1,0,0,AcmeFinServ_Pilot
C00607,J010,A,0.5,7,0.44088776491993986,0,0,0,AcmeFinServ_Pilot
C00924,J004,A,0.5,4,0.46958725193309114,0,0,0,AcmeFinServ_Pilot
C00789,J022,B,0.5,8,0.581638490662107,0,0,0,AcmeFinServ_Pilot
C01006,J017,B,0.5,7,0.44673133920895364,1,0,0,AcmeFinServ_Pilot
C00328,J004,B,0.0,0,0.09275043964077145,0,0,0,AcmeFinServ_Pilot
C00278,J026,B,0.0,11,0.2838401766432667,0,0,0,AcmeFinServ_Pilot
C01979,J033,A,0.3333333333333333,9,0.406291186517876,1,0,0,AcmeFinServ_Pilot
C01495,J018,B,0.75,2,0.5169834288460833,1,0,0,AcmeFinServ_Pilot
C00722,J018,A,0.25,14,0.3857539548436506,0,0,0,AcmeFinServ_Pilot
C01698,J035,B,0.0,10,0.4524779077122718,0,0,0,AcmeFinServ_Pilot
C01590,J015,A,0.0,1,0.21613536122780985,0,0,0,AcmeFinServ_Pilot
C01395,J009,A,0.3333333333333333,0,0.3049986316978898,0,0,0,AcmeFinServ_Pilot
C01442,J033,A,0.6666666666666666,13,0.6618761663141086,0,0,0,AcmeFinServ_Pilot
C01902,J020,B,0.5,1,0.5181398882707738,1,0,0,AcmeFinServ_Pilot
C01668,J037,A,0.25,11,0.44903792854739677,1,0,0,AcmeFinServ_Pilot
C00515,J036,A,0.5,11,0.5273314538175091,1,0,0,AcmeFinServ_Pilot
C01453,J032,B,0.75,11,0.7296970536891187,0,0,0,AcmeFinServ_Pilot
C00321,J014,A,0.5,6,0.533408446663098,0,0,0,AcmeFinServ_Pilot
C01005,J028,A,0.5,14,0.7370453893185034,1,0,0,AcmeFinServ_Pilot
C00134,J018,B,0.5,14,0.5535786350809222,0,0,0,AcmeFinServ_Pilot
C00338,J030,A,0.5,11,0.6447184413203688,1,0,0,AcmeFinServ_Pilot
C01443,J037,A,0.5,12,0.4451444940450261,1,0,0,AcmeFinServ_Pilot
C00743,J029,A,0.5,4,0.4941425155893901,0,0,0,AcmeFinServ_Pilot
C00324,J019,B,0.5,14,0.6360906259624741,1,0,0,AcmeFinServ_Pilot
C01958,J039,B,0.25,9,0.3933967215104108,0,0,0,AcmeFinServ_Pilot
C01876,J034,A,0.25,13,0.46816472028409656,0,0,0,AcmeFinServ_Pilot
C00458,J009,B,0.3333333333333333,1,0.4583676772028782,0,0,0,AcmeFinServ_Pilot
C01196,J037,A,0.0,14,0.2933207593926772,0,0,0,AcmeFinServ_Pilot
C00587,J019,A,0.5,4,0.4803160513711393,0,0,0,AcmeFinServ_Pilot
C01608,J010,A,0.0,9,0.2518368113456344,0,0,0,AcmeFinServ_Pilot
C01375,J011,A,0.5,10,0.4361319968482474,1,1,0,AcmeFinServ_Pilot
C00869,J031,A,0.25,10,0.46101376674980377,1,1,1,AcmeFinServ_Pilot
C01861,J015,B,0.5,8,0.6060320758262732,1,0,0,AcmeFinServ_Pilot
C01469,J026,A,0.0,4,0.3966207813887293,1,0,0,AcmeFinServ_Pilot
C00302,J017,A,0.0,2,0.0792666974779807,0,0,0,AcmeFinServ_Pilot
C00887,J039,A,0.25,8,0.4881701627845117,1,0,0,AcmeFinServ_Pilot
C01659,J005,A,0.3333333333333333,11,0.44567990917392164,0,0,0,AcmeFinServ_Pilot
C01077,J023,A,0.0,0,0.07961089271012753,0,0,0,AcmeFinServ_Pilot
C00199,J014,A,0.25,3,0.366714341169132,0,0,0,AcmeFinServ_Pilot
C01547,J031,B,0.25,0,0.20789787811304533,0,0,0,AcmeFinServ_Pilot
C00962,J037,A,0.25,14,0.5132916608348344,1,1,0,AcmeFinServ_Pilot
C00476,J013,A,0.75,14,0.5843184208430252,0,0,0,AcmeFinServ_Pilot
C01631,J036,B,0.0,8,0.29835108763769375,0,0,0,AcmeFinServ_Pilot
C01769,J024,B,0.5,8,0.6252940580932681,0,0,0,AcmeFinServ_Pilot
C01175,J002,B,0.3333333333333333,2,0.4849717872452677,0,0,0,AcmeFinServ_Pilot
C01432,J031,A,0.5,4,0.5430911653133073,1,0,0,AcmeFinServ_Pilot
C00482,J022,B,0.5,12,0.5188479315373018,0,0,0,AcmeFinServ_Pilot
C01493,J038,B,0.5,3,0.5135931096893025,0,0,0,AcmeFinServ_Pilot
C01808,J018,A,0.0,7,0.12994951906910954,0,0,0,AcmeFinServ_Pilot
C00476,J010,A,1.0,14,0.7093184208430252,1,1,0,AcmeFinServ_Pilot
C01885,J006,A,0.0,12,0.3545746599626946,0,0,0,AcmeFinServ_Pilot
C00180,J003,B,0.0,9,0.46064643210183215,1,1,0,AcmeFinServ_Pilot
C00891,J028,B,0.0,8,0.4332265230550013,0,0,0,AcmeFinServ_Pilot
C00145,J039,A,0.25,4,0.38932199425847513,0,0,0,AcmeFinServ_Pilot
C00894,J025,B,0.0,7,0.3285803316977606,0,0,0,AcmeFinServ_Pilot
C01294,J024,A,0.0,13,0.32414861240291776,0,0,0,AcmeFinServ_Pilot
C01741,J001,A,0.5,9,0.505181518269834,0,0,0,AcmeFinServ_Pilot
C00300,J000,B,0.5,4,0.5265595131740191,0,0,0,AcmeFinServ_Pilot
C01774,J019,B,0.25,7,0.3516726849319758,0,0,0,AcmeFinServ_Pilot
C01998,J020,B,0.25,11,0.44604768428426944,1,1,0,AcmeFinServ_Pilot
C00133,J017,A,0.0,7,0.26470511840023503,0,0,0,AcmeFinServ_Pilot
C01922,J037,A,0.25,9,0.5152525360640761,1,0,0,AcmeFinServ_Pilot
C01813,J013,A,0.25,14,0.25328664776639875,0,0,0,AcmeFinServ_Pilot
C00058,J039,A,0.75,3,0.6420637315510851,1,1,0,AcmeFinServ_Pilot
C00126,J010,A,0.0,0,0.458820733762857,1,0,0,AcmeFinServ_Pilot
C01450,J013,B,0.25,3,0.37359056886888187,0,0,0,AcmeFinServ_Pilot
C00839,J011,A,0.75,13,0.7535807391101702,1,0,0,AcmeFinServ_Pilot
C00521,J031,A,0.25,10,0.4670910539576397,0,0,0,AcmeFinServ_Pilot
C00808,J013,A,0.25,5,0.48999365241868187,1,1,1,AcmeFinServ_Pilot
C00681,J018,A,0.25,2,0.5136606157793042,0,0,0,AcmeFinServ_Pilot
C01950,J004,B,0.25,6,0.414419882899552,0,0,0,AcmeFinServ_Pilot
C00480,J015,A,0.0,7,0.21947784046622013,0,0,0,AcmeFinServ_Pilot
C00177,J007,B,0.5,10,0.6420092495694834,0,0,0,AcmeFinServ_Pilot
C01661,J030,B,0.5,3,0.606275593602347,1,0,0,AcmeFinServ_Pilot
C01679,J032,A,0.0,0,0.184558631727046,0,0,0,AcmeFinServ_Pilot
C01787,J010,B,0.0,9,0.13571831408909885,1,0,0,AcmeFinServ_Pilot
C01942,J039,A,0.5,2,0.4593526951814716,0,0,0,AcmeFinServ_Pilot
C00080,J017,B,0.0,13,0.273413920885323,0,0,0,AcmeFinServ_Pilot
C01537,J033,B,0.6666666666666666,12,0.5174750652689071,0,0,0,AcmeFinServ_Pilot
C00540,J009,B,0.3333333333333333,8,0.465945309592549,0,0,0,AcmeFinServ_Pilot
C00843,J034,A,0.5,2,0.697021353926971,0,0,0,AcmeFinServ_Pilot
C00897,J005,A,0.0,8,0.32401690179711695,0,0,0,AcmeFinServ_Pilot
C01971,J014,B,0.0,3,0.3145756180403299,0,0,0,AcmeFinServ_Pilot
C01043,J015,B,0.5,8,0.42785147971063753,1,0,0,AcmeFinServ_Pilot
C00445,J007,B,0.5,6,0.5449418945806973,0,0,0,AcmeFinServ_Pilot
C00175,J038,A,0.0,5,0.40380197135263235,1,0,0,AcmeFinServ_Pilot
C01177,J011,A,0.25,6,0.3634568100768657,0,0,0,AcmeFinServ_Pilot
C01660,J016,A,0.75,1,0.5485679924635147,0,0,0,AcmeFinServ_Pilot
C01420,J000,B,0.0,12,0.5,1,1,0,AcmeFinServ_Pilot
C01867,J027,A,0.0,13,0.341657730182971,0,0,0,AcmeFinServ_Pilot
C00083,J007,A,0.5,11,0.6675423036207964,1,0,0,AcmeFinServ_Pilot
C00805,J011,A,0.75,11,0.6296667062117226,1,0,0,AcmeFinServ_Pilot
C01223,J036,B,0.5,12,0.6026630897516888,0,0,0,AcmeFinServ_Pilot
C01714,J034,A,0.25,14,0.5733470309991413,1,1,0,AcmeFinServ_Pilot
C00625,J004,A,0.5,5,0.32061981963897823,0,0,0,AcmeFinServ_Pilot
C01352,J024,A,0.5,1,0.5190242562676187,1,1,0,AcmeFinServ_Pilot
C00415,J029,A,0.0,6,0.20148076202598983,0,0,0,AcmeFinServ_Pilot
C01183,J038,A,0.0,13,0.2623130800362429,0,0,0,AcmeFinServ_Pilot
C01550,J009,A,0.0,9,0.2291258485709563,0,0,0,AcmeFinServ_Pilot
C01638,J013,A,0.25,1,0.4908735491787085,1,0,0,AcmeFinServ_Pilot
C00903,J009,A,0.6666666666666666,10,0.6610412584591214,0,0,0,AcmeFinServ_Pilot
C00946,J021,B,0.3333333333333333,5,0.48455583449814665,0,0,0,AcmeFinServ_Pilot
C01763,J024,A,0.5,1,0.37853951121383556,1,0,0,AcmeFinServ_Pilot
C01095,J007,A,0.0,2,0.16101249975620774,1,0,0,AcmeFinServ_Pilot
C00700,J000,A,0.5,13,0.5147042229764686,0,0,0,AcmeFinServ_Pilot
C00549,J005,A,0.3333333333333333,13,0.3733822391391993,0,0,0,AcmeFinServ_Pilot
C01423,J008,A,0.0,3,0.3461222724472204,0,0,0,AcmeFinServ_Pilot
C01424,J023,A,0.0,4,0.33774491743748936,0,0,0,AcmeFinServ_Pilot
C01075,J008,A,0.5,5,0.4105969161096834,1,0,0,AcmeFinServ_Pilot
C00318,J032,A,0.25,12,0.49186762659516275,1,1,0,AcmeFinServ_Pilot
C00323,J025,A,0.75,3,0.6759888116260215,1,0,0,AcmeFinServ_Pilot
C00486,J007,A,0.5,8,0.39837257136881654,0,0,0,AcmeFinServ_Pilot
C00023,J039,B,0.25,4,0.4378784750265158,0,0,0,AcmeFinServ_Pilot
C00959,J028,A,0.5,14,0.5869772133671789,0,0,0,AcmeFinServ_Pilot
C00829,J034,A,0.0,7,0.33068514885297473,1,0,0,AcmeFinServ_Pilot
C00770,J026,A,0.0,4,0.3523240542436438,1,0,0,AcmeFinServ_Pilot
C01869,J026,B,0.0,10,0.21406038498232616,0,0,0,AcmeFinServ_Pilot
C00479,J019,A,0.25,8,0.3566977697455194,0,0,0,AcmeFinServ_Pilot
C01617,J026,B,0.3333333333333333,2,0.4155834902082404,1,0,0,AcmeFinServ_Pilot
C00383,J030,A,0.5,8,0.5978317364945509,1,0,0,AcmeFinServ_Pilot
C01223,J039,B,0.25,12,0.4776630897516888,0,0,0,AcmeFinServ_Pilot
C01721,J023,A,0.0,6,0.3026451027790321,0,0,0,AcmeFinServ_Pilot
C01675,J030,B,0.0,4,0.27512921264962503,1,0,0,AcmeFinServ_Pilot
C01181,J037,A,0.5,11,0.6013449687364717,0,0,0,AcmeFinServ_Pilot
C00414,J024,A,0.0,7,0.28739108502217936,0,0,0,AcmeFinServ_Pilot
C00754,J030,B,0.0,3,0.31235967831570915,0,0,0,AcmeFinServ_Pilot
C00849,J007,B,0.0,13,0.2586684393945775,1,0,0,AcmeFinServ_Pilot
C01691,J035,B,0.6666666666666666,8,0.6287944520666694,0,0,0,AcmeFinServ_Pilot
C00754,J039,B,0.75,3,0.6873596783157092,0,0,0,AcmeFinServ_Pilot
C01650,J014,A,0.5,13,0.5964078901002154,1,1,0,AcmeFinServ_Pilot
C01903,J035,A,0.6666666666666666,11,0.7927212321352644,1,1,0,AcmeFinServ_Pilot
C00221,J032,A,0.5,7,0.6555891807799759,1,1,0,AcmeFinServ_Pilot
C01871,J009,A,0.3333333333333333,7,0.5274512268672029,0,0,0,AcmeFinServ_Pilot
C01134,J039,B,0.25,10,0.49631610191513625,0,0,0,AcmeFinServ_Pilot
C01201,J023,B,0.0,6,0.33986959696764363,0,0,0,AcmeFinServ_Pilot
C00611,J006,B,0.0,4,0.18678602322591922,0,0,0,AcmeFinServ_Pilot
C00667,J004,B,0.25,2,0.374105712160392,0,0,0,AcmeFinServ_Pilot
C01081,J020,B,0.25,7,0.5791865022450766,0,0,0,AcmeFinServ_Pilot
C00397,J020,A,0.25,3,0.4095235816875287,1,0,0,AcmeFinServ_Pilot
C01435,J034,B,0.25,14,0.47353634072219614,0,0,0,AcmeFinServ_Pilot
C01333,J020,B,0.5,13,0.6325860674490265,1,1,1,AcmeFinServ_Pilot
C00017,J015,A,0.0,2,0.12805264139843214,0,0,0,AcmeFinServ_Pilot
C00421,J012,A,0.3333333333333333,14,0.6136299729536457,1,1,0,AcmeFinServ_Pilot
C01027,J020,A,0.0,1,0.3596570672984706,0,0,0,AcmeFinServ_Pilot
C01484,J010,B,0.0,8,0.2965363268122302,0,0,0,AcmeFinServ_Pilot
C00583,J029,A,0.0,10,0.027684758830567383,0,0,0,AcmeFinServ_Pilot
C01773,J005,B,0.6666666666666666,0,0.564919965616038,1,0,0,AcmeFinServ_Pilot
C01068,J032,A,0.25,0,0.3705437209440837,0,0,0,AcmeFinServ_Pilot
C01077,J008,A,0.0,0,0.07961089271012753,0,0,0,AcmeFinServ_Pilot
C00219,J007,A,0.5,2,0.6053245558567673,1,0,0,AcmeFinServ_Pilot
C01256,J038,B,0.0,0,0.33036075942850784,0,0,0,AcmeFinServ_Pilot
C01635,J015,A,0.5,8,0.5398429808321819,0,0,0,AcmeFinServ_Pilot
C00422,J027,A,0.5,11,0.6880456130446042,1,0,0,AcmeFinServ_Pilot
C01087,J015,B,0.5,3,0.4491346850927971,1,0,0,AcmeFinServ_Pilot
C00012,J039,B,0.25,10,0.45113919641151895,1,0,0,AcmeFinServ_Pilot
C00422,J006,A,0.25,11,0.5630456130446042,0,0,0,AcmeFinServ_Pilot
C00141,J018,A,0.25,12,0.3000924888556521,0,0,0,AcmeFinServ_Pilot
C01539,J003,A,0.5,14,0.5648370042317509,1,0,0,AcmeFinServ_Pilot
C01991,J022,B,0.0,7,0.2654009080829939,0,0,0,AcmeFinServ_Pilot
C00075,J029,A,0.0,0,0.25059275404895964,0,0,0,AcmeFinServ_Pilot
C01404,J018,A,0.5,0,0.5265282975849773,0,0,0,AcmeFinServ_Pilot
C01185,J034,B,0.75,9,0.6417438475147371,1,1,0,AcmeFinServ_Pilot
C01404,J030,A,0.5,0,0.5265282975849773,0,0,0,AcmeFinServ_Pilot
C01003,J038,A,0.5,10,0.4335724789624099,0,0,0,AcmeFinServ_Pilot
C01982,J039,B,0.25,13,0.5606348599724047,0,0,0,AcmeFinServ_Pilot
C00079,J038,B,0.0,11,0.17399339068363118,0,0,0,AcmeFinServ_Pilot
C00298,J017,B,0.5,0,0.425798055606853,0,0,0,AcmeFinServ_Pilot
C00499,J039,A,0.25,5,0.45607771601642655,1,0,0,AcmeFinServ_Pilot
C01564,J026,B,0.6666666666666666,1,0.4386967632079168,0,0,0,AcmeFinServ_Pilot
C00154,J003,A,0.0,3,0.27539915551690963,0,0,0,AcmeFinServ_Pilot
C00247,J003,A,0.5,2,0.39297962893799765,0,0,0,AcmeFinServ_Pilot
C01464,J015,B,0.0,2,0.06605313015499055,0,0,0,AcmeFinServ_Pilot
C00836,J022,B,0.0,2,0.38456952618553314,1,1,1,AcmeFinServ_Pilot
C01411,J003,B,0.5,7,0.5301758462925585,1,0,0,AcmeFinServ_Pilot
C00733,J023,A,0.5,3,0.4358421188016188,0,0,0,AcmeFinServ_Pilot
C00178,J027,B,0.5,6,0.3016639235828886,0,0,0,AcmeFinServ_Pilot
C01194,J027,B,0.5,5,0.42760387053919324,0,0,0,AcmeFinServ_Pilot
C00218,J038,B,0.0,7,0.23206043834736456,0,0,0,AcmeFinServ_Pilot
C00957,J014,A,0.5,5,0.49377631756276197,1,0,0,AcmeFinServ_Pilot
C01760,J001,A,0.0,1,0.2265804142353846,0,0,0,AcmeFinServ_Pilot
C00365,J038,A,0.0,12,0.4027148957636854,0,0,0,AcmeFinServ_Pilot
C00401,J021,B,0.3333333333333333,1,0.3458467107229033,0,0,0,AcmeFinServ_Pilot
C01896,J025,B,0.5,0,0.5522294701350515,0,0,0,AcmeFinServ_Pilot
C00607,J021,A,0.6666666666666666,7,0.5242210982532732,0,0,0,AcmeFinServ_Pilot
C00745,J019,A,0.25,4,0.30941097930204875,0,0,0,AcmeFinServ_Pilot
C01368,J006,A,0.0,9,0.2214877060752674,0,0,0,AcmeFinServ_Pilot
C00256,J022,B,1.0,4,0.8770392183698059,1,1,0,AcmeFinServ_Pilot
C00121,J033,B,0.0,14,0.21886411409321777,0,0,0,AcmeFinServ_Pilot
C01686,J004,A,0.25,11,0.428857287764243,1,0,0,AcmeFinServ_Pilot
C01895,J015,A,0.0,11,0.40314569847401865,0,0,0,AcmeFinServ_Pilot
C01974,J037,A,0.25,14,0.5483566972738606,1,0,0,AcmeFinServ_Pilot
C00046,J016,A,0.25,6,0.3814724430917759,0,0,0,AcmeFinServ_Pilot
C01059,J006,B,0.5,9,0.553844035409944,0,0,0,AcmeFinServ_Pilot
C01698,J038,B,0.0,10,0.4524779077122718,1,0,0,AcmeFinServ_Pilot
C01689,J005,A,0.3333333333333333,3,0.3672119189811285,0,0,0,AcmeFinServ_Pilot
C00721,J009,A,0.3333333333333333,12,0.48406325835276476,1,0,0,AcmeFinServ_Pilot
C00980,J018,B,0.0,13,0.24367241940362816,0,0,0,AcmeFinServ_Pilot
C00300,J015,B,0.0,4,0.27655951317401906,0,0,0,AcmeFinServ_Pilot
C00278,J016,B,0.25,11,0.4088401766432667,1,0,0,AcmeFinServ_Pilot
C00754,J030,B,0.0,3,0.31235967831570915,0,0,0,AcmeFinServ_Pilot
C00460,J022,B,0.0,1,0.1685330298158204,0,0,0,AcmeFinServ_Pilot
C01945,J019,B,0.25,1,0.42767685416538403,1,0,0,AcmeFinServ_Pilot
C00160,J028,A,0.0,6,0.36279899609963184,0,0,0,AcmeFinServ_Pilot
C01057,J024,A,0.5,12,0.438604731162487,0,0,0,AcmeFinServ_Pilot
C01113,J025,B,0.5,0,0.3909646498002896,0,0,0,AcmeFinServ_Pilot
C00118,J019,A,0.25,3,0.35083667268723623,0,0,0,AcmeFinServ_Pilot
C00881,J022,B,0.5,14,0.6597902202238223,0,0,0,AcmeFinServ_Pilot
C01883,J011,B,0.25,3,0.5819997657388976,1,0,0,AcmeFinServ_Pilot
C00219,J016,A,0.75,2,0.7303245558567673,0,0,0,AcmeFinServ_Pilot
C00287,J006,A,0.25,12,0.4357987294275265,1,0,0,AcmeFinServ_Pilot
C00330,J003,B,0.0,2,0.21417291528994137,1,0,0,AcmeFinServ_Pilot
C00109,J034,B,0.75,4,0.6921931347249759,1,1,0,AcmeFinServ_Pilot
C01769,J032,B,0.25,8,0.5002940580932681,0,0,0,AcmeFinServ_Pilot
C00090,J011,A,0.25,11,0.44047932375251797,0,0,0,AcmeFinServ_Pilot
C00562,J018,B,0.5,0,0.47231016807347764,1,0,0,AcmeFinServ_Pilot
C01652,J039,A,0.25,0,0.341636585740132,0,0,0,AcmeFinServ_Pilot
C01990,J021,A,0.3333333333333333,0,0.34322592925525885,1,0,0,AcmeFinServ_Pilot
C00306,J000,A,0.5,11,0.6061100238700452,0,0,0,AcmeFinServ_Pilot
C00720,J023,A,0.5,8,0.4940440569954561,0,0,0,AcmeFinServ_Pilot
C00357,J035,B,0.3333333333333333,3,0.5744141359215746,0,0,0,AcmeFinServ_Pilot
C00384,J009,A,0.0,5,0.433368425445278,0,0,0,AcmeFinServ_Pilot
C01888,J037,B,0.75,9,0.6845020016606387,1,1,1,AcmeFinServ_Pilot
C00675,J030,A,0.0,5,0.263388009144757,1,0,0,AcmeFinServ_Pilot
C01223,J002,B,0.6666666666666666,12,0.6859964230850222,1,0,0,AcmeFinServ_Pilot
C00313,J039,A,0.5,1,0.57099860781403,1,1,0,AcmeFinServ_Pilot
C00570,J025,A,0.25,10,0.48171380774854866,1,0,0,AcmeFinServ_Pilot
C00721,J008,A,0.0,12,0.3173965916860981,0,0,0,AcmeFinServ_Pilot
C01172,J031,A,0.5,13,0.6797177040575857,1,0,0,AcmeFinServ_Pilot
C01800,J032,B,0.5,1,0.523409718527763,1,0,0,AcmeFinServ_Pilot
C00486,J024,A,0.5,8,0.39837257136881654,0,0,0,AcmeFinServ_Pilot
C01290,J038,A,0.5,12,0.5662720441154981,1,0,0,AcmeFinServ_Pilot
C00988,J035,A,0.3333333333333333,13,0.382558006327943,0,0,0,AcmeFinServ_Pilot
C01590,J012,A,0.3333333333333333,1,0.3828020278944765,1,0,0,AcmeFinServ_Pilot
C00669,J005,A,0.3333333333333333,6,0.5991111981526512,0,0,0,AcmeFinServ_Pilot
C00847,J032,B,0.5,1,0.6143306028894567,0,0,0,AcmeFinServ_Pilot
C01245,J037,A,0.25,3,0.30893961179532253,1,0,0,AcmeFinServ_Pilot
C00886,J011,A,0.75,10,0.6296676053167407,1,0,0,AcmeFinServ_Pilot
C01517,J022,B,0.5,10,0.5252786713940844,0,0,0,AcmeFinServ_Pilot
C00027,J020,A,0.25,6,0.4064851581672979,1,0,0,AcmeFinServ_Pilot
C00697,J013,B,0.25,1,0.2679875360586693,0,0,0,AcmeFinServ_Pilot
C00348,J021,B,0.6666666666666666,11,0.7818935806250986,0,0,0,AcmeFinServ_Pilot
C00287,J021,A,0.3333333333333333,12,0.47746539609419314,1,0,0,AcmeFinServ_Pilot
C00106,J039,A,0.25,1,0.41088726215791727,0,0,0,AcmeFinServ_Pilot
C00711,J013,B,0.25,11,0.400991934017319,1,0,0,AcmeFinServ_Pilot
C00435,J005,A,0.0,13,0.40120283299487236,1,0,0,AcmeFinServ_Pilot
C01516,J018,A,0.0,7,0.3326560583178032,0,0,0,AcmeFinServ_Pilot
C01004,J005,B,0.0,11,0.27830314121767996,0,0,0,AcmeFinServ_Pilot
C01574,J006,A,0.25,10,0.2923014684798139,0,0,0,AcmeFinServ_Pilot
C01770,J025,B,0.0,4,0.3349864073286899,0,0,0,AcmeFinServ_Pilot
C01571,J033,B,0.6666666666666666,10,0.7525188206196322,0,0,0,AcmeFinServ_Pilot
C00841,J004,B,0.5,1,0.3254291535594948,1,0,0,AcmeFinServ_Pilot
C01949,J015,B,0.5,7,0.5010330971697935,1,0,0,AcmeFinServ_Pilot
C00770,J007,A,0.0,4,0.3523240542436438,1,0,0,AcmeFinServ_Pilot
C01649,J018,B,0.5,14,0.5206103138496416,1,0,0,AcmeFinServ_Pilot
C00345,J023,B,1.0,7,0.8906779411079736,1,1,0,AcmeFinServ_Pilot
C01937,J036,B,0.5,8,0.6910443136344033,1,1,0,AcmeFinServ_Pilot
C00606,J035,B,0.0,3,0.23786305592104362,1,0,0,AcmeFinServ_Pilot
C01253,J036,B,1.0,8,0.6376210908743146,0,0,0,AcmeFinServ_Pilot
C00707,J016,B,0.25,8,0.2946011566423167,1,0,0,AcmeFinServ_Pilot
C00458,J031,B,0.5,1,0.5417010105362114,0,0,0,AcmeFinServ_Pilot
C00658,J011,B,0.25,6,0.47950082538238314,1,0,0,AcmeFinServ_Pilot
C01216,J001,A,0.5,11,0.6758814499560506,1,0,0,AcmeFinServ_Pilot
C00223,J037,B,0.0,7,0.2419829051517515,0,0,0,AcmeFinServ_Pilot
C00395,J036,A,0.0,7,0.3093732741192913,0,0,0,AcmeFinServ_Pilot
C01839,J007,B,0.5,10,0.48235371610182387,1,1,0,AcmeFinServ_Pilot
C00170,J007,A,0.0,5,0.1548259274589813,1,0,0,AcmeFinServ_Pilot
C01444,J036,A,0.0,3,0.27468209286100914,0,0,0,AcmeFinServ_Pilot
C00602,J017,B,0.5,4,0.6077220224450761,0,0,0,AcmeFinServ_Pilot
C00638,J031,B,0.25,9,0.22587946018732946,0,0,0,AcmeFinServ_Pilot
C00725,J036,A,0.0,7,0.3650988329310151,1,0,0,AcmeFinServ_Pilot
C00765,J021,A,0.3333333333333333,2,0.30841344364529955,0,0,0,AcmeFinServ_Pilot
C01417,J003,A,0.0,2,0.3013090909346626,0,0,0,AcmeFinServ_Pilot
C01609,J024,A,0.0,1,0.21430151462481062,0,0,0,AcmeFinServ_Pilot
C00726,J005,A,0.0,1,0.2585381711072477,0,0,0,AcmeFinServ_Pilot
C00343,J027,B,0.5,3,0.5911245491434917,1,1,0,AcmeFinServ_Pilot
C00006,J023,B,0.0,3,0.2360291427592897,0,0,0,AcmeFinServ_Pilot
C01449,J017,A,0.0,2,0.343890757272981,0,0,0,AcmeFinServ_Pilot
C01833,J018,A,0.5,3,0.38818220685198573,0,0,0,AcmeFinServ_Pilot
C00068,J038,A,0.0,11,0.1280180176194907,0,0,0,AcmeFinServ_Pilot
C01178,J015,A,0.0,1,0.2844915318325148,1,0,0,AcmeFinServ_Pilot
C00436,J033,A,0.0,9,0.31643805886558113,0,0,0,AcmeFinServ_Pilot
C00421,J032,A,0.0,14,0.44696330628697906,0,0,0,AcmeFinServ_Pilot
C01656,J039,A,0.25,12,0.42013153913416285,0,0,0,AcmeFinServ_Pilot
C00504,J035,A,0.3333333333333333,0,0.4137854917019608,0,0,0,AcmeFinServ_Pilot
C00607,J024,A,0.5,7,0.44088776491993986,0,0,0,AcmeFinServ_Pilot
C00248,J039,A,0.0,13,0.3776920350728693,1,0,0,AcmeFinServ_Pilot
C01808,J028,A,0.5,7,0.37994951906910956,0,0,0,AcmeFinServ_Pilot
C01813,J004,A,0.75,14,0.5032866477663988,0,0,0,AcmeFinServ_Pilot
C01826,J003,A,0.5,2,0.3996313044632455,0,0,0,AcmeFinServ_Pilot
C00460,J027,B,0.0,1,0.1685330298158204,1,0,0,AcmeFinServ_Pilot
C00375,J021,A,1.0,8,0.7737247493134347,1,1,1,AcmeFinServ_Pilot
C01881,J034,B,0.25,14,0.34861447852375593,1,0,0,AcmeFinServ_Pilot
C01225,J021,B,0.6666666666666666,7,0.6809154364213341,1,0,0,AcmeFinServ_Pilot
C00528,J009,B,0.0,6,0.42984485660554106,0,0,0,AcmeFinServ_Pilot
C00093,J034,A,0.25,6,0.3476457978742303,0,0,0,AcmeFinServ_Pilot
C01598,J019,B,0.0,11,0.4209305496047932,0,0,0,AcmeFinServ_Pilot
C01604,J038,A,0.5,9,0.4883706277120261,1,0,0,AcmeFinServ_Pilot
C00020,J000,B,0.0,1,0.24127722755925723,0,0,0,AcmeFinServ_Pilot
C00956,J000,B,0.0,2,0.15380923717135234,0,0,0,AcmeFinServ_Pilot
C00966,J005,B,0.3333333333333333,3,0.6615132365944459,1,0,0,AcmeFinServ_Pilot
C00928,J038,B,0.5,2,0.6794586308819199,1,0,0,AcmeFinServ_Pilot
