query_id,day,arm,candidate_id,rank,segment,impression,click,application,shortlist
683,11,control,on_683_5,2,segment_B,1,0,0,0
683,11,control,on_683_26,3,segment_B,1,0,0,0
683,11,control,on_683_19,4,segment_A,1,0,0,0
683,11,control,on_683_14,5,segment_B,1,0,0,0
683,11,control,on_683_34,6,segment_B,1,0,0,0
683,11,control,on_683_16,7,segment_A,1,0,0,0
683,11,control,on_683_35,8,segment_A,1,0,0,0
683,11,control,on_683_39,9,segment_A,1,0,0,0
684,1,treatment,on_684_15,0,segment_A,1,0,0,0
684,1,treatment,on_684_38,1,segment_A,1,0,0,0
684,1,treatment,on_684_26,2,segment_B,1,0,0,0
684,1,treatment,on_684_7,3,segment_A,1,1,1,0
684,1,treatment,on_684_33,4,segment_B,1,0,0,0
684,1,treatment,on_684_13,5,segment_B,1,0,0,0
684,1,treatment,on_684_29,6,segment_A,1,0,0,0
684,1,treatment,on_684_28,7,segment_A,1,0,0,0
684,1,treatment,on_684_21,8,segment_A,1,1,0,0
684,1,treatment,on_684_6,9,segment_A,1,0,0,0
685,13,control,on_685_10,0,segment_B,1,0,0,0
685,13,control,on_685_35,1,segment_A,1,0,0,0
685,13,control,on_685_6,2,segment_B,1,0,0,0
685,13,control,on_685_33,3,segment_B,1,0,0,0
685,13,control,on_685_16,4,segment_B,1,0,0,0
685,13,control,on_685_0,5,segment_A,1,0,0,0
685,13,control,on_685_12,6,segment_B,1,0,0,0
685,13,control,on_685_29,7,segment_A,1,0,0,0
685,13,control,on_685_22,8,segment_A,1,0,0,0
685,13,control,on_685_2,9,segment_B,1,0,0,0
686,10,control,on_686_22,0,segment_A,1,0,0,0
686,10,control,on_686_13,1,segment_B,1,0,0,0
686,10,control,on_686_35,2,segment_A,1,0,0,0
686,10,control,on_686_23,3,segment_A,1,0,0,0
686,10,control,on_686_21,4,segment_B,1,1,0,0
686,10,control,on_686_1,5,segment_B,1,0,0,0
686,10,control,on_686_6,6,segment_A,1,0,0,0
686,10,control,on_686_19,7,segment_B,1,0,0,0
686,10,control,on_686_34,8,segment_A,1,0,0,0
686,10,control,on_686_2,9,segment_A,1,0,0,0
687,13,treatment,on_687_25,0,segment_B,1,1,0,0
687,13,treatment,on_687_5,1,segment_B,1,0,0,0
687,13,treatment,on_687_21,2,segment_B,1,0,0,0
687,13,treatment,on_687_16,3,segment_A,1,0,0,0
687,13,treatment,on_687_8,4,segment_A,1,0,0,0
687,13,treatment,on_687_30,5,segment_A,1,0,0,0
687,13,treatment,on_687_28,6,segment_A,1,0,0,0
687,13,treatment,on_687_32,7,segment_A,1,0,0,0
687,13,treatment,on_687_7,8,segment_B,1,0,0,0
687,13,treatment,on_687_35,9,segment_A,1,0,0,0
688,2,treatment,on_688_17,0,segment_A,1,0,0,0
688,2,treatment,on_688_30,1,segment_B,1,0,0,0
688,2,treatment,on_688_9,2,segment_B,1,0,0,0
688,2,treatment,on_688_27,3,segment_A,1,0,0,0
688,2,treatment,on_688_29,4,segment_B,1,0,0,0
688,2,treatment,on_688_20,5,segment_B,1,0,0,0
688,2,treatment,on_688_4,6,segment_A,1,0,0,0
688,2,treatment,on_688_18,7,segment_B,1,0,0,0
688,2,treatment,on_688_12,8,segment_A,1,0,0,0
688,2,treatment,on_688_13,9,segment_A,1,0,0,0
689,1,control,on_689_9,0,segment_A,1,1,1,0
689,1,control,on_689_5,1,segment_B,1,0,0,0
689,1,control,on_689_30,2,segment_A,1,0,0,0
689,1,control,on_689_15,3,segment_B,1,1,0,0
689,1,control,on_689_19,4,segment_B,1,0,0,0
689,1,control,on_689_36,5,segment_A,1,0,0,0
689,1,control,on_689_12,6,segment_B,1,0,0,0
689,1,control,on_689_16,7,segment_A,1,0,0,0
689,1,control,on_689_26,8,segment_A,1,0,0,0
689,1,control,on_689_33,9,segment_B,1,0,0,0
690,7,treatment,on_690_21,0,segment_B,1,0,0,0
690,7,treatment,on_690_33,1,segment_A,1,0,0,0
690,7,treatment,on_690_20,2,segment_A,1,0,0,0
690,7,treatment,on_690_12,3,segment_A,1,0,0,0
690,7,treatment,on_690_8,4,segment_A,1,0,0,0
690,7,treatment,on_690_17,5,segment_A,1,0,0,0
690,7,treatment,on_690_37,6,segment_B,1,0,0,0
690,7,treatment,on_690_36,7,segment_B,1,0,0,0
690,7,treatment,on_690_19,8,segment_B,1,0,0,0
690,7,treatment,on_690_24,9,segment_B,1,0,0,0
691,12,treatment,on_691_6,0,segment_A,1,1,0,0
691,12,treatment,on_691_31,1,segment_B,1,0,0,0
691,12,treatment,on_691_33,2,segment_A,1,1,0,0
691,12,treatment,on_691_22,3,segment_B,1,0,0,0
691,12,treatment,on_691_23,4,segment_B,1,0,0,0
691,12,treatment,on_691_12,5,segment_B,1,0,0,0
691,12,treatment,on_691_30,6,segment_A,1,0,0,0
691,12,treatment,on_691_39,7,segment_A,1,0,0,0
691,12,treatment,on_691_19,8,segment_A,1,0,0,0
691,12,treatment,on_691_20,9,segment_A,1,0,0,0
692,8,control,on_692_10,0,segment_A,1,1,1,0
692,8,control,on_692_37,1,segment_A,1,1,0,0
692,8,control,on_692_30,2,segment_B,1,0,0,0
692,8,control,on_692_31,3,segment_B,1,0,0,0
692,8,control,on_692_5,4,segment_A,1,0,0,0
692,8,control,on_692_4,5,segment_A,1,0,0,0
692,8,control,on_692_34,6,segment_B,1,0,0,0
692,8,control,on_692_19,7,segment_B,1,0,0,0
692,8,control,on_692_39,8,segment_A,1,0,0,0
692,8,control,on_692_25,9,segment_B,1,0,0,0
693,2,treatment,on_693_22,0,segment_B,1,1,1,0
693,2,treatment,on_693_19,1,segment_A,1,0,0,0
693,2,treatment,on_693_33,2,segment_B,1,0,0,0
693,2,treatment,on_693_21,3,segment_A,1,0,0,0
693,2,treatment,on_693_2,4,segment_B,1,1,0,0
693,2,treatment,on_693_32,5,segment_A,1,1,0,0
693,2,treatment,on_693_34,6,segment_A,1,0,0,0
693,2,treatment,on_693_24,7,segment_B,1,0,0,0
693,2,treatment,on_693_23,8,segment_A,1,0,0,0
693,2,treatment,on_693_15,9,segment_A,1,0,0,0
694,13,control,on_694_14,0,segment_B,1,1,1,0
694,13,control,on_694_6,1,segment_B,1,1,1,1
694,13,control,on_694_9,2,segment_A,1,0,0,0
694,13,control,on_694_10,3,segment_A,1,0,0,0
694,13,control,on_694_19,4,segment_A,1,0,0,0
694,13,control,on_694_8,5,segment_A,1,0,0,0
694,13,control,on_694_18,6,segment_B,1,0,0,0
694,13,control,on_694_3,7,segment_B,1,0,0,0
694,13,control,on_694_24,8,segment_B,1,0,0,0
694,13,control,on_694_32,9,segment_A,1,0,0,0
695,6,control,on_695_35,0,segment_B,1,0,0,0
695,6,control,on_695_9,1,segment_A,1,1,0,0
695,6,control,on_695_4,2,segment_A,1,0,0,0
695,6,control,on_695_6,3,segment_B,1,0,0,0
695,6,control,on_695_30,4,segment_A,1,0,0,0
695,6,control,on_695_38,5,segment_A,1,0,0,0
695,6,control,on_695_20,6,segment_B,1,0,0,0
695,6,control,on_695_16,7,segment_A,1,0,0,0
695,6,control,on_695_33,8,segment_B,1,0,0,0
695,6,control,on_695_39,9,segment_B,1,0,0,0
696,5,treatment,on_696_18,0,segment_A,1,0,0,0
696,5,treatment,on_696_0,1,segment_A,1,0,0,0
696,5,treatment,on_696_33,2,segment_A,1,0,0,0
696,5,treatment,on_696_38,3,segment_B,1,0,0,0
696,5,treatment,on_696_30,4,segment_A,1,0,0,0
696,5,treatment,on_696_34,5,segment_A,1,0,0,0
696,5,treatment,on_696_17,6,segment_A,1,0,0,0
696,5,treatment,on_696_31,7,segment_A,1,0,0,0
696,5,treatment,on_696_23,8,segment_A,1,0,0,0
696,5,treatment,on_696_11,9,segment_A,1,0,0,0
697,8,control,on_697_16,0,segment_B,1,0,0,0
697,8,control,on_697_0,1,segment_B,1,1,0,0
697,8,control,on_697_35,2,segment_A,1,1,0,0
697,8,control,on_697_7,3,segment_A,1,0,0,0
697,8,control,on_697_15,4,segment_B,1,0,0,0
697,8,control,on_697_26,5,segment_A,1,0,0,0
697,8,control,on_697_33,6,segment_A,1,0,0,0
697,8,control,on_697_39,7,segment_B,1,0,0,0
697,8,control,on_697_27,8,segment_A,1,0,0,0
697,8,control,on_697_1,9,segment_B,1,1,0,0
698,10,control,on_698_0,0,segment_A,1,0,0,0
698,10,control,on_698_27,1,segment_A,1,0,0,0
698,10,control,on_698_16,2,segment_A,1,0,0,0
698,10,control,on_698_26,3,segment_B,1,0,0,0
698,10,control,on_698_6,4,segment_A,1,1,0,0
698,10,control,on_698_37,5,segment_A,1,1,1,0
698,10,control,on_698_20,6,segment_A,1,0,0,0
698,10,control,on_698_19,7,segment_A,1,0,0,0
698,10,control,on_698_18,8,segment_B,1,0,0,0
698,10,control,on_698_12,9,segment_B,1,0,0,0
699,2,control,on_699_26,0,segment_A,1,0,0,0
699,2,control,on_699_8,1,segment_B,1,1,0,0
699,2,control,on_699_3,2,segment_B,1,0,0,0
699,2,control,on_699_5,3,segment_B,1,0,0,0
699,2,control,on_699_18,4,segment_B,1,1,0,0
699,2,control,on_699_32,5,segment_A,1,1,0,0
699,2,control,on_699_0,6,segment_B,1,0,0,0
699,2,control,on_699_17,7,segment_A,1,0,0,0
699,2,control,on_699_19,8,segment_B,1,0,0,0
699,2,control,on_699_2,9,segment_A,1,0,0,0
700,10,treatment,on_700_14,0,segment_B,1,0,0,0
700,10,treatment,on_700_38,1,segment_A,1,0,0,0
700,10,treatment,on_700_31,2,segment_A,1,0,0,0
700,10,treatment,on_700_30,3,segment_A,1,0,0,0
700,10,treatment,on_700_15,4,segment_B,1,0,0,0
700,10,treatment,on_700_29,5,segment_B,1,0,0,0
700,10,treatment,on_700_20,6,segment_A,1,0,0,0
700,10,treatment,on_700_10,7,segment_A,1,0,0,0
700,10,treatment,on_700_0,8,segment_A,1,1,0,0
700,10,treatment,on_700_26,9,segment_A,1,0,0,0
701,10,treatment,on_701_39,0,segment_A,1,1,1,0
701,10,treatment,on_701_8,1,segment_B,1,0,0,0
701,10,treatment,on_701_4,2,segment_B,1,0,0,0
701,10,treatment,on_701_17,3,segment_B,1,1,0,0
701,10,treatment,on_701_33,4,segment_A,1,0,0,0
701,10,treatment,on_701_27,5,segment_B,1,0,0,0
701,10,treatment,on_701_35,6,segment_B,1,0,0,0
701,10,treatment,on_701_26,7,segment_B,1,0,0,0
701,10,treatment,on_701_1,8,segment_B,1,0,0,0
701,10,treatment,on_701_9,9,segment_B,1,0,0,0
702,0,control,on_702_21,0,segment_A,1,1,1,0
702,0,control,on_702_32,1,segment_B,1,0,0,0
702,0,control,on_702_34,2,segment_A,1,0,0,0
702,0,control,on_702_18,3,segment_B,1,1,0,0
702,0,control,on_702_3,4,segment_A,1,0,0,0
702,0,control,on_702_4,5,segment_B,1,0,0,0
702,0,control,on_702_5,6,segment_B,1,0,0,0
702,0,control,on_702_0,7,segment_A,1,1,0,0
702,0,control,on_702_9,8,segment_A,1,1,0,0
702,0,control,on_702_28,9,segment_B,1,0,0,0
703,13,control,on_703_27,0,segment_A,1,1,0,0
703,13,control,on_703_34,1,segment_B,1,1,0,0
703,13,control,on_703_20,2,segment_B,1,0,0,0
703,13,control,on_703_17,3,segment_A,1,0,0,0
703,13,control,on_703_26,4,segment_B,1,1,0,0
703,13,control,on_703_2,5,segment_A,1,0,0,0
703,13,control,on_703_24,6,segment_A,1,0,0,0
703,13,control,on_703_19,7,segment_B,1,0,0,0
703,13,control,on_703_38,8,segment_A,1,0,0,0
703,13,control,on_703_31,9,segment_B,1,0,0,0
704,12,treatment,on_704_25,0,segment_A,1,1,1,0
704,12,treatment,on_704_37,1,segment_B,1,0,0,0
704,12,treatment,on_704_13,2,segment_A,1,0,0,0
704,12,treatment,on_704_1,3,segment_A,1,0,0,0
704,12,treatment,on_704_27,4,segment_A,1,0,0,0
704,12,treatment,on_704_30,5,segment_A,1,0,0,0
704,12,treatment,on_704_24,6,segment_A,1,0,0,0
704,12,treatment,on_704_22,7,segment_A,1,0,0,0
704,12,treatment,on_704_16,8,segment_B,1,1,0,0
704,12,treatment,on_704_4,9,segment_A,1,0,0,0
705,3,control,on_705_35,0,segment_A,1,1,1,0
705,3,control,on_705_38,1,segment_B,1,0,0,0
705,3,control,on_705_39,2,segment_A,1,0,0,0
705,3,control,on_705_22,3,segment_B,1,0,0,0
705,3,control,on_705_17,4,segment_A,1,0,0,0
705,3,control,on_705_37,5,segment_A,1,0,0,0
705,3,control,on_705_19,6,segment_B,1,0,0,0
705,3,control,on_705_20,7,segment_B,1,0,0,0
705,3,control,on_705_18,8,segment_A,1,0,0,0
705,3,control,on_705_29,9,segment_A,1,0,0,0
706,11,treatment,on_706_0,0,segment_B,1,1,1,0
706,11,treatment,on_706_25,1,segment_A,1,1,1,1
706,11,treatment,on_706_3,2,segment_A,1,0,0,0
706,11,treatment,on_706_31,3,segment_A,1,0,0,0
706,11,treatment,on_706_13,4,segment_A,1,0,0,0
706,11,treatment,on_706_10,5,segment_B,1,0,0,0
706,11,treatment,on_706_16,6,segment_B,1,0,0,0
706,11,treatment,on_706_4,7,segment_A,1,0,0,0
706,11,treatment,on_706_14,8,segment_A,1,0,0,0
706,11,treatment,on_706_23,9,segment_B,1,0,0,0
707,1,control,on_707_4,0,segment_A,1,0,0,0
707,1,control,on_707_24,1,segment_A,1,0,0,0
707,1,control,on_707_31,2,segment_A,1,1,0,0
707,1,control,on_707_17,3,segment_B,1,1,0,0
707,1,control,on_707_0,4,segment_B,1,0,0,0
707,1,control,on_707_32,5,segment_A,1,0,0,0
707,1,control,on_707_5,6,segment_A,1,0,0,0
707,1,control,on_707_26,7,segment_A,1,0,0,0
707,1,control,on_707_6,8,segment_B,1,0,0,0
707,1,control,on_707_29,9,segment_A,1,0,0,0
708,10,treatment,on_708_11,0,segment_A,1,0,0,0
708,10,treatment,on_708_23,1,segment_B,1,0,0,0
708,10,treatment,on_708_10,2,segment_A,1,0,0,0
708,10,treatment,on_708_27,3,segment_B,1,0,0,0
708,10,treatment,on_708_33,4,segment_B,1,0,0,0
708,10,treatment,on_708_9,5,segment_B,1,0,0,0
708,10,treatment,on_708_35,6,segment_B,1,0,0,0
708,10,treatment,on_708_20,7,segment_A,1,0,0,0
708,10,treatment,on_708_1,8,segment_A,1,0,0,0
708,10,treatment,on_708_14,9,segment_A,1,0,0,0
709,9,control,on_709_22,0,segment_B,1,0,0,0
709,9,control,on_709_19,1,segment_B,1,0,0,0
709,9,control,on_709_4,2,segment_A,1,0,0,0
709,9,control,on_709_2,3,segment_B,1,0,0,0
709,9,control,on_709_9,4,segment_A,1,0,0,0
709,9,control,on_709_20,5,segment_A,1,0,0,0
709,9,control,on_709_1,6,segment_A,1,0,0,0
709,9,control,on_709_6,7,segment_A,1,1,0,0
709,9,control,on_709_13,8,segment_B,1,0,0,0
709,9,control,on_709_23,9,segment_B,1,0,0,0
710,8,treatment,on_710_21,0,segment_B,1,0,0,0
710,8,treatment,on_710_13,1,segment_A,1,0,0,0
710,8,treatment,on_710_5,2,segment_B,1,0,0,0
710,8,treatment,on_710_29,3,segment_A,1,0,0,0
710,8,treatment,on_710_1,4,segment_A,1,0,0,0
710,8,treatment,on_710_38,5,segment_B,1,0,0,0
710,8,treatment,on_710_26,6,segment_B,1,0,0,0
710,8,treatment,on_710_36,7,segment_B,1,0,0,0
710,8,treatment,on_710_34,8,segment_A,1,0,0,0
710,8,treatment,on_710_20,9,segment_A,1,0,0,0
711,12,treatment,on_711_26,0,segment_B,1,0,0,0
711,12,treatment,on_711_5,1,segment_B,1,0,0,0
711,12,treatment,on_711_29,2,segment_B,1,0,0,0
711,12,treatment,on_711_11,3,segment_B,1,0,0,0
711,12,treatment,on_711_31,4,segment_A,1,0,0,0
711,12,treatment,on_711_12,5,segment_B,1,0,0,0
711,12,treatment,on_711_21,6,segment_A,1,0,0,0
711,12,treatment,on_711_15,7,segment_B,1,0,0,0
711,12,treatment,on_711_0,8,segment_B,1,1,0,0
711,12,treatment,on_711_34,9,segment_B,1,0,0,0
712,12,control,on_712_36,0,segment_B,1,1,1,0
712,12,control,on_712_12,1,segment_B,1,0,0,0
712,12,control,on_712_39,2,segment_B,1,0,0,0
712,12,control,on_712_17,3,segment_A,1,0,0,0
712,12,control,on_712_18,4,segment_A,1,0,0,0
712,12,control,on_712_9,5,segment_A,1,0,0,0
712,12,control,on_712_37,6,segment_B,1,0,0,0
712,12,control,on_712_33,7,segment_B,1,0,0,0
712,12,control,on_712_24,8,segment_B,1,0,0,0
712,12,control,on_712_7,9,segment_A,1,0,0,0
713,4,control,on_713_13,0,segment_B,1,0,0,0
713,4,control,on_713_30,1,segment_A,1,0,0,0
713,4,control,on_713_29,2,segment_B,1,0,0,0
713,4,control,on_713_7,3,segment_B,1,0,0,0
713,4,control,on_713_0,4,segment_B,1,0,0,0
713,4,control,on_713_34,5,segment_B,1,0,0,0
713,4,control,on_713_20,6,segment_A,1,0,0,0
713,4,control,on_713_5,7,segment_A,1,0,0,0
713,4,control,on_713_28,8,segment_B,1,0,0,0
713,4,control,on_713_3,9,segment_B,1,0,0,0
714,8,treatment,on_714_14,0,segment_B,1,0,0,0
714,8,treatment,on_714_25,1,segment_B,1,0,0,0
714,8,treatment,on_714_23,2,segment_A,1,0,0,0
714,8,treatment,on_714_34,3,segment_B,1,0,0,0
714,8,treatment,on_714_20,4,segment_B,1,0,0,0
714,8,treatment,on_714_2,5,segment_B,1,0,0,0
714,8,treatment,on_714_0,6,segment_A,1,0,0,0
714,8,treatment,on_714_3,7,segment_A,1,0,0,0
714,8,treatment,on_714_27,8,segment_A,1,1,1,0
714,8,treatment,on_714_26,9,segment_B,1,0,0,0
715,7,treatment,on_715_29,0,segment_A,1,0,0,0
715,7,treatment,on_715_10,1,segment_B,1,0,0,0
715,7,treatment,on_715_16,2,segment_B,1,0,0,0
715,7,treatment,on_715_31,3,segment_A,1,0,0,0
715,7,treatment,on_715_14,4,segment_A,1,0,0,0
715,7,treatment,on_715_8,5,segment_B,1,0,0,0
715,7,treatment,on_715_7,6,segment_B,1,0,0,0
715,7,treatment,on_715_9,7,segment_A,1,0,0,0
715,7,treatment,on_715_36,8,segment_A,1,0,0,0
715,7,treatment,on_715_2,9,segment_B,1,0,0,0
716,0,control,on_716_31,0,segment_B,1,0,0,0
716,0,control,on_716_2,1,segment_A,1,0,0,0
716,0,control,on_716_3,2,segment_B,1,0,0,0
716,0,control,on_716_32,3,segment_B,1,0,0,0
716,0,control,on_716_39,4,segment_A,1,0,0,0
716,0,control,on_716_27,5,segment_A,1,0,0,0
716,0,control,on_716_11,6,segment_B,1,0,0,0
716,0,control,on_716_4,7,segment_A,1,0,0,0
716,0,control,on_716_12,8,segment_A,1,0,0,0
716,0,control,on_716_7,9,segment_B,1,0,0,0
717,0,treatment,on_717_11,0,segment_B,1,0,0,0
717,0,treatment,on_717_9,1,segment_B,1,0,0,0
717,0,treatment,on_717_8,2,segment_B,1,0,0,0
717,0,treatment,on_717_6,3,segment_B,1,0,0,0
717,0,treatment,on_717_35,4,segment_B,1,0,0,0
717,0,treatment,on_717_20,5,segment_B,1,0,0,0
717,0,treatment,on_717_26,6,segment_A,1,0,0,0
717,0,treatment,on_717_7,7,segment_B,1,0,0,0
717,0,treatment,on_717_4,8,segment_A,1,1,0,0
717,0,treatment,on_717_0,9,segment_B,1,0,0,0
718,3,control,on_718_32,0,segment_B,1,0,0,0
718,3,control,on_718_30,1,segment_A,1,0,0,0
718,3,control,on_718_7,2,segment_A,1,0,0,0
718,3,control,on_718_21,3,segment_B,1,0,0,0
718,3,control,on_718_2,4,segment_B,1,0,0,0
718,3,control,on_718_8,5,segment_A,1,0,0,0
718,3,control,on_718_29,6,segment_B,1,0,0,0
718,3,control,on_718_26,7,segment_A,1,0,0,0
718,3,control,on_718_35,8,segment_B,1,0,0,0
718,3,control,on_718_14,9,segment_B,1,0,0,0
719,8,treatment,on_719_0,0,segment_B,1,1,1,0
719,8,treatment,on_719_8,1,segment_B,1,0,0,0
719,8,treatment,on_719_3,2,segment_A,1,0,0,0
719,8,treatment,on_719_14,3,segment_A,1,0,0,0
719,8,treatment,on_719_11,4,segment_B,1,0,0,0
719,8,treatment,on_719_26,5,segment_A,1,0,0,0
719,8,treatment,on_719_22,6,segment_B,1,0,0,0
719,8,treatment,on_719_5,7,segment_B,1,0,0,0
719,8,treatment,on_719_29,8,segment_A,1,0,0,0
719,8,treatment,on_719_39,9,segment_B,1,0,0,0
720,11,treatment,on_720_4,0,segment_A,1,1,0,0
720,11,treatment,on_720_35,1,segment_A,1,0,0,0
720,11,treatment,on_720_0,2,segment_A,1,0,0,0
720,11,treatment,on_720_8,3,segment_A,1,0,0,0
720,11,treatment,on_720_32,4,segment_B,1,0,0,0
720,11,treatment,on_720_21,5,segment_A,1,0,0,0
720,11,treatment,on_720_9,6,segment_B,1,0,0,0
720,11,treatment,on_720_36,7,segment_B,1,0,0,0
720,11,treatment,on_720_16,8,segment_B,1,0,0,0
720,11,treatment,on_720_28,9,segment_B,1,0,0,0
721,2,control,on_721_2,0,segment_A,1,0,0,0
721,2,control,on_721_5,1,segment_B,1,0,0,0
721,2,control,on_721_32,2,segment_B,1,0,0,0
721,2,control,on_721_7,3,segment_B,1,0,0,0
721,2,control,on_721_6,4,segment_A,1,1,0,0
721,2,control,on_721_17,5,segment_A,1,0,0,0
721,2,control,on_721_14,6,segment_B,1,0,0,0
721,2,control,on_721_15,7,segment_B,1,0,0,0
721,2,control,on_721_33,8,segment_A,1,0,0,0
721,2,control,on_721_27,9,segment_B,1,0,0,0
722,13,treatment,on_722_31,0,segment_B,1,0,0,0
722,13,treatment,on_722_22,1,segment_B,1,0,0,0
722,13,treatment,on_722_15,2,segment_B,1,0,0,0
722,13,treatment,on_722_8,3,segment_A,1,0,0,0
722,13,treatment,on_722_0,4,segment_B,1,0,0,0
722,13,treatment,on_722_21,5,segment_B,1,0,0,0
722,13,treatment,on_722_6,6,segment_B,1,0,0,0
722,13,treatment,on_722_3,7,segment_B,1,0,0,0
722,13,treatment,on_722_23,8,segment_B,1,1,0,0
722,13,treatment,on_722_38,9,segment_A,1,0,0,0
723,5,treatment,on_723_21,0,segment_A,1,0,0,0
723,5,treatment,on_723_34,1,segment_A,1,0,0,0
723,5,treatment,on_723_19,2,segment_A,1,0,0,0
723,5,treatment,on_723_28,3,segment_A,1,0,0,0
723,5,treatment,on_723_22,4,segment_B,1,0,0,0
723,5,treatment,on_723_1,5,segment_B,1,0,0,0
723,5,treatment,on_723_18,6,segment_B,1,0,0,0
723,5,treatment,on_723_7,7,segment_B,1,0,0,0
723,5,treatment,on_723_31,8,segment_B,1,0,0,0
723,5,treatment,on_723_14,9,segment_B,1,0,0,0
724,4,control,on_724_7,0,segment_B,1,0,0,0
724,4,control,on_724_29,1,segment_A,1,1,1,0
724,4,control,on_724_22,2,segment_B,1,0,0,0
724,4,control,on_724_0,3,segment_A,1,0,0,0
724,4,control,on_724_10,4,segment_B,1,0,0,0
724,4,control,on_724_16,5,segment_A,1,1,1,0
724,4,control,on_724_33,6,segment_B,1,0,0,0
724,4,control,on_724_23,7,segment_A,1,0,0,0
724,4,control,on_724_9,8,segment_A,1,0,0,0
724,4,control,on_724_1,9,segment_A,1,0,0,0
725,3,control,on_725_35,0,segment_A,1,0,0,0
725,3,control,on_725_16,1,segment_B,1,0,0,0
725,3,control,on_725_6,2,segment_B,1,1,0,0
725,3,control,on_725_30,3,segment_B,1,0,0,0
725,3,control,on_725_4,4,segment_B,1,0,0,0
725,3,control,on_725_17,5,segment_A,1,0,0,0
725,3,control,on_725_31,6,segment_B,1,0,0,0
725,3,control,on_725_21,7,segment_A,1,0,0,0
725,3,control,on_725_22,8,segment_B,1,0,0,0
725,3,control,on_725_33,9,segment_B,1,0,0,0
726,0,control,on_726_31,0,segment_A,1,0,0,0
726,0,control,on_726_4,1,segment_B,1,0,0,0
726,0,control,on_726_7,2,segment_A,1,0,0,0
726,0,control,on_726_2,3,segment_B,1,0,0,0
726,0,control,on_726_25,4,segment_B,1,0,0,0
726,0,control,on_726_34,5,segment_A,1,0,0,0
726,0,control,on_726_32,6,segment_B,1,0,0,0
726,0,control,on_726_21,7,segment_A,1,0,0,0
726,0,control,on_726_11,8,segment_A,1,0,0,0
726,0,control,on_726_22,9,segment_A,1,0,0,0
727,0,treatment,on_727_14,0,segment_B,1,0,0,0
727,0,treatment,on_727_38,1,segment_A,1,0,0,0
727,0,treatment,on_727_26,2,segment_A,1,1,1,0
727,0,treatment,on_727_37,3,segment_B,1,0,0,0
727,0,treatment,on_727_1,4,segment_A,1,0,0,0
727,0,treatment,on_727_36,5,segment_B,1,0,0,0
727,0,treatment,on_727_29,6,segment_B,1,0,0,0
727,0,treatment,on_727_33,7,segment_A,1,0,0,0
727,0,treatment,on_727_9,8,segment_A,1,0,0,0
727,0,treatment,on_727_35,9,segment_B,1,0,0,0
728,2,treatment,on_728_17,0,segment_B,1,1,1,0
728,2,treatment,on_728_27,1,segment_A,1,0,0,0
728,2,treatment,on_728_29,2,segment_A,1,0,0,0
728,2,treatment,on_728_9,3,segment_A,1,0,0,0
728,2,treatment,on_728_24,4,segment_B,1,0,0,0
728,2,treatment,on_728_8,5,segment_B,1,0,0,0
728,2,treatment,on_728_1,6,segment_B,1,0,0,0
728,2,treatment,on_728_13,7,segment_B,1,0,0,0
728,2,treatment,on_728_14,8,segment_B,1,0,0,0
728,2,treatment,on_728_30,9,segment_B,1,0,0,0
729,5,treatment,on_729_9,0,segment_B,1,0,0,0
729,5,treatment,on_729_15,1,segment_A,1,0,0,0
729,5,treatment,on_729_36,2,segment_A,1,0,0,0
729,5,treatment,on_729_4,3,segment_B,1,0,0,0
729,5,treatment,on_729_38,4,segment_A,1,0,0,0
729,5,treatment,on_729_30,5,segment_B,1,1,0,0
729,5,treatment,on_729_24,6,segment_B,1,0,0,0
729,5,treatment,on_729_20,7,segment_B,1,0,0,0
729,5,treatment,on_729_37,8,segment_B,1,0,0,0
729,5,treatment,on_729_21,9,segment_A,1,0,0,0
730,1,treatment,on_730_15,0,segment_B,1,0,0,0
730,1,treatment,on_730_2,1,segment_B,1,0,0,0
730,1,treatment,on_730_14,2,segment_B,1,0,0,0
730,1,treatment,on_730_4,3,segment_A,1,0,0,0
730,1,treatment,on_730_19,4,segment_B,1,0,0,0
730,1,treatment,on_730_39,5,segment_B,1,0,0,0
730,1,treatment,on_730_24,6,segment_A,1,0,0,0
730,1,treatment,on_730_8,7,segment_B,1,0,0,0
730,1,treatment,on_730_0,8,segment_B,1,0,0,0
730,1,treatment,on_730_28,9,segment_B,1,0,0,0
731,7,control,on_731_11,0,segment_A,1,0,0,0
731,7,control,on_731_32,1,segment_A,1,0,0,0
731,7,control,on_731_17,2,segment_A,1,0,0,0
731,7,control,on_731_7,3,segment_A,1,0,0,0
731,7,control,on_731_18,4,segment_B,1,0,0,0
731,7,control,on_731_25,5,segment_B,1,0,0,0
731,7,control,on_731_27,6,segment_B,1,0,0,0
731,7,control,on_731_10,7,segment_B,1,0,0,0
731,7,control,on_731_33,8,segment_B,1,1,0,0
731,7,control,on_731_34,9,segment_A,1,0,0,0
732,4,treatment,on_732_31,0,segment_A,1,0,0,0
732,4,treatment,on_732_14,1,segment_A,1,0,0,0
732,4,treatment,on_732_13,2,segment_A,1,0,0,0
732,4,treatment,on_732_17,3,segment_A,1,0,0,0
732,4,treatment,on_732_22,4,segment_A,1,0,0,0
732,4,treatment,on_732_21,5,segment_B,1,0,0,0
732,4,treatment,on_732_7,6,segment_A,1,0,0,0
732,4,treatment,on_732_35,7,segment_A,1,0,0,0
732,4,treatment,on_732_26,8,segment_B,1,0,0,0
732,4,treatment,on_732_10,9,segment_B,1,0,0,0
