impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0043312,C02611,J0019,4.7,0.809,0.726,1,0.693,280,6720.0,2025-08-25,0,0,0,0.7193
I0043313,C00544,J0049,0.0,0.394,0.723,2,0.631,213,5112.0,2025-10-31,0,0,0,0.5536
I0043314,C02732,J0143,5.7,0.65,1.0,1,0.714,132,3168.0,2026-01-20,0,0,0,0.8501
I0043315,C03566,J0040,7.7,0.702,0.504,1,0.393,145,3480.0,2026-01-07,0,0,0,0.5714
I0043316,C03665,J0043,5.4,1.0,0.683,3,0.512,254,6096.0,2025-09-20,0,0,0,0.4568
I0043317,C00599,J0018,1.0,0.306,0.529,4,0.73,330,7920.0,2025-07-06,0,0,0,0.384
I0043318,C02389,J0134,4.3,0.373,0.501,2,0.353,354,8496.0,2025-06-12,0,0,0,0.7168
I0043319,C01789,J0032,2.8,0.791,0.742,2,0.954,328,7872.0,2025-07-08,0,0,0,0.6585
I0043320,C01961,J0120,10.1,0.359,0.692,2,0.522,146,3504.0,2026-01-06,0,0,0,0.7679
I0043321,C02767,J0019,2.1,0.207,0.498,1,0.693,57,1368.0,2026-04-05,0,0,0,0.3502
I0043322,C03963,J0046,3.4,0.525,0.564,3,0.767,25,600.0,2026-05-07,0,0,0,0.5628
I0043323,C02294,J0001,4.4,0.489,0.707,3,0.47,287,6888.0,2025-08-18,0,0,0,0.7772
I0043324,C02217,J0096,0.0,0.332,0.695,3,0.799,142,3408.0,2026-01-10,0,0,0,0.3836
I0043325,C02613,J0110,6.3,0.87,0.596,2,0.549,4,96.0,2026-05-28,0,0,0,0.5652
I0043326,C02020,J0131,5.8,0.6,0.728,2,0.716,180,4320.0,2025-12-03,0,0,0,0.7385
I0043327,C01395,J0014,7.6,0.587,0.862,1,0.37,139,3336.0,2026-01-13,0,0,0,0.7355
I0043328,C03293,J0125,6.2,0.514,0.956,1,0.475,62,1488.0,2026-03-31,0,0,0,0.8638
I0043329,C02648,J0059,5.9,0.784,0.665,2,0.808,33,792.0,2026-04-29,0,0,0,0.7873
I0043330,C02261,J0015,10.2,0.531,0.593,2,0.903,201,4824.0,2025-11-12,0,0,0,0.5944
I0043331,C00036,J0097,7.7,0.571,0.759,1,0.65,81,1944.0,2026-03-12,0,0,0,0.8054
I0043332,C01101,J0050,4.9,0.263,0.616,3,0.587,289,6936.0,2025-08-16,0,0,0,0.545
I0043333,C01053,J0106,5.9,0.673,0.68,3,0.884,82,1968.0,2026-03-11,0,0,0,0.6597
I0043334,C02598,J0059,2.3,0.637,0.82,2,0.808,283,6792.0,2025-08-22,0,0,0,0.6664
I0043335,C00494,J0011,1.9,0.521,0.507,3,0.484,196,4704.0,2025-11-17,0,0,0,0.6659
I0043336,C01527,J0125,2.0,0.443,0.489,1,0.475,147,3528.0,2026-01-05,0,0,0,0.666
I0043337,C01821,J0132,0.0,1.0,0.754,3,0.612,175,4200.0,2025-12-08,0,0,0,0.4559
I0043338,C02962,J0085,3.7,0.495,0.464,1,0.66,316,7584.0,2025-07-20,0,0,0,0.594
I0043339,C00583,J0013,1.3,1.0,0.649,3,0.854,88,2112.0,2026-03-05,0,0,0,0.6189
I0043340,C02423,J0073,4.5,0.708,0.855,2,0.624,251,6024.0,2025-09-23,0,0,0,0.7748
I0043341,C02189,J0076,1.5,0.529,0.946,4,0.695,182,4368.0,2025-12-01,0,0,0,0.6919
I0043342,C02956,J0116,3.1,1.0,0.666,4,0.696,365,8760.0,2025-06-01,0,0,0,0.5428
I0043343,C00722,J0123,0.0,0.636,0.84,3,0.315,23,552.0,2026-05-09,0,0,0,0.5274
I0043344,C02399,J0142,3.0,0.514,0.884,2,0.778,202,4848.0,2025-11-11,0,0,0,0.6308
I0043345,C01657,J0068,5.5,0.548,0.91,2,0.713,31,744.0,2026-05-01,0,0,0,0.7502
I0043346,C01036,J0111,3.5,0.426,0.651,1,0.646,96,2304.0,2026-02-25,0,0,0,0.6045
I0043347,C00296,J0149,8.2,0.856,0.708,1,0.593,272,6528.0,2025-09-02,0,0,0,0.6698
I0043348,C01523,J0048,4.9,0.406,0.818,2,0.774,280,6720.0,2025-08-25,0,0,0,0.571
I0043349,C01759,J0105,3.4,0.791,0.461,3,0.544,166,3984.0,2025-12-17,0,0,0,0.5302
I0043350,C00203,J0141,5.7,0.747,0.573,3,0.672,118,2832.0,2026-02-03,0,0,0,0.722
I0043351,C03231,J0050,5.3,0.682,0.602,3,0.587,271,6504.0,2025-09-03,0,0,0,0.7093
I0043352,C02764,J0021,0.4,0.345,0.612,2,0.438,65,1560.0,2026-03-28,0,0,0,0.6306
I0043353,C01267,J0011,3.4,0.647,0.599,3,0.484,205,4920.0,2025-11-08,0,0,0,0.6284
I0043354,C00188,J0038,5.7,0.557,0.633,4,0.713,156,3744.0,2025-12-27,0,0,0,0.6818
I0043355,C02825,J0123,0.0,1.0,0.998,3,0.315,49,1176.0,2026-04-13,0,0,0,0.3154
I0043356,C00095,J0077,10.7,0.51,0.542,4,0.837,337,8088.0,2025-06-29,0,0,0,0.6202
I0043357,C01703,J0130,1.9,0.733,0.381,1,0.81,319,7656.0,2025-07-17,1,0,0,0.6021
I0043358,C00828,J0099,1.7,0.758,1.0,2,0.707,285,6840.0,2025-08-20,0,0,0,0.7916
I0043359,C00936,J0094,3.9,0.859,0.899,2,0.625,199,4776.0,2025-11-14,0,0,0,0.6714
I0043360,C03020,J0007,1.7,0.608,0.825,3,0.673,230,5520.0,2025-10-14,0,0,0,0.7324
I0043361,C01213,J0049,0.0,0.206,0.812,2,0.631,334,8016.0,2025-07-02,0,0,0,0.4462
I0043362,C00982,J0072,5.7,0.564,0.767,1,0.651,172,4128.0,2025-12-11,0,0,0,0.7682
I0043363,C01210,J0084,1.9,0.586,0.622,4,0.431,142,3408.0,2026-01-10,0,0,0,0.6151
I0043364,C00595,J0109,6.4,0.31,0.837,2,0.714,95,2280.0,2026-02-26,0,0,0,0.5763
I0043365,C02969,J0000,2.5,0.916,0.677,4,0.534,369,8856.0,2025-05-28,0,0,0,0.4808
I0043366,C01981,J0099,3.3,0.45,0.89,2,0.707,164,3936.0,2025-12-19,0,0,0,0.6425
I0043367,C00803,J0062,2.3,0.486,0.644,4,0.382,262,6288.0,2025-09-12,0,0,0,0.664
I0043368,C01232,J0138,3.5,0.704,0.56,2,0.343,13,312.0,2026-05-19,0,0,0,0.4795
I0043369,C03911,J0147,8.2,0.685,0.478,2,0.622,15,360.0,2026-05-17,0,0,0,0.7459
I0043370,C02312,J0016,8.5,0.995,0.51,4,0.643,52,1248.0,2026-04-10,0,0,0,0.5563
I0043371,C02749,J0031,3.4,0.986,0.711,3,0.886,380,9120.0,2025-05-17,0,0,0,0.7044
I0043372,C03426,J0123,3.5,0.557,1.0,3,0.315,14,336.0,2026-05-18,0,0,0,0.6874
I0043373,C01604,J0102,0.0,0.925,0.672,2,0.438,381,9144.0,2025-05-16,0,0,0,0.363
I0043374,C01392,J0007,1.7,0.577,1.0,3,0.673,19,456.0,2026-05-13,0,0,0,0.7599
I0043375,C03992,J0015,2.4,0.818,0.785,2,0.903,196,4704.0,2025-11-17,0,0,0,0.7189
I0043376,C02265,J0036,0.4,0.445,0.826,4,0.6,183,4392.0,2025-11-30,0,0,0,0.6473
I0043377,C00864,J0109,3.0,0.559,1.0,2,0.714,74,1776.0,2026-03-19,0,0,0,0.7403
I0043378,C03433,J0037,6.0,0.594,0.693,2,0.622,335,8040.0,2025-07-01,0,0,0,0.794
I0043379,C03051,J0065,3.4,0.614,0.664,2,0.74,95,2280.0,2026-02-26,1,0,0,0.6728
I0043380,C01602,J0128,5.2,0.662,0.663,3,0.677,24,576.0,2026-05-08,1,1,0,0.7812
I0043381,C01083,J0051,3.8,0.057,0.977,3,0.624,64,1536.0,2026-03-29,0,0,0,0.4569
I0043382,C02627,J0081,8.2,0.886,0.65,2,0.644,241,5784.0,2025-10-03,1,0,0,0.6683
I0043383,C02174,J0075,5.1,0.958,0.83,3,0.62,201,4824.0,2025-11-12,0,0,0,0.5989
I0043384,C00946,J0083,3.3,0.987,0.811,3,0.691,124,2976.0,2026-01-28,0,0,0,0.5927
I0043385,C00217,J0122,3.7,0.295,0.762,2,0.704,333,7992.0,2025-07-03,0,0,0,0.506
I0043386,C03276,J0137,4.6,0.545,0.412,1,0.69,54,1296.0,2026-04-08,0,0,0,0.6086
I0043387,C03385,J0125,5.2,0.476,0.781,1,0.475,164,3936.0,2025-12-19,0,0,0,0.8243
I0043388,C03626,J0085,5.3,0.422,0.715,1,0.66,22,528.0,2026-05-10,0,0,0,0.6403
I0043389,C01464,J0052,3.8,0.548,0.887,4,0.406,19,456.0,2026-05-13,1,0,0,0.7311
I0043390,C02816,J0134,5.4,0.438,0.712,2,0.353,324,7776.0,2025-07-12,0,0,0,0.749
I0043391,C02337,J0094,7.8,0.131,0.818,2,0.625,134,3216.0,2026-01-18,0,0,0,0.5312
I0043392,C01065,J0107,0.0,0.366,0.403,2,0.389,227,5448.0,2025-10-17,0,0,0,0.6143
I0043393,C03709,J0048,6.5,0.659,0.647,2,0.774,216,5184.0,2025-10-28,0,0,0,0.7282
I0043394,C01344,J0142,9.1,0.726,0.648,2,0.778,257,6168.0,2025-09-17,0,0,0,0.8169
I0043395,C00120,J0067,3.5,0.643,0.567,4,0.443,71,1704.0,2026-03-22,0,0,0,0.595
I0043396,C00662,J0039,3.7,0.387,0.786,1,0.53,372,8928.0,2025-05-25,0,0,0,0.7003
I0043397,C03872,J0098,4.8,0.866,0.959,1,0.723,18,432.0,2026-05-14,0,0,0,0.7677
I0043398,C00274,J0036,0.0,0.684,0.839,4,0.6,277,6648.0,2025-08-28,0,0,0,0.6942
I0043399,C02100,J0038,3.4,0.262,0.816,4,0.713,345,8280.0,2025-06-21,0,0,0,0.4865
I0043400,C01941,J0051,3.9,0.597,0.857,3,0.624,272,6528.0,2025-09-02,0,0,0,0.8054
I0043401,C03122,J0048,3.5,0.416,0.456,2,0.774,346,8304.0,2025-06-20,0,0,0,0.4523
I0043402,C03284,J0016,7.0,0.37,0.752,4,0.643,234,5616.0,2025-10-10,0,0,0,0.6549
I0043403,C01892,J0024,2.6,0.598,0.42,1,0.346,239,5736.0,2025-10-05,0,0,0,0.5016
I0043404,C02526,J0126,5.0,0.236,0.73,2,0.635,256,6144.0,2025-09-18,0,0,0,0.526
I0043405,C03263,J0090,3.8,0.487,0.607,3,0.558,97,2328.0,2026-02-24,0,0,0,0.7022
I0043406,C03238,J0031,8.8,0.324,0.734,3,0.886,39,936.0,2026-04-23,0,0,0,0.4765
I0043407,C03522,J0126,1.8,0.232,0.664,2,0.635,219,5256.0,2025-10-25,0,0,0,0.4504
I0043408,C02828,J0002,9.4,0.63,1.0,3,0.479,276,6624.0,2025-08-29,0,0,0,0.8514
I0043409,C01526,J0137,1.2,0.739,0.811,1,0.69,103,2472.0,2026-02-18,0,0,0,0.7313
I0043410,C02236,J0112,6.9,0.622,0.769,2,0.583,341,8184.0,2025-06-25,0,0,0,0.8229
I0043411,C02890,J0141,0.0,0.393,0.644,3,0.672,101,2424.0,2026-02-20,0,0,0,0.5018
I0043412,C01185,J0071,4.0,0.243,0.805,2,0.587,272,6528.0,2025-09-02,0,0,0,0.569
I0043413,C03994,J0116,7.2,1.0,0.645,4,0.696,149,3576.0,2026-01-03,1,0,0,0.6062
I0043414,C01775,J0044,1.4,0.829,0.819,2,0.579,186,4464.0,2025-11-27,0,0,0,0.5952
I0043415,C03028,J0070,1.8,0.535,0.716,3,0.423,160,3840.0,2025-12-23,0,0,0,0.6702
I0043416,C02024,J0142,3.3,0.548,0.899,2,0.778,309,7416.0,2025-07-27,0,0,0,0.664
I0043417,C03827,J0121,1.1,1.0,0.735,3,0.82,155,3720.0,2025-12-28,0,0,0,0.6158
I0043418,C02671,J0075,5.5,0.623,0.687,3,0.62,370,8880.0,2025-05-27,0,0,0,0.8015
I0043419,C02946,J0038,2.7,0.34,0.749,4,0.713,231,5544.0,2025-10-13,0,0,0,0.5108
I0043420,C03097,J0073,6.1,0.424,0.792,2,0.624,335,8040.0,2025-07-01,1,0,0,0.7024
I0043421,C01319,J0076,3.2,0.437,0.901,4,0.695,246,5904.0,2025-09-28,0,0,0,0.6432
I0043422,C01396,J0097,8.5,0.474,0.596,1,0.65,203,4872.0,2025-11-10,0,0,0,0.7046
I0043423,C03308,J0137,0.0,0.951,0.714,1,0.69,6,144.0,2026-05-26,0,0,0,0.5342
I0043424,C01848,J0013,1.5,0.439,0.816,3,0.854,51,1224.0,2026-04-11,0,0,0,0.4798
I0043425,C02665,J0086,0.6,0.628,0.56,3,0.489,132,3168.0,2026-01-20,0,0,0,0.5869
I0043426,C02071,J0054,0.0,0.392,0.484,2,0.727,270,6480.0,2025-09-04,0,0,0,0.4172
I0043427,C00132,J0091,4.3,0.505,0.665,2,0.409,128,3072.0,2026-01-24,0,0,0,0.7094
I0043428,C01884,J0033,2.7,0.235,0.83,1,0.649,366,8784.0,2025-05-31,0,0,0,0.5047
I0043429,C00689,J0093,5.0,0.708,0.628,3,0.757,196,4704.0,2025-11-17,0,0,0,0.744
I0043430,C00347,J0010,6.9,0.631,0.739,4,0.566,82,1968.0,2026-03-11,1,0,0,0.7961
I0043431,C01045,J0120,0.0,0.773,0.831,2,0.522,344,8256.0,2025-06-22,0,0,0,0.5742
I0043432,C01170,J0054,6.5,0.501,0.96,2,0.727,252,6048.0,2025-09-22,0,0,0,0.7382
I0043433,C02974,J0012,6.4,0.743,0.873,1,0.468,351,8424.0,2025-06-15,0,0,0,0.6774
I0043434,C01008,J0087,0.0,0.714,0.692,3,0.578,55,1320.0,2026-04-07,0,0,0,0.6161
I0043435,C03188,J0056,0.1,0.645,0.739,3,0.397,321,7704.0,2025-07-15,0,0,0,0.5521
I0043436,C00840,J0137,0.8,0.594,0.697,1,0.69,375,9000.0,2025-05-22,0,0,0,0.6592
I0043437,C03307,J0140,0.0,0.293,1.0,1,0.66,381,9144.0,2025-05-16,0,0,0,0.5401
I0043438,C02104,J0095,6.3,0.68,0.604,3,0.582,270,6480.0,2025-09-04,0,0,0,0.7247
I0043439,C00268,J0144,5.2,0.464,0.668,2,0.591,54,1296.0,2026-04-08,0,0,0,0.7037
I0043440,C00442,J0016,3.4,0.648,0.572,4,0.643,354,8496.0,2025-06-12,0,0,0,0.7321
I0043441,C00288,J0083,4.8,0.633,0.833,3,0.691,12,288.0,2026-05-20,0,0,0,0.792
I0043442,C01641,J0117,1.0,0.507,0.714,1,0.842,133,3192.0,2026-01-19,0,0,0,0.4989
I0043443,C01197,J0045,1.6,0.684,0.994,4,0.544,31,744.0,2026-05-01,0,0,0,0.7255
I0043444,C00185,J0067,0.4,0.62,0.68,4,0.443,134,3216.0,2026-01-18,1,0,0,0.5906
I0043445,C02724,J0127,2.6,0.554,0.801,3,0.595,26,624.0,2026-05-06,0,0,0,0.7578
I0043446,C03412,J0132,0.0,0.24,0.694,3,0.612,246,5904.0,2025-09-28,0,0,0,0.4503
I0043447,C03368,J0133,10.5,0.939,0.395,4,0.772,31,744.0,2026-05-01,0,0,0,0.6881
I0043448,C00602,J0108,3.2,0.365,1.0,4,0.437,13,312.0,2026-05-19,1,0,0,0.8022
I0043449,C03477,J0044,3.5,0.412,0.939,2,0.579,393,9432.0,2025-05-04,0,0,0,0.7231
I0043450,C01702,J0019,6.8,0.335,0.734,1,0.693,303,7272.0,2025-08-02,0,0,0,0.5865
I0043451,C00830,J0110,6.4,0.489,1.0,2,0.549,111,2664.0,2026-02-10,0,0,0,0.8648
I0043452,C00533,J0006,0.0,0.867,0.823,3,0.665,347,8328.0,2025-06-19,0,0,0,0.6065
I0043453,C03069,J0142,5.6,0.611,0.633,2,0.778,190,4560.0,2025-11-23,0,0,0,0.6724
I0043454,C01025,J0032,5.6,0.534,0.571,2,0.954,280,6720.0,2025-08-25,0,0,0,0.4765
I0043455,C02563,J0064,4.7,0.704,0.964,1,0.487,374,8976.0,2025-05-23,0,0,0,0.7152
I0043456,C02216,J0149,3.1,0.272,0.817,1,0.593,118,2832.0,2026-02-03,0,0,0,0.5734
I0043457,C03706,J0012,0.0,0.685,0.648,1,0.468,111,2664.0,2026-02-10,0,0,0,0.5466
I0043458,C02863,J0088,10.2,0.738,0.672,2,0.856,234,5616.0,2025-10-10,0,0,0,0.7957
I0043459,C03091,J0125,5.4,0.735,0.652,1,0.475,192,4608.0,2025-11-21,0,0,0,0.6088
I0043460,C01970,J0023,7.8,0.421,0.845,2,0.472,63,1512.0,2026-03-30,0,0,0,0.8511
I0043461,C02114,J0101,3.6,0.598,0.795,2,0.588,394,9456.0,2025-05-03,1,0,0,0.7949
I0043462,C00597,J0111,8.8,0.61,0.656,1,0.646,262,6288.0,2025-09-12,0,0,0,0.8253
I0043463,C03132,J0113,4.4,0.388,0.879,1,0.579,206,4944.0,2025-11-07,0,0,0,0.7045
I0043464,C03008,J0032,3.3,0.575,0.681,2,0.954,318,7632.0,2025-07-18,0,0,0,0.4975
I0043465,C01233,J0099,0.0,0.793,1.0,2,0.707,213,5112.0,2025-10-31,0,0,0,0.7382
I0043466,C00559,J0083,3.1,0.366,0.548,3,0.691,318,7632.0,2025-07-18,0,0,0,0.4947
I0043467,C03144,J0062,5.6,0.633,0.792,4,0.382,185,4440.0,2025-11-28,0,0,0,0.658
I0043468,C03083,J0073,5.0,0.952,0.738,2,0.624,319,7656.0,2025-07-17,0,0,0,0.5783
I0043469,C03124,J0144,4.2,0.756,0.45,2,0.591,302,7248.0,2025-08-03,0,0,0,0.5985
I0043470,C00119,J0005,5.9,0.783,1.0,1,0.566,133,3192.0,2026-01-19,0,0,0,0.7457
I0043471,C03420,J0093,0.9,0.616,0.569,3,0.757,154,3696.0,2025-12-29,0,0,0,0.5931
I0043472,C01439,J0085,8.3,0.601,0.746,1,0.66,252,6048.0,2025-09-22,0,0,0,0.826
I0043473,C00969,J0078,5.7,0.33,0.942,2,0.5,146,3504.0,2026-01-06,0,0,0,0.7591
I0043474,C02105,J0132,4.1,0.749,0.803,3,0.612,278,6672.0,2025-08-27,0,0,0,0.7161
I0043475,C03396,J0083,3.9,0.351,0.749,3,0.691,296,7104.0,2025-08-09,0,0,0,0.5543
I0043476,C03259,J0123,4.5,0.651,0.489,3,0.315,186,4464.0,2025-11-27,0,0,0,0.494
I0043477,C00676,J0114,3.1,0.577,0.819,4,0.554,161,3864.0,2025-12-22,0,0,0,0.784
I0043478,C03905,J0122,6.1,1.0,0.535,2,0.704,51,1224.0,2026-04-11,0,0,0,0.5622
I0043479,C03087,J0091,7.2,0.706,0.813,2,0.409,386,9264.0,2025-05-11,1,0,0,0.6585
I0043480,C03731,J0002,4.7,0.629,0.753,3,0.479,225,5400.0,2025-10-19,0,0,0,0.7029
I0043481,C03719,J0011,0.0,0.555,0.758,3,0.484,265,6360.0,2025-09-09,0,0,0,0.6805
I0043482,C02101,J0077,5.2,0.754,0.687,4,0.837,307,7368.0,2025-07-29,0,0,0,0.74
I0043483,C00143,J0041,3.7,0.776,0.766,4,0.655,192,4608.0,2025-11-21,0,0,0,0.7101
I0043484,C00289,J0037,0.0,0.341,0.685,2,0.622,353,8472.0,2025-06-13,1,0,0,0.5119
I0043485,C02504,J0076,1.0,0.746,0.875,4,0.695,378,9072.0,2025-05-19,0,0,0,0.7445
I0043486,C00364,J0070,5.2,1.0,0.475,3,0.423,340,8160.0,2025-06-26,0,0,0,0.332
I0043487,C02638,J0024,3.9,0.806,0.869,1,0.346,107,2568.0,2026-02-14,0,0,0,0.5036
I0043488,C00413,J0068,4.3,0.571,0.964,2,0.713,158,3792.0,2025-12-25,1,1,1,0.7613
I0043489,C03260,J0128,0.0,0.611,0.852,3,0.677,224,5376.0,2025-10-20,0,0,0,0.7106
I0043490,C01068,J0021,4.4,0.612,0.805,2,0.438,5,120.0,2026-05-27,0,0,0,0.6956
I0043491,C00411,J0116,13.1,0.706,0.93,4,0.696,98,2352.0,2026-02-23,0,0,0,0.9937
I0043492,C01360,J0119,6.2,0.373,0.793,1,0.541,82,1968.0,2026-03-11,0,0,0,0.7269
I0043493,C03637,J0113,8.8,0.666,0.613,1,0.579,143,3432.0,2026-01-09,0,0,0,0.7772
I0043494,C02207,J0023,8.4,0.457,0.81,2,0.472,228,5472.0,2025-10-16,0,0,0,0.8768
I0043495,C03975,J0070,8.6,1.0,0.685,3,0.423,2,48.0,2026-05-30,0,0,0,0.4488
I0043496,C01033,J0138,2.4,0.586,0.71,2,0.343,180,4320.0,2025-12-03,1,1,0,0.5864
I0043497,C02688,J0043,3.3,0.66,0.995,3,0.512,185,4440.0,2025-11-28,0,0,0,0.7489
I0043498,C00746,J0074,4.4,0.361,0.836,1,0.343,201,4824.0,2025-11-12,0,0,0,0.8143
I0043499,C01719,J0125,0.0,0.638,0.715,1,0.475,134,3216.0,2026-01-18,0,0,0,0.6036
I0043500,C01506,J0086,8.1,1.0,0.735,3,0.489,306,7344.0,2025-07-30,1,0,0,0.5009
I0043501,C02540,J0052,2.6,0.743,0.962,4,0.406,288,6912.0,2025-08-17,0,0,0,0.5945
I0043502,C02693,J0017,3.1,0.374,0.85,2,0.748,268,6432.0,2025-09-06,1,0,0,0.5453
I0043503,C00218,J0083,7.0,0.85,1.0,3,0.691,54,1296.0,2026-04-08,0,0,0,0.8052
I0043504,C02781,J0073,9.5,0.479,0.962,2,0.624,47,1128.0,2026-04-15,0,0,0,0.8466
I0043505,C03012,J0043,8.2,0.747,1.0,3,0.512,72,1728.0,2026-03-21,0,0,0,0.7719
I0043506,C01526,J0047,1.2,0.739,0.811,2,0.575,225,5400.0,2025-10-19,0,0,0,0.6502
I0043507,C00279,J0147,2.9,0.386,0.597,2,0.622,90,2160.0,2026-03-03,1,0,0,0.5679
I0043508,C01689,J0092,1.9,0.511,0.816,4,0.623,116,2784.0,2026-02-05,0,0,0,0.7001
I0043509,C01290,J0106,2.2,1.0,0.838,3,0.884,359,8616.0,2025-06-07,0,0,0,0.7086
I0043510,C03169,J0009,3.0,0.637,0.979,3,0.437,354,8496.0,2025-06-12,0,0,0,0.7027
I0043511,C00557,J0144,5.6,0.721,0.736,2,0.591,326,7824.0,2025-07-10,0,0,0,0.7275
I0043512,C01187,J0047,3.2,0.327,0.831,2,0.575,117,2808.0,2026-02-04,0,0,0,0.6305
I0043513,C02904,J0144,4.1,0.571,0.522,2,0.591,96,2304.0,2026-02-25,0,0,0,0.7193
I0043514,C03762,J0142,4.6,0.553,0.745,2,0.778,187,4488.0,2025-11-26,0,0,0,0.6461
I0043515,C02377,J0031,0.2,0.632,0.703,3,0.886,102,2448.0,2026-02-19,1,1,0,0.5394
I0043516,C00009,J0049,2.0,0.624,0.737,2,0.631,40,960.0,2026-04-22,0,0,0,0.7536
I0043517,C02796,J0109,1.0,0.826,0.713,2,0.714,310,7440.0,2025-07-26,0,0,0,0.6559
I0043518,C00125,J0075,5.8,0.641,0.851,3,0.62,208,4992.0,2025-11-05,0,0,0,0.8401
I0043519,C00258,J0069,0.6,0.594,0.751,2,0.698,215,5160.0,2025-10-29,0,0,0,0.6654
I0043520,C02670,J0060,0.0,0.569,0.726,1,0.633,35,840.0,2026-04-27,0,0,0,0.6764
I0043521,C01481,J0094,3.2,0.587,0.626,2,0.625,360,8640.0,2025-06-06,0,0,0,0.7207
I0043522,C00108,J0099,8.5,0.718,0.805,2,0.707,304,7296.0,2025-08-01,0,0,0,0.8799
I0043523,C01624,J0069,3.9,0.394,0.737,2,0.698,295,7080.0,2025-08-10,0,0,0,0.5763
I0043524,C01517,J0086,2.1,1.0,0.954,3,0.489,342,8208.0,2025-06-24,0,0,0,0.4612
I0043525,C02409,J0008,2.4,0.615,0.95,2,0.441,42,1008.0,2026-04-20,0,0,0,0.7027
I0043526,C03775,J0057,0.0,0.612,1.0,2,0.372,319,7656.0,2025-07-17,0,0,0,0.6296
I0043527,C00409,J0102,2.4,0.113,0.722,2,0.438,289,6936.0,2025-08-16,0,0,0,0.5319
I0043528,C02663,J0113,7.8,0.456,0.809,1,0.579,268,6432.0,2025-09-06,0,0,0,0.7902
I0043529,C02588,J0073,3.9,0.535,0.686,2,0.624,133,3192.0,2026-01-19,0,0,0,0.7135
I0043530,C03907,J0101,0.0,0.586,0.616,2,0.588,399,9576.0,2025-04-28,0,0,0,0.6891
I0043531,C01578,J0020,9.7,0.409,0.615,4,0.849,128,3072.0,2026-01-24,0,0,0,0.5442
I0043532,C00647,J0092,8.9,0.393,0.918,4,0.623,64,1536.0,2026-03-29,0,0,0,0.7641
I0043533,C03623,J0098,2.0,0.488,0.809,1,0.723,252,6048.0,2025-09-22,1,1,0,0.6131
I0043534,C00200,J0083,8.4,0.115,0.957,3,0.691,234,5616.0,2025-10-10,0,0,0,0.5228
I0043535,C01799,J0023,5.3,0.559,0.801,2,0.472,127,3048.0,2026-01-25,0,0,0,0.771
I0043536,C02614,J0136,7.2,0.674,0.726,2,0.621,98,2352.0,2026-02-23,0,0,0,0.806
I0043537,C00408,J0131,5.8,0.696,0.744,2,0.716,218,5232.0,2025-10-26,1,0,0,0.8107
I0043538,C01187,J0142,3.2,0.327,0.831,2,0.778,255,6120.0,2025-09-19,1,1,0,0.4874
I0043539,C00413,J0003,4.3,0.571,0.964,1,0.462,290,6960.0,2025-08-15,0,0,0,0.7846
I0043540,C03382,J0011,9.3,0.98,0.721,3,0.484,312,7488.0,2025-07-24,0,0,0,0.5278
I0043541,C01017,J0063,7.4,0.738,0.68,4,0.497,337,8088.0,2025-06-29,0,0,0,0.6639
I0043542,C02413,J0144,3.2,0.53,0.856,2,0.591,266,6384.0,2025-09-08,1,0,0,0.7694
I0043543,C00959,J0051,3.0,0.779,0.81,3,0.624,210,5040.0,2025-11-03,0,0,0,0.6867
I0043544,C02775,J0047,2.8,0.744,0.822,2,0.575,307,7368.0,2025-07-29,0,0,0,0.6769
I0043545,C03186,J0132,5.0,0.492,0.781,3,0.612,219,5256.0,2025-10-25,0,0,0,0.7371
I0043546,C00160,J0005,3.7,0.727,0.664,1,0.566,163,3912.0,2025-12-20,1,0,0,0.6532
I0043547,C02889,J0111,5.2,0.414,0.761,1,0.646,182,4368.0,2025-12-01,1,0,0,0.6559
I0043548,C02643,J0083,0.7,0.709,0.801,3,0.691,349,8376.0,2025-06-17,0,0,0,0.7419
I0043549,C00306,J0039,3.6,0.342,0.632,1,0.53,176,4224.0,2025-12-07,0,0,0,0.6234
I0043550,C01057,J0100,4.4,0.801,0.637,1,0.169,389,9336.0,2025-05-08,1,1,0,0.3254
I0043551,C03405,J0050,4.5,0.635,0.709,3,0.587,33,792.0,2026-04-29,0,0,0,0.7591
I0043552,C01773,J0124,9.7,0.582,0.861,4,0.309,238,5712.0,2025-10-06,0,0,0,0.7313
I0043553,C00384,J0095,1.4,0.516,0.93,3,0.582,267,6408.0,2025-09-07,0,0,0,0.7562
I0043554,C02567,J0001,1.4,0.535,0.886,3,0.47,47,1128.0,2026-04-15,0,0,0,0.7445
I0043555,C03142,J0145,5.6,0.319,0.739,4,0.701,9,216.0,2026-05-23,0,0,0,0.5507
I0043556,C01732,J0113,2.8,0.602,0.648,1,0.579,265,6360.0,2025-09-09,0,0,0,0.7307
I0043557,C00446,J0060,0.9,0.449,0.681,1,0.633,137,3288.0,2026-01-15,0,0,0,0.5944
I0043558,C00521,J0092,0.0,0.84,0.716,4,0.623,47,1128.0,2026-04-15,0,0,0,0.5658
I0043559,C01505,J0125,6.8,0.296,0.637,1,0.475,160,3840.0,2025-12-23,0,0,0,0.6853
I0043560,C01937,J0073,6.2,0.749,0.89,2,0.624,42,1008.0,2026-04-20,0,0,0,0.7846
